road_id,noise_day,noise_evening,noise_night,road_category,dist_to_trunk,dist_to_primary,dist_to_secondary,dist_to_tertiary,dist_to_residential,dist_to_living_street,signals,transport,pois,width,betweenness,closeness_global,closeness_400,straightness,green,industrial,commercial
1851687426_3610646063_0,65.0,65.0,55.0,2,1202.3104880627632,0.0,749.7566559293093,0.0,0.0,1314.5124683794934,0.0325618822113441,0.008140470552836,0.0732642349755242,21.01924014854004,0.0016551312768544,0.0001470550430366,1.2419188321626587e-05,0.8174409108287715,0.0,0.0,0.0
1851687435_3610646063_0,65.0,65.0,55.0,2,1198.6455612430857,0.0,830.5637632996492,123.13518020314636,0.0,1313.9073798699158,0.0,0.0,0.3571958910572553,50.0,0.0014347067811973,0.0001456479160225,1.422989393070881e-05,0.8152252980281767,0.0,0.0,0.0
1851687435_1851687443_0,65.0,65.0,55.0,2,1166.090708336934,0.0,838.4440644603993,134.37262114528687,0.0,1312.279694211456,0.0255754515009331,0.008525150500311,0.1023018060037326,19.67863835868676,0.0010148746182258,0.0001445235199627,1.7041473212657558e-05,0.8156124416007986,2.9138256589196447,0.0,0.0
1851687435_249106108_0,65.0,65.0,55.0,5,1092.9814305248665,0.0,838.4440644603993,134.19874758079456,0.0,1201.9295838636356,0.0,0.0,0.0445594599636109,21.751539277537333,0.0003030626647001,0.0001444938868333,1.267846471052322e-05,0.810340185223403,0.0,0.0,0.0
1851687443_1743206320_0,65.0,65.0,55.0,5,1166.005567807462,0.0,922.5649094552896,251.953470453874,0.0,1313.3115111666243,0.1120909111297698,0.0747272740865132,0.2989090963460529,20.825441742689755,0.0005534851800115,0.000143447093089,2.072110556312046e-05,0.8164118400458386,16.777898350438804,0.0,0.0
1851687443_1851687435_0,65.0,65.0,55.0,2,1166.090708336934,0.0,838.4440644603993,134.37262114528687,0.0,1312.279694211456,0.0255754515009331,0.008525150500311,0.1023018060037326,19.67864038516631,0.0010148746182258,0.0001445235199627,1.7041473212657558e-05,0.8156124416007986,2.9138256589196425,0.0,0.0
1851687443_9783566263_0,65.0,65.0,55.0,2,1159.445664661199,0.0,925.0856008510729,251.953470453874,0.0,1313.3115111666243,0.1002844875119169,0.0668563250079446,0.2339971375278061,34.68358447519842,0.0003721659962905,0.0001432819157778,2.0451875084071216e-05,0.8166138736088784,16.747646993144947,0.0,0.0
1855779389_12879736322_0,65.0,65.0,55.0,6,3077.6951890168125,1470.768148061571,589.7997725205212,134.82853509367953,0.0,0.0,0.0,0.0168369349033968,0.0505108047101904,18.042620994514564,0.0001637911488832,0.0001909979136734,5.462666042566282e-06,0.8153803954207068,0.0,0.0,0.0
1855957347_255322750_0,65.0,65.0,55.0,4,2144.797886800724,770.0678489530666,62.72751759368203,0.0,0.0,905.3922774733516,0.0154343693087425,0.0308687386174851,0.0848890311980841,31.03359444064349,0.0019808080488511,0.0001798627063898,1.6542380767748507e-05,0.8443973962725977,11.647120815417232,0.0,0.0
1856089832_339922424_0,65.0,65.0,55.0,4,733.0502051100796,1626.189516795528,495.0962506340907,0.0,0.0,1952.597311896145,0.0,0.0103032210569793,0.0017172035094965,33.73138058498587,0.0019576755264554,0.0001059966138493,1.623407441012699e-06,0.7000687993811944,1.1673723815454138,9.93265853889148,0.0
1856166052_576276928_0,55.0,55.0,45.0,5,559.1669711569004,570.896059328543,399.7696471834065,449.2970759478419,0.0,1036.7387392939893,0.0,0.0059863395655262,0.0,34.275218071365934,1.4011218895059024e-08,5.013850291827445e-07,5.013850291827445e-07,0.9999250695332031,42.52297567244393,0.0,0.0
1856296884_461975172_0,65.0,65.0,55.0,3,3491.297782848987,1008.0093013581164,0.0,76.58244571413694,0.0,1079.395739461953,0.0087816986585103,0.0087816986585103,0.0021954246646275,50.0,0.0044523450282829,0.0001959242362762,1.5588994147910628e-05,0.8423460652098844,53.02595777287824,0.0,0.0
1856296904_263050786_0,65.0,65.0,55.0,3,3436.6417693470867,960.416981798442,0.0,56.277518148494096,0.0,1107.9600915322103,0.1392119070429248,0.0897201713594633,0.1442229336835465,50.0,0.0028124999912429,0.000194777206969,2.005707622572856e-05,0.8527521301574255,11.291642035323294,0.0,0.0
1856296904_242937412_0,65.0,65.0,55.0,5,3436.6417693470867,960.416981798442,0.0,56.277518148494096,0.0,1126.4709255509508,0.0690040831842852,0.0862551039803566,0.0862551039803566,50.0,0.0218047352259332,0.0001944603995433,1.9414220498655807e-05,0.8502976775738453,19.47704775389887,0.0,0.0
1856296929_261283492_0,65.0,65.0,55.0,5,278.45164903234087,519.4156217087963,117.77412666764332,342.84059294701547,0.0,2974.977127930598,0.0,0.0215899213997371,0.0,27.562037766034017,0.0001637911488832,0.0001295448098081,5.5505452035833925e-06,0.8019756207921342,0.0,0.0069236174656553,0.0
1860872118_246100082_0,65.0,65.0,55.0,3,1684.6804220453605,119.95845213756851,0.0,465.6486747899284,0.0,438.0720958888526,0.0453672921789017,0.0302448614526011,0.0,24.363553386354702,0.0081160686010574,0.0001603617097581,1.2118553342321424e-05,0.8068002985154903,10.106004531055357,19.283772222556472,0.0
1860872118_1473280923_0,65.0,65.0,55.0,3,1673.4252531109687,166.48462955895403,0.0,538.9977390984978,55.14241545094979,435.8489085168536,0.1392119070429248,0.0897201713594633,0.0,37.19766551230685,0.0080879060510783,0.0001602125973382,1.2388974962940792e-05,0.8120062237536241,22.200764948827604,46.52420893325325,0.0
1864652762_282481199_0,65.0,65.0,55.0,4,2775.413179166985,593.6805362119884,2091.549480201831,0.0,0.0,1973.3692591943552,0.0,0.0,0.0,50.0,0.0009454069949441,0.0001133211948889,8.783202891933142e-06,0.7805175562011031,4.450383565548337,10.200824760259785,0.0
1864652773_1890336284_0,65.0,65.0,55.0,4,2799.0153017095176,618.603130081453,2034.3537952302115,0.0,16.90562155521592,1943.8033002203745,0.0,0.0536822510341735,0.0,47.38108264542714,0.0088303325178897,0.0001136463869948,8.86824060837682e-06,0.7818756475233456,8.511598268692905,34.32524162304372,0.0
1864652773_1575660483_0,65.0,65.0,55.0,4,2792.0697387762184,615.9414692991564,2070.9908227927217,0.0,8.881050286744166,1962.9926612547124,0.0,0.0,0.0,50.0,4.615295504032443e-05,0.0001135068549021,9.021747523397126e-06,0.7812789708202206,8.184038197003513,23.047403546679053,0.0
1864652782_1864652773_0,65.0,65.0,55.0,4,2788.443740404826,600.2638122081005,2071.311438106462,0.0,16.90562155521592,1968.954677809464,0.0,0.0,0.0,50.0,0.0088045518751228,0.0001134651598067,8.681604137845257e-06,0.7822367997662677,10.43436109236358,24.481510253316543,0.0
1867418506_1276320625_0,65.0,65.0,55.0,5,53.89993414849808,895.8613170421189,155.67277398900637,323.00961634673246,0.0,1463.6461537973978,0.0,0.0,0.0095708454954723,15.662559303368846,0.0001637911488832,0.0001191981175859,9.560691900883243e-06,0.7772509820836075,0.0,0.0,0.0
1869393833_271200044_0,60.0,60.0,50.0,5,3228.7313568188174,740.2431419429754,368.0484709252232,16.327629377314476,0.0,3329.874611920057,0.0,0.0050564490365528,0.0,25.924905979995646,0.0021018649801044,0.0001250195740929,1.04744974916964e-05,0.8117001094075305,23.450657585709585,0.0,0.0
1869393833_2370504753_0,60.0,60.0,50.0,5,3221.338215895456,725.6205038828862,455.7068547191987,213.90284598564787,0.0,3320.407293773259,0.0,0.0631987453491347,0.0,50.0,0.0015958638209283,0.0001236916398669,1.045076866420428e-05,0.8044137234112723,36.98284748604587,0.0,0.0
