road_id,noise_actual,pred_lr,resid_lr,pred_xgb,resid_xgb,pred_rf,resid_rf,outlier_lr,outlier_xgb,outlier_rf,consensus
10182303351_30243261_0,65,58.9,6.1,62.55,2.45,63.3,1.7,0,0,0,0
240882893_30227495_0,55,58.54,-3.54,55.61,-0.61,56.2,-1.2,0,0,0,0
430537449_687897110_0,60,62.75,-2.75,60.57,-0.57,60.2,-0.2,0,0,0,0
1852044988_4253067749_0,45,51.93,-6.93,48.98,-3.98,48.1,-3.1,0,0,0,0
5946251197_253790709_0,60,50.81,9.19,58.46,1.54,58.85,1.15,0,0,0,0
4485344000_4485344001_0,55,59.48,-4.48,55.56,-0.56,55.35,-0.35,0,0,0,0
30248300_30248310_0,55,50.08,4.92,50.79,4.21,53.3,1.7,0,0,0,0
30295161_30242952_0,55,54.48,0.52,55.15,-0.15,55.25,-0.25,0,0,0,0
387130493_387130491_0,65,55.5,9.5,55.52,9.48,53.55,11.45,0,1,1,2
598225132_4406268870_0,40,47.2,-7.2,42.85,-2.85,42.55,-2.55,0,0,0,0
359237516_359237515_0,45,52.25,-7.25,47.08,-2.08,45.7,-0.7,0,0,0,0
359237515_359237516_0,45,52.25,-7.25,47.08,-2.08,45.7,-0.7,0,0,0,0
966339770_60200335_0,60,53.58,6.42,59.05,0.95,59.5,0.5,0,0,0,0
60200335_966339770_0,60,53.58,6.42,59.05,0.95,59.5,0.5,0,0,0,0
359238034_364827699_0,60,56.86,3.14,58.58,1.42,58.95,1.05,0,0,0,0
9794914007_269376402_0,60,64.79,-4.79,59.21,0.79,60.4,-0.4,0,0,0,0
30247093_30243883_0,60,57.22,2.78,58.88,1.12,60.4,-0.4,0,0,0,0
1751329345_1751329357_0,45,47.45,-2.45,46.1,-1.1,46.75,-1.75,0,0,0,0
1753694399_11459494277_0,50,51.63,-1.63,51.0,-1.0,51.44,-1.44,0,0,0,0
30617542_30617541_0,55,53.47,1.53,51.11,3.89,53.75,1.25,0,0,0,0
13324489812_347712604_0,60,54.79,5.21,60.69,-0.69,59.75,0.25,0,0,0,0
1375540269_1043849999_0,45,52.24,-7.24,48.35,-3.35,48.13,-3.13,0,0,0,0
430764148_5827147445_0,50,50.39,-0.39,52.76,-2.76,51.65,-1.65,0,0,0,0
5827147445_430764148_0,55,50.36,4.64,53.09,1.91,53.85,1.15,0,0,0,0
1044543169_1710709043_0,60,53.74,6.26,57.92,2.08,59.35,0.65,0,0,0,0
1710709043_1044543169_0,60,53.74,6.26,57.92,2.08,59.35,0.65,0,0,0,0
258565859_258563358_0,65,56.28,8.72,62.2,2.8,63.0,2.0,0,0,0,0
4436353871_837485698_0,50,55.11,-5.11,52.27,-2.27,50.9,-0.9,0,0,0,0
837485698_4436353871_0,50,55.11,-5.11,52.27,-2.27,50.9,-0.9,0,0,0,0
9433723474_4454226363_0,60,57.27,2.73,56.44,3.56,57.35,2.65,0,0,0,0
409505321_409506494_0,55,53.68,1.32,54.94,0.06,54.65,0.35,0,0,0,0
1349534663_1375291089_0,55,54.8,0.2,55.38,-0.38,54.8,0.2,0,0,0,0
1375291089_1349534663_0,55,54.78,0.22,55.38,-0.38,54.75,0.25,0,0,0,0
30253278_30253296_0,60,54.63,5.37,58.3,1.7,57.7,2.3,0,0,0,0
30295286_847727782_0,50,52.6,-2.6,49.71,0.29,50.4,-0.4,0,0,0,0
3999160142_535228353_0,40,51.46,-11.46,41.53,-1.53,40.55,-0.55,0,0,0,0
535228353_3999160142_0,40,51.46,-11.46,41.53,-1.53,40.55,-0.55,0,0,0,0
30558435_724126667_0,50,53.46,-3.46,52.88,-2.88,51.5,-1.5,0,0,0,0
258359282_356295214_0,50,51.11,-1.11,45.34,4.66,46.25,3.75,0,0,0,0
1297521201_1365781116_0,50,49.85,0.15,50.96,-0.96,49.6,0.4,0,0,0,0
1365781116_1297521201_0,50,49.85,0.15,50.96,-0.96,49.6,0.4,0,0,0,0
30237639_30237638_0,60,60.01,-0.01,60.48,-0.48,60.3,-0.3,0,0,0,0
30254026_1860569741_0,60,56.15,3.85,57.6,2.4,57.5,2.5,0,0,0,0
4436952954_769906808_0,60,59.0,1.0,56.97,3.03,58.8,1.2,0,0,0,0
686613666_409005531_0,60,52.95,7.05,54.79,5.21,57.25,2.75,0,0,0,0
692263342_1378060284_0,55,58.84,-3.84,55.19,-0.19,55.4,-0.4,0,0,0,0
1174647432_1496412815_0,55,54.12,0.88,54.32,0.68,56.1,-1.1,0,0,0,0
2578612975_597218424_0,50,53.81,-3.81,53.89,-3.89,52.25,-2.25,0,0,0,0
9533973591_9533973599_0,50,49.53,0.47,50.45,-0.45,49.3,0.7,0,0,0,0
30294325_530924816_0,55,59.17,-4.17,56.3,-1.3,55.7,-0.7,0,0,0,0
1001228550_1001228541_0,50,51.78,-1.78,49.32,0.68,49.8,0.2,0,0,0,0
1377806816_11877585718_0,60,62.66,-2.66,59.76,0.24,59.92,0.08,0,0,0,0
11877585718_1377806816_0,60,62.66,-2.66,59.76,0.24,59.92,0.08,0,0,0,0
301572460_344992889_0,65,58.48,6.52,60.81,4.19,62.6,2.4,0,0,0,0
2264591780_30243129_0,60,54.51,5.49,58.63,1.37,59.7,0.3,0,0,0,0
1935831401_5827147445_0,55,50.92,4.08,54.85,0.15,54.55,0.45,0,0,0,0
5827147445_1935831401_0,55,50.92,4.08,54.85,0.15,54.55,0.45,0,0,0,0
30558219_30558257_0,55,52.19,2.81,53.17,1.83,53.75,1.25,0,0,0,0
1624143902_319630027_0,50,50.89,-0.89,50.27,-0.27,47.95,2.05,0,0,0,0
30313349_30313348_0,60,57.41,2.59,52.82,7.18,57.5,2.5,0,0,0,0
569768101_2507734017_0,50,49.51,0.49,49.16,0.84,49.1,0.9,0,0,0,0
11370726443_4022831609_0,65,61.08,3.92,63.2,1.8,62.95,2.05,0,0,0,0
30243891_3214268719_0,60,53.45,6.55,57.45,2.55,56.4,3.6,0,0,0,0
568495548_315487000_0,55,56.04,-1.04,55.47,-0.47,54.8,0.2,0,0,0,0
420060601_4697774026_0,50,39.63,10.37,49.99,0.01,49.95,0.05,0,0,0,0
2650585624_30617766_0,40,48.49,-8.49,42.41,-2.41,41.3,-1.3,0,0,0,0
1902553889_7198084790_0,60,54.12,5.88,54.93,5.07,57.4,2.6,0,0,0,0
30237705_30238011_0,65,56.42,8.58,58.94,6.06,62.35,2.65,0,0,0,0
366061951_366061955_0,55,48.28,6.72,54.05,0.95,52.9,2.1,0,0,0,0
1475044290_557230386_0,50,56.14,-6.14,53.51,-3.51,52.2,-2.2,0,0,0,0
8086245579_1852768626_0,45,48.99,-3.99,44.96,0.04,45.05,-0.05,0,0,0,0
1852768626_8086245579_0,45,48.99,-3.99,44.96,0.04,45.05,-0.05,0,0,0,0
2293731650_769906809_0,60,55.19,4.81,58.66,1.34,59.55,0.45,0,0,0,0
6993867323_2293731650_0,60,60.16,-0.16,59.93,0.07,58.9,1.1,0,0,0,0
1849769612_420061783_0,45,51.34,-6.34,46.07,-1.07,46.7,-1.7,0,0,0,0
1849769612_1849781082_0,45,51.23,-6.23,47.48,-2.48,47.0,-2.0,0,0,0,0
420061783_1849769612_0,45,51.34,-6.34,46.07,-1.07,46.7,-1.7,0,0,0,0
949285357_603995072_0,60,58.47,1.53,59.78,0.22,60.0,0.0,0,0,0,0
7487287876_2713983941_0,60,60.83,-0.83,59.58,0.42,60.25,-0.25,0,0,0,0
1940624171_30253391_0,60,56.15,3.85,58.1,1.9,59.5,0.5,0,0,0,0
1075648459_1365367852_0,55,54.34,0.66,54.58,0.42,54.75,0.25,0,0,0,0
1365367852_1075648459_0,55,54.34,0.66,54.58,0.42,54.75,0.25,0,0,0,0
30294185_30294184_0,50,50.48,-0.48,51.48,-1.48,50.5,-0.5,0,0,0,0
3369034783_3369034791_0,45,49.63,-4.63,48.04,-3.04,47.55,-2.55,0,0,0,0
1001228568_9608382461_0,55,50.03,4.97,54.78,0.22,53.9,1.1,0,0,0,0
30617697_1588281289_0,55,56.12,-1.12,53.76,1.24,55.15,-0.15,0,0,0,0
11012409292_30243056_0,60,54.68,5.32,58.99,1.01,59.85,0.15,0,0,0,0
30254089_559794895_0,55,59.11,-4.11,55.49,-0.49,55.75,-0.75,0,0,0,0
412444617_387130499_0,55,57.94,-2.94,56.82,-1.82,55.25,-0.25,0,0,0,0
5012384660_1297818723_0,50,52.04,-2.04,49.05,0.95,51.0,-1.0,0,0,0,0
60962871_8177465454_0,45,49.43,-4.43,47.86,-2.86,46.7,-1.7,0,0,0,0
8177465454_60962871_0,45,49.43,-4.43,47.86,-2.86,46.7,-1.7,0,0,0,0
2020393229_698899849_0,50,52.21,-2.21,48.93,1.07,49.55,0.45,0,0,0,0
1695282547_3889234274_0,60,61.54,-1.54,56.82,3.18,58.45,1.55,0,0,0,0
3109574422_3109574423_0,60,48.95,11.05,56.96,3.04,58.75,1.25,0,0,0,0
3109574423_3109574422_0,60,48.95,11.05,56.96,3.04,58.75,1.25,0,0,0,0
30555009_30558456_0,60,53.98,6.02,56.67,3.33,56.25,3.75,0,0,0,0
698899842_30618053_0,60,55.58,4.42,55.39,4.61,59.4,0.6,0,0,0,0
30254023_2690159866_0,55,55.37,-0.37,54.43,0.57,55.25,-0.25,0,0,0,0
841837218_2540121387_0,55,51.63,3.37,55.97,-0.97,53.25,1.75,0,0,0,0
4834501720_4834502021_0,50,51.71,-1.71,52.95,-2.95,50.5,-0.5,0,0,0,0
4635141742_4635141743_0,55,46.4,8.6,48.91,6.09,53.2,1.8,0,0,0,0
4635141743_4635141742_0,55,46.4,8.6,48.91,6.09,53.2,1.8,0,0,0,0
2294050457_540312590_0,50,51.53,-1.53,51.49,-1.49,50.94,-0.94,0,0,0,0
540312590_2294050457_0,50,51.53,-1.53,51.49,-1.49,50.94,-0.94,0,0,0,0
2578612978_541643991_0,45,55.53,-10.53,46.4,-1.4,47.1,-2.1,0,0,0,0
387127535_387127537_0,60,56.9,3.1,57.48,2.52,58.5,1.5,0,0,0,0
2665243611_387127535_0,60,57.12,2.88,56.97,3.03,53.7,6.3,0,0,0,0
2129591115_2128041192_0,40,42.58,-2.58,40.68,-0.68,42.3,-2.3,0,0,0,0
3822859923_256484453_0,50,55.31,-5.31,51.06,-1.06,50.85,-0.85,0,0,0,0
1377806816_1840720998_0,60,59.52,0.48,59.92,0.08,58.5,1.5,0,0,0,0
1840720998_1377806816_0,60,59.52,0.48,59.92,0.08,58.5,1.5,0,0,0,0
30294656_330417405_0,50,51.8,-1.8,50.68,-0.68,49.95,0.05,0,0,0,0
1303465750_30333337_0,55,53.35,1.65,52.76,2.24,53.95,1.05,0,0,0,0
312682304_178615588_0,45,49.53,-4.53,48.49,-3.49,47.9,-2.9,0,0,0,0
430535703_430535725_0,60,60.33,-0.33,61.75,-1.75,61.25,-1.25,0,0,0,0
30294498_30294326_0,60,57.73,2.27,59.59,0.41,60.05,-0.05,0,0,0,0
30294326_30294498_0,60,57.73,2.27,59.59,0.41,60.05,-0.05,0,0,0,0
330417664_8309021788_0,45,51.71,-6.71,46.66,-1.66,47.25,-2.25,0,0,0,0
573420835_1531776760_0,55,51.39,3.61,53.72,1.28,54.75,0.25,0,0,0,0
1531776760_573420835_0,55,51.39,3.61,53.72,1.28,54.75,0.25,0,0,0,0
535563205_30558551_0,55,51.54,3.46,54.43,0.57,54.25,0.75,0,0,0,0
1933546289_1933546276_0,45,47.98,-2.98,44.32,0.68,45.05,-0.05,0,0,0,0
10782483583_425612029_0,55,50.3,4.7,53.07,1.93,53.35,1.65,0,0,0,0
269386336_359234327_0,55,56.74,-1.74,56.86,-1.86,56.5,-1.5,0,0,0,0
359234327_269386336_0,55,56.74,-1.74,56.86,-1.86,56.5,-1.5,0,0,0,0
30243944_30254257_0,65,50.09,14.91,43.12,21.88,53.05,11.95,0,1,1,2
330417666_330416987_0,60,53.41,6.59,57.86,2.14,58.0,2.0,0,0,0,0
387127708_2676998917_0,60,58.73,1.27,60.38,-0.38,59.65,0.35,0,0,0,0
2676998917_387127708_0,60,58.73,1.27,60.38,-0.38,59.65,0.35,0,0,0,0
690679238_359236627_0,60,54.1,5.9,59.59,0.41,59.9,0.1,0,0,0,0
30618051_30618052_0,45,49.2,-4.2,49.52,-4.52,47.2,-2.2,0,0,0,0
363885077_1623835960_0,60,55.91,4.09,59.75,0.25,58.25,1.75,0,0,0,0
556431628_574969005_0,60,55.11,4.89,56.93,3.07,54.15,5.85,0,0,0,0
2579362580_30254192_0,60,56.53,3.47,58.01,1.99,58.8,1.2,0,0,0,0
2683383072_1350171044_0,35,45.56,-10.56,35.96,-0.96,35.51,-0.51,0,0,0,0
1350171044_2683383072_0,35,45.56,-10.56,35.96,-0.96,35.51,-0.51,0,0,0,0
1233754575_4475428027_0,45,51.62,-6.62,47.59,-2.59,45.85,-0.85,0,0,0,0
947615019_8195467071_0,60,56.02,3.98,58.59,1.41,59.05,0.95,0,0,0,0
1299427202_1298461690_0,50,49.94,0.06,45.09,4.91,49.65,0.35,0,0,0,0
1621899836_1621899831_0,50,52.08,-2.08,50.77,-0.77,50.8,-0.8,0,0,0,0
30227193_30227192_0,50,54.65,-4.65,54.4,-4.4,51.75,-1.75,0,0,0,0
30333310_3196847752_0,60,52.84,7.16,58.64,1.36,59.45,0.55,0,0,0,0
30264245_7038308651_0,60,54.71,5.29,57.54,2.46,55.03,4.97,0,0,0,0
559591897_9425002695_0,60,46.52,13.48,59.34,0.66,59.7,0.3,0,0,0,0
30343667_30343666_0,40,47.73,-7.73,41.26,-1.26,41.3,-1.3,0,0,0,0
30296542_30296543_0,50,47.93,2.07,44.08,5.92,45.35,4.65,0,0,0,0
269383989_269383990_0,55,55.22,-0.22,55.47,-0.47,54.95,0.05,0,0,0,0
959498846_959498807_0,55,51.6,3.4,55.57,-0.57,54.7,0.3,0,0,0,0
415994560_415994563_0,55,51.32,3.68,58.69,-3.69,54.8,0.2,0,0,0,0
482505205_482505201_0,55,53.87,1.13,55.77,-0.77,55.85,-0.85,0,0,0,0
288022712_330417661_0,55,52.68,2.32,51.79,3.21,52.7,2.3,0,0,0,0
30227052_10266016765_0,55,54.32,0.68,56.5,-1.5,55.65,-0.65,0,0,0,0
1431153198_1431153202_0,40,47.35,-7.35,39.48,0.52,39.9,0.1,0,0,0,0
415935008_415937924_0,55,55.83,-0.83,52.28,2.72,51.25,3.75,0,0,0,0
415935008_30553978_0,55,53.38,1.62,52.44,2.56,54.65,0.35,0,0,0,0
30343417_30343416_0,45,47.24,-2.24,41.87,3.13,42.45,2.55,0,0,0,0
1298742841_1350170152_0,50,52.22,-2.22,50.7,-0.7,53.4,-3.4,0,0,0,0
30253375_7866434035_0,50,54.72,-4.72,56.1,-6.1,55.6,-5.6,0,0,0,0
681936233_700938022_0,60,55.37,4.63,58.66,1.34,58.9,1.1,0,0,0,0
6042820380_409506336_0,50,52.72,-2.72,53.63,-3.63,52.85,-2.85,0,0,0,0
30689118_30689119_0,55,54.99,0.01,55.05,-0.05,55.5,-0.5,0,0,0,0
598224596_2757833232_0,60,51.53,8.47,53.09,6.91,57.55,2.45,0,0,0,0
1621904452_30312837_0,55,53.5,1.5,55.99,-0.99,56.8,-1.8,0,0,0,0
1621904452_2473393744_0,55,50.69,4.31,54.4,0.6,54.15,0.85,0,0,0,0
258359387_356295228_0,45,51.18,-6.18,46.68,-1.68,48.3,-3.3,0,0,0,0
598224640_30295508_0,50,51.14,-1.14,51.64,-1.64,50.75,-0.75,0,0,0,0
1316679282_482505199_0,55,50.79,4.21,49.11,5.89,53.9,1.1,0,0,0,0
30297199_4990469758_0,50,49.08,0.92,48.84,1.16,48.7,1.3,0,0,0,0
387127648_2655765586_0,55,49.07,5.93,52.9,2.1,54.15,0.85,0,0,0,0
30243205_30243206_0,60,57.98,2.02,60.34,-0.34,60.3,-0.3,0,0,0,0
30243333_30243392_0,60,58.75,1.25,62.49,-2.49,58.75,1.25,0,0,0,0
12945292491_269379910_0,60,61.42,-1.42,61.28,-1.28,60.1,-0.1,0,0,0,0
30253573_30253574_0,60,56.84,3.16,60.26,-0.26,60.1,-0.1,0,0,0,0
243339207_12561010930_0,65,59.62,5.38,63.93,1.07,63.5,1.5,0,0,0,0
700947160_573420850_0,40,51.08,-11.08,42.5,-2.5,40.95,-0.95,0,0,0,0
573420850_700947160_0,40,51.08,-11.08,42.5,-2.5,40.95,-0.95,0,0,0,0
240936350_7274365949_0,50,54.08,-4.08,51.24,-1.24,52.2,-2.2,0,0,0,0
1000063828_30251181_0,60,59.41,0.59,57.94,2.06,59.35,0.65,0,0,0,0
598220574_30295491_0,50,51.24,-1.24,54.19,-4.19,55.8,-5.8,0,0,0,0
790034788_800172179_0,45,51.3,-6.3,49.37,-4.37,46.7,-1.7,0,0,0,0
30307934_30625897_0,60,51.3,8.7,54.1,5.9,57.45,2.55,0,0,0,0
390227221_1008972044_0,55,54.19,0.81,54.02,0.98,54.7,0.3,0,0,0,0
1008972044_390227221_0,55,54.19,0.81,54.02,0.98,54.7,0.3,0,0,0,0
364669545_412458358_0,60,56.05,3.95,59.7,0.3,59.35,0.65,0,0,0,0
5264363339_30295298_0,55,59.18,-4.18,57.78,-2.78,56.2,-1.2,0,0,0,0
5726734751_5726734752_0,50,49.78,0.22,51.59,-1.59,50.25,-0.25,0,0,0,0
387127696_417972224_0,65,54.92,10.08,57.61,7.39,56.15,8.85,0,0,1,1
178508430_2264456440_0,55,54.8,0.2,54.79,0.21,54.8,0.2,0,0,0,0
178508430_178509568_0,55,53.2,1.8,54.45,0.55,54.35,0.65,0,0,0,0
2264456440_178508430_0,55,54.8,0.2,54.79,0.21,54.8,0.2,0,0,0,0
330414226_1116623856_0,65,61.9,3.1,63.65,1.35,64.4,0.6,0,0,0,0
1116623856_330414226_0,65,61.88,3.12,63.65,1.35,64.4,0.6,0,0,0,0
256484505_3748616600_0,60,60.69,-0.69,59.09,0.91,58.1,1.9,0,0,0,0
856906186_30914511_0,50,50.38,-0.38,49.62,0.38,49.7,0.3,0,0,0,0
11887554791_543552887_0,60,56.2,3.8,59.36,0.64,59.45,0.55,0,0,0,0
543552887_11887554791_0,60,56.2,3.8,59.36,0.64,59.45,0.55,0,0,0,0
30242810_559794885_0,60,54.78,5.22,59.45,0.55,59.35,0.65,0,0,0,0
2473393577_1043905685_0,50,53.8,-3.8,49.85,0.15,50.85,-0.85,0,0,0,0
1043905685_1207612394_0,50,49.58,0.42,50.74,-0.74,50.27,-0.27,0,0,0,0
30294492_339961221_0,55,51.81,3.19,55.35,-0.35,54.45,0.55,0,0,0,0
412453203_426653622_0,50,53.22,-3.22,53.28,-3.28,51.2,-1.2,0,0,0,0
814239845_814239847_0,60,51.84,8.16,59.23,0.77,58.85,1.15,0,0,0,0
30558573_60591112_0,60,54.18,5.82,56.15,3.85,57.0,3.0,0,0,0,0
30553975_30554977_0,50,58.09,-8.09,53.27,-3.27,53.3,-3.3,0,0,0,0
30298833_1316679287_0,50,52.64,-2.64,50.47,-0.47,51.35,-1.35,0,0,0,0
4472630002_1303440706_0,60,57.54,2.46,61.3,-1.3,59.15,0.85,0,0,0,0
30253436_30253438_0,45,52.76,-7.76,50.43,-5.43,46.35,-1.35,0,0,0,0
2708786214_1588285136_0,65,56.83,8.17,61.4,3.6,62.45,2.55,0,0,0,0
1588285136_2708786214_0,65,56.85,8.15,62.27,2.73,62.4,2.6,0,0,0,0
30556159_4485281938_0,45,56.5,-11.5,50.47,-5.47,56.35,-11.35,0,0,1,1
30243114_30558454_0,55,57.09,-2.09,56.98,-1.98,55.9,-0.9,0,0,0,0
1315972380_356295204_0,55,53.53,1.47,55.27,-0.27,55.2,-0.2,0,0,0,0
356295204_1315972380_0,55,53.53,1.47,55.27,-0.27,55.2,-0.2,0,0,0,0
30296565_30296559_0,55,47.96,7.04,50.52,4.48,52.15,2.85,0,0,0,0
82748657_1375697892_0,50,50.31,-0.31,49.98,0.02,50.25,-0.25,0,0,0,0
30556410_30254079_0,55,53.87,1.13,55.81,-0.81,55.5,-0.5,0,0,0,0
30297252_11881540551_0,55,56.35,-1.35,54.84,0.16,54.9,0.1,0,0,0,0
11881540551_30297252_0,55,56.35,-1.35,54.84,0.16,54.9,0.1,0,0,0,0
522579129_863733275_0,60,54.52,5.48,57.22,2.78,59.5,0.5,0,0,0,0
3649234390_315486993_0,60,57.39,2.61,57.58,2.42,59.25,0.75,0,0,0,0
30243120_430535703_0,60,60.51,-0.51,61.42,-1.42,60.65,-0.65,0,0,0,0
565479524_530924804_0,55,57.69,-2.69,56.95,-1.95,56.55,-1.55,0,0,0,0
401797461_30618077_0,55,56.7,-1.7,54.29,0.71,54.75,0.25,0,0,0,0
30295217_30295165_0,60,55.2,4.8,55.87,4.13,57.5,2.5,0,0,0,0
543552982_544223041_0,50,48.72,1.28,48.03,1.97,48.75,1.25,0,0,0,0
5331033627_543552982_0,50,50.3,-0.3,49.05,0.95,49.62,0.38,0,0,0,0
543552982_5331033627_0,50,50.3,-0.3,49.05,0.95,49.62,0.38,0,0,0,0
30247416_30313240_0,60,53.93,6.07,59.35,0.65,58.0,2.0,0,0,0,0
478867470_415994560_0,60,56.47,3.53,56.29,3.71,56.25,3.75,0,0,0,0
358505133_4310325432_0,45,50.66,-5.66,46.12,-1.12,45.6,-0.6,0,0,0,0
2968494628_598224999_0,45,51.32,-6.32,47.3,-2.3,46.85,-1.85,0,0,0,0
240978795_30297642_0,50,50.43,-0.43,51.4,-1.4,50.85,-0.85,0,0,0,0
415402209_30295888_0,45,51.85,-6.85,47.33,-2.33,47.45,-2.45,0,0,0,0
1303457259_1303457245_0,45,54.12,-9.12,49.58,-4.58,47.2,-2.2,0,0,0,0
6788605473_12955884765_0,55,59.32,-4.32,59.17,-4.17,58.15,-3.15,0,0,0,0
770847795_770847829_0,60,52.36,7.64,58.58,1.42,59.5,0.5,0,0,0,0
770847829_770847795_0,60,52.36,7.64,58.58,1.42,59.5,0.5,0,0,0,0
667380524_667380511_0,55,53.85,1.15,55.9,-0.9,55.75,-0.75,0,0,0,0
4416582771_949285345_0,55,55.07,-0.07,57.89,-2.89,55.7,-0.7,0,0,0,0
30243158_30333313_0,55,53.22,1.78,56.96,-1.96,55.25,-0.25,0,0,0,0
3299255727_4558542631_0,55,55.83,-0.83,56.85,-1.85,55.45,-0.45,0,0,0,0
4558542631_4558542630_0,55,57.11,-2.11,56.72,-1.72,56.25,-1.25,0,0,0,0
4558542631_3299255727_0,55,55.83,-0.83,56.85,-1.85,55.45,-0.45,0,0,0,0
243338876_243338877_0,60,52.01,7.99,56.43,3.57,53.1,6.9,0,0,1,1
11283057021_568847331_0,50,51.12,-1.12,47.63,2.37,47.95,2.05,0,0,0,0
1046613011_6096823155_0,50,52.82,-2.82,50.47,-0.47,49.75,0.25,0,0,0,0
506242670_1303457199_0,50,52.78,-2.78,50.72,-0.72,50.4,-0.4,0,0,0,0
573420819_30558578_0,45,50.64,-5.64,47.6,-2.6,46.2,-1.2,0,0,0,0
30312832_1621899798_0,50,52.47,-2.47,53.13,-3.13,50.4,-0.4,0,0,0,0
30914307_30914308_0,55,53.54,1.46,54.37,0.63,54.85,0.15,0,0,0,0
30254228_211608571_0,65,62.26,2.74,60.86,4.14,62.8,2.2,0,0,0,0
415955413_415955414_0,55,61.62,-6.62,56.38,-1.38,57.55,-2.55,0,0,0,0
30294778_30294777_0,45,53.5,-8.5,48.71,-3.71,47.4,-2.4,0,0,0,0
1374370519_534683861_0,35,37.92,-2.92,37.07,-2.07,36.8,-1.8,0,0,0,0
30556159_1303440697_0,50,53.49,-3.49,51.46,-1.46,51.5,-1.5,0,0,0,0
1404317225_190943216_0,65,54.12,10.88,63.6,1.4,62.25,2.75,0,0,0,0
30227228_2327729219_0,60,51.82,8.18,59.34,0.66,58.35,1.65,0,0,0,0
30227228_12351352586_0,60,59.61,0.39,58.19,1.81,58.95,1.05,0,0,0,0
391084147_391084122_0,60,53.21,6.79,56.11,3.89,57.17,2.83,0,0,0,0
391084122_391084147_0,60,53.21,6.79,56.11,3.89,57.17,2.83,0,0,0,0
2059755039_420763042_0,55,58.47,-3.47,55.92,-0.92,55.35,-0.35,0,0,0,0
30558567_8465744797_0,50,53.67,-3.67,51.82,-1.82,51.7,-1.7,0,0,0,0
952967354_693864929_0,60,57.41,2.59,60.06,-0.06,59.8,0.2,0,0,0,0
30237635_30237634_0,65,55.93,9.07,62.41,2.59,63.95,1.05,0,0,0,0
30343616_30343528_0,45,48.3,-3.3,47.2,-2.2,44.2,0.8,0,0,0,0
8151705401_412452514_0,45,50.31,-5.31,43.35,1.65,44.5,0.5,0,0,0,0
30295384_3772706298_0,55,58.45,-3.45,56.34,-1.34,55.25,-0.25,0,0,0,0
3772706298_30295384_0,55,58.45,-3.45,56.34,-1.34,55.25,-0.25,0,0,0,0
1506156403_8372776785_0,50,52.22,-2.22,49.74,0.26,49.7,0.3,0,0,0,0
243341175_243341469_0,55,55.32,-0.32,54.82,0.18,56.05,-1.05,0,0,0,0
30556066_616512950_0,55,57.24,-2.24,56.83,-1.83,55.7,-0.7,0,0,0,0
338936675_338936194_0,60,51.32,8.68,57.53,2.47,56.1,3.9,0,0,0,0
338936194_338936675_0,60,51.32,8.68,57.53,2.47,56.1,3.9,0,0,0,0
1125604861_1933546287_0,60,51.14,8.86,59.95,0.05,59.1,0.9,0,0,0,0
1933546287_1125604861_0,60,51.14,8.86,59.95,0.05,59.1,0.9,0,0,0,0
8269934210_3306168419_0,50,53.75,-3.75,53.81,-3.81,51.03,-1.03,0,0,0,0
30246864_26198844_0,60,60.88,-0.88,60.22,-0.22,59.5,0.5,0,0,0,0
1092685726_2022888132_0,55,55.55,-0.55,57.63,-2.63,56.65,-1.65,0,0,0,0
4834501661_1092685726_0,55,54.52,0.48,60.1,-5.1,56.5,-1.5,0,0,0,0
1225051325_2204931600_0,45,50.28,-5.28,46.23,-1.23,45.6,-0.6,0,0,0,0
1382873572_30558435_0,50,53.39,-3.39,55.91,-5.91,55.35,-5.35,0,0,0,0
598219934_598219933_0,45,52.88,-7.88,45.76,-0.76,46.1,-1.1,0,0,0,0
125932467_30555404_0,60,61.49,-1.49,60.3,-0.3,60.85,-0.85,0,0,0,0
30314492_359238037_0,45,53.28,-8.28,50.69,-5.69,48.9,-3.9,0,0,0,0
359238037_30314492_0,45,53.28,-8.28,50.69,-5.69,48.9,-3.9,0,0,0,0
30554603_30556744_0,45,53.82,-8.82,50.9,-5.9,49.3,-4.3,0,0,0,0
2815387253_770847814_0,40,45.79,-5.79,38.66,1.34,40.17,-0.17,0,0,0,0
2456874969_366065833_0,55,51.87,3.13,54.18,0.82,55.2,-0.2,0,0,0,0
347344104_1297470711_0,50,55.38,-5.38,48.82,1.18,50.05,-0.05,0,0,0,0
8227535510_3209362421_0,45,46.97,-1.97,44.25,0.75,44.55,0.45,0,0,0,0
30558181_30248592_0,60,60.34,-0.34,60.38,-0.38,60.35,-0.35,0,0,0,0
30553756_30553757_0,50,53.69,-3.69,52.28,-2.28,51.8,-1.8,0,0,0,0
13117186629_13117186621_0,50,49.48,0.52,49.03,0.97,49.0,1.0,0,0,0,0
5286242897_1622039363_0,55,54.03,0.97,55.38,-0.38,53.06,1.94,0,0,0,0
1378087232_998592677_0,50,54.01,-4.01,55.87,-5.87,53.95,-3.95,0,0,0,0
6080661669_3976600100_0,50,49.17,0.83,50.86,-0.86,50.8,-0.8,0,0,0,0
1370543830_583323362_0,35,41.24,-6.24,38.46,-3.46,35.48,-0.48,0,0,0,0
543553059_6620325587_0,45,47.87,-2.87,44.71,0.29,45.82,-0.83,0,0,0,0
543553059_543553107_0,45,48.07,-3.07,45.21,-0.21,45.6,-0.6,0,0,0,0
