street_id,noise_day,noise_evening,noise_night,road_length,road_category,distance_to_road
269,55 - 60 dB(A),55 - 60 dB(A),55 - 60 dB(A),25.42540280687279,residential,0.11730262512028164
270,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),38.95827059814625,residential,0.0
271,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),184.50024333865386,living_street,0.0
272,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),20.165277301778662,living_street,0.0
273,60 - 65 dB(A),55 - 60 dB(A),< 40 dB(A),22.83972726660707,living_street,2.922515620355384
274,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),158.79043566213176,tertiary,0.0
275,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),39.51213617230224,residential,0.919271544150841
276,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),28.340821958174406,residential,0.0
277,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),42.44853624891178,secondary,0.52938188222409
278,55 - 60 dB(A),55 - 60 dB(A),55 - 60 dB(A),59.683256763997626,living_street,25.650755606929234
279,55 - 60 dB(A),55 - 60 dB(A),45 - 50 dB(A),59.550297218117635,residential,0.0
280,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),39.64211367478772,tertiary,0.0
281,55 - 60 dB(A),55 - 60 dB(A),55 - 60 dB(A),120.22309981013092,residential,0.0930790358731044
282,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),120.65115713893209,residential,0.0
283,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),41.190815589273036,residential,0.0
284,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),80.70814628636305,trunk,0.0
285,50 - 55 dB(A),50 - 55 dB(A),40 - 45 dB(A),67.77423064036431,living_street,4.8570777240718614
286,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),62.12709675293974,residential,0.0
287,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A),35.64318757764656,residential,3.747055455531726
288,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),51.402713048512105,residential,0.05664311370350064
289,75 - 80 dB(A),70 - 75 dB(A),65 - 70 dB(A),52.26458118899005,tertiary,0.0
290,45 - 50 dB(A),40 - 45 dB(A),< 40 dB(A),71.02557993404852,residential,0.4127030905931024
291,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),68.53823182033764,living_street,0.6578068957787744
292,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),35.08621466542323,residential,0.4544364162236644
293,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),79.64917192657734,residential,0.0
294,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),52.377905486737724,primary,5.181987467369571
295,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),194.59405104782658,residential,0.0
296,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A),56.83392418733374,residential,1.7198756527748
297,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),77.00269404758183,residential,118.5799984445972
298,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),58.93432079668644,residential,0.0
299,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),76.87422860275508,tertiary,0.0
300,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),70.30431302101518,residential,0.1479676804314257
301,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),45.28368138907098,secondary,149.0475395249711
302,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),47.576309735962504,primary,0.0
303,60 - 65 dB(A),60 - 65 dB(A),60 - 65 dB(A),67.80464782641889,living_street,0.0
304,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),68.45081860774746,living_street,0.0
305,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),62.39314340914288,living_street,62.887846149597394
306,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),77.44233360066575,residential,0.0011417835053988995
307,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),95.381356449677,living_street,0.0
308,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),135.87945981527065,residential,0.0
309,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),34.4121709545517,living_street,0.0
310,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),66.78737983396982,residential,0.0
311,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),79.15756016586373,residential,0.4779410017005319
312,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),146.89998248287318,residential,0.0
313,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),66.8669657309624,living_street,0.0
314,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),104.227138223332,residential,0.0
315,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),89.95608251191,tertiary,0.03248007030693107
316,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),39.50790364802829,tertiary,0.06826877951577758
317,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),56.839840121058735,living_street,0.0
318,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),79.32348876905638,residential,0.0
319,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),135.44023486766437,residential,0.0
320,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),99.60504932988587,tertiary,0.0
321,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),57.518315755968835,residential,0.0
322,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),86.62666774558176,residential,0.0
323,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),20.071814417081686,residential,0.47719269802234443
324,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),132.84526093818678,primary,0.0
325,60 - 65 dB(A),60 - 65 dB(A),50 - 55 dB(A),54.86336159577699,secondary,0.0
326,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),46.94332254664017,residential,0.0
327,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),134.8152619843933,tertiary,0.8787519770463895
328,70 - 75 dB(A),65 - 70 dB(A),65 - 70 dB(A),171.7697994275961,secondary,4.788009655148185
329,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),54.545188886942206,primary,0.0
330,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),58.388096955010255,residential,0.0
331,60 - 65 dB(A),55 - 60 dB(A),55 - 60 dB(A),110.62912289212807,tertiary,0.0
332,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),132.84372468363165,residential,0.0
333,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),89.93853614122096,residential,0.0
334,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),101.34119890117928,residential,0.0
335,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),33.207689353855045,secondary,0.34917197775763287
336,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),162.0066727969328,living_street,0.0
337,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),80.33952449950881,residential,0.0
338,55 - 60 dB(A),55 - 60 dB(A),45 - 50 dB(A),14.840115874362105,living_street,0.0
339,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),12.029850303040313,residential,0.0
340,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),74.44539536558608,primary,0.0
341,< 40 dB(A),< 40 dB(A),< 40 dB(A),342.42504944465725,residential,165.982760270899
342,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),99.87920635256377,residential,0.0
343,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),65.43673742409443,residential,0.0
344,60 - 65 dB(A),60 - 65 dB(A),60 - 65 dB(A),119.7685711906249,tertiary,0.10553813074475718
345,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),114.41405661245652,residential,0.0
346,50 - 55 dB(A),50 - 55 dB(A),40 - 45 dB(A),62.03731173424889,living_street,0.06365245867006901
347,50 - 55 dB(A),45 - 50 dB(A),< 40 dB(A),12.556206212898065,residential,53.86388583300679
348,50 - 55 dB(A),45 - 50 dB(A),40 - 45 dB(A),50.947147618247875,residential,0.0
349,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),51.451355186030085,residential,0.0
350,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),43.01783728945745,tertiary,0.0
351,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),32.871858391578726,secondary,0.9143456235207266
352,60 - 65 dB(A),60 - 65 dB(A),60 - 65 dB(A),143.15879327025817,secondary,0.0
353,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A),77.36319582689362,residential,0.6079989333028797
354,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),31.363855576589415,residential,0.0
355,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),23.223673176606002,residential,0.0
356,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),159.42553076308764,tertiary,0.0
357,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),105.47291270184587,secondary,5.190875185434969
358,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),8.019974355568056,tertiary,0.0
359,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),36.54623693988901,residential,0.0
360,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),107.04257817214476,residential,0.7314230993745908
361,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),87.12149442302238,residential,0.2937107443610303
362,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),652.7590728688999,secondary,0.0
363,55 - 60 dB(A),55 - 60 dB(A),45 - 50 dB(A),19.636907134128176,living_street,0.4344136522456375
364,60 - 65 dB(A),60 - 65 dB(A),60 - 65 dB(A),34.995845787319844,living_street,0.0
365,65 - 70 dB(A),60 - 65 dB(A),60 - 65 dB(A),63.4097170772887,residential,0.18998166159050922
366,60 - 65 dB(A),55 - 60 dB(A),60 - 65 dB(A),14.142257957512074,living_street,1.9075532707122544
367,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),93.8095551093548,living_street,0.010639021123789614
368,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),38.12492994273394,residential,0.0
369,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),19.47467189076508,secondary,0.0
370,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),87.60958385403748,residential,0.0
371,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),35.62737995395583,residential,0.0
372,40 - 45 dB(A),< 40 dB(A),< 40 dB(A),196.71267825358123,residential,32.32937075514631
373,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),58.74345722952957,living_street,2.100932524781366
374,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),128.8956076123568,tertiary,0.0
375,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),131.1444522794934,residential,0.0
376,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),71.86563551766599,residential,52.22796586808708
377,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),80.4746060413044,residential,0.0
378,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),134.67998723655435,residential,0.0
379,40 - 45 dB(A),40 - 45 dB(A),< 40 dB(A),92.58109449271116,living_street,5.881437436962366
380,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),128.52449339166043,residential,0.0
381,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),17.479101561750333,residential,0.0
382,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),134.8492613236415,living_street,0.0
383,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),134.15299138370912,secondary,0.0
384,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),38.12245874479781,living_street,0.0
385,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),77.42241838721552,living_street,0.08088009997435737
386,60 - 65 dB(A),55 - 60 dB(A),55 - 60 dB(A),43.328349741861295,residential,0.0
387,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),135.18466771686525,secondary,0.0
388,< 40 dB(A),< 40 dB(A),< 40 dB(A),165.96147159706717,residential,0.0
389,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),140.78570694307314,tertiary,0.0
390,40 - 45 dB(A),< 40 dB(A),< 40 dB(A),112.43651164862314,living_street,24.19138845582187
391,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),135.19130301731056,tertiary,0.0
392,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),29.78091346198356,tertiary,0.6025345162007193
393,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),70.56885549905287,secondary,0.0
394,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),131.30266289311618,residential,0.6588091431225638
395,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),35.94591216170178,secondary,1.4413615003208025
396,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),51.696910150481685,tertiary,0.0
397,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A),80.69251675870854,living_street,0.0
398,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),149.10075289552992,residential,0.0
399,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),130.66840458452322,tertiary,0.0
400,55 - 60 dB(A),55 - 60 dB(A),45 - 50 dB(A),70.45402398990666,residential,0.0
401,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),31.461861438895955,residential,0.6509193643101416
402,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),106.1987629590432,residential,0.0
403,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),72.21648585788233,residential,0.0
404,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),78.48772012739241,residential,0.0
405,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),70.62057417967644,residential,0.0
406,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),60.304331279009034,living_street,0.20870384282983584
407,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),25.128208047254958,tertiary,0.0
408,65 - 70 dB(A),60 - 65 dB(A),60 - 65 dB(A),107.84380278788669,residential,0.0
409,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),76.46178766676496,living_street,0.0
410,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),74.03747577530717,residential,0.04059016059346476
411,40 - 45 dB(A),< 40 dB(A),< 40 dB(A),824.514417299192,residential,3.786762654342671
412,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),15.367736146429404,residential,0.0
413,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),67.23826774021272,residential,0.0
414,60 - 65 dB(A),60 - 65 dB(A),60 - 65 dB(A),34.35559892357466,residential,1.6824420242615181
415,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),103.23996748034381,residential,1.413666854330694
416,65 - 70 dB(A),65 - 70 dB(A),55 - 60 dB(A),132.25874810642608,residential,0.0
417,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),74.09856324139096,tertiary,0.0
418,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),134.35728918863532,residential,0.0
419,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),52.36177914286091,tertiary,0.0
420,55 - 60 dB(A),50 - 55 dB(A),< 40 dB(A),30.54182088581009,tertiary,77.39543636923891
421,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),50.533697932444056,residential,0.0
422,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),34.92692763514509,residential,0.0
423,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),133.8571162514465,secondary,0.0
424,65 - 70 dB(A),65 - 70 dB(A),55 - 60 dB(A),34.857115742347695,secondary,0.0
425,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),128.56586959597027,tertiary,0.0
426,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),52.42136204642462,tertiary,0.0
427,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),81.26237278958115,residential,0.0
428,50 - 55 dB(A),50 - 55 dB(A),40 - 45 dB(A),128.51655598644376,residential,0.0
429,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),53.5389133579202,residential,0.0
430,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),80.57165597153613,residential,0.0
431,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),81.1570997853446,primary,0.0
432,65 - 70 dB(A),60 - 65 dB(A),60 - 65 dB(A),44.96082353151842,residential,0.15417583125168033
433,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),131.71669062972308,residential,0.0
434,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),41.09824650421179,residential,0.985765180167242
435,60 - 65 dB(A),55 - 60 dB(A),55 - 60 dB(A),154.42822867964244,living_street,0.0
436,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),55.10505624804208,tertiary,0.0
437,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),46.47006778656037,tertiary,0.28583897350623594
438,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),27.111929653480463,residential,0.0
439,65 - 70 dB(A),60 - 65 dB(A),60 - 65 dB(A),86.55344352063021,tertiary,0.0
440,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A),133.8384598096163,residential,0.05810715153586899
441,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),31.790871784248647,living_street,0.0
442,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),95.01460804995315,trunk,0.9858951287771828
443,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),125.16831627267031,tertiary,0.0
444,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),65.18571739032947,residential,0.0
445,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),133.3693676169199,living_street,0.0
446,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A),130.9295253127571,living_street,0.0
447,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),133.05839860088614,tertiary,0.6445987288999625
448,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),154.06939524033675,residential,0.0
449,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),67.25385112796371,residential,0.0
450,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),50.989513520163065,secondary,0.0
451,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),105.91161878158307,residential,0.0
452,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),16.388335101838614,living_street,0.0
453,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),107.85878153132282,residential,0.0
454,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),19.182906627741296,residential,14.004832206250425
455,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),285.3854241832867,residential,0.0
456,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),38.823363357952495,residential,0.0
457,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),51.83114418224658,living_street,1.3588443454184411
458,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),92.21415967439056,residential,0.0
459,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),66.22919014669677,residential,0.0
460,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),28.84431158983816,residential,0.0
461,70 - 75 dB(A),70 - 75 dB(A),60 - 65 dB(A),13.465993453372358,primary,4.815495438338437
462,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),167.05999979689693,residential,0.0
463,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),98.13359419440259,residential,0.0
464,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),88.58771801041175,residential,0.0
465,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),102.75365951122,residential,0.0
466,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),56.55327659270645,residential,0.05673538252939689
467,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A),61.87647468511141,residential,0.0
468,50 - 55 dB(A),50 - 55 dB(A),40 - 45 dB(A),136.2307971489534,residential,0.0
469,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),60.601306531607115,primary,2.271930393758888
470,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),154.6039683594523,residential,0.0
471,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),127.39569855042099,secondary,0.0
472,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),29.30763284186003,residential,0.0
473,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),83.94174700905984,secondary,0.0
474,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),134.19231694180561,secondary,0.0
475,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),79.42528655115133,primary,0.0
476,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),203.83281817383852,residential,1.1140936594746895
477,50 - 55 dB(A),55 - 60 dB(A),55 - 60 dB(A),10.050111171103485,residential,0.0033921990570565837
478,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),57.653277732199086,secondary,6.349874560579126
479,60 - 65 dB(A),60 - 65 dB(A),50 - 55 dB(A),52.95906438188478,residential,0.053879814936751494
480,60 - 65 dB(A),60 - 65 dB(A),60 - 65 dB(A),119.32020852329094,tertiary,0.0
481,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),59.255322921199365,living_street,1.0760906173024842
482,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),103.50158943034418,living_street,0.0
483,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),63.67010704573627,tertiary,0.0
484,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),150.4510913504245,trunk,0.0
485,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),79.28014990731482,residential,0.0
486,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),88.76737998833636,residential,0.0
487,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),133.1727842095836,residential,0.0
488,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),38.37977459136121,living_street,0.7627908741506232
489,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),75.24354978675777,residential,0.0
490,55 - 60 dB(A),55 - 60 dB(A),55 - 60 dB(A),11.104410001152623,tertiary,79.2410593030923
491,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),55.74022563391375,residential,0.0
492,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),134.25950434649832,secondary,0.5790600886904833
493,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),83.02700160495932,residential,0.8923029327273858
494,55 - 60 dB(A),55 - 60 dB(A),45 - 50 dB(A),56.967623068069805,living_street,0.0
495,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),73.25799640101832,residential,0.09543294241411122
496,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),133.6751389699264,tertiary,0.0
497,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),39.70392660096524,living_street,0.0
498,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),18.57016487650121,tertiary,0.9778516095249098
499,50 - 55 dB(A),50 - 55 dB(A),40 - 45 dB(A),28.807476449339706,living_street,2.9073773892547625
500,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),79.86242545455644,residential,0.0
501,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),135.26798065555133,residential,0.0
502,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),149.70352798366903,living_street,0.0
503,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),108.63426189768828,tertiary,0.0
504,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),86.58845366510585,living_street,0.15818204288972615
505,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),808.7420104358232,living_street,0.0
506,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),72.83312660249254,residential,0.0
507,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),52.36729785826139,living_street,0.0
508,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),293.681933277467,residential,0.0
509,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),107.65943531425563,residential,0.0
510,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),135.6745392831781,residential,0.0
511,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),168.73148866317214,primary,0.0
512,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),21.87282848946544,residential,0.419091837778567
513,60 - 65 dB(A),60 - 65 dB(A),60 - 65 dB(A),35.08462166538973,living_street,0.0
514,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),65.25686989429428,residential,0.23485592727435053
515,70 - 75 dB(A),70 - 75 dB(A),60 - 65 dB(A),381.3485604689824,tertiary,0.0
516,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),132.9498485510939,tertiary,0.0
517,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),89.04019839074212,tertiary,0.0
518,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),110.1484106168422,living_street,0.0
519,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),141.70801931755528,residential,0.0
520,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),104.16452226881562,residential,0.23690360707854138
521,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),55.987739309759846,residential,0.0
522,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),131.69135502693985,residential,1.1570362542202526
523,< 40 dB(A),< 40 dB(A),< 40 dB(A),56.04434757784462,living_street,6.952539308855371
524,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),121.160771427907,residential,0.38663350871457147
525,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A),12.143878757437333,tertiary,0.15133789175292756
526,50 - 55 dB(A),45 - 50 dB(A),40 - 45 dB(A),7.731854671937048,residential,2.1005275779891757
527,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),121.36797240736023,residential,0.0
528,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),46.80954470046123,residential,0.0
529,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),133.97842303245392,residential,0.0
530,55 - 60 dB(A),50 - 55 dB(A),50 - 55 dB(A),122.36506382978259,residential,0.0
531,< 40 dB(A),< 40 dB(A),< 40 dB(A),140.0798160888833,residential,0.0
532,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),186.67895543725953,residential,0.0
533,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),39.10390140905818,residential,0.0
