road_id,noise_day,noise_evening,noise_night,road_category,dist_to_trunk,dist_to_primary,dist_to_secondary,dist_to_tertiary,dist_to_residential,dist_to_living_street
30438389_263701656_0,75.0,75.0,65.0,5,1518.9685882386973,0.0,67.89315569539784,143.20560819311942,0.0,530.1984998031761
30438389_256925867_0,75.0,75.0,65.0,2,1477.0038866873529,0.0,69.43524775689234,105.82683988323944,0.0,498.1249284143958
30438389_249785398_0,75.0,75.0,65.0,2,1518.9685882386973,0.0,40.05286005597738,143.20560819311942,0.0,530.1984998031761
30438391_263703319_0,75.0,70.0,60.0,3,1586.5037873674491,329.4327232798504,0.0,186.900728444353,0.0,508.5579855056806
30438391_30438383_0,75.0,70.0,60.0,3,1568.6105120662276,362.9003944061252,0.0,170.58949068859798,33.681230407942024,523.3738007581021
30438397_249785395_0,75.0,70.0,65.0,4,1388.1547755615456,0.0,157.5940627769621,0.0,55.812237438304855,367.5928054379343
30438397_4020495675_0,75.0,70.0,65.0,2,1394.9475690184906,0.0,106.67645676229584,0.0,11.258788538559484,382.7089401464957
30438399_519112773_0,75.0,75.0,65.0,2,1893.5155088464912,0.0,0.0,356.782490658471,35.0632833636352,226.90181645610932
30438399_249707302_0,80.0,75.0,65.0,2,1869.167923362628,0.0,0.0,356.782490658471,44.22198321044884,226.90181645610932
30438405_1395083821_0,75.0,70.0,60.0,1,0.0,0.0,730.2335035323272,254.2951938155334,0.0,613.0076769506144
30438405_4541004956_0,75.0,75.0,60.0,2,0.0,0.0,726.8021655461253,304.87119148559407,50.9675564122908,630.1976264021445
30438408_263703330_0,70.0,70.0,60.0,3,1267.266794854101,181.87958264428423,0.0,156.67088954961827,0.0,286.2886409212919
30438408_303340029_0,65.0,60.0,55.0,5,1267.266794854101,238.59237553412703,0.0,0.0,0.0,286.2886409212919
30438410_263781788_0,80.0,75.0,65.0,2,1902.5362829801888,0.0,402.173178780268,327.8729227083943,0.0,168.41365175191987
30438410_156334363_0,75.0,75.0,65.0,2,1942.232328764085,0.0,336.0684158951276,335.7416329521068,0.0,247.16591292565383
30438415_30459591_0,65.0,65.0,55.0,5,1407.9063238639455,348.03985397583466,56.95468773900853,0.0,0.0,419.9292391862168
30438415_263703315_0,70.0,70.0,60.0,5,1511.9670587094238,311.1463455884767,56.95468773900853,90.84047769421498,0.0,358.3481925529728
30438417_1246618704_0,75.0,70.0,65.0,2,0.0,0.0,546.3428198145689,12.895288407536464,0.0,299.80835978823
30438417_30438650_0,75.0,75.0,65.0,1,0.0,0.0,628.6281698376873,45.21419988836311,11.446956414154265,294.74846093890056
30438446_248951008_0,75.0,70.0,60.0,3,11.21558110616637,355.0669117881195,0.0,151.275424080224,0.0,364.818834361371
30438446_30438461_0,75.0,70.0,65.0,3,11.21558110616637,355.0669117881195,0.0,264.172362987501,39.21682179105169,354.67325201983203
30438447_30389406_0,70.0,70.0,60.0,4,1683.2907303703566,0.0,27.10462779568467,0.0,0.0,74.61167341745443
30438447_158680077_0,75.0,70.0,65.0,2,1679.2624490531105,0.0,0.0,0.0,61.26623690387404,154.00754504541175
30438453_259476134_0,70.0,65.0,55.0,4,307.1333437400985,394.09955359792815,0.0,0.0,54.46208789183275,341.8318169378999
30438461_41430291_0,75.0,70.0,65.0,3,0.0,404.3728193874058,0.0,264.6396431390052,29.834962752061912,315.0980351109684
30438464_56431800_0,75.0,70.0,60.0,3,0.0,400.9076453803514,0.0,295.5324288557224,0.0,320.4567932228461
30438464_41430295_0,75.0,75.0,65.0,1,0.0,348.49424061647466,0.0,288.0729008627778,13.414995009052303,320.4567932228461
30438466_156334151_0,75.0,75.0,65.0,2,1774.1938528909352,0.0,82.05447549620344,124.6722261452967,29.469876752158434,169.62709074863994
30438466_1381399721_0,75.0,75.0,65.0,2,1774.1938528909352,0.0,82.05447549620344,160.93038966828613,29.469876752158434,407.8009264789824
30438473_296483941_0,75.0,75.0,65.0,2,1289.3878020816485,0.0,97.88585408603448,0.0,0.0,360.3882866354897
30438487_1395083804_0,75.0,75.0,65.0,1,0.0,52.21349757020523,809.619574648383,263.08382944812394,83.05837381865042,558.4110251420482
