road_id,width,openness,betweenness,closeness_global,closeness_400,straightness
30438660_260806298_0,18.413754876695158,0.4230769230769231,0.0004484269808701888,0.00019118380327502748,2.044648058272055e-05,0.8150258776481019
30438660_30438408_0,23.684706837289205,0.2777777777777778,0.01019927875368572,0.00019202507190252307,2.1906686950070883e-05,0.8168555600697558
30438670_30438367_0,50.0,1.0,0.05810515365582444,0.0001944402518133089,1.907092393014886e-05,0.8340156590576835
30438680_1033276570_0,50.0,1.0,0.02951201577653694,0.00018246947872437835,2.50058776928842e-05,0.8377539298133444
30438687_441755986_0,43.83047659283352,0.8777777777777778,0.0005068395447334599,0.00016676802459901887,1.6665210970066805e-05,0.8382720852242598
30438687_30438487_0,50.0,1.0,0.0065587106529169095,0.00017036457716022553,2.047080174243602e-05,0.8387263637719922
30438688_265041477_0,50.0,1.0,0.0005776225080690121,0.0001931867538537997,3.731939494674865e-05,0.8522816143101688
30438688_303661906_0,31.5403870033126,0.5625,0.014224687669812996,0.00019141219793402813,3.389651686827596e-05,0.8467288290407149
30438695_263689623_0,30.867776365399052,0.6923076923076923,0.0012145535668789606,0.00018969351843459094,2.215946941286094e-05,0.8105014380531588
30438695_263689614_0,30.11885288938658,0.7142857142857143,0.00010546632634194772,0.00018953796665112008,2.1385397349104472e-05,0.8117220608765676
30438698_2594320108_0,47.17325443432162,0.6923076923076923,0.005432050508456656,0.00017957909670422728,1.8604044948116423e-05,0.8273029603363434
30438698_30438680_0,49.23853650180819,0.9615384615384616,0.00028287172811966083,0.00018144885722256796,2.273717752614956e-05,0.8341204427105037
30438713_30438543_0,50.0,1.0,0.008307156787674318,0.0001709392350843481,3.0241641846852747e-05,0.832813414689484
30438713_30438757_0,50.0,1.0,5.751657698560591e-06,0.00017130668471713778,3.1595173806633275e-05,0.832369204109776
30438719_287561219_0,50.0,1.0,0.007585020267078658,0.00017175091896339158,3.5556200485600814e-05,0.8369540950962571
30438719_263698487_0,50.0,1.0,0.00043186567503463493,0.0001717602479231772,3.6408487491503214e-05,0.8368869432086095
30438724_1332252246_0,29.775279400003534,0.875,0.010624756909366678,0.0001777740775109156,1.9556669846677367e-05,0.8146229342878135
30438724_30438453_0,50.0,1.0,0.00014445620692163735,0.00017816749068869824,1.9915047646002217e-05,0.8174062526328079
30438726_263710868_0,50.0,1.0,0.009237422389110857,0.00020083373861242625,2.7886773481280412e-05,0.8373296453093609
30438732_614600278_0,48.233773100054734,0.8333333333333334,0.04735325331823682,0.00017409771860813189,1.4786001423651518e-05,0.8355285034237265
30438733_292555997_0,39.18019619781394,0.5769230769230769,0.000777456484590861,0.00019330286702853446,2.616259729805061e-05,0.8257836898247377
30438733_59749793_0,46.86911785220886,0.9375,0.006134446414941176,0.00019431081331795403,2.823738716252764e-05,0.8302308949521313
30438740_919729664_0,50.0,1.0,0.00518683913200144,0.00018460152173763216,4.0063921432579664e-05,0.8395341973681233
30438740_919729662_0,17.983253256830615,0.2692307692307692,0.026275826785620196,0.00018355269684707206,3.673096736270862e-05,0.8373369051904318
30438742_41430279_0,50.0,1.0,0.0018762832302384818,0.00017025754000033112,2.1313298279221324e-05,0.8320694640075064
30438742_30438550_0,50.0,1.0,0.0006606891624693294,0.00017117104227963408,2.1195200421924102e-05,0.8367133743157389
30438757_30438417_0,45.890581804979,0.6666666666666666,0.017541486576917106,0.00017218687038184478,3.1859831167439536e-05,0.8333506429792187
30438759_59751391_0,50.0,1.0,0.0031347979597280487,0.00017355886481717125,2.0996949535902123e-05,0.8342907567574751
30438759_30575386_0,43.05888769740996,0.75,0.0325649899023724,0.00017507460608632766,1.556167396521108e-05,0.8272922115291507
30438760_30438551_0,50.0,1.0,0.009310604285054352,0.00017932353970888482,1.582460057412624e-05,0.8269019862923987
30438760_310415027_0,50.0,1.0,0.0003845517873334104,0.00018017425074771433,1.603186027691869e-05,0.826336405022865
30438763_441854476_0,50.0,1.0,0.008347476197169253,0.00016839265850651932,7.38911667958086e-06,0.8165983676963378
30438763_30438581_0,50.0,1.0,0.010761149234389328,0.00017315936092626938,1.3786800138517217e-05,0.8359381611419768
30459591_30438660_0,12.525191541300572,0.23684210526315788,0.0006526830861753531,0.00019237327086259624,2.242237378007959e-05,0.8145228354885632
30459591_259476733_0,14.522872698617526,0.4,0.0015986429093722858,0.00019278068881990293,2.5105919473107645e-05,0.8131297010130205
30575132_30389471_0,30.704127847058295,0.6818181818181818,0.014403162475283407,0.00018861871124371593,1.9007901986464607e-05,0.8398783897064458
30575132_30575136_0,37.80159893233651,0.6363636363636364,0.013361852306621392,0.00018684512521575589,1.8421567847776788e-05,0.835284039418861
30575136_1268313935_0,35.784037793192745,0.875,0.02780813776324275,0.00018703747801326372,2.0724271000707467e-05,0.8320821948172666
30575136_1122581711_0,43.39363988541625,0.9615384615384616,0.021843350799007857,0.00018532166458315284,1.8871230087593654e-05,0.8271579722563682
30575138_249350161_0,50.0,1.0,0.01487309314121756,0.0001802184534532391,1.6560161915033848e-05,0.8318998530102695
30575140_260300604_0,50.0,1.0,0.017182484866998405,0.00017501359482345906,1.8097559508826544e-05,0.8255206845659875
30575140_469424326_0,50.0,1.0,0.003134826862530554,0.00016569653152229296,1.5951542831931017e-05,0.7945780805313519
30575306_259474520_0,50.0,1.0,0.003529870367173399,0.00018666052953525785,2.1346017672016806e-05,0.8320071058658423
