road_id,lden_db
21487143_21487142_0,70.0999985
21487144_251106770_0,66.0
21487145_21487148_0,67.5
21487146_21487168_0,68.9000015
21487148_21487144_0,67.5
21487148_802800009_0,53.86666616666667
21487154_26726700_0,70.6999969
21487154_325627540_0,49.1499996
21487155_26807728_0,77.8000031
21487155_416010793_0,82.5999985
21487155_26705303_0,77.8000031
21487159_100532362_0,65.70909083636364
21487159_152692699_0,70.0
21487159_281164656_0,70.9000015
21487159_29039237_0,86.5999985
21487162_51965345_0,50.4000015
21487162_3253177078_0,61.19999885
21487162_26748900_0,49.2999992
21487168_21487145_0,69.1999969
21487168_26704448_0,65.97058778823529
21487169_27011311_0,70.5999985
21487169_3366747771_0,70.0
21487171_271759785_0,70.1999969
21487171_1337618621_0,70.0
21487173_8977088994_0,70.0
21487180_1348731995_0,57.7571433
21487180_25662552_0,72.1999969
21487180_6400342990_0,58.61999968
21487185_779036561_0,60.0
21487185_21487186_0,60.85625029375
21487185_27411994_0,83.5999985
21487185_27411252_0,67.95000053125
21487186_21487185_0,61.29999995625
21487186_29221570_0,51.86875009375
21487186_27411228_0,60.225000058333336
21487186_29221567_0,59.62222118888889
21487191_1679204688_0,70.0999985
21487191_1828231464_0,56.40769255384616
21487191_669744361_0,51.074999825
21487193_1679204688_0,57.3374996125
21487194_29796802_0,46.999999975
21487194_21487196_0,44.4000015
21487194_29796823_0,65.3875002875
21487195_5448568959_0,46.97999954
21487195_29796809_0,51.27142822857143
21487195_21487196_0,51.27142822857143
21487196_21487194_0,44.4000015
21487196_21487195_0,49.722221777777776
21487196_2119643324_0,52.82857077142857
21487201_51992472_0,44.59999976666666
21487201_2119643323_0,42.2000008
21487201_3842236559_0,43.16666665714286
21487204_29796809_0,45.24285671428572
21487204_51997882_0,53.9000015
21487204_288948128_0,45.95000013333333
21487204_203665176_0,40.0
21487209_29219440_0,68.6999969
21487209_262479941_0,58.544999895
21487209_9700774819_0,56.433333716666674
21487210_160503146_0,61.6199997
21487210_29221504_0,72.5999985
21487220_3129452762_0,62.7000008
21487220_21432799_0,60.5
21487224_196725581_0,77.5
21487224_29215073_0,55.0
21487229_29215077_0,69.1999969
21487229_29270890_0,61.6125006875
21487229_3183716592_0,62.2625012375
21487230_28794539_0,56.62222204444444
21487230_1491865195_0,51.733333566666666
21487230_26960762_0,55.073684489473685
21487230_196724115_0,54.15999984
21487231_29215043_0,51.099999425
21487231_13233583786_0,61.9000015
21487231_5984003368_0,53.24285725714286
21487231_29216564_0,58.25882270588235
21487232_29218315_0,62.114286142857146
21487232_269476782_0,57.5
21487232_26960762_0,57.506250375
21487232_29218293_0,54.36000062000001
21487234_268468777_0,66.8000031
21487234_29790229_0,51.32500075
21487234_29790228_0,51.40833410833333
21487236_248386475_0,73.6999969
21487236_248386844_0,73.6999969
21487237_29789748_0,66.6999969
21487237_29789747_0,52.94347828695653
21487237_59905492_0,49.323683984210525
21487242_25664649_0,69.3000031
21487242_25662562_0,55.050001175
21487242_2264199819_0,69.6999969
21487243_26867485_0,68.4000015
21487243_27786564_0,59.300000175
21487244_26867468_0,68.6999969
21487244_29063251_0,68.4000015
21487245_26762981_0,64.4000015
21487245_26763033_0,61.9000015
21487245_26731251_0,53.32857077142857
21487246_26731247_0,66.5
21487246_26731250_0,54.616667
21487247_254335453_0,52.72500035
21487247_26642103_0,50.271999808
21487249_255561544_0,72.6999969
21487249_255561543_0,68.4000015
21487253_63299755_0,68.0999985
21487259_26751271_0,65.5
21487260_26739109_0,69.0999985
21487260_1083647948_0,69.0999985
21487261_3380156884_0,55.0
21487261_27501909_0,56.10833263333333
21487264_26849060_0,59.5999985
21487264_26627362_0,54.4
21487265_26848941_0,70.5
21487265_26849072_0,60.4000015
21487267_26867476_0,69.3000031
21487267_28982001_0,61.44444486666667
21487269_27785840_0,72.1999969
21487269_27785820_0,56.96666653333333
21487270_26952393_0,71.9000015
21487270_235637226_0,72.4000015
21487271_26952502_0,57.59999989375
21487271_27537344_0,51.80434815652175
21487271_26952386_0,70.5
21487272_21487271_0,59.09999940833333
21487272_26952503_0,70.8000031
21487273_27539580_0,69.5999985
21487273_27432691_0,56.333333333333336
21487274_1315015330_0,73.3000031
21487275_26554155_0,75.4000015
21487284_11394364875_0,66.8000031
21487284_1349673594_0,66.8000031
21487285_29207836_0,75.1999969
21487285_540636326_0,75.1999969
21487285_29194701_0,75.1999969
21508603_30822924_0,63.7999992
21508603_4543122876_0,52.962499625
21508603_726624835_0,60.0
21509129_92141868_0,50.0
21509129_27378712_0,51.2750010625
21509170_4199933886_0,58.2999992
21509170_31495823_0,48.646666986666666
21509170_75415418_0,56.63333256666667
21509209_59851839_0,69.0999985
21509209_59852467_0,59.078947268421054
21509213_21509223_0,67.8000031
21509213_59850870_0,59.92702721621621
21509213_59851054_0,70.1999969
21509215_29808282_0,69.9000015
21509216_21509219_0,68.4000015
21509216_29881315_0,66.2066663
21509219_29881318_0,68.4000015
21509219_73801994_0,54.7000008
21509223_21509213_0,67.8000031
21509223_2426980408_0,70.62500002499999
21509223_2300076453_0,63.7999992
21509247_21509248_0,71.0
21509247_746308701_0,71.0
21509248_530262_0,71.0
21509248_13418548256_0,71.0
21509249_29690662_0,73.0999985
21509249_6019010072_0,66.94999885
