road_id,noise_day,noise_evening,noise_night,road_category,dist_to_trunk,dist_to_primary,dist_to_secondary,dist_to_tertiary,dist_to_residential,dist_to_living_street,dist_to_main
1211739621_29787103_0,3,3,2,3,7892.616767819377,0.0,0.0,158.74979977855259,0.0,502.23868496127415,0.0
1211739621_652816891_0,3,3,2,3,7986.838302883257,92.23548472087622,0.0,169.7134738552968,0.0,556.001035281421,0.0
1211739622_1211739621_0,3,3,2,5,7986.838302883257,92.23548472087622,0.0,169.7134738552968,0.0,535.9688377908827,0.0
1211739622_652815538_0,2,2,1,5,7904.966480253681,15.974629018025851,25.852486910382627,185.02377834481427,0.0,485.5114129530821,15.974629018025851
1211739622_652814015_0,2,2,1,5,7989.760277033612,98.64008170705931,26.09850530427743,194.74093622662082,0.0,535.9688377908827,26.09850530427743
1213566823_28300389_0,1,1,1,5,16768.67482604847,0.0,37.51155948100263,374.94485220630213,0.0,718.1722712470465,0.0
1213566823_1829246508_0,1,1,1,5,16768.67482604847,119.77923829403693,37.51155948100263,383.82480035424646,0.0,570.2103716432994,37.51155948100263
1213566823_59893232_0,2,2,1,5,16735.243686923284,266.95620346816145,0.0,520.8400830835722,0.0,712.4834078766236,0.0
1214522380_98043182_0,1,1,1,5,18062.273273346196,2071.228621738285,341.839595561763,266.7010353671735,0.0,0.0,341.839595561763
1214522380_1214522387_0,1,1,1,5,18020.834630497746,2022.202238521266,395.2345272020495,212.05853770622232,0.0,0.0,395.2345272020495
1214522380_1214522384_0,1,1,0,6,18062.273273346196,2071.228621738285,395.2345272020495,266.6132356309597,0.0,0.0,395.2345272020495
1214522384_1214522380_0,1,1,0,6,18062.273273346196,2071.228621738285,395.2345272020495,266.6132356309597,0.0,0.0,395.2345272020495
1214522384_1214522386_0,1,1,0,6,18072.308064763136,2058.531694405027,412.5938124762341,211.9935467013816,55.27950406277833,0.0,412.5938124762341
1214522384_98043182_0,1,1,0,6,18104.156535855986,2106.695152243141,341.839595561763,266.6132356309597,0.0,0.0,341.839595561763
1214522386_8746887126_0,1,1,0,6,18036.457383278303,2017.0091877102698,465.83573583817963,164.75084666924454,55.292094032113916,0.0,465.83573583817963
1214522386_1214522387_0,1,1,0,6,18020.834630497746,2022.202238521266,448.4370626535122,211.9935467013816,0.0,0.0,448.4370626535122
1214522386_1214522384_0,1,1,0,6,18072.308064763136,2058.531694405027,412.5938124762341,211.9935467013816,55.27950406277833,0.0,412.5938124762341
1214522387_1214522380_0,1,1,0,5,18020.834630497746,2022.202238521266,395.2345272020495,212.05853770622232,0.0,0.0,395.2345272020495
1214522387_98043181_0,1,1,0,5,17969.629713745417,1962.1087505452217,448.4370626535122,144.9479247567712,0.0,0.0,448.4370626535122
1214522387_1214522386_0,1,1,0,6,18020.834630497746,2022.202238521266,448.4370626535122,211.9935467013816,0.0,0.0,448.4370626535122
1214827292_26848622_0,4,4,3,5,7459.667097695901,1449.1464023768838,0.0,431.54038527564353,0.0,1160.1264689495385,0.0
1214827292_31258657_0,3,3,2,3,7459.667097695901,1449.1464023768838,0.0,177.35788843563634,0.0,954.7258129117288,0.0
1215285192_1215285200_0,2,2,2,3,7365.142908143127,3026.051671609971,0.0,1038.3360380722334,0.0,484.41515839159024,0.0
1215285192_21537775_0,3,3,3,3,7408.981128763795,3005.8948557081108,0.0,1008.4406976508925,0.0,470.7183623925668,0.0
1215285200_31032686_0,3,3,2,3,7342.378797967463,3057.111781487821,0.0,1096.1984378641077,0.0,538.3221083392688,0.0
1215285200_1215285192_0,2,2,2,3,7365.142908143127,3026.051671609971,0.0,1038.3360380722334,0.0,484.41515839159024,0.0
1215285200_35208837_0,2,2,1,5,7175.346986503188,2855.4753384416827,0.0,935.0631159737167,0.0,538.3221083392688,0.0
1215285208_7827735039_0,3,3,3,5,7258.174692430136,3106.1567144812357,0.0,956.7097298010073,0.0,692.5220012987154,0.0
1215285208_1215285212_0,3,3,2,3,7251.164161188846,3124.4300326842795,0.0,899.6824506991347,0.0,692.5220012987154,0.0
1215285208_12439082619_0,3,3,3,3,7275.375112466893,3106.663495617277,0.0,956.7097298010073,0.0,650.7836022875139,0.0
1215285212_208323731_0,2,2,1,5,7137.730109956591,3028.8073138210716,0.0,899.6824506991347,0.0,743.1424424823897,0.0
1215285212_1420463367_0,3,3,2,3,7226.7094482288185,3144.9737350837368,0.0,836.8545483193768,0.0,743.1424424823897,0.0
1215285212_1215285208_0,3,3,2,3,7251.164161188846,3124.4300326842795,0.0,899.6824506991347,0.0,692.5220012987154,0.0
1215285213_287930839_0,1,1,1,3,7434.169211649592,2993.2642318362227,0.0,985.2374823013859,0.0,447.20461803842835,0.0
1215285213_34732824_0,3,3,2,3,7453.826708250275,2948.328985501463,0.0,927.1076142991978,0.0,434.6343910622537,0.0
1219668488_253164595_0,1,1,0,5,28466.949331347714,4474.961935625389,1131.876886814457,0.0,0.0,1275.006293983475,1131.876886814457
1219668488_255291910_0,1,1,0,5,28382.76490975855,4654.698518539233,1038.5572208430322,178.90430693047085,0.0,1039.083113931385,1038.5572208430322
1219668488_253164582_0,1,1,0,5,28361.304926921155,4650.977321373863,1190.5198567690798,178.90430693047085,0.0,1195.9824592328127,1190.5198567690798
1224092187_26785792_0,4,4,3,3,19805.85086182621,632.2375891913608,0.0,90.5961255073492,28.485901403495316,177.40023321939523,0.0
1224107027_26729491_0,3,3,2,3,16434.206276871766,1675.7047223762258,0.0,311.0944405644041,0.0,413.8334572529452,0.0
1224107027_26787054_0,1,1,0,5,16261.248426909833,1518.9527546242145,0.0,354.77344389248,0.0,457.48322457231944,0.0
1226025995_1226025995_0,0,0,0,5,9006.768578832058,1941.7255981863848,270.1627986873127,285.3747850517518,0.0,509.9641710876491,270.1627986873127
1226025995_66394373_0,0,0,0,5,9023.084064931767,1902.4806821184281,191.25902916109095,302.60287793557643,0.0,498.04001049592443,191.25902916109095
1226833894_27409148_0,1,1,0,5,18703.917648700666,249.90222209357154,113.13880593151823,146.5860695374643,0.0,184.45766694553978,113.13880593151823
1226966075_26784955_0,1,1,1,5,18778.238636155216,643.4798271817742,0.0,131.18511775699815,0.0,162.16065481749547,0.0
1226966075_26784985_0,1,1,0,5,18898.929642009047,645.0119846240646,135.173641847637,0.0,0.0,31.02729852974757,135.173641847637
1226966075_102924080_0,1,1,0,5,18898.929642009047,645.0119846240646,120.73790782552226,131.15418530922875,0.0,160.321445691262,120.73790782552226
1228147392_26784952_0,3,3,3,4,18439.872957962318,708.4891891355919,54.17154970346782,0.0,0.0,587.4549567980422,54.17154970346782
1228147392_26784951_0,2,2,1,5,18345.72147054392,709.5799202635286,55.79953285424858,0.0,0.0,476.1954703739634,55.79953285424858
1228147392_8442637435_0,2,2,2,4,18440.684269765014,710.3699933350268,55.79953285424858,0.0,0.0,587.6180797694137,55.79953285424858
1228158561_29858075_0,3,3,2,2,9567.044684509829,0.0,724.3288371757156,0.0,34.54760741370262,66.39129059678454,0.0
1228158604_56006778_0,3,3,2,5,9142.946627541784,109.9963860183859,486.1695991104343,520.6289492554938,0.0,1049.3621359539147,109.9963860183859
1228445492_27432736_0,1,1,0,5,11509.520402669064,567.1593019262551,361.5992131492558,0.0,0.0,1064.1886756937465,361.5992131492558
1228445492_27432058_0,1,1,0,5,11664.106405388899,433.5677008389388,358.8311348998879,0.0,0.0,955.5476406032058,358.8311348998879
1228445492_27432714_0,2,2,1,4,11664.106405388899,559.4474055054379,334.40569113023963,0.0,0.0,999.7408956899321,334.40569113023963
1228445492_27432053_0,1,1,1,4,11635.65242621153,567.1593019262551,268.72818810048557,0.0,0.0,1064.1886756937465,268.72818810048557
1228874845_21487193_0,3,3,2,3,8807.935279731402,632.7641438261593,0.0,157.75309731615235,0.0,327.4261476063847,0.0
1228874845_29796825_0,2,2,1,5,8752.756277034496,632.7641438261593,0.0,165.99324819122396,0.0,256.79486673800443,0.0
1232386291_401847269_0,3,3,2,4,4146.621980552846,484.7558305130502,1795.9805577854893,0.0,0.0,318.48821213227126,484.7558305130502
1232386291_1232531376_0,2,2,1,4,4174.753029783678,333.53508317322394,1844.0640042493292,0.0,12.683174295828579,47.47519381858434,333.53508317322394
1232531376_247631541_0,3,3,2,4,4253.8860897971035,324.2357440361632,2075.4918579075093,0.0,0.0,34.81346709409267,324.2357440361632
1232531376_1232386291_0,2,2,2,4,4174.753029783678,333.53508317322394,1844.0640042493292,0.0,12.683174295828579,47.47519381858434,333.53508317322394
1234171507_351900474_0,2,2,1,5,9152.709068020895,2456.677064243149,0.0,63.862209092444076,0.0,0.0,0.0
1234171507_3812233528_0,2,2,1,5,9155.418052352661,2437.337619482931,184.7642388671746,69.58980284799027,0.0,0.0,184.7642388671746
1234171507_920516555_0,1,1,0,6,8988.117659368132,2319.392010159167,185.63893563568377,0.0,0.0,0.0,185.63893563568377
1235819993_74303393_0,2,2,1,5,20899.27586120622,1528.623850889081,0.0,937.290868113514,0.0,76.26034181037282,0.0
1235819993_29691336_0,2,2,1,3,20795.434468577638,1494.8360313240821,0.0,857.9866230353545,0.0,238.04896556816118,0.0
1235819993_74285830_0,2,2,1,3,20899.27586120622,1528.623850889081,0.0,937.290868113514,0.0,218.93339107021336,0.0
1236954257_268835670_0,1,1,1,3,28881.94663495685,6586.260148496485,0.0,1900.935892346957,19.32989447013421,824.2386461676072,0.0
1236954257_61882922_0,2,2,1,3,28932.47642040917,6416.447438660515,0.0,1762.1184383354855,0.0,662.9761398048679,0.0
1238710596_1238736453_0,2,2,1,6,23083.278555822733,1182.0338095706118,723.1864384684961,1043.726145873304,0.0,0.0,723.1864384684961
1238710596_26570011_0,2,2,1,5,22975.62118190052,1186.2206626388172,802.3425481632332,946.1841319097615,0.0,0.0,802.3425481632332
1238710596_26570010_0,1,1,1,5,23083.278555822733,1177.4723036105836,772.3744461254884,1062.0494968848748,0.0,0.0,772.3744461254884
1238736453_221288105_0,1,1,1,5,23190.309386644938,1182.0338095706118,717.9725487808435,1165.2287753367339,0.0,0.0,717.9725487808435
1238736453_1238710596_0,2,2,1,6,23083.278555822733,1182.0338095706118,723.1864384684961,1043.726145873304,0.0,0.0,723.1864384684961
1238736453_26570010_0,1,1,0,5,23113.974168657296,1177.3522582564883,723.1864384684961,1097.0469403681714,0.0,0.0,723.1864384684961
1240609736_829921259_0,2,2,1,5,17802.468411190333,2779.1825604810797,149.1683905652156,241.9223628381962,0.0,1120.642239413739,149.1683905652156
1240609736_26838173_0,1,1,1,5,18062.72727135602,2910.977570554192,0.0,575.8066910720412,0.0,1505.1450855943979,0.0
1240609736_26739100_0,2,2,1,5,18053.472723233084,3002.724005740077,149.1683905652156,644.2992610030421,0.0,1467.5459624276482,149.1683905652156
1240609736_26744447_0,2,2,1,5,18062.72727135602,2796.860938100194,0.0,501.26934574992595,0.0,1416.9742429341447,0.0
1242393721_82896083_0,3,3,2,4,11477.676354421414,9744.538995912912,3295.002789074721,0.0,0.0,4232.400730499032,3295.002789074721
1242393721_1680833147_0,1,1,1,5,11495.997622510211,9784.320871102875,3341.8769369311535,0.0,0.0,4272.072184820747,3341.8769369311535
1243852524_29689184_0,3,3,3,2,19678.73871244249,0.0,87.56948085218217,494.02753540675945,0.0,892.981932288153,0.0
1243852524_341285169_0,3,3,2,5,19679.95698624631,0.0,86.82525008729388,494.02753540675945,0.0,875.3784080458662,0.0
1246396544_530812160_0,2,2,1,5,14915.239884481063,60.11966936508587,358.33253009783647,0.0,0.0,560.7638928487202,60.11966936508587
1246396544_26867698_0,4,4,3,4,14854.53968776233,0.0,367.9354171714349,0.0,0.0,560.7638928487202,0.0
1248011313_282039568_0,1,1,0,5,6962.582875758825,1140.8476977182877,82.45973228899386,178.92529176914346,0.0,0.0,82.45973228899386
1248011313_308246709_0,1,1,0,5,6884.339962102414,1125.6849448969024,82.4988575564212,187.34363286271747,0.0,0.0,82.4988575564212
1248011313_2453501306_0,2,2,1,5,6962.582875758825,1140.8476977182877,34.21580916819201,167.61875305804733,0.0,0.0,34.21580916819201
1252634840_29794333_0,1,1,1,5,10003.97773360383,88.89999727540183,287.4980220149639,430.7548884239524,0.0,243.76423866903755,88.89999727540183
1253669934_4258772851_0,3,3,2,5,19671.085476390694,1249.2118267663514,18.97047788577722,210.68529505766463,0.0,1644.089427420171,18.97047788577722
1255080301_534272379_0,2,2,1,5,19993.40132568871,2804.8073241769553,96.93736946846282,1431.447006830239,0.0,592.1817307436156,96.93736946846282
1257252162_1257252195_0,1,1,0,5,15391.358155513966,1540.161266807688,183.6245553424457,116.0608438102535,0.0,279.67655585338247,183.6245553424457
1257252175_1257252179_0,1,1,0,5,15420.297555391811,1537.1072478566969,185.26367937777508,156.26520252446255,0.0,309.8084918069264,185.26367937777508
1257252175_26849137_0,1,1,0,5,15420.297555391811,1473.7610049398813,222.48854618230382,156.26520252446255,0.0,332.48315795244116,222.48854618230382
1257252179_1257252162_0,1,1,1,5,15416.274597347181,1574.1139363272237,177.3456808652281,129.3184171484885,0.0,279.970909762232,177.3456808652281
1257252179_26849114_0,1,1,1,5,15444.164240326174,1574.1139363272237,24.403395071580007,25.219362469146553,0.0,309.8084918069264,24.403395071580007
1257252195_1257252175_0,1,1,0,5,15391.475013523816,1531.1299441796043,221.5968190564523,120.1397103713623,0.0,305.5641587702612,221.5968190564523
1257252195_26852211_0,2,2,1,5,15256.446618918708,1464.376800610664,221.5968190564523,0.0,0.0,305.5641587702612,221.5968190564523
1257899080_1257899084_0,4,4,3,2,14052.50563970334,0.0,111.45200933289928,515.1508327255062,215.97236024129566,148.9854993513167,0.0
1257899084_26822811_0,3,3,3,2,14054.368070661343,0.0,122.9086321370466,526.3472555198216,144.59366787436886,22.2046928842054,0.0
1259597829_29885046_0,3,3,2,2,9884.489290345377,0.0,0.0,548.2021995538119,38.16142629577323,708.3005922238917,0.0
1259597830_29858104_0,3,3,2,2,9719.61220474267,0.0,70.30769399786656,0.0,13.459889162882728,248.75728319452563,0.0
1261418617_828829595_0,1,1,0,5,8611.567690228376,1772.0287254499804,978.4821929808984,37.87581351832799,0.0,0.0,978.4821929808984
1261418617_828829594_0,1,1,0,6,8448.248655610952,1615.246548677457,892.1456705129051,42.53694017561416,0.0,0.0,892.1456705129051
1261418617_828829594_1,1,1,0,5,8611.652224202293,1772.8261962841857,913.5296583401382,42.53694017561416,0.0,0.0,913.5296583401382
1261425423_1261425427_0,2,2,1,5,12402.755960767507,76.36458306510337,159.8844518770511,191.59238872488183,0.0,475.2417489361032,76.36458306510337
1261425423_29221589_0,2,2,1,5,12351.524455909455,76.36458306510337,159.8844518770511,293.68959674108874,0.0,562.4867109309082,76.36458306510337
1261425423_1840382350_0,2,2,1,5,12408.21885391797,0.0,127.46585763989069,231.93845323493397,0.0,580.028376671512,0.0
1261425427_1261425423_0,1,1,1,5,12402.755960767507,76.36458306510337,159.8844518770511,191.59238872488183,0.0,475.2417489361032,76.36458306510337
1261425427_614483613_0,2,2,1,5,12402.755960767507,0.0,240.15750083172787,162.61905721292956,0.0,475.2417489361032,0.0
1261430379_1261430379_0,1,1,0,6,17490.000116588486,1976.4423366850062,393.5082688513536,397.4825798794652,67.66180413460857,0.0,393.5082688513536
1261430379_1261430379_1,1,1,0,6,17490.000116588486,1976.4423366850062,393.5082688513536,397.4825798794652,67.66180413460857,0.0,393.5082688513536
1261430379_1261430390_0,1,1,0,6,17561.616248615974,1969.600565891441,451.27349360764237,424.451377128839,0.0,0.0,451.27349360764237
1261430390_272474713_0,1,1,0,5,17572.772365916884,1961.530790004436,474.30930598427767,458.43736924203404,0.0,0.0,474.30930598427767
1261430390_26738753_0,1,1,0,5,17572.772365916884,1969.600565891441,469.93966855910486,364.9022837821521,0.0,0.0,469.93966855910486
1261430390_1261430379_0,1,1,0,6,17561.616248615974,1969.600565891441,451.27349360764237,424.451377128839,0.0,0.0,451.27349360764237
1263312256_27005148_0,3,3,3,2,13135.096198945821,0.0,257.5964497523357,0.0,127.53495671628774,347.5696982559943,0.0
1264682985_1228158561_0,3,3,2,2,9567.044684509829,0.0,914.7492897831502,74.51418319338504,80.07055443955869,76.52422340496538,0.0
1264682985_3420353895_0,3,3,2,2,9531.921594128547,0.0,921.829764190888,74.51418319338504,80.9746736983251,78.89723099594988,0.0
1264863307_21487115_0,3,3,2,3,20444.577984292064,2313.6750249343368,0.0,716.4242958364457,0.0,1673.3916140710833,0.0
1265088663_85941845_0,2,2,1,5,7939.393892934709,155.21443199818964,43.757911000700595,451.2093164197833,0.0,202.16632127873612,43.757911000700595
1267256017_56009963_0,3,3,2,4,10882.74678550713,1401.0429489645146,91.77227595197616,0.0,0.0,374.9147451493262,91.77227595197616
1267256017_1828900020_0,3,3,2,4,10901.237615767017,1417.1912714855537,0.0,0.0,0.0,301.87116366829133,0.0
1267256017_286260655_0,2,2,2,5,10901.237615767017,1417.1912714855537,47.149599243668156,0.0,0.0,374.9147451493262,47.149599243668156
1267994355_1331388785_0,2,2,2,3,8599.928524901914,6524.587870611963,0.0,120.66426235301532,135.58886626451996,3382.540061118601,0.0
1267994355_21432472_0,2,2,1,3,8599.928524901914,6529.9728266068205,0.0,0.0,119.16495111681134,3449.2172821786435,0.0
1269419873_59978778_0,3,3,2,5,28931.999570275322,3310.5546294654823,0.0,237.0756931566077,0.0,1828.631431001543,0.0
1269419873_5653527160_0,3,3,2,3,28933.119246713853,3316.8302177983132,0.0,237.60016577028952,0.0,1660.4361272601166,0.0
1271593343_27177943_0,1,1,0,5,18260.375552706297,82.98635514750268,133.32881033675375,166.49311010909423,0.0,845.1020692605113,82.98635514750268
1271869274_654571606_0,1,1,0,5,12500.626777952819,1016.9660909943175,262.1001854820864,349.8985492691396,0.0,287.8562733908243,262.1001854820864
1272283714_29794829_0,3,3,2,3,10637.578589046443,384.647171427615,0.0,0.0,153.52561066885698,979.985401724291,0.0
1273530466_27559585_0,4,4,3,5,21020.974972627442,1201.010824173016,0.0,285.8128638854918,0.0,1381.5805154698157,0.0
1273530466_297319805_0,3,3,2,3,21022.532336939956,1216.571731232749,0.0,0.0,0.0,1381.5805154698157,0.0
1273530471_250055662_0,3,3,3,5,22378.14033371114,1806.2655006478992,0.0,60.10057318124917,0.0,700.3565239798011,0.0
1273530471_27559692_0,3,3,3,3,22292.64433214264,1759.9051897522297,0.0,60.10057318124917,0.0,700.3565239798011,0.0
1274318950_30838288_0,1,1,1,5,25547.442252287845,266.0621569316963,606.4554773253527,558.1201240635618,0.0,2435.3626324683796,266.0621569316963
1274860919_454450273_0,2,2,1,3,29790.281704917823,817.7142497268161,0.0,1267.40776582228,0.0,453.29722331159894,0.0
1274860919_33236606_0,2,2,1,3,29862.26066432115,986.3977243601919,0.0,1232.6273474858278,111.95724444510432,666.4163332170577,0.0
1274861012_454450276_0,1,1,1,3,29612.828370787494,774.5553138726043,0.0,1168.8488808406346,0.0,357.60389711324626,0.0
1274861012_33236405_0,3,3,2,3,29543.023242230225,797.5050596224596,0.0,1092.6398244330915,48.736703472819826,362.0457477406939,0.0
1274998214_2010850681_0,1,1,1,5,28410.301604045573,1440.4762940388732,125.19347605477563,169.71267572380654,0.0,314.17149966827225,125.19347605477563
1274998214_33211744_0,1,1,1,5,28423.683686446926,1390.5176595714802,145.37934580818145,0.0,0.0,311.33791857863935,145.37934580818145
1274998214_59978142_0,1,1,1,5,28423.683686446926,1469.0299975980997,156.99415069015424,174.42111204418106,0.0,343.0452918583468,156.99415069015424
1275010903_13296762697_0,1,1,0,5,29072.013604731645,1437.9496794376346,395.52412438883397,390.15706132500736,0.0,625.8643374913331,395.52412438883397
1275477860_29221565_0,2,2,1,5,12561.873192892443,60.72913788140079,262.06915639873,35.24177420132659,0.0,454.04074289619314,60.72913788140079
1275687098_8263745043_0,1,1,0,5,7328.679542070741,524.081283346393,533.7216486412404,106.15773873880488,0.0,110.36662500971073,524.081283346393
1275687098_29786523_0,1,1,0,5,7263.912359978901,524.081283346393,534.237150308107,106.15773873880488,0.0,110.36992730578473,524.081283346393
1275687098_1544797671_0,2,2,1,5,7328.679542070741,413.78472516592507,423.51255921342045,96.41568281500889,0.0,0.0,413.78472516592507
1277963434_1277967229_0,3,3,2,4,17475.613779597756,690.1414378707458,51.63776868586523,0.0,40.62137419361176,228.89076977893922,51.63776868586523
1277963434_1277963442_0,4,4,3,4,17469.640310588155,794.8002580991662,158.24375953985634,0.0,0.0,245.46326444450997,158.24375953985634
1277963441_26704518_0,2,2,1,4,17438.811631326404,875.0949496123013,240.09823345813624,0.0,0.0,250.25268122179585,240.09823345813624
1277963441_26704519_0,4,4,3,4,17457.607593054116,835.5521975749014,199.1387521072215,0.0,0.0,250.25268122179585,199.1387521072215
1277963442_26704519_0,4,4,3,5,17463.536154592384,835.5521975749014,199.1387521072215,0.0,0.0,245.46326444450997,199.1387521072215
1277963442_1592542086_0,2,2,1,5,17469.640310588155,798.2239532640369,200.77586805953538,0.0,0.0,0.0,200.77586805953538
1277963442_1277963441_0,2,2,1,4,17457.607593054116,835.8056273897125,200.77586805953538,0.0,0.0,245.46326444450997,200.77586805953538
1277967223_26869178_0,4,4,3,3,17507.224667295242,638.4754423344787,0.0,0.0,127.63729714763151,176.96285314273084,0.0
1277967223_1277967229_0,2,2,2,4,17500.189118812763,638.4754423344787,0.0,0.0,137.66766507305178,176.96285314273084,0.0
1277967229_26869178_0,3,3,2,4,17500.189118812763,640.587191723844,0.0,0.0,127.63729714763151,177.75212518527377,0.0
1277967229_1277963434_0,3,3,2,4,17475.613779597756,690.1414378707458,51.63776868586523,0.0,40.62137419361176,228.89076977893922,51.63776868586523
1277967230_1277967223_0,4,4,3,4,17517.008524349887,623.865914970439,0.0,0.0,137.39556228882648,162.0619041407401,0.0
1277967230_26736202_0,2,2,1,3,17520.24853189673,587.3554963698772,0.0,0.0,0.0,149.81869194744905,0.0
1277967231_1277967230_0,3,3,2,4,17520.24853189673,560.9623421636542,0.0,0.0,97.57273002055713,97.36878834073481,0.0
1277967231_26704522_0,2,2,1,4,17530.950890318574,465.49695237084467,65.18726455754094,0.0,0.0,0.0,65.18726455754094
1277969538_26704517_0,3,3,2,5,17407.403322226583,1093.404662020899,144.31898304561403,0.0,0.0,350.7592823206427,144.31898304561403
1277969538_1277969544_0,1,1,0,4,17407.403322226583,1067.1283394667232,144.31898304561403,0.0,0.0,334.332366703285,144.31898304561403
1277969544_26704517_0,3,3,2,4,17414.069737452402,1067.1283394667232,146.02096648068044,0.0,0.0,334.332366703285,146.02096648068044
1277969544_26704518_0,2,2,1,4,17416.11498799063,962.0756543101517,170.78350853974666,0.0,0.0,274.34459780779605,170.78350853974666
1277969545_26762990_0,2,2,1,4,17389.568141525997,1109.8452746966493,46.616404986209574,0.0,16.345501159993237,364.6941015916166,46.616404986209574
1277969545_1277969538_0,3,3,2,4,17406.51297379766,1094.1548539180797,129.7382220877368,0.0,0.0,355.1856563220043,129.7382220877368
1278092028_1282542569_0,2,2,1,6,17415.067475198117,1329.2261103862004,15.812191319794628,219.59354074838566,61.95195554491983,0.0,15.812191319794628
1278092028_1278092028_0,2,2,1,6,17385.332613756647,1219.604000630436,49.134368432313885,120.04221669526771,51.77163710969247,0.0,49.134368432313885
1278226474_31525035_0,2,2,2,5,2323.439161605128,440.6040054800291,0.0,473.83956816468685,0.0,1013.4166105029711,0.0
1279266645_1644518090_0,1,1,1,4,10976.362425538184,783.1263497317088,883.8850402150238,0.0,351.7336317519255,545.3176645152404,783.1263497317088
1279270874_115854560_0,1,1,0,4,11009.047039496512,553.4316512924177,664.1335476942968,0.0,364.8164669830168,342.888190979755,553.4316512924177
1281989727_29058605_0,2,2,1,2,17957.106359800302,0.0,29.850033890843065,29.849191612030623,0.0,627.8060051904328,0.0
1281989728_21537087_0,4,4,3,2,18114.35704780899,0.0,0.0,11.424432439901821,80.93679752519228,756.10038621261,0.0
1281989729_27177935_0,2,2,1,2,18173.697384926192,0.0,29.325994430461474,31.525369753793612,0.0,809.0253546968922,0.0
1281989730_27177929_0,4,4,3,2,18145.347413661355,0.0,0.0,0.0,92.16138310915136,787.8234625368772,0.0
1282023409_172562_0,2,2,1,2,19392.53276110502,0.0,0.0,158.01949978814048,129.58006288607035,881.1201027203729,0.0
1282075974_59978783_0,1,1,0,5,28644.133389013135,3648.6157002510017,314.61079898195493,224.18140848037305,0.0,2136.957167628157,314.61079898195493
1282542569_1278092028_0,2,2,1,6,17415.067475198117,1329.2261103862004,15.812191319794628,219.59354074838566,61.95195554491981,0.0,15.812191319794628
1282542569_1282542570_0,2,2,1,6,17384.874972290123,1294.3207596814536,15.812191319794628,253.8046499580717,74.75171962474685,0.0,15.812191319794628
1282542569_1293853559_0,3,3,2,6,17409.15355186052,1331.2724731576373,0.0,263.2239060974479,74.75171962474685,0.0,0.0
1282542570_1282542569_0,2,2,1,6,17384.874972290123,1294.3207596814536,15.812191319794628,253.8046499580717,74.75171962474685,0.0,15.812191319794628
1285251472_29218294_0,2,2,1,4,11149.696723223176,1162.3470119254223,103.3755140029533,0.0,0.0,233.65008210468304,103.3755140029533
1285251472_29217276_0,3,3,2,4,11211.323199515407,1127.733058218518,63.66179656192788,0.0,0.0,210.0168623256087,63.66179656192788
1285251472_1285251502_0,3,3,2,5,11211.323199515407,1162.3470119254223,102.04173932955757,0.0,0.0,233.65008210468304,102.04173932955757
1285251502_29217277_0,1,1,0,5,10982.957496455369,1168.5465183837798,102.05815638404268,18.47926057803543,0.0,246.00211708391083,102.05815638404268
1285251502_1285251472_0,3,3,2,5,11211.323199515407,1162.3470119254223,102.04173932955756,0.0,0.0,233.65008210468304,102.04173932955756
1285251502_29217276_0,3,3,2,5,11213.264181243752,1127.733058218518,63.66179656192788,0.0,0.0,210.0168623256087,63.66179656192788
1286809340_33205399_0,1,1,0,5,27444.130351272954,2551.7937333597065,758.4172845893668,193.51282376904314,0.0,1543.7350538024562,758.4172845893668
1288394237_248669007_0,1,1,0,5,23025.60400195112,2005.1335311090468,96.07375090157159,630.8114611225284,0.0,669.3988135308101,96.07375090157159
1288394237_248669007_1,1,1,0,5,23137.49635325732,2073.259561229994,103.98222944136107,630.8114611225284,0.0,718.6719700769279,103.98222944136107
1288394237_168209182_0,2,2,1,5,23138.214215292148,2177.140483068719,99.78491484548294,603.7763106296375,0.0,826.538035908001,99.78491484548294
1289066093_271872510_0,1,1,1,6,10848.300992008937,354.93533336515554,154.71511107737783,68.5389827757199,0.0,0.0,154.71511107737783
1289141480_97941034_0,1,1,0,6,18466.994998781134,2432.01231958746,189.2366186555888,0.0,38.37601502308943,0.0,189.2366186555888
1289141493_98042473_0,1,1,0,5,18195.138951306064,2151.276196932554,509.9395963037279,84.86693512207472,0.0,150.86578158646375,509.9395963037279
1292283760_29123050_0,3,3,3,5,13955.950791150039,0.0,371.9845353672388,186.49540116772158,0.0,478.77573996827437,0.0
1292283760_92606373_0,2,2,2,2,13884.079969181816,0.0,226.71465325905223,139.71440872575437,0.0,486.3105878524259,0.0
1293378175_8260626106_0,2,2,1,5,9400.554205812756,2199.224393524927,0.0,221.4305929519692,0.0,390.4946824752428,0.0
1293378175_29918556_0,1,1,1,3,9378.521810315866,2100.9528952972923,0.0,223.15517403747862,0.0,354.72019618874754,0.0
1293378188_101469748_0,2,2,1,5,9506.579038019,2026.5070264418596,127.74323733965971,94.29037258568887,0.0,482.97117383131393,127.74323733965971
1293378188_1293378188_0,2,2,1,5,9490.865559337393,2043.586068289992,106.1840022152611,96.32827447418941,0.0,465.7997098273556,106.1840022152611
1293378188_1293378188_1,2,2,1,5,9490.865559337393,2043.586068289992,106.1840022152611,96.32827447418941,0.0,465.7997098273556,106.1840022152611
1293378188_1878883500_0,3,3,2,5,9507.990178967839,1994.6702294765803,127.74323733965971,20.779761062142693,0.0,482.97117383131393,127.74323733965971
