road_id,width,openness,betweenness,closeness_global,closeness_400,straightness
16541700_29420144_0,27.73510219047265,0.5,0.000642830476220051,7.667243693411245e-05,4.558290132839284e-06,0.8594015833025339
16541700_16541698_0,43.41168075915969,0.7413793103448276,0.004726259021307432,7.685486505640713e-05,5.0861919459272686e-06,0.8601730138313628
16541701_16541702_0,43.05394076122751,0.9285714285714286,0.018922821675064223,7.732340891102633e-05,5.60612185297661e-06,0.8640748163649714
16541701_652987765_0,41.730302647967775,0.9117647058823529,0.0009777114693846564,7.714540528768043e-05,5.160410975479801e-06,0.8600089739894762
16541702_12615161_0,41.7682152140643,0.75,0.023752068024533363,7.712565679142847e-05,5.140241253359402e-06,0.8629785550715756
16541702_16541703_0,50.0,1.0,0.005206549610656838,7.724781384175661e-05,5.52111132692826e-06,0.8639186039258453
16541703_12615173_0,50.0,1.0,0.007882490667068913,7.731402882745077e-05,5.696395033099791e-06,0.8641288363027277
16541703_16541700_0,28.547013892009247,0.6166666666666667,0.005629608171223695,7.705620476315862e-05,5.398004442052618e-06,0.8623688926188102
16541704_16541705_0,50.0,1.0,0.0023224444278246875,7.694162944916425e-05,3.016059058008283e-06,0.8534262924482973
16541704_29420511_0,38.06424411687861,0.7666666666666667,0.0004271368340919757,7.670215917040117e-05,3.185164104424891e-06,0.8516490931768361
16541704_287650997_0,32.85285025318355,0.3181818181818182,0.0023619319835820685,7.667898273678483e-05,2.8799890085637723e-06,0.8517975249461178
16541705_16541704_0,50.0,1.0,0.0023224444278246875,7.694162944916425e-05,3.016059058008283e-06,0.8534262924482973
16541705_5896652502_0,40.32752950702579,0.6875,0.0006420466870422557,7.694034072986032e-05,3.1966909011639993e-06,0.8518275682651348
16541705_29269503_0,31.013262526130518,0.5,0.0027263965210574228,7.719827654350747e-05,2.7203304645130966e-06,0.8528167688786981
16541707_29421128_0,37.37955868485241,0.6428571428571429,0.00019594729444880185,7.395296665743286e-05,3.68374143716968e-06,0.8450813711461039
16541707_1545906826_0,19.786165804222534,0.2638888888888889,0.003212237879665968,7.401212194045153e-05,2.5874257919532924e-06,0.8464236424409552
16541708_16541707_0,41.06983141057401,0.75,0.0032463417032020997,7.38895362401528e-05,3.578548652337748e-06,0.8452431990336976
16541708_1580751985_0,19.566339515665245,0.13333333333333333,0.00013535396650377497,7.359328734455459e-05,2.9599679391155356e-06,0.8426654495821395
16541709_16541708_0,36.27041997332554,0.75,0.003198168221474398,7.388189460955105e-05,3.664462298644562e-06,0.8456836322101626
16541709_29779115_0,22.90567339874275,0.29545454545454547,0.0005982855529154538,7.328776909828258e-05,2.5770631304683094e-06,0.8430730956334775
16541710_10604197463_0,50.0,1.0,0.0008995766826605144,7.201143707939606e-05,2.35419840216413e-06,0.8401632885448311
16541710_29779120_0,33.2726650649619,0.36363636363636365,0.0004857694041922231,7.201752005399611e-05,2.1471189368475753e-06,0.8395326277421227
16541710_29779115_0,33.786782341270055,0.5769230769230769,0.0005348114785169567,7.234748867243526e-05,1.88116465065144e-06,0.8401080984843465
16541711_6833848288_0,33.00982226045146,0.7653061224489796,0.0005681597806817055,7.244354967713788e-05,1.4355700795064516e-06,0.8399983192421565
16541711_29779120_0,31.99066624736466,0.8157894736842105,0.00047303604230377965,7.207978014699566e-05,1.5682786146968824e-06,0.8397739650934577
16541711_51573654_0,30.697529359230145,0.5,0.0024644464684365156,7.200146835050526e-05,1.2653671523035788e-06,0.8405029568104183
16541711_29421136_0,28.36912351204359,0.4098360655737705,0.0023724655961715195,7.303768250293833e-05,1.7009632847887949e-06,0.8440206895424556
16541712_29779127_0,24.02386885154432,0.3958333333333333,0.00021289512929325888,7.088687141777806e-05,1.314738983886214e-06,0.8371275502617989
16541712_51573654_0,25.994986400633657,0.32,0.0024182208955506788,7.16177786305978e-05,1.5805116925838081e-06,0.841429361739962
16541712_29779124_0,28.206318818501217,0.453125,0.0024182722915623376,7.129469298579898e-05,1.700897610382735e-06,0.847353154736096
16541712_29779129_0,28.954582178985028,0.425,7.066951603071542e-05,7.129813641463376e-05,2.1300932711391887e-06,0.8417655339145209
16541713_29779138_0,23.216455416495343,0.6923076923076923,0.00010008088370240771,7.105826269858753e-05,2.0720239087115773e-06,0.840224336604668
16541713_2927118729_0,41.40729559044656,0.8026315789473685,3.2579931790451276e-05,7.113653476764091e-05,2.1172413181994864e-06,0.842780870169715
