fid,street_id,signal_count_50m,poi_count_50m,tree_count_50m,transport_count_50m,signal_count_100m,poi_count_100m,tree_count_100m,transport_count_100m
9465,T07992X,1,2,9,1,1,11,24,2
9466,T01824K,5,10,7,1,5,20,20,3
9467,T05564Z,1,1,1,1,2,2,3,2
9468,T20735Q,4,14,114,1,6,37,155,2
9469,T04669D,1,1,1,1,1,1,1,1
9470,T04807V,1,2,3,1,1,9,3,2
9471,T02000I,7,10,12,10,7,29,35,17
9472,T18785B,1,9,1,1,1,24,1,2
9473,T18799H,4,9,27,1,4,24,46,2
9474,T05317M,1,1,1,1,1,1,5,1
9475,T21241D,2,1,17,1,7,4,32,5
9476,T11404Z,1,1,1,1,7,2,24,3
9477,T06011B,1,2,1,1,1,7,1,2
9478,T09812M,1,1,1,1,1,1,5,1
9479,T08739Q,1,1,1,1,1,1,1,1
9480,T06651B,1,1,1,1,1,1,1,2
9481,T03502D,1,4,1,1,10,11,10,2
9482,T06545A,1,1,1,1,1,2,1,1
9483,T10857U,1,6,1,1,3,13,1,3
9484,T07728J,1,6,1,1,1,21,1,1
9485,T04431J,1,3,1,1,8,12,1,4
9486,T20322Z,1,1,9,1,3,4,94,2
9487,T08431Z,1,2,1,1,1,6,1,3
9488,T04800O,1,1,1,1,1,15,3,6
9489,T09239F,2,2,1,1,3,7,4,1
9490,T02136X,1,7,14,1,12,19,66,1
9491,P20370,11,25,5,5,20,45,36,11
9492,T09071Z,1,9,23,1,1,28,77,1
9493,T05058M,2,2,1,1,9,6,3,2
9494,T17018R,1,1,1,1,1,1,1,1
9495,T12044Z,5,1,24,1,6,4,44,1
9496,T08440A,1,1,3,1,1,5,4,1
9497,T10600X,1,2,1,1,1,5,1,2
9498,T02908R,1,3,36,1,6,9,107,5
9499,RD0046T,2,1,11,2,2,1,96,2
9500,T13399B,3,3,43,1,6,6,149,1
9501,T08242W,3,8,1,1,11,15,31,3
9502,T16685Q,1,2,1,2,1,4,1,3
9503,T07332T,1,3,1,1,5,6,1,1
9504,T08991A,2,5,1,1,2,8,1,1
9505,T07496M,1,1,14,1,1,1,79,1
9506,T17710E,5,18,31,3,16,40,47,6
9507,T18183H,3,1,1,1,8,4,1,5
9508,T09797E,1,1,14,1,1,1,21,1
9509,T12008V,1,1,1,1,1,2,1,1
9510,T14868N,1,1,1,1,1,1,1,1
9511,T00079X,1,12,1,2,1,32,5,2
9512,T21391Q,1,1,1,1,1,2,1,1
9513,T07867T,1,6,2,1,1,16,36,2
9514,T20959E,1,6,1,1,4,15,12,1
9515,T18897I,1,6,7,1,3,23,78,1
9516,T09254E,3,2,1,1,4,8,1,2
9517,T15838L,9,11,19,1,15,25,43,2
9518,T08188H,1,6,4,1,1,18,10,1
9519,T03083F,1,4,1,1,1,15,1,1
9520,LRD0021,4,1,9,3,12,1,50,5
9521,T00858Q,2,8,1,1,2,22,3,3
9522,P72020,1,1,1,1,1,7,1,3
9523,T15542Y,1,7,4,1,4,17,75,7
9524,T01147W,1,5,1,1,1,12,3,1
9525,T20706L,1,1,1,1,1,2,1,1
9526,T00777Q,1,3,1,1,1,20,9,1
9527,T15952M,1,2,135,4,1,10,226,10
9528,T21428M,9,1,45,3,15,1,45,4
9529,T07168Z,1,1,1,1,1,1,1,1
9530,T04960D,1,1,1,1,1,1,1,1
9531,T02114R,4,7,1,1,4,16,2,1
9532,T02551I,5,18,1,1,11,29,16,1
9533,T03057D,6,4,1,2,10,7,1,3
9534,T11604F,1,1,1,1,1,2,8,1
9535,T04722R,5,2,1,2,9,3,1,5
9536,T01632E,1,3,1,1,5,9,1,1
9537,T17860R,1,1,1,1,1,1,29,2
9538,T11546M,1,1,1,1,3,2,1,1
9539,T15046N,1,6,1,1,1,20,1,2
9540,T18948C,3,1,1,3,12,1,1,4
9541,T03343G,5,5,1,2,8,16,1,6
9542,T14230H,1,1,28,2,1,4,48,2
9543,T01997E,5,15,23,1,5,28,45,1
9544,T06714Z,1,1,1,1,2,4,1,1
9545,T19434L,4,2,1,1,6,5,13,3
9546,T07901E,1,2,1,1,1,4,1,1
9547,T11855W,1,1,1,2,1,1,1,2
9548,T05174P,1,1,1,1,1,1,1,1
9549,T17626J,1,1,1,1,1,2,1,1
9550,T04672Y,1,1,1,1,6,4,2,2
9551,T20689B,1,1,1,1,3,4,1,1
9552,T04319K,1,6,1,1,2,10,1,3
9553,T21291N,7,3,1,3,7,6,1,3
9554,T03643P,1,2,1,4,2,3,1,6
9555,T08977C,3,3,1,1,8,18,1,1
9556,T06260Q,1,1,1,1,1,1,1,1
9557,T08050Q,1,21,1,1,1,38,1,1
9558,T00060M,1,11,8,1,7,31,17,1
9559,T14426R,6,1,1,1,7,3,1,4
9560,RL0024X,1,1,1,1,1,1,1,2
9561,T16341V,4,6,1,1,7,13,1,2
9562,RL0010J,1,1,1,1,1,1,1,1
9563,T14080L,1,1,1,1,1,1,1,1
9564,T11049A,1,1,1,2,11,1,1,3
9565,T17940Q,1,10,1,1,1,29,1,1
9566,T19348O,2,1,1,1,2,2,1,1
9567,T21388V,1,1,1,1,2,2,1,2
9568,T07347A,1,1,1,1,4,6,1,1
9569,T19629U,3,1,53,2,10,3,112,3
9570,T14884N,1,2,1,2,1,3,1,4
9571,T04919C,1,1,1,1,1,4,1,2
9572,T08904L,3,1,1,1,7,6,1,1
9573,T06312L,1,6,1,1,1,12,28,1
9574,T02283H,3,1,73,1,6,4,143,2
9575,T12155F,1,1,9,1,2,2,33,1
9576,T10294H,1,1,23,1,1,3,88,1
9577,T19622N,1,1,1,1,1,1,1,1
9578,T12394S,6,3,1,1,8,7,1,2
9579,T02990B,1,4,17,1,5,5,100,1
9580,T02241X,4,5,1,1,5,11,6,1
9581,T21182J,1,1,1,1,1,2,1,1
9582,T17590O,3,1,14,1,9,3,76,1
9583,T08011J,1,5,22,1,1,28,41,1
9584,T16528E,3,6,1,1,6,11,16,3
9585,T07700X,2,9,1,1,3,24,1,2
9586,T21292O,4,1,7,1,6,5,12,2
9587,T14691G,3,4,1,2,5,7,1,2
9588,T01349E,3,4,1,2,3,18,1,4
9589,T21499B,5,1,1,1,5,1,1,2
9590,T04812S,2,2,1,6,2,3,1,10
9591,T02378N,8,20,8,1,10,36,18,4
9592,T08727M,1,1,1,1,1,2,1,4
9593,T21120V,1,3,1,1,1,6,1,1
9594,T01370B,1,2,1,1,1,18,1,1
9595,T03758Z,1,1,1,1,11,7,1,2
9596,T15761H,10,16,75,1,12,39,118,2
9597,T12559V,1,1,1,1,1,2,1,4
9598,T03509K,1,1,1,1,1,6,1,1
9599,T13904W,1,1,1,1,1,2,1,3
9600,T01013J,1,1,1,1,1,6,1,1
9601,T13435O,1,8,18,1,7,19,30,2
9602,T20261D,1,3,59,2,3,6,173,8
9603,T07367E,3,9,1,5,7,13,1,6
9604,T18423E,1,1,30,1,1,6,54,3
9605,T14654B,1,5,2,1,1,12,17,1
9606,T06270S,2,2,1,11,2,6,23,18
9607,T10664N,1,1,1,1,3,2,1,2
9608,T16001E,1,1,1,1,1,1,1,2
9609,T21466S,4,5,1,1,5,22,1,2
9610,T12880B,1,1,1,1,1,1,1,3
9611,T11967D,3,1,1,1,3,1,15,1
9612,T08605D,1,1,1,2,1,2,1,4
9613,T03422E,1,3,1,1,1,9,1,1
9614,T17850P,6,6,1,2,12,15,1,2
9615,RD0064L,5,1,16,2,8,2,69,4
9616,T05224I,2,8,1,2,5,17,2,8
9617,T10455G,1,3,1,1,7,8,3,4
9618,T20421B,1,1,6,1,1,1,6,1
9619,T02058A,4,10,91,1,12,14,142,3
9620,T08461F,4,1,1,1,6,4,1,2
9621,T06075R,1,1,9,1,2,4,35,3
9622,T12743T,1,1,1,1,2,1,1,3
9623,T12955D,2,1,1,2,2,2,1,4
9624,T05984P,2,3,1,1,4,6,1,1
9625,T18268L,2,7,5,1,3,17,5,1
9626,T16000D,8,5,1,3,14,12,1,6
9627,T13286T,1,1,3,1,1,4,51,1
9628,T09815P,1,1,1,2,2,1,1,2
9629,T05281R,1,1,1,1,4,2,1,1
9630,T17586S,2,1,17,1,3,1,39,1
9631,T17236Z,1,1,3,1,2,1,4,4
9632,T10779X,1,3,1,1,7,3,1,2
9633,T07106L,1,1,1,1,1,1,1,1
9634,T01035P,1,5,1,1,3,23,9,2
9635,T17142U,3,1,16,1,11,4,56,1
9636,T21178N,3,3,21,1,7,6,78,1
9637,T09448M,4,2,35,1,5,3,126,2
9638,T18383N,1,4,6,1,3,9,18,4
9639,T08970V,2,6,1,1,7,17,1,1
9640,T20846W,1,1,1,1,1,1,1,2
9641,T06559G,1,1,1,1,1,1,1,1
9642,T00524X,2,6,1,1,5,13,28,2
9643,T12256J,1,1,22,1,1,1,26,1
9644,T13114A,2,1,1,2,2,4,7,4
9645,T05671B,1,1,1,1,1,1,1,1
9646,T10648N,3,1,2,1,4,2,5,2
9647,T07245V,6,6,1,1,15,15,1,1
9648,T18292L,1,1,31,1,1,1,66,1
9649,T06264U,1,1,1,1,2,5,1,1
9650,T17439I,11,1,7,1,16,1,41,1
9651,T04257N,1,2,2,1,1,3,22,1
9652,T13405I,1,2,36,1,1,3,122,1
9653,T10423Y,2,12,11,1,9,23,55,1
9654,T12815S,1,1,1,4,1,1,1,5
9655,T17960U,1,1,1,1,1,1,1,1
9656,T20002M,1,2,21,1,1,5,24,2
9657,T01714F,11,5,4,2,11,13,8,2
9658,T12582U,1,1,1,1,1,1,7,1
9659,T12566U,1,1,1,1,1,1,1,2
9660,T10734K,1,1,1,1,1,2,1,1
9661,T11689A,2,2,1,1,7,5,1,5
9662,T16804F,1,1,1,1,1,1,1,1
9663,T03834U,3,2,46,1,3,6,89,4
9664,T01881T,5,29,24,1,6,51,45,2
9665,T08496Q,1,5,1,1,1,13,2,1
9666,T03150Z,3,3,1,1,4,8,1,1
9667,T04229J,3,3,1,1,8,4,9,1
9668,T14768K,1,3,50,1,7,11,152,3
9669,T17784W,1,1,1,1,1,2,1,4
9670,T10386K,2,3,4,1,7,8,16,1
9671,T06180R,1,1,1,1,1,1,2,1
9672,T07684O,5,4,1,1,10,14,1,4
9673,T08290E,1,4,8,1,1,10,12,1
9674,T14974O,1,2,10,1,3,12,22,2
9675,T10214R,17,2,59,1,22,4,153,11
9676,T13900S,1,1,1,1,1,1,1,1
9677,T11079G,1,2,1,1,14,4,1,1
9678,T09858A,1,1,18,1,1,1,24,1
9679,T01371C,1,5,1,1,3,16,1,1
9680,T10726K,2,1,1,1,3,1,1,1
9681,T19457S,9,8,87,2,15,19,136,6
9682,T06345U,1,1,1,1,1,2,1,1
9683,T07167Y,1,1,1,1,1,1,1,1
9684,T21079L,5,3,1,1,10,10,7,1
9685,T10219W,2,1,35,1,4,1,113,1
9686,T10100I,1,2,33,1,3,3,118,2
9687,T07006I,4,1,1,2,5,1,1,2
9688,T01257B,1,5,2,1,1,23,2,1
9689,T09978H,1,5,32,1,6,8,86,1
9690,T09211T,1,13,45,1,7,25,126,1
9691,T20752R,6,1,11,1,6,2,76,1
9692,T19154G,9,4,1,1,22,21,1,4
9693,T10108Q,2,3,35,2,6,14,131,5
9694,T18418H,1,2,2,1,1,9,60,3
9695,T03869F,2,1,1,2,4,3,1,4
9696,T09335E,1,1,7,1,6,5,16,1
9697,T03400Y,1,5,1,1,1,11,1,1
9698,T19979N,1,2,1,1,1,3,1,6
9699,T19229I,1,1,1,1,2,2,1,3
9700,T06433T,3,1,1,1,3,3,1,2
9701,T17755R,11,3,149,2,20,11,294,5
9702,T11241Y,3,3,1,5,4,4,1,6
9703,T18402Z,3,1,43,1,5,2,58,3
9704,RD0063K,5,1,23,1,8,2,74,4
9705,T13069M,19,5,1,2,19,12,2,3
9706,T04885J,1,3,6,2,1,6,10,6
9707,T13023Y,2,1,1,1,5,4,1,1
9708,T11197L,4,3,1,2,8,5,1,5
9709,T12565T,1,1,1,1,1,1,1,1
9710,T02151W,4,12,20,1,6,24,88,3
9711,T20770T,1,1,1,1,1,12,1,1
9712,T15925J,6,3,136,1,14,11,186,2
9713,T01914L,4,14,72,1,11,41,130,2
9714,T19500E,4,3,1,1,4,13,1,1
9715,T09880Y,2,2,1,1,11,3,220,7
9716,T07910F,1,6,24,1,1,13,24,2
9717,T15574G,1,2,73,1,1,3,235,1
9718,T05782H,1,5,1,2,4,11,1,5
9719,T10404V,3,1,1,1,6,8,2,1
9720,T09566R,2,1,1,1,3,4,13,1
9721,T17823M,1,1,1,1,3,1,1,1
9722,T02083B,4,4,1,1,4,7,1,1
9723,T19642R,1,5,1,1,1,23,1,1
9724,T17123R,1,11,21,2,7,17,93,4
9725,T19883G,4,1,14,1,6,2,36,1
9726,T02606G,4,13,1,1,7,32,1,3
9727,T02145Y,2,4,1,1,6,12,15,2
9728,T09443H,2,1,1,1,4,2,1,1
9729,T13010T,1,1,1,4,1,1,1,5
9730,T16010F,4,2,1,2,9,8,1,6
9731,T10663M,3,1,1,1,8,2,1,2
9732,T07505W,1,1,1,1,1,1,1,2
9733,T15961N,1,1,1,1,5,1,7,2
9734,T18424F,1,1,26,1,1,7,48,3
9735,T03762V,22,7,1,1,22,16,2,1
9736,T04412G,3,1,1,3,7,7,1,6
9737,T20935W,1,1,1,1,5,1,1,3
9738,T07431V,1,5,1,1,2,10,1,1
9739,T15971P,6,1,5,1,10,11,5,2
9740,T16230P,1,1,11,1,1,1,19,1
9741,T16519D,7,4,62,3,8,5,163,3
9742,T11992E,1,1,9,1,2,1,35,1
9743,T15782M,2,5,1,1,6,14,1,1
9744,T18707N,1,1,1,1,1,5,1,2
9745,T18989L,1,19,14,1,1,44,37,1
9746,T20250A,3,5,66,6,11,14,158,8
9747,T17359J,1,1,1,1,1,7,1,2
9748,T04313E,1,1,1,1,1,3,1,1
9749,T11393N,1,1,14,1,1,5,27,1
9750,T12936A,1,1,1,1,2,1,1,4
9751,T09291J,4,4,1,1,4,4,1,1
9752,RD0021U,1,1,1,2,4,1,1,2
9753,T18823Q,25,5,35,2,31,19,129,8
9754,T10914M,1,1,1,1,1,1,1,1
9755,T14758I,1,1,1,1,1,1,1,2
9756,T09899J,1,1,1,2,1,1,1,2
9757,T19717T,18,1,1,1,20,2,37,4
9758,T11288N,2,2,1,1,4,3,1,1
9759,T00724D,1,10,1,1,1,20,7,1
9760,P20600,1,6,1,1,1,16,1,1
9761,T00238U,1,12,1,1,1,37,1,1
9762,T12152C,1,1,1,1,5,1,23,1
9763,T09770T,1,1,1,1,2,1,7,1
9764,LRD0001,4,1,1,1,10,2,1,1
9765,T10947V,1,1,1,1,1,3,1,2
9766,T20529M,1,1,1,1,1,1,1,1
9767,T12051Y,3,1,18,1,5,3,42,1
9768,T09992F,1,6,64,1,2,18,125,1
9769,T07983W,1,9,10,4,5,25,23,7
9770,T06342R,1,1,1,1,1,2,12,2
9771,T06360T,1,2,1,1,1,4,1,1
9772,T10218V,4,1,39,1,4,1,109,1
9773,T00160P,1,12,1,1,1,40,1,1
9774,T05911Y,1,1,60,1,1,3,130,1
9775,RD0107C,2,1,1,3,2,1,5,5
9776,T07495L,1,9,1,3,4,19,1,5
9777,T00671H,1,12,19,1,3,29,84,2
9778,T18988K,1,9,5,1,1,23,41,1
9779,T17687W,1,1,1,1,13,2,1,4
9780,T07282A,4,2,1,1,8,12,1,2
9781,T10884X,1,1,1,1,1,1,1,1
9782,T04736X,1,2,1,1,1,7,30,1
9783,T05217J,1,1,1,1,1,5,1,1
9784,T17414Z,1,1,1,1,1,6,1,1
9785,T03607L,1,1,1,2,1,2,1,3
9786,T00985W,2,7,1,2,4,27,3,3
9787,T08051R,1,13,1,1,1,39,1,1
9788,T07896Y,1,19,1,1,1,65,1,2
9789,T07306R,2,2,1,1,9,9,1,1
9790,T09376N,1,1,94,2,1,1,196,4
9791,T05638A,1,1,1,1,1,1,1,1
9792,T19100S,1,3,1,1,3,8,1,3
9793,T14964M,1,1,1,1,1,1,1,1
9794,T03157G,1,1,1,1,1,9,9,1
9795,T06152N,5,1,1,1,8,1,2,2
9796,T00580F,1,7,1,1,1,46,6,2
9797,T18063A,1,1,6,1,3,4,6,2
9798,T16116O,1,7,1,1,10,24,3,2
9799,T04208E,4,7,1,1,11,15,1,1
9800,T18935X,3,1,14,1,5,3,14,1
9801,T06195Y,1,1,1,1,1,2,1,1
9802,T19416J,1,1,31,1,2,3,89,2
9803,T07501S,1,1,1,1,1,1,1,1
9804,T19682Z,1,9,1,1,1,16,1,1
9805,T07780N,1,32,1,1,1,64,18,1
9806,T10576O,1,2,1,1,3,3,1,1
9807,T08386L,1,1,1,1,1,5,1,1
9808,T15214L,4,1,1,2,4,1,4,2
9809,T01585O,1,15,1,1,1,36,1,1
9810,T17563L,4,5,1,1,6,10,1,3
9811,T07372B,4,17,1,1,4,25,1,1
9812,T04442M,1,2,1,1,1,4,1,1
9813,T06399I,1,1,1,1,5,4,9,4
9814,RL0041O,1,1,1,2,1,1,1,2
9815,T07017L,6,1,1,1,9,1,1,1
9816,T11411Y,1,1,1,1,1,4,10,2
9817,T16632D,1,13,1,2,1,35,1,4
9818,T08864U,1,1,1,1,1,3,27,1
9819,T06548D,1,1,1,1,1,1,1,1
9820,T04238K,2,8,8,2,6,19,39,3
9821,RL0032F,1,1,1,2,4,5,1,2
9822,T17069C,1,10,1,1,1,31,1,1
9823,T11313X,4,3,1,1,4,3,1,1
9824,T08834O,2,1,16,1,4,5,70,2
9825,T01810E,1,19,1,1,3,35,1,1
9826,T20627N,1,1,2,1,1,1,10,1
9827,T10129V,5,2,70,1,5,2,184,1
9828,T18672T,1,1,1,1,1,1,1,1
9829,T09621H,2,1,118,1,5,3,198,3
9830,T05464W,2,1,31,1,4,1,68,1
9831,T10275E,16,1,6,4,25,4,61,6
9832,T14465Y,1,1,1,1,6,1,1,1
9833,T01209T,1,2,1,1,1,9,4,1
9834,T09952X,2,1,64,1,10,5,149,1
9835,T06883P,1,1,1,1,5,1,1,3
9836,T02037V,8,9,41,1,11,18,98,4
9837,T18169J,4,3,1,3,8,5,4,4
9838,T12113V,4,2,1,1,6,2,13,1
9839,T13515N,1,1,1,1,1,2,1,1
9840,T12502E,3,3,20,1,4,8,20,2
9841,T09787C,1,1,1,1,1,1,7,3
9842,T07612Y,6,8,3,3,7,12,6,4
9843,T10710C,1,4,1,2,1,7,1,3
9844,T20638Q,1,1,1,2,1,1,1,2
9845,RD0119O,4,1,1,1,5,1,4,5
9846,T08649P,1,1,1,1,3,3,38,1
9847,T12711L,1,1,1,1,1,6,1,1
9848,T18726Q,1,1,1,1,1,1,1,2
9849,T12992I,1,1,1,2,2,1,1,6
9850,T05728B,3,1,29,1,8,1,64,2
9851,T08757S,1,10,39,1,6,28,105,2
9852,T10673O,1,1,1,1,1,2,1,1
9853,T12070B,1,1,1,1,3,4,19,3
9854,T00013F,1,6,1,1,1,21,1,2
9855,T11467O,1,1,1,1,7,1,1,2
9856,T05126H,3,2,1,2,5,6,1,8
9857,T16766Q,1,1,1,1,1,1,1,1
9858,T06282W,1,1,1,1,1,2,1,1
9859,T04559Y,1,1,1,1,1,1,1,2
9860,T11158E,1,4,1,1,1,18,13,1
9861,T19015W,2,2,159,4,6,9,257,5
9862,T12736U,11,1,1,3,16,1,4,4
9863,T02622G,5,6,44,1,6,26,102,1
9864,T10951R,1,1,1,1,1,1,1,1
9865,T20737S,5,11,31,1,8,32,81,2
9866,T11675U,1,1,1,1,1,1,1,1
9867,T10550E,1,1,1,1,2,3,1,1
9868,T18139D,3,2,49,1,4,4,122,1
9869,T02041R,5,16,78,1,5,25,147,2
9870,T11280F,1,1,1,1,4,3,1,1
9871,T21191K,8,1,1,1,8,3,1,3
9872,T07462C,3,5,16,2,7,19,50,6
9873,T09731M,1,2,1,1,5,4,1,1
9874,T21255J,1,1,1,1,1,3,1,1
9875,T18802L,1,2,1,1,1,4,1,1
9876,T09062Y,1,16,1,1,1,37,25,2
9877,T09377O,6,1,80,4,7,7,137,4
9878,T19899O,6,1,1,1,6,2,1,2
9879,T16497O,1,1,1,1,1,1,20,1
9880,T07677P,4,3,1,5,5,3,1,8
9881,T14108G,8,3,17,2,12,6,61,2
9882,T08482K,1,2,1,2,3,6,1,5
9883,T13079O,8,9,80,1,10,18,137,2
9884,T16718I,1,1,1,1,1,1,1,1
9885,T19360K,1,1,1,1,1,1,1,1
9886,T01644I,1,4,1,1,4,14,3,1
9887,T00471B,1,12,1,1,2,36,2,1
9888,T04600I,1,1,1,1,1,2,1,2
9889,T03283L,1,2,1,1,1,5,49,2
9890,T21158J,6,7,29,2,17,14,34,6
9891,T02134V,6,8,41,2,11,19,82,3
9892,T20742P,4,2,6,1,5,3,33,1
9893,T09826S,2,2,1,2,2,2,7,2
9894,T00628E,1,11,1,1,3,36,1,2
9895,T18282J,1,1,1,1,8,1,1,3
9896,RL0040N,2,1,1,1,8,2,1,1
9897,T19585Z,1,1,1,1,1,1,1,1
9898,T06882O,1,1,1,1,3,2,1,2
9899,T17211Q,1,10,1,1,1,36,1,1
9900,T17041Q,1,1,1,1,1,2,1,3
9901,T12509L,7,2,4,2,16,6,36,4
9902,T18770U,1,11,1,1,1,26,13,1
9903,T03122V,4,8,1,1,7,18,1,1
9904,T07576L,2,1,5,4,6,2,49,6
9905,T15644D,1,10,1,1,1,36,2,1
9906,T16760K,1,1,1,1,1,1,1,1
9907,T11751P,1,1,1,1,1,1,1,1
9908,T03904R,1,1,1,1,1,1,9,1
9909,T17091A,1,1,1,1,1,1,1,1
9910,T12497Y,1,1,1,1,4,1,4,2
9911,T02964Z,1,3,23,1,7,15,112,1
9912,T12350G,1,1,1,1,2,1,2,1
9913,RD0097S,8,1,1,2,8,1,9,3
9914,T20760R,1,1,1,1,1,1,1,1
9915,T02603D,4,14,72,1,6,38,205,1
9916,T12131X,2,1,1,1,7,2,35,2
9917,T02154Z,5,5,35,1,5,15,81,1
9918,T01837P,6,2,1,1,6,9,1,2
9919,T13181L,1,1,12,1,1,1,25,1
9920,T15843I,1,2,1,1,1,3,1,1
9921,T14859M,1,17,1,1,1,38,13,1
9922,T20521E,1,1,44,1,1,1,44,1
9923,T21226E,1,12,1,1,1,28,1,1
9924,T17526G,1,2,1,1,1,3,1,2
9925,T19820R,4,1,62,2,9,1,146,2
9926,T19569Z,1,3,93,1,5,17,224,2
9927,T00134N,1,6,1,1,1,20,4,2
9928,T08787Y,7,2,17,1,8,4,65,2
9929,T11748U,1,1,1,1,1,1,1,1
9930,T17851Q,11,11,1,1,15,28,7,1
9931,T20000K,3,2,1,2,3,3,1,3
9932,T07628G,1,5,1,1,1,5,1,1
9933,T06603T,1,1,1,1,1,1,1,5
9934,T04855D,1,2,1,1,1,2,2,2
9935,T20502B,3,2,1,2,4,4,1,6
9936,T14148O,2,5,12,1,4,9,36,1
9937,T02203R,12,15,31,1,15,32,95,3
9938,T08837R,8,6,1,1,9,8,1,1
9939,T18981D,1,1,1,2,1,1,1,4
9940,T07241R,1,3,1,1,6,16,2,1
9941,T11234Z,1,2,1,1,2,5,1,3
9942,T17506C,4,1,1,1,4,1,1,1
9943,T07394H,1,1,93,2,3,10,220,4
9944,T15316Q,2,5,1,1,3,13,1,1
9945,T09511C,4,1,5,1,5,1,11,1
9946,T02734N,11,8,3,7,14,30,7,8
9947,T03295P,6,6,40,6,12,25,77,9
9948,T18432F,2,1,1,2,5,1,1,4
9949,T20710H,1,1,1,1,1,2,1,1
9950,T20764V,1,1,1,1,1,1,1,1
9951,T13797L,1,1,1,4,1,1,1,8
9952,T20834S,1,4,1,1,1,11,1,1
9953,T15983T,5,3,1,1,7,10,1,2
9954,T01458I,1,12,6,1,1,32,8,3
9955,T01999G,11,8,8,7,11,25,19,14
9956,T00255V,6,11,1,1,20,20,1,4
9957,T17208V,1,1,1,1,1,3,1,1
9958,T12917X,1,1,1,4,9,1,1,8
9959,T11099K,1,2,1,1,1,5,1,1
9960,T19263K,1,1,1,1,1,2,1,1
9961,T02953W,4,10,44,3,5,21,126,6
9962,T08979E,4,9,1,1,5,15,1,1
9963,T20937Y,1,1,1,1,6,1,6,2
9964,T21582V,1,1,34,3,1,1,46,5
9965,T19886J,6,3,74,1,7,13,235,5
9966,T12370K,1,2,1,1,3,3,1,1
9967,T20832Q,1,3,1,1,1,10,1,1
9968,T17023O,2,2,75,1,6,8,240,3
9969,T02858Y,2,1,56,1,5,3,191,1
9970,T19117B,1,1,1,1,1,1,1,4
9971,T06382Z,3,5,14,3,5,8,16,7
9972,T15423S,4,6,17,2,9,12,24,6
9973,T10878Z,1,1,1,1,1,1,1,1
9974,T15178Y,1,16,2,1,2,39,2,2
9975,T00072Q,1,8,8,1,1,19,14,1
9976,T02123S,7,7,1,1,7,15,1,1
9977,T01849T,6,1,1,1,9,7,1,2
9978,T05462U,1,1,8,1,2,4,78,1
9979,T11669W,4,2,1,1,6,3,1,2
9980,T05012Y,1,1,2,3,1,3,2,3
9981,T17918S,1,1,1,1,1,1,1,4
9982,RD0093O,6,1,1,1,6,2,1,2
9983,T21365O,2,1,1,1,2,4,1,1
9984,T17679W,4,2,2,1,5,4,54,2
9985,T19068J,6,2,11,4,9,6,29,12
9986,T18061Y,1,1,5,1,5,4,5,2
9987,T10194E,20,1,63,2,26,5,161,12
9988,T04276Q,1,2,1,1,1,2,1,1
9989,T04660U,6,3,1,1,8,7,1,2
9990,T21129E,1,1,1,1,2,1,12,1
9991,T20970Z,4,1,1,1,15,10,1,6
9992,T18830P,6,1,8,6,16,9,36,16
9993,T00982T,1,13,1,1,1,23,1,2
9994,T16487M,1,1,1,1,2,2,1,1
9995,T19487Y,1,4,1,1,1,9,3,1
9996,T04386V,1,2,3,1,5,4,16,4
9997,T04362N,7,3,7,3,12,3,8,5
9998,T09189M,2,7,15,1,6,17,86,1
9999,T00515W,8,6,1,3,11,24,23,3
10000,T07450Y,1,3,1,1,1,6,1,1
10001,T00270U,9,4,1,3,12,25,1,4
10002,T06483D,4,1,1,1,10,3,1,2
10003,T09630I,3,1,91,2,6,3,192,2
10004,T10096D,1,1,1,1,1,1,1,1
10005,T18304Y,2,2,1,1,8,5,35,1
10006,T14075O,2,1,1,2,2,2,17,4
10007,T20757W,1,1,1,1,1,1,1,1
10008,T16026N,1,1,1,2,1,1,1,6
10009,T02533G,3,7,48,1,6,18,205,2
10010,T11381J,1,7,1,1,8,11,1,2
10011,T18202T,1,1,1,1,1,1,1,2
10012,T11262D,1,1,6,1,1,1,6,1
10013,T14339T,7,2,13,1,12,7,39,2
10014,T04947G,1,2,1,1,1,4,1,3
10015,T16724G,1,1,1,1,1,1,1,1
10016,T15534Y,3,1,1,1,3,1,1,1
10017,T10993B,1,1,1,1,1,1,5,1
10018,T11456L,1,1,1,1,1,5,1,3
10019,T00083T,1,14,1,1,1,29,5,2
10020,T09687Z,3,1,41,1,6,3,143,1
10021,T13512K,1,1,1,1,1,3,1,1
10022,T17006N,1,1,1,1,1,1,1,1
10023,T09550J,4,2,8,2,9,7,20,3
10024,T00992V,1,11,1,1,3,25,4,3
10025,T11069E,4,1,1,1,9,4,1,3
10026,T03854Y,4,1,1,3,4,1,1,7
10027,T19084J,3,1,64,6,4,1,101,6
10028,T20967E,1,1,1,1,1,1,1,1
10029,T16186C,9,2,121,4,11,2,328,6
10030,T00814E,3,10,3,2,5,27,3,2
10031,T19756A,1,1,28,1,2,4,53,1
10032,T11543J,1,1,1,1,3,1,1,2
10033,T12089M,2,3,10,1,5,7,44,1
10034,RD0026Z,1,1,1,1,1,1,1,3
10035,T10195F,6,8,125,2,13,14,283,3
10036,T16006J,1,1,1,1,1,1,2,2
10037,T11033S,2,2,1,1,7,10,1,1
10038,T05151I,1,3,1,1,2,12,1,3
10039,T18661Q,1,1,1,2,1,1,1,2
10040,T11683U,1,1,1,1,1,1,1,1
