street_id,bldg_h_mean_50m,bldg_h_max_50m,bldg_h_mean_100m,bldg_h_max_100m
T03202U,12.23076923076923,30.0,12.865030674846626,36.0
T17364G,11.470588235294118,27.0,9.884615384615385,36.0
T18781X,16.0,21.0,15.48,24.0
T13433M,12.923076923076923,21.0,14.090909090909092,30.0
T20287N,11.447368421052632,15.0,11.821428571428571,36.0
T06173S,11.152173913043478,30.0,10.824,39.0
T07335W,12.0,12.0,12.375,30.0
T11686X,8.368421052631579,24.0,7.945945945945946,24.0
T02432C,16.857142857142858,70.0,17.918367346938776,70.0
T18811M,20.142857142857142,24.0,19.32,24.0
RD0090L,11.4,12.0,10.615384615384615,12.0
T10801E,11.673913043478262,24.0,11.21311475409836,24.0
T11963Z,12.0,12.0,11.987804878048781,12.0
T12758A,10.306451612903226,21.0,10.32857142857143,33.0
T15248V,19.8,30.0,22.857142857142858,69.0
T18931T,16.135135135135137,21.0,15.9,27.0
T01009N,15.324324324324325,24.0,16.22222222222222,30.0
T12490R,14.55,57.0,14.072727272727272,57.0
T01046S,19.153846153846153,27.0,17.329787234042552,36.0
T03281J,12.214285714285714,30.0,12.135135135135135,30.0
T04424K,10.846153846153847,27.0,11.0,27.0
T08366H,12.0,15.0,16.97142857142857,33.0
T14854H,18.211267605633804,27.0,17.907692307692308,33.0
T11425E,12.0,12.0,12.0,12.0
T16573J,16.275,30.0,16.61320754716981,30.0
T13134E,15.0,24.0,15.666666666666666,30.0
T12776C,11.581395348837209,21.0,11.144628099173554,33.0
T03197O,12.31578947368421,27.0,12.503225806451614,27.0
T17100K,19.8,45.0,14.6,45.0
T21203X,14.333333333333334,24.0,10.655172413793103,24.0
T03108X,12.814285714285715,30.0,12.460227272727273,33.0
T19179P,12.0,12.0,12.5,15.0
T11273G,12.0,12.0,12.130434782608695,15.0
T18946A,8.558823529411764,27.0,9.065217391304348,27.0
T02970X,12.0,12.0,11.616279069767442,12.0
T08327A,11.470588235294118,12.0,12.0,18.0
T05180N,12.0,12.0,12.0,12.0
T03077H,12.257142857142858,27.0,12.068965517241379,33.0
T19392S,12.0,27.0,11.930232558139535,27.0
T21579A,0.0,0.0,9.75,18.0
T18649U,11.882352941176471,24.0,12.581395348837209,27.0
T09870W,14.571428571428571,18.0,13.235294117647058,18.0
T12610H,2.923076923076923,3.0,7.254901960784314,36.0
LRD0052,0.0,0.0,8.25,12.0
T03631L,16.26923076923077,24.0,15.854748603351956,30.0
T10428D,12.283018867924529,24.0,14.491935483870968,27.0
T17288L,12.535714285714286,18.0,12.49586776859504,24.0
T12877G,0.0,0.0,3.0,3.0
T08365G,12.923076923076923,33.0,15.123287671232877,33.0
T21529Q,11.5125,21.0,11.381818181818181,27.0
T02067B,17.428571428571427,33.0,14.76923076923077,33.0
T10818N,12.0,12.0,12.75,24.0
T16283C,12.0,12.0,12.0,12.0
T00377E,18.25,30.0,18.463917525773194,33.0
T03461L,12.0,12.0,12.23076923076923,15.0
T09691V,24.36,27.0,20.134615384615383,30.0
T07374D,17.318181818181817,30.0,16.918032786885245,36.0
T20179K,25.5,39.0,35.63636363636363,116.0
T05471V,12.0,12.0,11.675675675675675,18.0
T11926U,12.0,12.0,11.981308411214954,12.0
T07971S,11.0,21.0,11.25,30.0
T18697C,7.6,21.0,7.545454545454546,21.0
T17929V,7.5,12.0,7.25,12.0
T05798P,14.142857142857142,27.0,12.76,27.0
T01107O,17.289473684210527,27.0,16.68,27.0
T01686S,13.307692307692308,27.0,12.640776699029127,27.0
T19399Z,4.909090909090909,12.0,9.142857142857142,27.0
T06144N,14.416666666666666,39.0,12.10344827586207,39.0
T03051X,14.419354838709678,30.0,13.333333333333334,33.0
T08891X,14.153846153846153,36.0,15.296296296296296,36.0
T21133A,19.875,24.0,19.90909090909091,39.0
T08089F,15.887323943661972,36.0,17.11111111111111,36.0
T00482E,15.931034482758621,24.0,17.46728971962617,27.0
T11228B,12.0,12.0,12.0,12.0
T11905P,12.214285714285714,18.0,12.344262295081966,21.0
T02506D,14.470588235294118,30.0,15.1875,33.0
T00362X,14.093023255813954,27.0,16.233644859813083,33.0
T04173K,6.0,18.0,5.5,18.0
T06118L,8.75,27.0,8.617834394904458,30.0
T20719Q,12.0,12.0,12.0,12.0
T01701A,12.7,21.0,12.25609756097561,21.0
T08084A,21.076923076923077,63.0,18.31578947368421,63.0
T02782V,12.0,15.0,13.204379562043796,33.0
T19261I,17.818181818181817,33.0,16.551724137931036,33.0
T13920W,8.538461538461538,21.0,10.875,45.0
T00354X,16.0,45.0,16.717741935483872,45.0
T21356N,21.25,30.0,19.875,33.0
T03691X,8.5,12.0,15.352941176470589,30.0
T04457T,13.95,24.0,12.486486486486486,24.0
T16151R,7.5,12.0,6.146341463414634,15.0
T05487D,12.0,12.0,11.727272727272727,18.0
T13297W,12.5,30.0,12.0,30.0
T01547I,17.823529411764707,24.0,17.842105263157894,24.0
T11738S,8.714285714285714,24.0,7.829268292682927,24.0
T00357A,15.25,45.0,16.487603305785125,45.0
T17896D,12.428571428571429,24.0,12.038135593220339,24.0
T09874A,11.333333333333334,18.0,13.5,21.0
T08576P,12.0,12.0,12.0,12.0
T04568Z,12.0,12.0,12.0,12.0
T05184R,12.0,12.0,12.0,12.0
T20428I,22.8,36.0,20.59090909090909,42.0
T08963W,12.0,12.0,12.0,12.0
T12956E,8.0,21.0,10.071428571428571,21.0
T05096S,12.0,12.0,12.0,12.0
T15695O,17.318181818181817,21.0,16.872180451127818,24.0
T15713Z,20.423076923076923,36.0,19.94736842105263,36.0
T15950K,15.0,27.0,14.823529411764707,51.0
T08894A,13.764705882352942,33.0,13.894736842105264,33.0
T11051U,12.0,12.0,12.428571428571429,30.0
T10351Z,20.34375,27.0,17.703703703703702,27.0
T18362I,19.0,24.0,18.761194029850746,30.0
T12340E,12.0,12.0,12.0,12.0
T05020Y,13.090909090909092,21.0,11.617021276595745,24.0
T05275T,12.0,12.0,12.130434782608695,24.0
T08368J,12.0,12.0,14.108108108108109,33.0
T03548R,14.672727272727272,27.0,16.96875,33.0
T01878Y,12.0,12.0,12.0,12.0
T19339N,24.5,27.0,18.818181818181817,27.0
T15697Q,17.651162790697676,21.0,16.941176470588236,24.0
T15243Q,15.818181818181818,48.0,14.08695652173913,48.0
T02604E,15.75,24.0,15.35,27.0
T18654R,9.428571428571429,15.0,10.573170731707316,24.0
T04843Z,10.875,15.0,10.948717948717949,18.0
T06432S,28.65,36.0,27.363636363636363,36.0
T11392M,18.066666666666666,30.0,16.887931034482758,33.0
T09780V,14.571428571428571,36.0,13.457142857142857,36.0
T11409E,13.6,30.0,13.857142857142858,30.0
T18083E,5.842105263157895,21.0,4.730769230769231,21.0
T02526H,19.627118644067796,30.0,17.25,33.0
T10771P,12.0,12.0,12.0,12.0
T07464E,13.885714285714286,30.0,16.869565217391305,36.0
T07789W,11.928571428571429,18.0,12.5,30.0
T07211L,8.625,12.0,8.03225806451613,12.0
T07609D,22.363636363636363,51.0,20.3,51.0
RD0101W,8.4,12.0,8.863636363636363,12.0
T16332U,16.736842105263158,33.0,21.4,36.0
RD0047U,12.0,12.0,11.0,12.0
T14667G,12.0,12.0,12.0,12.0
T06593I,8.0,12.0,11.142857142857142,15.0
T01351Y,12.0,12.0,12.0,12.0
T01829P,12.642857142857142,27.0,12.571428571428571,35.0
T03079J,10.321100917431192,27.0,10.577464788732394,30.0
T06020C,9.295774647887324,24.0,9.469194312796208,30.0
T14206H,23.727272727272727,33.0,22.123287671232877,33.0
T10477M,23.0,33.0,25.02857142857143,33.0
T03635P,14.017241379310345,24.0,15.547445255474452,24.0
T00946P,18.068181818181817,36.0,18.24705882352941,45.0
T20248G,12.941176470588236,21.0,13.659574468085106,21.0
T17512A,10.882352941176471,27.0,12.13138686131387,33.0
T13072H,9.142857142857142,21.0,9.35820895522388,27.0
LRD0029,13.2,15.0,13.054054054054054,21.0
T02629N,11.379310344827585,21.0,10.521739130434783,27.0
T01627H,18.529411764705884,21.0,16.875,21.0
T00164T,18.77777777777778,22.0,17.40625,22.0
T10577P,12.0,12.0,12.0,12.0
T16752K,5.4,15.0,5.454545454545454,15.0
T10246Z,12.115384615384615,15.0,12.125,33.0
T09340B,22.636363636363637,36.0,15.183673469387756,69.0
T11072Z,12.886363636363637,24.0,13.205607476635514,27.0
T02116T,14.0,21.0,16.097560975609756,33.0
T10022L,10.588235294117647,27.0,10.539473684210526,27.0
P13100,16.46511627906977,27.0,16.88095238095238,33.0
T16933N,12.0,12.0,12.0,12.0
T08344B,12.0,12.0,12.0,12.0
T17501X,12.0,12.0,12.0,12.0
T12941X,5.0,12.0,5.3125,15.0
T19340G,27.0,27.0,17.181818181818183,27.0
T15755J,12.0,12.0,12.0,12.0
T08311S,12.0,21.0,12.571428571428571,24.0
T19420F,28.956521739130434,33.0,22.05,33.0
T15672H,15.975,24.0,16.916666666666668,24.0
T02933S,12.0,12.0,12.050420168067227,18.0
T00356Z,15.344262295081966,24.0,16.346456692913385,45.0
T18181F,13.636363636363637,36.0,9.26086956521739,36.0
T01682O,13.69811320754717,30.0,13.777777777777779,30.0
T09837V,13.5,21.0,13.636363636363637,21.0
T06979W,16.764705882352942,27.0,15.975,27.0
T11116U,15.0,30.0,13.028571428571428,30.0
T11067C,12.0,12.0,12.0,12.0
T18583T,12.84,33.0,14.6,33.0
T06241N,11.0625,30.0,10.140684410646388,30.0
T14993R,12.0,12.0,12.122448979591837,18.0
T05023B,12.0,12.0,12.10344827586207,21.0
T11769Z,9.23076923076923,18.0,8.379310344827585,18.0
T00945O,17.88,36.0,17.301724137931036,45.0
T08019R,9.987341772151899,27.0,11.935135135135136,27.0
T17363F,14.928571428571429,27.0,10.96875,36.0
T19047E,17.727272727272727,21.0,17.727272727272727,24.0
T01773Q,21.6,60.0,17.020408163265305,60.0
T09425F,12.0,12.0,11.162790697674419,12.0
T01410S,17.333333333333332,24.0,18.22641509433962,33.0
T07388J,33.0,54.0,30.789473684210527,54.0
T04239L,14.88888888888889,30.0,13.704545454545455,36.0
RD0060H,18.0,42.0,14.68421052631579,42.0
T01219V,12.0,12.0,12.0,12.0
T00350T,15.36734693877551,33.0,16.603448275862068,45.0
T01857T,12.0,12.0,12.172413793103448,27.0
T07760J,11.325842696629213,21.0,11.486842105263158,24.0
T17154Y,22.875,33.0,19.676470588235293,33.0
T19078L,17.294117647058822,27.0,15.204545454545455,27.0
T05008C,12.0,12.0,12.0,12.0
T18911P,13.363636363636363,24.0,12.5,24.0
T19081G,12.0,12.0,12.346153846153847,30.0
T10162W,12.8,21.0,16.864864864864863,39.0
T12858D,5.166666666666667,12.0,4.857142857142857,12.0
T06401L,13.137931034482758,33.0,11.953125,48.0
T06269Z,16.95,36.0,15.727272727272727,36.0
T03027X,23.464285714285715,36.0,23.779411764705884,39.0
T08921M,18.666666666666668,33.0,17.027027027027028,33.0
T02890Y,13.384615384615385,45.0,15.526315789473685,48.0
T12628R,9.96078431372549,36.0,9.395348837209303,36.0
T18329H,20.4,36.0,20.727272727272727,36.0
T05717Y,22.864864864864863,33.0,21.0625,33.0
T07926N,14.03076923076923,24.0,11.94,24.0
T04531M,12.473684210526315,18.0,12.705882352941176,18.0
T09997K,10.263157894736842,18.0,10.423728813559322,36.0
T20957C,11.86046511627907,15.0,11.91891891891892,15.0
T00032I,19.846153846153847,20.0,18.653846153846153,20.0
T07641D,18.333333333333332,30.0,14.464285714285714,33.0
T06688O,15.9375,21.0,13.391304347826088,24.0
T18693Y,3.3,6.0,3.84,9.0
T20373K,0.0,0.0,9.923076923076923,21.0
T17499U,11.825,24.0,12.346666666666666,36.0
T10834N,12.833333333333334,24.0,12.535031847133759,24.0
T09742P,18.0,48.0,23.35135135135135,51.0
T08592P,7.2,12.0,6.882352941176471,12.0
T21480Q,17.214285714285715,22.0,17.607142857142858,24.0
T10005K,12.818181818181818,27.0,12.066176470588236,30.0
T19482T,14.6,24.0,15.227586206896552,27.0
T00986X,18.75,30.0,18.458015267175572,33.0
T12678B,11.64,12.0,11.930232558139535,18.0
T07058U,58.5,78.0,35.526315789473685,78.0
T00176X,13.928571428571429,15.0,14.304347826086957,22.0
T13831W,3.0,3.0,4.0,6.0
T02108T,22.727272727272727,33.0,21.21978021978022,36.0
T20699D,23.0,33.0,22.5,33.0
T04555U,13.628571428571428,27.0,13.227272727272727,27.0
T00804C,17.389830508474578,21.0,17.848101265822784,33.0
T16698V,12.0,12.0,12.0,21.0
T20468Q,7.724137931034483,18.0,8.900552486187845,24.0
T15715B,16.11627906976744,18.0,17.452554744525546,27.0
T20618M,13.875,21.0,11.875,21.0
T02409D,23.586206896551722,33.0,20.416666666666668,33.0
T07583K,21.214285714285715,39.0,22.263157894736842,39.0
T05878O,17.4,30.0,14.514285714285714,30.0
T11147B,12.0,12.0,12.692307692307692,30.0
T04211Z,11.777777777777779,12.0,11.680851063829786,12.0
T13903V,9.0,12.0,8.571428571428571,12.0
T19223C,0.0,0.0,16.0,27.0
T09919W,13.0,39.0,13.378378378378379,39.0
T18091E,16.25,24.0,14.833333333333334,24.0
T00406S,14.4,21.0,16.2,36.0
T01055T,17.08695652173913,30.0,17.05,33.0
T12714O,13.229508196721312,24.0,12.442953020134228,24.0
T12303Z,12.0,12.0,12.0,12.0
T08941Q,10.222222222222221,18.0,11.142857142857142,33.0
T02594T,15.567567567567568,33.0,14.73076923076923,36.0
T21289T,9.711340206185566,33.0,9.379912663755459,36.0
T19806T,18.31578947368421,36.0,16.620689655172413,36.0
T20042U,12.75,21.0,15.75,27.0
T20815P,12.972972972972974,30.0,14.535714285714286,30.0
T06371W,8.925925925925926,27.0,10.090909090909092,30.0
T18957D,14.0,24.0,13.222222222222221,24.0
T18593V,12.0,12.0,12.0,12.0
T06252Q,9.7,27.0,10.16826923076923,30.0
T20720J,12.0,12.0,12.0,12.0
T02274G,18.27906976744186,33.0,18.32967032967033,33.0
T07541A,7.764705882352941,15.0,7.596774193548387,15.0
T00127O,17.846153846153847,22.0,18.0,24.0
T13846D,3.0,3.0,3.0,3.0
T10389N,14.659090909090908,27.0,17.4375,30.0
LRD0006,14.0,15.0,14.333333333333334,21.0
T08783U,18.88235294117647,36.0,17.352941176470587,36.0
T18443I,13.5,15.0,10.5,15.0
T02017R,24.06896551724138,33.0,21.681318681318682,36.0
T18486T,15.272727272727273,36.0,11.75,36.0
T18512E,12.0,12.0,11.730337078651685,12.0
T08123Q,16.473684210526315,33.0,15.354037267080745,33.0
T08557M,12.375,24.0,12.9,24.0
T14167R,5.684210526315789,9.0,5.775,12.0
T18066D,12.461538461538462,18.0,12.04225352112676,18.0
T13546U,13.2,45.0,12.794871794871796,45.0
T13409M,18.3,51.0,22.153846153846153,51.0
T09677X,23.76923076923077,48.0,24.29268292682927,48.0
T04814U,9.1875,15.0,9.0,15.0
T00193Y,15.0,15.0,15.0,18.0
T18200R,9.5,33.0,9.0,42.0
T15048P,24.0,27.0,21.0,27.0
T11933T,13.682926829268293,27.0,13.078947368421053,36.0
T11925T,12.0,12.0,11.981481481481481,12.0
T08045T,12.443181818181818,27.0,11.95609756097561,27.0
T20910N,8.357142857142858,12.0,8.18918918918919,15.0
T20645P,4.666666666666667,9.0,4.5,9.0
T09562N,22.956521739130434,36.0,24.76595744680851,39.0
T21136D,18.23076923076923,33.0,16.527272727272727,36.0
T17842P,20.142857142857142,24.0,18.58695652173913,27.0
T04343K,12.35064935064935,24.0,12.86896551724138,30.0
T04330F,15.76923076923077,30.0,16.58490566037736,33.0
T01685R,12.405405405405405,27.0,12.254716981132075,27.0
T05263P,12.0,12.0,12.0,12.0
T14925F,21.857142857142858,42.0,18.666666666666668,42.0
T13950C,24.125,36.0,21.0,36.0
T18747V,24.0,60.0,20.363636363636363,60.0
T01249B,17.60377358490566,24.0,17.444444444444443,24.0
T21425J,13.666666666666666,27.0,12.833333333333334,27.0
T10340W,25.0,33.0,23.75,33.0
T03307C,14.943396226415095,30.0,14.007518796992482,30.0
T00989A,18.526315789473685,27.0,18.524271844660195,33.0
T04535Q,12.0,12.0,12.042553191489361,18.0
T12376Q,12.0,12.0,12.189473684210526,27.0
T12512G,13.875,27.0,12.789473684210526,27.0
T02691T,19.875,33.0,19.669811320754718,33.0
T19937D,10.24390243902439,21.0,13.663366336633663,51.0
T01027P,14.357142857142858,24.0,14.4375,24.0
T11800H,6.0,12.0,6.466666666666667,12.0
T01638K,18.84,27.0,17.120689655172413,27.0
RD0024X,12.0,12.0,11.833333333333334,12.0
T12501D,16.65,45.0,15.72972972972973,45.0
T03908V,9.75,12.0,9.428571428571429,12.0
T11897G,25.941176470588236,33.0,22.523809523809526,33.0
T02079F,18.571428571428573,30.0,18.986301369863014,30.0
T10861Q,10.59375,21.0,10.819148936170214,21.0
T16815I,6.0,9.0,5.25,9.0
T17843Q,19.90909090909091,24.0,18.115384615384617,24.0
T02451F,12.705882352941176,24.0,14.121951219512194,36.0
T07358D,16.764705882352942,33.0,16.171875,33.0
T05933E,17.4,42.0,17.7,42.0
T16024L,11.4,12.0,11.3,12.0
T19686D,13.363636363636363,21.0,17.32758620689655,33.0
T02547M,19.03448275862069,33.0,17.88679245283019,36.0
T14409Q,24.0,27.0,21.4,27.0
T10529H,22.058823529411764,36.0,20.923076923076923,36.0
T09088I,12.813559322033898,36.0,13.75,45.0
T02512B,12.0,12.0,12.379310344827585,24.0
T14909F,13.714285714285714,18.0,12.666666666666666,18.0
T13788K,12.0,12.0,12.0,12.0
T20881Z,5.0,12.0,5.025,15.0
T07364B,14.023255813953488,30.0,14.972477064220184,36.0
T01265B,15.964285714285714,24.0,15.279069767441861,24.0
T09427H,9.4,21.0,10.26,21.0
T09265H,15.5,30.0,12.272727272727273,30.0
T12211W,12.0,12.0,12.0,12.0
T14924E,19.846153846153847,33.0,19.35,42.0
T12314C,12.0,12.0,12.0,12.0
T02621F,21.46153846153846,30.0,20.414634146341463,33.0
T01653J,18.0,27.0,17.63157894736842,27.0
T20677X,12.0,12.0,18.620689655172413,33.0
T02166D,22.5,63.0,18.73170731707317,63.0
T06013D,13.653061224489797,27.0,12.447368421052632,30.0
T01413V,15.65625,24.0,17.054794520547944,24.0
T06200E,10.527272727272727,18.0,12.0,30.0
T12249K,12.257142857142858,21.0,12.173076923076923,21.0
T15660D,0.0,0.0,9.642857142857142,12.0
T11108U,12.91304347826087,30.0,15.258620689655173,30.0
T09173E,16.5,36.0,14.425531914893616,42.0
T10696V,21.310344827586206,27.0,20.53846153846154,27.0
T03467R,12.0,12.0,12.176470588235293,15.0
T00186Z,15.0,15.0,16.347826086956523,35.0
T19848D,19.952380952380953,22.0,19.804347826086957,22.0
T16290B,12.0,12.0,12.055045871559633,18.0
T13320E,18.0,33.0,19.272727272727273,39.0
T10243W,10.125,12.0,10.666666666666666,15.0
T19673Y,12.666666666666666,21.0,14.285714285714286,21.0
T06848M,4.0,6.0,8.555555555555555,27.0
T18293M,5.769230769230769,27.0,5.914285714285715,27.0
T18745T,16.59375,30.0,17.29787234042553,33.0
LRD0005,0.0,0.0,6.75,12.0
T20275J,13.5,33.0,9.75,33.0
T20941U,12.0,12.0,12.0,12.0
T08836Q,18.45,33.0,19.838709677419356,36.0
T19561R,8.48936170212766,21.0,8.865051903114187,30.0
T06224M,8.897727272727273,30.0,8.9402390438247,30.0
T02517G,13.961538461538462,30.0,15.13953488372093,30.0
T09006Q,14.25,21.0,12.75,21.0
T20767Y,9.75,12.0,8.785714285714286,21.0
T18246F,26.5,154.0,24.541666666666668,154.0
T12965F,13.333333333333334,15.0,7.371428571428571,15.0
T19090H,21.75,39.0,22.03846153846154,42.0
T17494P,12.0,12.0,12.037037037037036,15.0
T19539T,6.1875,12.0,6.6,12.0
T18471M,3.0,3.0,3.0,3.0
T18924U,7.5,12.0,14.333333333333334,36.0
T12258L,11.903225806451612,18.0,12.0,18.0
T09224Y,10.591836734693878,21.0,10.681034482758621,27.0
T08674Q,10.2,15.0,9.5625,15.0
T17410V,13.5,18.0,12.78,18.0
T12236F,11.52,18.0,12.049180327868852,18.0
T02525G,14.95945945945946,30.0,15.603658536585366,36.0
T08055V,20.25,33.0,18.470588235294116,33.0
T17416B,11.1,24.0,14.526315789473685,36.0
T05006A,12.0,12.0,12.0,12.0
T13898P,7.2,12.0,6.818181818181818,12.0
T05160J,14.727272727272727,24.0,12.911764705882353,24.0
T02582P,21.529411764705884,30.0,22.458333333333332,36.0
T03208A,13.375,36.0,13.035211267605634,36.0
T21093J,15.0,18.0,15.6,22.0
T17235Y,11.555555555555555,21.0,10.829268292682928,21.0
T10168C,12.909090909090908,33.0,13.292307692307693,33.0
T18881A,14.314285714285715,18.0,13.532608695652174,21.0
T01512X,16.74,24.0,16.875,24.0
T06710V,13.928571428571429,24.0,13.514851485148515,24.0
T16451A,12.882352941176471,27.0,11.523809523809524,27.0
T07063R,31.5,36.0,19.5,36.0
T12487W,20.727272727272727,36.0,19.35483870967742,36.0
T18373L,9.0,21.0,8.48076923076923,21.0
T18403A,12.0,12.0,12.0,12.0
T02410W,21.666666666666668,33.0,20.238095238095237,33.0
T04894K,12.0,12.0,12.0,12.0
T01704D,12.266666666666667,21.0,12.333333333333334,21.0
T07755M,13.421052631578947,24.0,12.193548387096774,24.0
T17582O,14.318181818181818,21.0,13.472049689440993,21.0
T10674P,12.0,12.0,12.0,12.0
P70440,11.17910447761194,30.0,11.94488188976378,33.0
T18045Y,0.0,0.0,0.0,0.0
T21543O,12.0,12.0,12.0,12.0
T12369R,12.0625,18.0,12.098684210526315,18.0
T15387F,11.181818181818182,27.0,11.878787878787879,36.0
T18276L,16.5,27.0,17.152941176470588,33.0
T11337F,21.0,33.0,18.657894736842106,33.0
T08082Y,20.333333333333332,33.0,19.96551724137931,36.0
T00026K,19.294117647058822,21.0,18.285714285714285,21.0
T19741T,12.813559322033898,33.0,12.193548387096774,33.0
T02310T,14.083333333333334,30.0,14.694915254237289,30.0
T11304W,12.0,12.0,12.0,12.0
T05971K,15.083333333333334,33.0,15.872093023255815,33.0
T17342A,12.0,12.0,12.0,12.0
T16062R,12.0,12.0,13.758620689655173,30.0
T21000O,12.970588235294118,27.0,12.297709923664122,30.0
T18912Q,12.9375,24.0,12.348837209302326,24.0
T02363G,16.125,30.0,14.724489795918368,30.0
T10893Y,15.0,24.0,14.903225806451612,24.0
T14712U,12.0,12.0,12.0,18.0
T16691O,20.11764705882353,24.0,19.571428571428573,24.0
T14723X,17.73913043478261,33.0,18.17142857142857,33.0
T06248U,10.2,24.0,9.964285714285714,27.0
T09617L,15.75,24.0,21.782608695652176,36.0
T01233T,15.784615384615385,30.0,15.360655737704919,30.0
T00870M,18.333333333333332,27.0,18.0,33.0
T21201V,14.727272727272727,30.0,12.914634146341463,30.0
T19328K,4.0,12.0,5.318181818181818,12.0
T00494I,17.647058823529413,27.0,17.50862068965517,27.0
T10089E,12.666666666666666,18.0,13.636363636363637,21.0
T00424U,13.636363636363637,18.0,16.6046511627907,24.0
T09598Z,38.0,39.0,29.612903225806452,48.0
T15663G,9.622641509433961,30.0,8.754098360655737,30.0
T17812J,20.714285714285715,35.0,16.866666666666667,35.0
T09608K,30.75,51.0,29.833333333333332,54.0
T10727L,12.75,24.0,12.717391304347826,36.0
T03034W,14.625,33.0,14.307692307692308,33.0
T11058B,15.0,27.0,15.68421052631579,30.0
T03355K,12.0,12.0,12.783783783783784,36.0
T11437I,12.0,12.0,12.0,12.0
T17181B,11.1,33.0,13.851063829787234,33.0
T00228S,15.434782608695652,35.0,15.32258064516129,35.0
T10793V,12.0,12.0,12.0,12.0
T00409V,14.8,24.0,15.483870967741936,27.0
T10512Y,12.857142857142858,24.0,13.551724137931034,33.0
T01464G,17.61111111111111,27.0,17.67515923566879,27.0
T07652G,12.642857142857142,36.0,11.842105263157896,36.0
T04778H,16.25,21.0,16.043478260869566,24.0
T17776W,12.6,21.0,12.88888888888889,30.0
T12010P,13.5,18.0,13.956521739130435,27.0
T18909V,21.0,36.0,15.972972972972974,39.0
T02069D,14.756756756756756,27.0,14.40625,30.0
T04395W,15.428571428571429,24.0,14.214285714285714,27.0
T08646M,11.363636363636363,12.0,11.576086956521738,15.0
T06058Q,16.434782608695652,33.0,13.261682242990654,39.0
T02950T,13.894736842105264,24.0,14.163934426229508,30.0
T06112F,8.125,18.0,8.815068493150685,30.0
T08458K,12.0,12.0,12.0,12.0
T19231C,5.181818181818182,15.0,5.28,15.0
T14713V,8.333333333333334,15.0,5.375,15.0
T12595Z,10.578947368421053,12.0,9.1875,12.0
T17990A,18.0,39.0,17.142857142857142,39.0
T04032Y,12.0,12.0,9.0,12.0
T02253B,11.0,30.0,9.0,30.0
RD0137G,14.307692307692308,21.0,14.192307692307692,21.0
T03578X,16.676470588235293,27.0,15.934131736526947,30.0
T21235F,11.071428571428571,21.0,11.801587301587302,30.0
T05637Z,7.0,12.0,8.0,12.0
T17015O,12.0,12.0,12.0,12.0
T10113N,10.9,30.0,10.323529411764707,30.0
T21135C,20.5,36.0,18.51063829787234,69.0
T21386T,16.666666666666668,24.0,15.529411764705882,27.0
T21519O,11.307692307692308,15.0,9.771428571428572,33.0
T19285Q,24.0,33.0,18.67241379310345,33.0
T15630X,18.2,24.0,17.26595744680851,24.0
T12214Z,12.585365853658537,18.0,12.513157894736842,18.0
T06227P,9.052631578947368,27.0,8.325,27.0
T20290I,8.1,21.0,10.285714285714286,21.0
T19922W,10.137931034482758,18.0,10.483870967741936,27.0
T00085V,19.866666666666667,22.0,18.325,22.0
T06640Y,11.666666666666666,15.0,8.931818181818182,24.0
T11006P,12.0,12.0,12.0,12.0
T12526M,4.161290322580645,12.0,5.0,12.0
T06339W,15.685714285714285,33.0,18.12676056338028,33.0
T18548Q,16.941176470588236,24.0,16.598360655737704,24.0
T20054Y,12.461538461538462,27.0,11.930232558139535,27.0
T18865A,22.875,36.0,17.9,39.0
T21387U,10.375,33.0,10.5,33.0
T17094D,5.53125,12.0,5.2784810126582276,12.0
T19297U,14.571428571428571,21.0,15.375,21.0
T01729M,12.0,12.0,12.264705882352942,27.0
T03419J,12.0,12.0,12.066176470588236,21.0
T21086K,15.5,36.0,15.81081081081081,36.0
T11727P,5.326530612244898,12.0,5.370967741935484,12.0
T18752S,18.27777777777778,30.0,18.423076923076923,33.0
T04505K,12.0,12.0,12.0,12.0
T20064A,17.5,30.0,16.125,33.0
T05283T,5.625,12.0,5.566265060240964,15.0
T00624A,17.333333333333332,24.0,17.535,27.0
T15671G,16.891304347826086,24.0,17.17142857142857,27.0
T00337W,18.833333333333332,24.0,18.289156626506024,24.0
RD0013M,14.5,18.0,13.85375,50.32
T21457R,17.7,27.0,17.0,27.0
T14743B,12.0,30.0,12.428571428571429,30.0
T20891B,9.0,33.0,10.968,36.0
RD0111G,18.0,18.0,9.375,21.0
T14675G,6.166666666666667,12.0,6.6976744186046515,12.0
T00880O,21.782608695652176,36.0,19.40625,36.0
T16963T,14.2,18.0,12.073170731707316,27.0
T12375P,12.085714285714285,15.0,12.323529411764707,18.0
T01539I,17.4,21.0,17.875,24.0
T01360Z,13.38,21.0,13.636363636363637,21.0
T12762W,14.625,27.0,14.680851063829786,27.0
T06430Q,25.666666666666668,36.0,24.9,36.0
T19603K,14.428571428571429,45.0,14.666666666666666,45.0
T01960R,19.48,27.0,20.223880597014926,30.0
T04487Z,13.857142857142858,27.0,13.796178343949045,27.0
T07942N,20.076923076923077,39.0,15.75,39.0
T11516G,8.357142857142858,15.0,9.6,15.0
T18296P,27.705882352941178,51.0,27.42105263157895,51.0
T07472E,12.0,12.0,12.03125,15.0
T01247Z,17.047619047619047,27.0,16.764705882352942,27.0
T14394A,14.0,27.0,12.428571428571429,27.0
T18772W,14.114754098360656,21.0,13.869565217391305,21.0
T06726D,12.882352941176471,24.0,12.76595744680851,24.0
