TRAM,fid,street_id,street_length_m,daytime_count_150m,nighttime_count_150m,continuous_count_150m,discontinuous_count_150m,transport_related_count_150m,noise_sensitive_count_150m,recreation_green_count_150m,support_infrastructure_count_150m,daytime_count_per_meter_150m,nighttime_count_per_meter_150m,continuous_count_per_meter_150m,discontinuous_count_per_meter_150m,transport_related_count_per_meter_150m,noise_sensitive_count_per_meter_150m,recreation_green_count_per_meter_150m,support_infrastructure_count_per_meter_150m
T19850X,208,T19850X,108.15238078867225,9,1,51,4,3,0,10,42,0.08321592122494126,0.009246213469437917,0.4715568869413338,0.03698485387775167,0.027738640408313753,0.0,0.09246213469437918,0.38834096571639254
T11101N,209,T11101N,150.96767646546138,7,0,15,3,7,4,6,3,0.046367541475684504,0.0,0.09935901744789537,0.019871803489579072,0.046367541475684504,0.026495737986105432,0.039743606979158144,0.019871803489579072
T12601G,210,T12601G,25.694809319881895,1,0,3,0,1,0,5,1,0.038918366256418535,0.0,0.1167550987692556,0.0,0.038918366256418535,0.0,0.19459183128209268,0.038918366256418535
T00461Z,211,T00461Z,24.136573963709758,64,20,103,76,12,1,6,43,2.651577647110414,0.8286180147220044,4.267382775818323,3.1487484559436165,0.49717080883320264,0.04143090073610022,0.24858540441660132,1.7815287316523094
T20494S,212,T20494S,44.747062316595425,5,1,6,4,1,1,6,1,0.11173917886774079,0.02234783577354816,0.13408701464128894,0.08939134309419264,0.02234783577354816,0.02234783577354816,0.13408701464128894,0.02234783577354816
T12218D,213,T12218D,76.53849111131994,2,1,4,2,3,2,4,2,0.026130643169998455,0.013065321584999227,0.05226128633999691,0.026130643169998455,0.03919596475499768,0.026130643169998455,0.05226128633999691,0.026130643169998455
T09928X,214,T09928X,31.321993735533653,3,1,6,1,3,0,6,3,0.09577934359256991,0.03192644786418997,0.19155868718513983,0.03192644786418997,0.09577934359256991,0.0,0.19155868718513983,0.09577934359256991
T07139U,215,T07139U,111.69669079099437,24,5,36,26,20,8,8,7,0.21486760109042566,0.04476408356050535,0.32230140163563853,0.2327732345146278,0.1790563342420214,0.07162253369680856,0.07162253369680856,0.06266971698470748
T04471R,216,T04471R,60.81898623259589,7,5,26,9,1,1,27,19,0.1150956376225876,0.08221116973041971,0.42749808259818245,0.14798010551475546,0.01644223394608394,0.01644223394608394,0.4439403165442664,0.3124024449755949
T13774E,217,T13774E,99.32599675761281,0,0,7,0,0,0,0,7,0.0,0.0,0.070475003810757,0.0,0.0,0.0,0.0,0.070475003810757
T11566Q,218,T11566Q,130.44142444978797,0,0,1,0,1,0,0,0,0.0,0.0,0.007666276293884994,0.0,0.007666276293884994,0.0,0.0,0.0
T03232A,219,T03232A,73.04427298007917,24,6,39,26,8,4,12,13,0.3285678537254432,0.0821419634313608,0.5339227623038453,0.3559485082025635,0.10952261790848108,0.05476130895424054,0.1642839268627216,0.17797425410128176
T15677M,220,T15677M,80.65592988985142,33,3,42,32,18,4,10,14,0.4091453665597406,0.037195033323612785,0.520730466530579,0.39674702211853635,0.2231701999416767,0.049593377764817044,0.1239834444120426,0.17357682217685966
T11702G,221,T11702G,105.2181245932088,1,1,23,2,0,0,1,22,0.00950406599496209,0.00950406599496209,0.21859351788412804,0.01900813198992418,0.0,0.0,0.00950406599496209,0.20908945188916594
P72700,222,P72700,235.45544734605525,29,10,33,30,10,5,12,5,0.12316555138933742,0.0424708797894267,0.1401539033051081,0.1274126393682801,0.0424708797894267,0.02123543989471335,0.05096505574731204,0.02123543989471335
T03860W,223,T03860W,119.21733083915979,3,0,14,3,2,0,30,11,0.02516412654840766,0.0,0.11743259055923574,0.02516412654840766,0.016776084365605105,0.0,0.2516412654840766,0.09226846401082808
T20748V,224,T20748V,119.57864689565311,49,7,67,51,20,6,43,15,0.409772156418181,0.058538879488311574,0.5603007036738393,0.4264975505576986,0.1672539413951759,0.050176182418552775,0.3595959739996282,0.12544045604638193
T04551Q,225,T04551Q,97.02700576964007,2,0,2,1,0,0,2,0,0.020612817886479638,0.0,0.020612817886479638,0.010306408943239819,0.0,0.0,0.020612817886479638,0.0
T03494U,226,T03494U,112.16793841570089,20,3,110,21,14,2,5,89,0.17830407050790967,0.02674561057618645,0.9806723877935032,0.18721927403330516,0.12481284935553677,0.017830407050790965,0.04457601762697742,0.793453113760198
T15587L,227,T15587L,15.894042049881497,71,22,89,86,8,1,3,24,4.4670826827546595,1.3841664650789085,5.599582517819221,5.410832545308461,0.5033332600286939,0.06291665750358674,0.18874997251076026,1.509999780086082
