road_id,noise_day,noise_evening,noise_night,road_length,road_category,one_way
30254348_442540256_0,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),146.2705254911263,tertiary,0
412444593_412444488_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),36.72789379217743,residential,0
535228373_535228357_0,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),127.07744069661425,residential,0
30332656_30555979_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),64.20708854884957,living_street,0
293527302_4485344000_0,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),203.58663729433505,tertiary,0
30237614_30237696_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),129.47562451066915,secondary,0
1736660285_1736660279_0,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),24.916733831971605,residential,0
1736660285_1736660279_0,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),24.916733831971605,residential,0
1736660285_1736660279_0,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),24.916733831971605,residential,0
420553141_9280759821_0,50 - 55 dB(A),45 - 50 dB(A),40 - 45 dB(A),83.47265013932257,residential,0
9280759821_420553141_0,50 - 55 dB(A),45 - 50 dB(A),40 - 45 dB(A),83.47265013932257,residential,0
269375412_6099715644_0,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),172.7600807896364,tertiary,0
4708182435_5935527978_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),9.304744351646157,residential,0
600061446_1148143947_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),314.23715719406476,residential,0
1148143947_600061446_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),314.23715719406476,residential,0
879356706_2292981003_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),134.1018347570523,residential,0
629306521_1329812662_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),8.591726175253408,primary,0
338935531_572086736_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),9.020359453080548,secondary,0
2844600654_4251653386_0,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),23.173723643180274,residential,0
4251653386_2844600654_0,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),23.173723643180274,residential,0
2844600654_834395637_0,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),48.33151245697877,residential,0
834395637_2844600654_0,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),48.33151245697877,residential,0
2473393894_2473393899_0,50 - 55 dB(A),45 - 50 dB(A),40 - 45 dB(A),32.62830532246419,residential,0
30264242_30298941_0,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),96.06032675034596,residential,0
6100210188_6100210204_0,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),40.37716235877282,residential,0
506223397_1001228501_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),44.205099255874444,secondary,0
559794886_30242809_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),127.6616229321385,tertiary,0
13199678806_13199461400_0,60 - 65 dB(A),60 - 65 dB(A),60 - 65 dB(A),15.647732797464133,living_street,0
126547387_126657992_0,65 - 70 dB(A),65 - 70 dB(A),55 - 60 dB(A),85.45499666225808,residential,0
557187296_8174151452_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),135.17020697264562,residential,0
412451017_1075648459_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),28.782459931284762,residential,0
194551073_3497472682_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),8.28359434371784,living_street,0
3497472682_194551073_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),8.28359434371784,living_street,0
829252506_829252500_0,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),60.392679257761,tertiary,0
4684141170_4688436066_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),28.167683151808568,tertiary,0
537823321_426881065_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),4.6954184650995625,tertiary,0
30295038_30960764_0,65 - 70 dB(A),65 - 70 dB(A),55 - 60 dB(A),95.78481224058224,residential,0
10649558039_10649558037_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),20.895458279327855,residential,0
8140250869_4431636973_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),11.130609813768897,secondary,0
765910378_293407667_0,60 - 65 dB(A),60 - 65 dB(A),50 - 55 dB(A),265.07841957479656,living_street,0
430757826_423831236_0,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),55.89237361407171,residential,0
423831236_430757826_0,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),55.89237361407171,residential,0
30264260_3230125668_0,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),48.311769629815444,residential,0
8132079781_347344133_0,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),41.13221967101588,secondary,0
1365781180_1365781131_0,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),12.065024288474877,residential,0
1365781131_4416582826_0,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),132.8291410557132,living_street,0
1305741256_559418993_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),26.96962690773063,secondary,0
559418993_616512963_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),44.51331761153273,residential,0
2650585636_770847818_0,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A),23.009198749664712,living_street,0
2650585636_770847818_0,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),23.009198749664712,living_street,0
770847818_2650585636_0,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),23.009198749664712,living_street,0
770847818_2650585636_0,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A),23.009198749664712,living_street,0
770847818_2650585636_0,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),23.009198749664712,living_street,0
574969022_669900452_0,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),1596.217556946651,trunk,0
8119594930_637464857_0,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A),13.121893494397103,residential,0
30294315_30294313_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),57.85042453804998,residential,0
30914307_30294315_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),172.24172012932056,residential,0
1933578158_1933578154_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),41.97127913083476,living_street,0
1933578155_1933578154_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),43.547925679944555,residential,0
1933578154_1933578158_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),41.97127913083476,living_street,0
376805027_364670900_0,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),68.02529205098246,tertiary,0
30343619_30343526_0,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),15.001581131449885,living_street,0
415719087_1126998923_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),38.72164728935364,secondary,0
8119755196_378208896_0,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),264.6574079847659,tertiary,0
1771982095_568847323_0,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),11.3796281516827,secondary,0
568847323_1771982095_0,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),11.3796281516827,secondary,0
3951678282_5952574456_0,40 - 45 dB(A),40 - 45 dB(A),< 40 dB(A),11.944900791292902,residential,0
5952574456_3951678282_0,40 - 45 dB(A),40 - 45 dB(A),< 40 dB(A),11.944900791292902,residential,0
1695282709_495105018_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),54.73214589535196,tertiary,0
495105018_1695282709_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),54.73214589535197,tertiary,0
4338253064_1938243778_0,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),41.17142298194728,residential,0
319630543_1017920073_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),67.0797551383229,primary,0
2191189340_2191189341_0,40 - 45 dB(A),< 40 dB(A),< 40 dB(A),24.827361837612617,residential,0
1457780109_678297076_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),29.944323327357562,secondary,0
30253211_30253210_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),174.9222373968473,residential,0
1420002196_618356556_0,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),67.40584184988155,residential,0
1934457500_30312840_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),80.42869884088256,residential,0
6376850715_13845167536_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),5.505355395237356,residential,0
559414533_814239847_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),27.983164975607966,residential,0
1479334771_1479334855_0,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),25.979251904213907,tertiary,0
1116623921_2087205003_0,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),71.53367928213754,tertiary,0
168515978_1751118891_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),36.233369750946416,tertiary,0
1751118891_168515978_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),36.233369750946416,tertiary,0
30242958_30556414_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),150.73590452690846,secondary,0
1382873516_2917908492_0,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),80.01142138975935,secondary,0
3762047842_125932467_0,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),72.74303729147779,secondary,0
1043849998_1043850002_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),8.783648105966304,residential,0
481122563_8530300628_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),56.41120780328214,secondary,0
12950167734_30333329_0,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),98.96015680005965,secondary,0
168497415_1912198609_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),39.65006021610081,tertiary,0
1086926864_30689276_0,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),70.42426542649446,residential,0
30248580_430535694_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),21.665455633345523,tertiary,0
2815411492_2815411493_0,45 - 50 dB(A),40 - 45 dB(A),< 40 dB(A),24.62497166005367,residential,0
2815411492_2815411493_0,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),24.62497166005367,residential,0
2815411492_2815411493_0,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),24.62497166005367,residential,0
1303465757_30333329_0,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),68.93563526988528,tertiary,0
30558444_30558445_0,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),39.39497947076645,living_street,0
30242763_30243166_0,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),129.5609600755132,residential,0
420892540_448700503_0,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),49.50511893299403,residential,0
4309638843_974261559_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),61.91367951822043,residential,0
1381889435_2956932678_0,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),64.08611713972542,residential,0
2815411494_2815411492_0,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),24.930610977752654,residential,0
425611912_1425252289_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),30.970399805118845,residential,0
11725085705_2293731652_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),49.020929852687004,primary,0
7580972991_6842012554_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),62.24170562426356,residential,0
2111498670_2111498693_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),48.17603365311249,living_street,0
301572961_30243368_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),84.6184724973476,secondary,0
30246772_30246752_0,65 - 70 dB(A),65 - 70 dB(A),55 - 60 dB(A),131.18931577042287,residential,0
30246781_10177367824_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),119.06465680914374,residential,0
1599256242_1297790802_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),56.41725111360247,tertiary,0
402883120_412446059_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),36.43774098148751,residential,0
629306981_629306908_0,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),89.75383705147055,residential,0
1349534848_1349534577_0,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A),50.68564087988764,residential,0
1349534577_1349534848_0,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A),50.68564087988764,residential,0
363881331_2914607831_0,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),42.0374793536482,tertiary,0
2914607831_363881331_0,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),42.0374793536482,tertiary,0
1736660271_1736660251_0,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),55.28188367153095,residential,0
1840721011_1379008700_0,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),68.94379225446563,residential,0
381015582_567477671_0,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),194.56247730731172,tertiary,0
415402221_1126998911_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),117.44484673275215,secondary,0
790034791_2707029426_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),3.469624944473409,residential,0
2707029426_790034791_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),3.469624944473409,residential,0
629306823_1261306780_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),80.78396908255274,tertiary,0
432510237_1794642773_0,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),58.981587109392265,residential,0
11305988004_3857584858_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),131.43264866087551,residential,0
30248345_4554626933_0,60 - 65 dB(A),60 - 65 dB(A),60 - 65 dB(A),6.394053900111269,tertiary,0
30254048_1695062667_0,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),29.836241659990073,secondary,0
420058215_9251526562_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),9.971379932579397,residential,0
478855101_30296034_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),42.21557744654832,residential,0
308729529_846875657_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),38.980829191573335,secondary,0
323191074_3987488883_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),81.95034750134235,residential,0
1374800951_4174394695_0,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A),5.440262671359438,living_street,0
30237628_1624948207_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),75.31921757983118,residential,0
627782668_1365781111_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),34.01744934754095,tertiary,0
2576838591_2576838582_0,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),7.4376860749177895,residential,0
1303457386_30243159_0,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),61.50202767351114,secondary,0
1479334855_1479334690_0,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),111.84956312608136,living_street,0
1311619392_1311619407_0,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),144.89918180271422,tertiary,0
269379909_269379910_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),78.16120245144666,primary,0
8132079781_8132079782_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),64.87215729988354,residential,0
8132079779_8132079781_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),44.45306408209544,secondary,0
8623322076_8623322079_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),38.94450527311797,living_street,0
1233754585_30294666_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),74.14115791582886,residential,0
415955415_30554844_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),65.63669580695216,living_street,0
30295334_387130531_0,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),46.804195877188164,residential,0
1817382293_1817382347_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),161.98043600783166,residential,0
1817382347_1817382293_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),161.98043600783166,residential,0
13859746858_13859746865_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),3.8578318261864646,residential,0
994062452_1908547749_0,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),16.42340110395108,residential,0
1736660242_1736660285_0,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),54.57678899887157,residential,0
30243958_3439181959_0,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),33.78856311099796,living_street,0
478875996_30617900_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),100.38658845089512,residential,0
30243888_30243889_0,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),131.83051142235706,tertiary,0
2327729219_3214268717_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),72.79739603553992,secondary,0
30242973_30312828_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),123.23048712327972,residential,0
544223009_5726734751_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),104.74718602463983,living_street,0
765910378_559420249_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),28.895871287943628,tertiary,0
430765134_430764775_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),89.06407336120978,residential,0
430764775_430765134_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),89.06407336120978,residential,0
30295264_412444617_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),36.70199048295319,residential,0
3053899384_3053899379_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),19.56104820528984,residential,0
3053899379_3053899384_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),19.56104820528984,residential,0
3053899384_3053899379_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),19.56104820528984,residential,0
3053899379_3053899384_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),19.56104820528984,residential,0
12961323926_323167456_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),169.9362012513163,tertiary,0
600466281_600466257_0,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),78.53857416775462,residential,0
3047640930_442540239_0,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),75.14303140330443,secondary,0
5164902089_5169529371_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),59.5610561258711,primary,0
5169529371_5164902089_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),59.561056125871104,primary,0
600061492_598222957_0,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),222.04667478165874,tertiary,0
30294338_533961430_0,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),35.21611532546772,living_street,0
1314467682_330412974_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),10.133394864937118,tertiary,0
26057304_8201874133_0,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),104.05841833809453,secondary,0
1357512253_30238023_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),135.13995366459284,tertiary,0
559787236_30243264_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),19.69966411759018,residential,0
2650585636_2650585634_0,50 - 55 dB(A),45 - 50 dB(A),40 - 45 dB(A),22.895609120408007,living_street,0
2650585634_2650585636_0,50 - 55 dB(A),45 - 50 dB(A),40 - 45 dB(A),22.895609120408007,living_street,0
2983345317_364916639_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),65.72968986503824,residential,0
194589435_71643550_0,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),139.54048344702335,secondary,0
9782230123_9782230121_0,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),146.41389458985697,tertiary,0
1297809323_1297809315_0,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),9.005126939225839,residential,0
1840720995_364811900_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),8.76530612893895,secondary,0
376744232_634519965_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),285.6435122268901,tertiary,0
2681810541_2681810540_0,50 - 55 dB(A),45 - 50 dB(A),40 - 45 dB(A),63.35392445625584,residential,0
2681810541_2681810911_0,50 - 55 dB(A),45 - 50 dB(A),40 - 45 dB(A),21.330242740506293,residential,0
2681810540_2681810541_0,50 - 55 dB(A),45 - 50 dB(A),40 - 45 dB(A),63.35392445625584,residential,0
1377806827_1377806846_0,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),28.238329292739763,tertiary,0
243345653_4139413948_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),14.882562530682328,tertiary,0
1381852565_1381852561_0,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),21.433340411935312,primary,0
10259685684_10169372144_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),62.04563841384791,living_street,0
10169372144_10259685684_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),62.04563841384791,living_street,0
1312053359_30295392_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),49.33112188760968,residential,0
1551112026_1551112035_0,70 - 75 dB(A),70 - 75 dB(A),60 - 65 dB(A),99.9256220096862,tertiary,0
1382873680_30237628_0,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),138.2155509106287,residential,0
387127612_863733600_0,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),5.427028936917031,residential,0
5260740738_442540298_0,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),16.704858898373953,secondary,0
10045031263_4454226365_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),17.484822665898264,residential,0
1362899977_1400465774_0,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),13.123944657183591,secondary,0
316877771_2749832743_0,65 - 70 dB(A),60 - 65 dB(A),60 - 65 dB(A),47.67207331690948,tertiary,0
2749832743_316877771_0,65 - 70 dB(A),60 - 65 dB(A),60 - 65 dB(A),47.672073316909476,tertiary,0
1311770050_30243053_0,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),101.47931512874675,tertiary,0
30243053_1311770050_0,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),101.47931512874675,tertiary,0
10893712431_30243056_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),116.43299936852137,residential,0
387130660_387130659_0,< 40 dB(A),< 40 dB(A),< 40 dB(A),89.51532960990603,living_street,0
387130659_387130660_0,< 40 dB(A),< 40 dB(A),< 40 dB(A),89.51532960990603,living_street,0
1938230338_1938218690_0,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),75.01352204431127,residential,0
387127681_3772706298_0,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),24.924286106871236,tertiary,0
1046607401_951016291_0,60 - 65 dB(A),55 - 60 dB(A),55 - 60 dB(A),66.91084891720571,residential,0
8119424292_1377933400_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),75.83278463933074,tertiary,0
1377933400_8119424292_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),75.83278463933074,tertiary,0
3976600097_8473849036_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),2.916319511662149,living_street,0
1298628785_598224012_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),36.50270134415237,tertiary,0
627782732_627782733_0,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),62.82791574834824,tertiary,0
627782733_627782732_0,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),62.82791574834824,tertiary,0
363877276_10189181762_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),223.54264252588698,residential,0
3275080341_1016384550_0,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),42.436502373280334,residential,0
30315480_7243531434_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),106.75743428975066,tertiary,0
7243531434_30315480_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),106.75743428975066,tertiary,0
4111795672_3577569658_0,50 - 55 dB(A),45 - 50 dB(A),40 - 45 dB(A),24.373418859007607,residential,0
4111795669_4111795672_0,50 - 55 dB(A),45 - 50 dB(A),40 - 45 dB(A),23.87292248163935,residential,0
293527271_3664065160_0,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),437.1107800050475,secondary,0
3664065160_293527271_0,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),437.1107800050475,secondary,0
4253067745_4253067746_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),54.83522760202298,living_street,0
2706292286_4253067745_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),40.494689069734726,residential,0
4253067746_4253067745_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),54.83522760202298,living_street,0
12884439770_1377225849_0,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),26.25205157482114,secondary,0
430757951_430757838_0,45 - 50 dB(A),40 - 45 dB(A),40 - 45 dB(A),51.4000113103233,residential,0
430757838_430757951_0,45 - 50 dB(A),40 - 45 dB(A),40 - 45 dB(A),51.4000113103233,residential,0
30295416_448786036_0,60 - 65 dB(A),60 - 65 dB(A),50 - 55 dB(A),53.38599237627091,living_street,0
5331033629_5331033627_0,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),62.8528382233068,residential,0
5331033627_543552988_0,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),69.09891653013983,residential,0
543552988_5331033627_0,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),69.09891653013983,residential,0
5881397049_1695282633_0,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),74.59730611849321,residential,0
1695282633_5881397049_0,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),74.59730611849321,residential,0
3306168427_11881496140_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),33.1388804084175,residential,0
3306168425_3306168427_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),69.14623378735097,residential,0
359979755_506131402_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),282.2751071820986,residential,0
359979755_506131402_0,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),282.2751071820986,residential,0
3047640927_3047640925_0,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),10.269669866607403,living_street,0
4112911211_1710746464_0,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),300.75487153692586,secondary,0
30251870_4111795685_0,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),267.57445294898037,residential,0
4111795685_30251870_0,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),267.57445294898037,residential,0
