fid,street_id,noise_day,noise_evening,noise_night,slope_pct
13515,T02390J,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.6830896958700552
13516,T05967O,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),2.2455761025178607
13517,T11365J,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),3.0163478271155295
13518,T08695V,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),15.237169838184975
13519,T15754I,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),7.693495953097288
13520,T12682X,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),9.418761415477277
13521,T16975X,< 40 dB(A),< 40 dB(A),< 40 dB(A),7.74159851191811
13522,T19579B,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.8591730240566038
13523,T21562R,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),12.732301023155173
13524,T05337Q,50 - 55 dB(A),45 - 50 dB(A),40 - 45 dB(A),2.776341622661894
13525,RD0049W,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),2.0326768171792664
13526,T13857G,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A),24.276999046933984
13527,T02785Y,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.09324626118686238
13528,T16493K,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.31907399506699324
13529,T02161Y,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),1.9605695615610048
13530,T20681T,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.04098578809486082
13531,T17321V,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),1.0681605703643424
13532,T00640A,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.6103515952867471
13533,T07769S,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),1.2817524866752064
13534,T02597W,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),4.34462363317369
13535,T01926P,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),1.857235679243049
13536,T08733K,50 - 55 dB(A),45 - 50 dB(A),40 - 45 dB(A),8.472388980105453
13537,T00089Z,50 - 55 dB(A),50 - 55 dB(A),50 - 55 dB(A),0.6633382743253622
13538,T07750H,50 - 55 dB(A),50 - 55 dB(A),55 - 60 dB(A),1.1492821709152523
13539,T07708F,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),0.35601364459391677
13540,T06718D,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),0.6759048160993639
13541,T15716C,40 - 45 dB(A),< 40 dB(A),< 40 dB(A),0.3696162679364916
13542,T12740Q,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),7.538558563356446
13543,T18353H,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.8860044494382108
13544,T01122N,60 - 65 dB(A),60 - 65 dB(A),60 - 65 dB(A),0.8670820958643183
13545,T10612B,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),1.2490770366394703
13546,T12414F,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),2.7116436356724725
13547,T02806M,40 - 45 dB(A),40 - 45 dB(A),< 40 dB(A),0.6271770814373481
13548,T00018K,55 - 60 dB(A),50 - 55 dB(A),50 - 55 dB(A),0.13055994951873515
13549,T18862X,65 - 70 dB(A),65 - 70 dB(A),55 - 60 dB(A),1.7419072990876128
13550,T12670T,50 - 55 dB(A),45 - 50 dB(A),40 - 45 dB(A),1.7275264749323358
13551,T15512S,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.5967133109826752
13552,T00719G,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),0.7694812779464185
13553,T20344F,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A),0.1525772414290387
13554,T06268Y,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.1055652940081378
13555,T21288S,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.9466788951477764
13556,T00503S,55 - 60 dB(A),55 - 60 dB(A),55 - 60 dB(A),2.0195026697011853
13557,T15881O,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.5425246373410273
13558,RL0019S,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),1.2581796812421755
13559,T04212A,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.5209086848192835
13560,T08477N,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.2900544322675593
13561,T20481N,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),1.6544512737371797
13562,T04258O,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),5.014112101637073
13563,T08147Y,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),1.1985478265116953
13564,T18245E,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.42016581679751497
13565,T20605H,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.04812106822703227
13566,T17290F,60 - 65 dB(A),55 - 60 dB(A),55 - 60 dB(A),5.4196738717546395
13567,T12539R,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),1.214209568647603
13568,T16140O,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),7.45640148092368
13569,T03118Z,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.8640550096545568
13570,T05534T,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),11.108000341724695
13571,T19365P,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.3925421025335243
13572,T00755K,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),1.8012236834056754
13573,T03675X,60 - 65 dB(A),60 - 65 dB(A),60 - 65 dB(A),4.937211263264786
13574,T12851W,45 - 50 dB(A),40 - 45 dB(A),< 40 dB(A),4.453748589606668
13575,T19093K,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),5.614849393760569
13576,T11319D,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),1.0769360540677306
13577,T00493H,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.029465029591840067
13578,T17272D,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A),0.146384139124804
13579,T00561C,45 - 50 dB(A),40 - 45 dB(A),< 40 dB(A),1.7313953936820496
13580,T08825N,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),1.7747960126768263
13581,T01891V,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),1.7187051143884837
13582,T08374H,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),2.1697514054050653
13583,T06326R,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),1.573069848160784
13584,T16607C,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),0.6103091761978566
13585,T07724F,55 - 60 dB(A),55 - 60 dB(A),55 - 60 dB(A),2.8871670200000605
13586,T12420D,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),3.320523904680285
13587,T07294E,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.8822974809717838
13588,T14707X,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),3.674563361328366
13589,T03138D,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),1.3922946935677638
13590,P71272,40 - 45 dB(A),40 - 45 dB(A),< 40 dB(A),0.29744802410564036
13591,T08694U,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),15.592507827764013
13592,T10193D,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.7854371213052377
13593,T06758L,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.37697922457762856
13594,T10116Q,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.17343142232847117
13595,T04015X,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.9084635926186595
13596,T18947B,60 - 65 dB(A),55 - 60 dB(A),55 - 60 dB(A),2.3126564368710785
13597,T08764R,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.64382913303026
13598,T15277A,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.6202817650523924
13599,T15209O,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),2.1590162716592824
13600,T10558M,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),8.312610050485558
13601,T08661L,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A),3.9965891033386582
13602,T04954F,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),9.367118359938086
13603,T13008Z,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),1.4444641413725625
13604,T02434E,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),2.2054192468596847
13605,T07303O,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),2.7903993599992574
13606,T02234Y,65 - 70 dB(A),60 - 65 dB(A),60 - 65 dB(A),0.6244214599185934
13607,RD0019S,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),4.444888210398156
13608,T05566B,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),12.000743612584817
13609,T04026A,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.5328773113915377
13610,T02471J,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),1.6694067744213792
13611,RD0080B,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),3.550779807343528
13612,T20641L,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.29433934866391354
13613,T07151Q,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),2.7076157739882842
13614,T04684C,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),6.59838011306475
13615,T00513U,60 - 65 dB(A),60 - 65 dB(A),60 - 65 dB(A),0.13369404873329038
13616,T11151X,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.47523233538592397
13617,T10356E,70 - 75 dB(A),65 - 70 dB(A),65 - 70 dB(A),1.8142639631052515
13618,T12080D,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),7.090139402832365
13619,T01695T,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),0.14175753047374423
13620,T07427Z,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),3.554933098991031
13621,T21212Y,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),15.10094598831961
13622,T08913M,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),1.993336914268988
13623,T09740N,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),1.0217584284083985
13624,T07690M,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),1.6412951276832417
13625,T11537L,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),3.1214235112463307
13626,T00657J,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.0
13627,T21119C,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),0.2453661973398144
13628,T12198Q,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),0.3328152871551303
13629,T11849Y,40 - 45 dB(A),40 - 45 dB(A),< 40 dB(A),1.9376402132721162
13630,T14990O,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),8.353659849518893
13631,T20566R,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),7.038842785193854
13632,T14473Y,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.3451630258101208
13633,T04394V,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),10.465628713062042
13634,T10062T,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),0.11824201497983844
13635,T15229S,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),0.7927584663607484
13636,T05362R,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),3.722175006052799
13637,T01582L,55 - 60 dB(A),60 - 65 dB(A),60 - 65 dB(A),1.0269768192888025
13638,T10086B,45 - 50 dB(A),40 - 45 dB(A),< 40 dB(A),0.24081144595497925
13639,T15416T,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),3.4049340227947344
13640,T03431F,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),2.4287346866496544
13641,T06092S,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.9688424548429769
13642,T14619Y,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.7447417842474985
13643,T16584M,55 - 60 dB(A),55 - 60 dB(A),65 - 70 dB(A),0.0447766257124333
13644,T03703K,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.3647145420298317
13645,T05103A,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),1.6140893810477182
13646,T02740L,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),1.0483684631445338
13647,T20219B,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.8866529133913956
13648,T04691B,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),2.3608569349470665
13649,T03045Z,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),2.218058557882477
13650,T07989C,65 - 70 dB(A),60 - 65 dB(A),60 - 65 dB(A),5.052959849367459
13651,T13125D,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),1.086505253276752
13652,T08339E,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),1.148534442582827
13653,T00245T,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),0.6011044958175275
13654,T00372Z,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),1.1221786388462243
13655,T02669V,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),2.9987131158413267
13656,T12273K,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.8670804883391898
13657,T14463W,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),2.1460723749436807
13658,T20961Y,60 - 65 dB(A),60 - 65 dB(A),60 - 65 dB(A),0.6088595191621373
13659,T08696W,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),2.0450870764568996
13660,T12706O,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),10.674856965716913
13661,RD0123S,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),1.875709000585576
13662,T13269S,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.12748291192413522
13663,T01118R,50 - 55 dB(A),50 - 55 dB(A),55 - 60 dB(A),1.3494686853269344
13664,T02210Q,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),1.0308634867831532
13665,T13795J,50 - 55 dB(A),45 - 50 dB(A),45 - 50 dB(A),10.320258958524601
13666,T10359H,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),4.577654198360048
13667,T10357F,70 - 75 dB(A),65 - 70 dB(A),65 - 70 dB(A),2.658598616782101
13668,T00581G,50 - 55 dB(A),50 - 55 dB(A),40 - 45 dB(A),0.7461269250130356
13669,T15930G,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),12.581842050929223
13670,T10255A,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),4.818199053001049
13671,T02077D,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.5005375407465469
13672,T12359P,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),7.015290211090769
13673,T03116X,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.31923202251670296
13674,T15272V,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),6.133266856665053
13675,T12263I,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),3.524496864327155
13676,T18905R,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.898346970412104
13677,T00936N,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),2.850125332450156
13678,T07256Y,50 - 55 dB(A),45 - 50 dB(A),40 - 45 dB(A),1.1477950291586603
13679,RD0022V,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),1.986232989773153
13680,T02199M,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),2.410496299807083
13681,T09683V,60 - 65 dB(A),60 - 65 dB(A),50 - 55 dB(A),0.4950484426261375
13682,T07557I,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),5.537509084137682
13683,T14883M,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),8.041023478654994
13684,T02250Y,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),2.9089349825234065
13685,T15864N,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),0.10252192995157342
13686,T04357Q,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),3.841739038292978
13687,T06630W,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.47951602528771453
13688,T03573S,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),3.335386799386038
13689,T13998S,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),4.817053566839558
13690,T20559S,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),6.209100134378978
13691,T01707G,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),1.7165189431943517
13692,T17670N,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.17908716154933518
13693,T08705G,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),6.955759927519704
13694,T17678V,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.24323148105944328
13695,T04049H,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.3573298575955002
13696,T20457N,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),1.8495200039612876
13697,T18502C,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),1.8495508200063575
13698,RD0092N,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),2.8786698336388974
13699,T01830I,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),2.8154820530370537
13700,T04999S,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),6.79563483734331
13701,T21587A,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),6.119512869088826
13702,T00752H,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),1.8752830975666115
13703,T01266C,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.7505546788824765
13704,T19834X,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.7213543565310374
13705,T16676P,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.4820613179916137
13706,T19891G,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),2.7726458048350633
13707,T04524N,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),8.021914152961514
13708,T17722I,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.7700458604908957
13709,T10729N,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),3.5695891296304336
13710,T06525W,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),2.9831034934534566
13711,T12416H,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),1.4750867025459125
13712,T11398S,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),3.3115073048536434
13713,T09795C,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),0.3295430881414405
13714,T06106H,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.3167163101315888
13715,T01861P,70 - 75 dB(A),65 - 70 dB(A),65 - 70 dB(A),0.8444717473124022
13716,T17403W,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),2.206246028638055
13717,T08283F,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),4.183945674630996
13718,T09534J,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A),0.6374235147271358
13719,T19875G,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),1.0183109826545504
13720,T18075E,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),1.7727509373972854
13721,T19664X,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),2.897024861015869
13722,T10545H,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),3.0888512820918526
13723,T16158Y,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),3.250910679272937
13724,T17343B,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),8.622676495587772
13725,T16320Q,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),3.6684328059751663
13726,T12790A,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),8.001602876834243
13727,T19829A,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.3320706919499712
13728,T20246E,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),1.2505318083893144
13729,T08371E,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),2.312906816138764
13730,T17578S,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),1.9085901822414004
13731,T07043N,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),4.256316847274375
13732,T18543L,40 - 45 dB(A),40 - 45 dB(A),< 40 dB(A),14.474956246107554
13733,T12769D,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),5.8311658511058475
13734,T18810L,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),3.968735272024565
13735,T00909K,60 - 65 dB(A),60 - 65 dB(A),50 - 55 dB(A),0.7411440344360524
13736,T13097Q,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.5565538839858749
13737,T03275L,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),3.5142689810498826
13738,T07298I,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),0.36189966426390674
13739,T03206Y,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.615799803127106
13740,T12997N,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),1.1181540806628676
13741,T19178O,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),1.006967464991985
13742,T04878K,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),7.532482854854697
13743,T01427B,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.3241615145140733
13744,T03212W,60 - 65 dB(A),60 - 65 dB(A),60 - 65 dB(A),2.111930434377337
13745,T02370F,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.7192680402823017
13746,T13471S,45 - 50 dB(A),40 - 45 dB(A),40 - 45 dB(A),6.694650166124977
13747,T04727W,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),8.390916319649387
13748,T00717E,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.9795301620420422
13749,T16276D,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.6937053082693461
13750,T18521F,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),2.6749806288104314
13751,T15582G,50 - 55 dB(A),55 - 60 dB(A),60 - 65 dB(A),0.1972561225751227
13752,T08726L,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),5.840825751703865
13753,T21487X,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),1.918992045600447
13754,T01377I,55 - 60 dB(A),50 - 55 dB(A),50 - 55 dB(A),0.37863504578027546
13755,T20230W,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.17609559948144346
13756,T11619M,50 - 55 dB(A),45 - 50 dB(A),40 - 45 dB(A),6.03158052749466
13757,T14416P,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.03714822842521858
13758,T02893B,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),1.6396878086477367
13759,T17267G,40 - 45 dB(A),40 - 45 dB(A),< 40 dB(A),9.821965786429306
13760,T01844O,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),2.486359524787327
13761,T20073B,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),1.5575603847633275
13762,T11009S,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),0.5650309614690464
13763,T10703D,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),3.9905626445458573
13764,T04532N,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),5.773258614953874
13765,T02766V,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.9247106798328255
13766,T21490S,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),0.4200070368540078
13767,T09930R,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),1.2336959495351918
13768,T02792X,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),1.8762034281595643
13769,T05370R,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),6.314632654766101
13770,T14336Q,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.18743680047591632
13771,T08858W,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),2.991233202565336
13772,T02476O,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),1.4759879757941023
13773,T09272G,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.1645668523415593
13774,T10157Z,65 - 70 dB(A),60 - 65 dB(A),60 - 65 dB(A),0.10618563738988435
13775,T15772K,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),2.137956535938622
13776,T14721V,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),9.900797325443712
13777,T14333N,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),1.5188315272837802
13778,T21558V,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),5.549455136449602
13779,T11875A,< 40 dB(A),< 40 dB(A),< 40 dB(A),1.1843600818806594
13780,T19465S,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),2.5756679124737762
13781,T09365K,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.16234173310929645
13782,T16884V,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),3.60633452295275
13783,T05062I,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),7.47853163696151
13784,T20741O,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.3447299097700344
13785,T07740F,65 - 70 dB(A),65 - 70 dB(A),65 - 70 dB(A),1.766624245056473
13786,T15723B,40 - 45 dB(A),40 - 45 dB(A),< 40 dB(A),1.4636516361337941
13787,T15756K,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),6.372329669087288
13788,T16992Y,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),1.8153409958694466
13789,T09616K,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.161043915088317
13790,T20203T,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),4.372103242425561
13791,T16101H,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),5.260207603754052
13792,T01206Q,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),1.3883662108408075
13793,T16772O,55 - 60 dB(A),55 - 60 dB(A),55 - 60 dB(A),0.04626560930844923
13794,T19139H,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),8.221304806158324
13795,T05957M,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.4156252968532144
