street_id,lidar_true_h_mean_50m,lidar_true_h_max_50m,lidar_true_h_mean_100m,lidar_true_h_max_100m
T14456X,27.750904596881796,51.621136911689774,21.84881308486555,51.621136911689774
P21680,21.81918258095699,27.14557454573188,19.30890156874772,27.361118801271267
T09073B,22.090446461363488,36.842086555421815,20.427713981618137,38.68684824120669
T14427S,24.71511905262788,28.84902064005534,24.641606375323477,29.640883519099308
T04214C,24.795406345272987,37.99426094545137,23.47558630417402,37.99426094545137
T09051V,27.328811957247776,35.910703079788775,29.406390150028923,38.157319183349614
T04716T,25.329352748088983,28.745934527853265,21.932828573883654,31.579053073459207
T16277E,20.67724532624912,37.14743863619291,20.985050224267788,37.14743863619291
T12618P,12.003094780050997,26.83288998074002,13.493755839506617,44.341727276894616
T19670V,15.27746830348201,26.65420616412985,15.186914577881975,26.65420616412985
T19841W,24.694302492589458,34.912237297998715,24.375641692913373,35.93455008454174
T02110N,34.01750013736107,41.10443438599441,30.9096665891498,42.039665508718
T04246K,31.064048450568144,37.06755071654355,27.3806551066175,40.74854978451059
T01037R,23.80353064108265,29.22494520964446,23.77730087939971,38.212995033564525
T05447V,14.185282878047495,25.3387451171875,14.937819542949379,27.688946194118927
T13752Y,20.205460944950605,25.126374111380642,19.098022612920705,29.811887621499523
T17418D,18.819961102083678,27.514204278049704,16.965756026901772,27.514204278049704
T20496U,0.0,0.0,14.990729475770413,23.046354705508392
T10376I,22.979991635391798,31.141048896603465,23.210920344989006,34.34098637799808
T13697I,11.839885588142538,19.135231018066406,16.26028473909817,30.405956179596657
T13366S,16.629116410253182,23.278674234985836,16.76976146791,27.4995556070347
T05237N,13.883546512061496,20.160027587298046,14.124368455262937,30.586951946390087
T17292H,18.11942321376798,44.68313096784579,17.99504429794581,52.8955542632888
T09003N,27.105599948457044,36.130242719892905,25.248073800135373,36.130242719892905
T09994H,23.271419010576526,50.81009617951471,21.115756367492203,50.81009617951471
T17528I,28.967519109192438,39.7270073917325,24.937954565302466,39.7270073917325
T13869K,6.994311074813793,19.23968771229619,6.763764690204243,19.23968771229619
T10489Q,37.17804282795472,40.81967300603419,37.252779078097056,81.36704859240302
T05106D,15.867289840068697,24.314743041992188,14.221369776591184,24.314743041992188
T05241J,15.30009977037714,29.83775777180989,15.305691066846826,30.586951946390087
P81773,22.444986268604616,39.94857171569208,26.96035556796225,71.01765699271697
T00237T,25.43228906883185,37.495047366234566,25.621675769878223,37.495047366234566
T12579Z,7.219828254921631,21.999954223632812,8.625947319027116,56.52207383375901
T01199I,26.5779378300333,44.758641804828905,25.380606363264082,44.758641804828905
T02507E,29.36291387819024,144.41757680855545,28.96989228283227,144.41757680855545
T17719N,24.891564919275627,36.28986017605127,28.453476695824357,83.40651127857528
T14386A,17.86812034838226,31.996902922063175,14.450549307603637,31.996902922063175
RD0124T,12.67606059071519,19.318075019622512,12.695871494754632,24.18357584299136
T01295H,23.62667679695505,32.07754891274501,23.24532990983869,32.07754891274501
T13816X,11.544859151888158,17.79519470214845,13.448638564514281,22.158105147512345
T06359A,15.690845360466728,32.86319052206503,16.379915219029183,36.2792378344567
RD0078Z,18.421478002329255,31.88296914402443,17.61866926015863,31.88296914402443
T00806E,25.513510122272535,45.62960494192023,25.56205202646421,66.57333570911038
T04740T,19.524764640823076,26.857914171720807,16.8150118441238,29.031955160153146
T05205F,21.155489788744127,27.905506821929436,17.777236761156242,32.61577606201172
T19477W,24.251566661953376,46.128151810409236,23.626523637810898,57.25076647265874
T18040T,25.026989882261468,28.97888607449002,18.161137485729963,36.26561425052472
T01741I,26.29079475542366,34.357361666674684,26.939752349254185,37.079440608169094
T01111K,22.649638652607866,35.266863087056834,24.317233407034937,96.80035637164939
T12383P,18.974532178015284,33.70589107937283,19.015060729705116,35.77164136291181
T18030R,0.0,0.0,0.8103070940290422,0.8103070940290422
T01751K,33.11161500112247,39.40435509838409,30.756376051824486,39.40435509838409
T08487P,14.127011800212944,34.4801116743898,16.339155795701544,34.4801116743898
T03182H,31.59696322854527,44.06513292686488,27.848714532532735,44.06513292686488
T16442Z,26.25260929851455,35.68764059884208,25.734541923421048,36.575951864553055
T15729H,24.57890283252316,37.61086701855217,24.284041367436416,38.78749355371448
T04658A,11.781174358601346,19.601086784811585,14.182527024300992,31.495299836509247
T04679F,17.01942893551967,19.813796189726972,16.3611463513192,22.356768005097393
T19393T,14.685306765717089,36.24444191836747,14.799004223274945,36.24444191836747
T07822G,23.84590818139475,34.67799928762617,21.704580057665613,34.67799928762617
T17115R,20.880734816848257,31.031894560783144,19.906042838262216,31.031894560783144
P12460,33.48741350163967,45.319732666015625,33.37004473704469,65.11651520117431
T20607J,21.020561612365352,54.11124692147848,20.2766871684808,54.11124692147848
T09160Z,23.586024296371964,34.56943899898206,21.717386910592758,35.70853746854342
T15522U,5.933511184717942,8.308996582031227,6.032206064073794,10.447270443564946
T06744F,19.875935238980333,31.94506233325903,18.98261082024998,31.94506233325903
T10259E,29.98770307395052,37.9627978469021,27.141474244691874,37.9627978469021
T18573R,31.365286921516507,42.15076563148301,31.79201971150297,75.28002446134326
T17435E,18.804750246139182,27.4995556070347,18.18722894365483,27.4995556070347
T13098R,24.95122574707106,27.111739913277006,36.26628848805561,149.13132239708534
T04308H,22.495142428459218,32.862207272178246,23.191459343975453,34.77028607495258
T02298O,22.773896750227827,34.057954315745505,26.727237403975376,35.47864237639864
T04663X,12.71186218146849,23.927447232333094,12.460705841880166,25.391568067597177
T03149G,22.93379400900357,44.06513292686488,23.51228948204684,44.06513292686488
T03236E,23.00169785648828,26.94559043435489,22.377227368484878,55.15703271056891
T03161C,20.580814956221513,29.35023516486673,19.975017361901944,31.460651942661833
T16013I,6.773653396460671,12.107962259432156,6.775551912001415,12.107962259432156
T04940Z,11.813279822240073,23.421246908544532,12.561123300703752,27.52646945385223
T09860U,11.60373118461041,19.348345468694514,14.611434311300654,22.562223705956946
T21333G,11.000263033963085,18.694944126399477,11.683141641100471,27.42560623832371
T19300Y,19.723498864739607,27.495455529078967,19.472238043512245,41.53811027140375
T12763X,19.038111180576948,29.51218271013444,18.23477429124353,31.299989246186755
T18879G,18.048275687743853,36.24444191836747,16.174553246673504,36.24444191836747
T03334F,20.495901303186663,51.26993524022849,20.051688372728123,51.26993524022849
T10822J,22.842475783065854,27.0869315581796,20.718181339546483,27.0869315581796
T13131B,25.01181276316664,52.8955542632888,21.720642357588176,52.8955542632888
T09241Z,21.470417104788865,37.26039762382048,20.310898560737346,37.26039762382048
T09498W,27.658309830126793,37.633780002593994,28.374910921892084,54.92198471996666
T21322D,9.918226856563686,26.600205125800954,12.15208704905907,28.38203341594796
T00928N,24.324555377997562,37.20681071925807,25.244018333480117,46.587378239131475
T04461P,21.643350484459916,40.20115516299293,20.969874813348337,40.20115516299293
T01114N,24.805194434532897,96.80035637164939,24.394026209993882,96.80035637164939
T07841J,21.03106447320429,30.72521789980606,21.845305895554546,33.231822343306106
T14807A,28.130661383046696,32.697898864746094,27.368751758410077,35.249668718657034
T17787Z,14.202214963178283,21.73913864862351,15.642977527375578,28.264972262912323
T12588A,8.488561540057816,17.006802962998208,8.452687662428788,18.694944126399477
T01728L,32.7848793302704,36.84188492890377,32.69406598790589,39.34624984459386
T17739R,36.167725246965205,41.84440690380032,37.02711848636816,41.84440690380032
T00732D,26.17068564322202,45.13190471315847,25.894831401623993,49.73418312851263
T20121S,24.231968335638314,29.381373814174108,23.445844964368902,53.631405824150136
T02531E,31.353489584039558,38.67589684356031,29.534152385668413,38.67589684356031
T01077Z,24.235227175088735,46.128151810409236,23.671910803499483,46.128151810409236
T18535L,20.155379105241096,44.14510608073158,16.042240988264794,44.14510608073158
T00008I,22.834499420771856,25.2166142489932,23.44282182954153,32.112486841721086
T21239J,19.819653773831213,29.085826458317218,19.842336575994302,30.878320815715384
T05484A,8.87308121948178,17.00223072788171,9.454573731852085,27.02129653404498
T07856Q,20.33032845742776,26.044998411148313,20.625877300890426,31.983574006995383
T00839N,24.330215600140153,45.15545654296875,25.326397231532386,45.319732666015625
T14777L,22.383105540553505,27.134178142736452,19.084859053159295,29.015128684443468
T21404E,13.630468441349795,27.84808279543507,15.330899803099353,27.84808279543507
T06102D,14.649784711341564,30.397335052490234,14.197029060589728,37.732738768436995
T01959Y,30.536370351765193,42.353848779146404,31.001585913495248,42.353848779146404
T09558R,36.791271705892065,53.462082426426775,30.846712578402965,53.462082426426775
T21357O,24.532089298553434,51.621136911689774,20.42042025359709,51.621136911689774
T21050Y,16.67717201618043,22.022431395774664,16.61599156302469,22.022431395774664
T18334E,22.692139941599,27.371558053152903,24.48635085011231,30.18557408812699
T17656P,36.27768835930444,53.264564416347405,18.117555187132716,54.81123973705151
T18895G,31.05840117105814,59.812545038038685,30.005575313993713,59.812545038038685
T08816M,20.10687312436478,31.55908436929026,21.037600731754825,33.91286587672345
T03093H,15.505070116201502,24.34655253092448,16.51823629140766,36.20951394473805
T02397Q,30.565139605310517,41.5445425245497,30.115577600048265,41.5445425245497
T10053S,20.98246411625236,39.410171348731836,21.703704303825315,39.410171348731836
T00912F,25.81176148682112,38.49017936510917,28.337729499679334,43.84795955566936
T10720E,25.312204324183504,32.915434131571715,25.034205003147978,32.915434131571715
T09857Z,10.22162243631521,21.204669303500776,14.04168570075003,22.562223705956946
T07207P,14.882871895015464,21.284374274829815,14.648824926119902,30.257482679108335
T05159Q,20.931419196582222,27.905506821929436,19.41712932501905,32.61577606201172
T06900Z,32.20171697686243,39.729122503479914,30.62929002866354,46.02689397902716
T10139X,30.290036129060233,39.322838040899605,28.98590778809086,40.66185408372145
RD0089K,18.988707180544385,37.94702369368255,15.774446199892715,37.94702369368255
T11359L,25.967803361997117,34.99316944059778,22.93518378884637,37.911247682035636
T18232Z,15.16355285665675,26.8002481449697,16.57986889768192,33.99544407771184
T20996J,15.74321844449988,16.95931596651061,18.029051600141653,29.45821737835052
T15902C,18.133876694276,22.835041954668437,12.123998744293079,22.835041954668437
T19944C,21.086255451085023,32.708455475559575,20.28686663672538,33.20526478799541
T00029N,21.68974218836058,25.064807451688324,21.80716254668091,25.064807451688324
T02895D,21.958935263386593,28.70483423868815,21.348177877538237,37.20296986897786
T20202S,9.92159801623087,17.36426447088067,7.6998307700235955,17.36426447088067
T07502T,16.911957782457748,26.681230965307208,15.797592570255127,26.681230965307208
T09553M,29.99165394073995,39.94204693748837,30.3086613094452,53.75642109718643
T11729R,9.78939225873649,15.080647786458314,9.760493260029659,19.029351806640648
T14495E,25.913283728273836,33.03087107340495,19.504122351372832,33.03087107340495
T19556U,22.504238084411625,43.98132020148678,21.980088747057938,43.98132020148678
T16532A,26.794880100092495,49.5429773098085,25.700029783007196,49.5429773098085
T12755X,15.087966622254323,19.96046196432674,15.544000076079834,20.446158158151732
T06328T,16.820649638195928,34.42699920654297,17.00690863035371,37.732738768436995
T00573G,22.8131007594389,27.55496466303446,23.012863906338072,29.022159923206676
T16589R,23.539343692982754,27.54803257603799,23.661100818166187,32.07754891274501
T00073R,22.101804693463922,25.064807451688324,21.75573938041368,25.80929924046389
T12397V,23.74662776046319,28.30319311523438,25.673644945172896,61.952155129951336
T00800Y,26.17898529137149,36.89686655680339,26.556515127828828,42.096841510973476
T17509F,17.03075276170229,42.63472550003617,19.428706198061093,42.63472550003617
T02683T,28.697433955085348,38.157319183349614,28.440452699220415,38.157319183349614
T10252X,30.583016297467406,37.449559696227546,31.52014520032493,37.9627978469021
T21187O,26.983268417311933,40.45626104619514,25.295968230128214,40.45626104619514
T10848T,15.736117697250657,40.7575567050243,17.8405696687422,40.7575567050243
T05529W,12.486655943959251,20.025517054966514,12.222574183488947,22.50808637570111
T00702X,22.736305468512157,25.647836633280022,22.710830956586655,29.022159923206676
T01329A,23.63557748929114,35.53496329643129,23.054242475121793,35.53496329643129
T10458J,27.407978511869356,36.147244701646784,27.767766936048858,36.147244701646784
T20507G,21.433742595573467,23.51354486035323,21.166879565490024,35.87944464053748
T19862B,23.600376165308862,29.546844588440223,24.501415733556243,30.94621313891365
T12963D,9.506361873093836,16.575753975378625,9.606213780838527,16.575753975378625
T03677Z,24.360937490850308,35.27456908797322,24.332312118308064,35.27456908797322
T12412D,27.29678925694329,30.670543856298906,24.423617325879746,32.228446621365016
T07997C,19.321013219746757,24.92296877774325,19.428509812596648,30.7373959350586
T12771X,17.339063281760662,22.854038911707264,17.132298739340122,31.031894560783144
T11014P,19.603000502765266,25.791896552796572,20.11802666295153,31.082111612955728
T10927R,25.38557220587739,31.651634056251368,20.992162355358623,31.651634056251368
T08245Z,34.02651799514073,35.65385339803217,29.518552415877284,36.92261158336293
T18788E,11.823269952457139,22.00522742638222,13.291257558285766,29.25383891756573
T00929O,24.554625634217263,41.175433908554325,25.460778255643874,41.175433908554325
RD0041O,0.0,0.0,29.113866274184396,45.212744234365005
T14862H,24.18190231131318,29.40324973543162,24.537923514704577,35.2840605375299
T14315L,23.456024293438745,29.771493815412423,23.413001126072263,30.831763555133154
T10999H,13.550541155571011,17.74060454191985,14.333294637059977,47.22964792715638
T20156D,30.408485346094512,35.44200005469384,28.15731897888603,35.44200005469384
T07773O,17.374498471859823,26.365000234485343,18.690653293256567,29.884709001398413
T10977B,18.968513232358497,28.72015220240543,19.29418619495868,40.7575567050243
T05879P,22.003146758499668,28.082491425856233,23.01331867007008,34.57289158478948
T05042E,31.82266157547048,35.90316781699357,26.282323800011543,46.14973958333333
T07143Q,23.08232158613525,44.11503476002177,23.808079352561585,44.11503476002177
T18884D,16.635933556781364,36.24444191836747,15.403216458560234,36.24444191836747
T21385S,20.62255736509386,30.75040980747768,22.24590073829565,33.20526478799541
T03493T,24.086996307122206,36.13735482109918,24.705452137564702,36.13735482109918
T09664S,31.566307757763017,49.36679395540493,33.77538992448335,55.197699968204944
T11419G,23.46332689230526,41.084777683947564,21.51642904987841,41.084777683947564
T18335F,34.27965615282553,40.34210154215495,33.050389189133995,53.35251852416992
T08140R,21.765484411726888,28.544003863667335,22.12929749639789,33.747357895795034
T00142N,22.29997373850268,25.329114538724305,20.651855185206607,26.735477776160607
T19708S,30.286190105067856,44.758641804828905,26.922485138321026,96.80035637164939
T08285H,26.169408459407546,31.76072730435176,26.87963551431076,59.11094709123884
T05747E,24.80711408341654,28.138540462060575,20.50304602457566,29.87586782608333
T05144J,18.010628079445237,24.314743041992188,16.789130954639283,24.314743041992188
RD0006F,0.0,0.0,24.618715757489692,35.30504048632208
T15567H,18.37452742168701,25.682512892890216,19.31233207929284,38.08597956145074
T20033T,20.28664881868544,27.81661318059553,21.032932015735945,34.304166864465785
T10907N,21.218180772642093,27.04369804186699,20.281320881427202,29.334078862116883
T07800A,21.09120129230524,35.29812124501104,21.583305827372598,35.29812124501104
T18913R,32.011015949418464,37.954134149066476,29.90230510516857,42.74768206105246
T08708J,23.705955358938546,24.635062231806103,16.81005838659526,25.794886965593292
T08216U,30.875278671612207,37.934930858392825,27.948335475488964,37.934930858392825
T12382O,18.27675087893119,35.77164136291181,18.54656305082746,38.903075989135004
T16381D,35.8467103694788,37.64438705444336,32.03065638959802,41.18916101074219
T14324M,16.047652087154827,23.33613223474002,15.28366406604693,32.61577606201172
P20380,24.84310405732654,32.68127409781817,24.79551268499383,40.41042664763215
T06131I,14.136472510454423,33.16347915649414,16.32043412940396,45.344145102579084
RD0121Q,14.573745931741819,19.616214708011583,11.649716310063964,19.616214708011583
T13850Z,3.963958740234375,3.963958740234375,8.080542485017958,11.772497558593727
T07260U,18.426019240609303,32.324000097204134,22.11175835740458,62.05082013885859
T01144T,23.04034896097579,37.321293717301884,22.64828397131417,37.321293717301884
T02946X,23.177351921590514,34.15404191735672,23.92883685603345,34.15404191735672
T01711C,28.94454618960775,35.19594881611486,29.78941281042641,36.93468394678595
T01589S,23.94170674157454,29.40324973543162,24.082605283550297,41.85517320178804
T06161O,19.29962061126602,36.51719039691175,18.000765141105987,36.51719039691175
T08517E,23.486291634784315,36.50280083550348,23.136352135489837,36.50280083550348
T00346X,25.639154924797545,35.2840605375299,24.80264387818915,35.2840605375299
T07396J,47.632761128895595,62.05082013885859,42.05203790619004,62.05082013885859
T07080S,34.706885416460516,38.84706650958053,34.03257559893075,39.389867882426444
T12050X,22.629056377577374,29.194837992900126,20.92321631831956,29.194837992900126
T19336K,25.99090505075715,36.70574645996095,25.21935657745795,36.70574645996095
T01724H,32.840215027251766,38.80036883884006,32.78647443624258,39.34624984459386
T11435G,24.646079815017437,38.40393101891806,23.108911452827808,38.40393101891806
T09611F,37.38901265560873,51.41180744576961,33.55898898525047,51.41180744576961
T07537E,8.809521661505181,12.142491658528655,9.090921450660616,15.781602783203112
T04224E,34.727132040239084,38.9970083063299,31.837109169091946,40.558460843031575
VA0016P,21.400672192166684,25.126374111380642,20.222964569818988,50.80963134765625
T07056S,25.868968826091006,29.81349690755208,24.539452677480543,29.81349690755208
T04817X,11.410793067121595,19.973260341546478,11.567512237375912,19.973260341546478
T01732H,34.03098320067835,39.40435509838409,32.326659540703204,39.40435509838409
T07905I,22.176370518577414,26.837892553308507,21.130528064251624,31.454996282404124
T13393V,27.299095502056417,39.86930527979014,25.226705275767983,39.86930527979014
T03132X,26.765389350928952,39.26068048891814,27.577712911526586,40.30326657178925
T07763M,17.625812604415767,37.22218783396595,20.573591709451406,38.42963071412678
T05442Q,8.431807929964142,17.238887333778592,7.242837354950536,17.238887333778592
T10981X,14.206698051011452,32.75106857234502,14.44010573770632,47.22964792715638
T08450C,31.09848381313422,41.45384097527601,24.536649488250347,41.45384097527601
T08761O,26.896865469875937,33.17576206752233,24.679369321800745,39.880910733850996
T19552Q,22.880564241206898,31.45218664364073,23.7815145864775,33.35203651225764
T08598V,18.541525865010716,27.21949283640535,14.677856059500368,28.311997240461665
T11397R,22.557019195401256,33.674151701085705,22.861335465244508,35.083788190569194
T05528V,10.72530551035339,24.24864580378187,12.228310849182993,42.484529409835574
T07174X,12.780236420686455,22.799036211672075,10.638455147548065,22.799036211672075
T17477O,15.011810975825302,28.153801437251825,17.60321257762473,37.35992824563253
T14084P,23.392917099561927,28.03867111858139,23.084183619373707,29.714978395394937
T18846X,21.498557984335548,34.45015200351148,21.062105629429333,40.20115516299293
T12072D,21.397791346291545,30.125949718334056,21.04363054976331,30.125949718334056
T06968T,22.70012117472,26.45606468463766,15.633048815151541,27.45449659559462
T19388W,14.874753177577766,34.397400652776,19.715811906042823,51.442315885336086
T11172C,27.8169328831533,37.75363601256754,26.26898352322087,39.20461997256916
T03097L,21.89685737496432,41.55932854546441,20.24273648010943,41.55932854546441
T04624Q,12.004964174526059,25.391568067597177,11.620807192161639,25.391568067597177
T06090Q,20.03269906490551,33.79757795421355,19.296505627805647,35.343716064453126
LRD0018,17.288886951850497,31.88296914402443,16.152678282195946,31.88296914402443
T10504Y,32.178554970117126,38.204218183244976,29.54592566241108,40.05371357623796
T05673D,6.823053883442862,10.26788330078125,6.811029128540539,10.26788330078125
T14792K,14.72042162284174,25.40633516053896,14.519937809765537,27.508848663069244
T10427C,25.71297522647747,33.23601098734256,26.344496928337854,38.62292372335599
T14411K,30.901374945226763,32.32962323218277,25.476529482257742,32.75293731689453
T09034U,19.09672149111544,39.122167092782476,22.87777035972842,41.12173405012946
T02290G,23.029682440119178,39.56746793233161,21.71147448650705,39.56746793233161
T04218G,33.35142714352985,41.24273657029674,30.767326565780035,41.24273657029674
T00769Q,22.587236600373977,31.170101629239376,23.474963519477086,35.33809003226365
T07254W,29.466181367524342,40.43441126896785,25.094078470202422,43.30024985379951
T02462I,31.82152340963544,40.31974636716209,31.442362168820797,40.31974636716209
T08644K,13.944918318749274,22.370470770474128,13.073018851873115,22.370470770474128
T20980B,24.235755984000857,26.57774153836255,18.85114948227115,26.57774153836255
T06755I,16.650750506896614,45.77841603980874,16.59175495542906,45.77841603980874
T10808L,23.167814053096514,28.03867111858139,22.65759226119801,28.03867111858139
T00084U,21.463197143335528,24.962500762939452,21.374517693935946,25.064807451688324
T11124U,29.67351158210085,36.64878968379958,29.880315580292944,36.64878968379958
T17926S,9.015895057847048,16.93899047851562,7.7005548525468885,16.93899047851562
T07777S,20.452001697541554,29.43321157056232,20.367651461255004,29.43321157056232
T19663W,42.57151804756684,52.9962302760074,36.5676116143463,52.9962302760074
T13824X,11.544731235220468,13.851203677528787,11.638731648298362,19.438545101978747
T02514D,26.07273022969928,34.91100712695153,25.497694384447467,144.41757680855545
T09792Z,12.844191320165105,22.562223705956946,12.992640333216288,22.642432806375144
T04595C,10.174175133104452,17.22535366482205,8.51805595614066,17.22535366482205
T08802G,20.07923106846269,32.833555038713904,19.327747167826853,33.91286587672345
T15674J,32.65217332455641,45.15545654296875,31.432930928073677,65.11651520117431
T10763P,12.186345236891857,24.434364827473956,12.101713881968113,24.434364827473956
T12895I,7.276613620359046,11.862047831217453,7.606352884539166,13.287538757324214
T13316I,26.999710814646622,43.84795955566936,26.779285378538685,65.11651520117431
T03441H,22.92871498113844,35.42131261715944,25.09027746603188,37.92605602648831
T13075K,24.16448394410031,32.13844422041251,22.26343115082627,35.611233822135034
T16904I,6.578849452679731,8.961837768554688,7.2750137532779275,10.75583525626891
T15798U,31.63660784091354,38.70275889147048,30.162164744191042,39.800853620256696
T04523M,25.50114098989929,29.64333245693109,23.265913614308147,30.16204593056127
T19264L,20.90969091969853,26.73340133666992,21.986241514886697,30.615039601045495
T06959S,18.66499107141091,23.811977568126864,17.113110453506533,26.45606468463766
T01955U,35.14935894008133,41.51005651388958,34.62394135231804,80.62735149676983
T13842Z,5.8360137939453125,5.8360137939453125,5.770702785915792,6.593502468532961
T18769B,23.34442542714946,29.63464850348395,23.589165131169015,46.128151810409236
T11164C,30.45062443141698,39.09227655584162,27.76955294853098,39.09227655584162
T04470Q,22.499380550333452,30.11465996636285,22.821219479373394,40.20115516299293
T05959O,20.40566601956023,61.42235056559245,24.3974886139338,65.15315937883977
T02539M,29.08140941688144,33.53530504812602,27.21531419927551,39.6251675243109
T03233B,20.91567237697535,28.665711806992356,21.029900466053096,55.15703271056891
T17408B,8.507647672614572,16.2919891357422,8.158507272724233,16.2919891357422
T09104R,23.32369843278801,41.48666184623286,25.42039207209845,53.58918967751896
T13691C,16.740051225492845,32.26356125508458,17.75098336779884,54.510129679804265
T21100R,22.64527543538115,35.31724423293751,23.06762211515083,35.31724423293751
T03006S,26.29491088835441,31.906103173080755,25.914266271890856,37.88510010140074
T03426I,22.18947580323601,31.796074642008872,23.438626427118347,34.84374051216321
T10508C,27.323363034524792,36.1324160042781,28.73282945015308,40.204786952140395
T16897A,13.455262954856481,24.416954271721124,11.600624360394118,24.416954271721124
T12899M,8.935628165975649,20.22136942545572,10.22341548239071,20.22136942545572
T07265Z,19.43835462504359,32.324000097204134,21.030656413067103,62.05082013885859
T07718H,20.43993911936286,28.97524230013189,20.797230453827844,29.172483465644753
T06350R,14.288120477438042,36.2792378344567,14.46717531105547,36.2792378344567
T01197G,30.364196320247085,44.758641804828905,27.326568281988976,44.758641804828905
T18150Y,31.9254405256114,39.729122503479914,28.101045555402283,45.824289890314574
T19821S,34.77402851475523,35.249668718657034,33.795013891489496,36.00341065289223
T17993D,14.450315341137415,21.959127286585357,14.328502003397292,22.50808637570111
T00853L,25.248045335216787,42.17507212569074,25.369441328585456,57.540565137237195
T07182X,12.75145084038095,18.220711408342623,14.262700873598577,22.799036211672075
T05449X,13.411573770738732,20.216522216796875,14.00703788786594,24.092406958864444
T07145S,26.94973666407776,44.11503476002177,26.780992163114657,44.11503476002177
T14620R,17.668634095451598,21.952588920265352,20.329795075394756,30.73158223420671
T17116S,21.561547395574078,28.87549573919746,19.706978344697944,29.567666625976557
T07185A,11.039573501205235,20.09400024414063,12.2354633559976,24.568445379083812
T18578W,25.406084057214283,35.47352087675635,24.37177351689578,35.47352087675635
T08387M,27.89554708960395,43.730730236086075,26.491476698242455,43.811762655934984
T01526D,28.704641613432262,57.540565137237195,26.68260202935327,57.540565137237195
T01017N,25.371405429955466,38.89173526528441,25.486356706722372,43.02941595393119
T07667N,13.643362494467267,22.214767566625625,22.715780380518282,59.13463191193681
T04844A,15.01492598089162,21.731868397105814,14.458865089352997,24.60608418782553
T12692Z,19.482287486045486,26.078951951934073,19.19241500770851,31.031894560783144
T05913A,23.513469667579866,45.1076091495368,24.143828235290442,45.1076091495368
T08304T,28.29153102391395,41.040325843002876,27.578683647133428,41.040325843002876
T01369I,22.91637212854436,27.490664672851562,23.100146055587423,35.478879210437356
T12510E,25.398286256372785,37.71352537616792,27.083777161526335,37.71352537616792
T07250S,18.280742772960508,42.63472550003617,19.51349962197763,43.30024985379951
T09568T,37.68421289613518,41.84440690380032,35.90531221256532,42.41269695948041
T02711G,27.244111765250288,36.2027138080376,22.73990884411588,36.66580654364837
T04784F,19.526313051082575,34.57289158478948,20.32331765455475,34.57289158478948
T09247F,24.491259178736705,34.87079947335379,23.29830793077258,34.87079947335379
T10963V,18.018927921476386,24.184393654406904,18.999937802146697,40.7575567050243
T08821J,26.18340681254161,36.1627197765367,26.391437785684335,42.40781264100531
T20851T,21.046864480197183,32.603187561035156,19.31716196055213,32.603187561035156
T15573F,24.349769451022436,46.02239788131209,22.885502567599485,65.15315937883977
T11128Y,28.623680373005847,36.70836614793346,24.913068050555488,36.70836614793346
T01676Q,34.179340298990354,39.34624984459386,33.298357653431374,39.34624984459386
T07849R,20.402086142299733,32.831868909068945,21.05752581402416,34.7230018733098
T09047Z,21.336327419757318,35.61121881658381,21.734580614753774,38.75198333875268
T19236H,33.11685881493793,46.25461044311523,29.72101564524328,47.88617831499148
T17649Q,19.06719309742727,23.006440155488207,21.2821841629093,29.640883519099308
T02345E,33.771770769874195,40.774124346281354,34.26987489387446,56.96063837511786
T11588W,26.107672605210336,36.70574645996095,24.797036763604755,36.70574645996095
T02467N,30.183996513017203,43.72618431173345,31.902219460698205,57.23552068707164
T20724N,41.54588955111627,66.74939112708194,33.66424581561991,66.74939112708194
T20893D,11.508543085312311,16.0559143839003,10.079220785842026,16.0559143839003
T07631B,24.364764605120797,33.880321244548135,22.40646651672234,34.59925079345703
T00654G,24.005405829800306,33.12503100979713,23.20411264091524,33.12503100979713
T20768Z,17.886561127444462,30.257482679108335,13.612286860968288,30.257482679108335
T13811S,12.728128534220348,24.75537044443982,10.616875106026688,24.75537044443982
T13416L,0.0,0.0,12.446623022248211,26.155955330270235
T16755N,16.56144363872067,36.02359804164019,16.002210095084497,36.02359804164019
T03650O,23.73709423265264,44.43493131402041,24.4601668493581,44.43493131402041
T01721E,24.326838041609115,34.077613958791524,26.612062765261673,39.85200130578244
T06111E,12.599433535710066,22.51563727638938,13.159469949592026,34.863887241908486
T10840L,24.282667407507716,38.08597956145074,20.35962909894204,38.08597956145074
T09060W,21.17289463461597,37.974385341521234,19.424339475908127,51.26637591737689
P70270,20.753123114820536,89.95356565607962,21.18371847130427,89.95356565607962
T09400W,25.748501076169628,56.53141807442281,28.928517247485612,59.60012359619141
T17112O,24.81363021671019,34.08779980940519,24.02142961440509,34.08779980940519
T21563S,11.127540784541068,15.101090702160974,13.518160102521218,24.416954271721124
T19452N,23.718339808450487,29.935476459440636,21.480580160638386,31.64836682330121
T12921T,12.242504705178733,30.85718604699889,14.763662277572426,30.85718604699889
T01580J,24.920754132007108,41.85517320178804,24.359927078863098,41.85517320178804
T10179F,34.3178918101787,41.57678926908053,31.39182722740873,41.57678926908053
T01030K,23.264257191076947,26.647954692011293,25.774575361724843,41.037673035810954
T00436Y,25.31540456266133,46.07479422576824,24.483186654429563,46.07479422576824
T10665O,19.412180843755216,26.925465767843676,21.74809336033607,30.52450444148137
T02835R,19.267042975113874,30.95254554176739,18.370304902444854,33.428167978922524
T09333C,36.09203966801968,65.63873430846972,37.824994205478305,66.74939112708194
