fid,TRAM,street_tree_count_10m,park_tree_count_10m,street_tree_count_20m,park_tree_count_20m
913,T04735W,16,0,21,0
914,T16816J,0,0,0,0
915,T15577J,8,0,21,0
916,T09816Q,6,0,8,0
917,T02082A,25,0,34,0
918,T00066S,8,0,16,0
919,T06400K,0,0,0,0
920,T02921O,0,0,2,0
921,T02221T,12,0,28,0
922,T02827R,4,0,4,0
923,T18455M,0,0,0,0
924,T11227A,4,0,14,0
925,T04109C,0,0,0,0
926,T11366K,3,0,9,0
927,T14751B,0,0,0,0
928,T03087J,0,0,0,0
929,T18936Y,4,0,19,0
930,T00528B,13,0,22,0
931,T20274I,4,0,14,0
932,T13820T,0,0,0,0
933,T03193K,13,0,18,0
934,T09441F,7,0,11,0
935,T07791Q,3,0,5,0
936,T11633K,0,0,0,0
937,T19864D,0,0,0,0
938,T21145E,4,0,15,0
939,T03655T,11,0,24,0
940,T03288Q,8,0,22,0
941,T06931G,28,0,54,0
942,T02780T,1,0,6,0
943,T20572P,4,0,4,0
944,T01635H,1,0,2,0
945,T19237I,33,0,43,0
946,T18706M,15,0,25,0
947,T10110K,21,0,30,0
948,T19797J,1,0,3,0
949,T19035A,29,0,63,0
950,T03646S,7,0,11,0
951,T18926W,8,0,15,0
952,T03686A,31,0,39,0
953,T20461J,10,0,22,0
954,T16404T,1,0,11,0
955,T01678S,37,0,61,0
956,T20264G,8,0,22,0
957,T10687U,3,0,13,0
958,T00318T,0,0,0,0
959,T01367G,9,0,17,0
960,T15801Y,1,0,4,3
961,T02764T,13,0,21,0
962,T19591X,6,0,10,0
963,T03362J,6,0,8,0
964,T00779S,0,0,0,0
965,T17659S,15,0,86,1
966,T19507L,26,0,43,0
967,T21348N,67,0,71,0
968,T11851S,0,0,0,0
969,T09428I,9,0,27,0
970,T12264J,2,0,15,0
971,T04125C,4,0,6,0
972,T07066U,22,0,23,0
973,T04809X,0,0,0,0
974,T06101C,1,0,8,0
975,T18608L,16,0,18,0
976,T05418Q,0,0,0,0
977,T07494K,20,0,32,0
978,T08862S,10,0,13,0
979,T02591Q,9,0,14,0
980,T19337L,23,0,44,0
981,T10391H,0,0,6,0
982,T11687Y,0,0,0,0
983,T05763E,2,0,5,0
984,T01558L,1,0,2,0
985,T13949J,16,0,35,0
986,T06189A,4,0,12,0
987,T02394N,26,0,36,0
988,T01112L,0,0,1,0
989,T10203O,15,0,19,0
990,T15947P,18,0,26,0
991,T07488M,10,0,18,0
992,T09094G,13,0,23,0
993,T09942V,11,0,26,0
994,T13620N,1,0,1,0
995,T19651S,13,0,30,0
996,P70791,0,0,11,0
997,T01820G,25,0,33,0
998,T09277L,10,0,19,0
999,T03455N,7,0,29,0
1000,T05579G,0,0,1,0
1001,T02042S,26,0,46,0
1002,T12562Q,0,0,0,0
1003,T21010Q,0,0,0,0
1004,T11447K,27,0,31,0
1005,T09695Z,17,0,26,0
1006,T14895Q,3,0,11,0
1007,T09188L,8,0,17,0
1008,T19020T,14,0,20,1
1009,T04100T,0,0,0,0
1010,T11822N,0,0,0,0
1011,T04700L,11,0,18,0
1012,T19282N,7,0,21,0
1013,T18377P,0,0,3,0
1014,T10544G,0,0,12,0
1015,T08144V,2,0,5,0
1016,T01183A,0,0,11,0
1017,T17374I,0,0,0,0
1018,T11249G,7,0,16,0
1019,T13628V,9,0,29,0
1020,T11539N,1,0,2,0
1021,T10414X,11,0,16,0
1022,T09981C,3,0,7,0
1023,T03515I,4,0,7,0
1024,T17529J,9,0,19,0
1025,T19863C,25,0,31,1
1026,T05118H,35,0,39,0
1027,T18514G,2,0,4,0
1028,T00252S,21,0,35,0
1029,RD0122R,0,0,0,0
1030,T04638W,0,0,0,0
1031,T03709Q,3,0,9,1
1032,T18627O,7,0,15,4
1033,T09751Q,25,0,42,0
1034,T01600W,2,0,2,0
1035,T21009X,2,0,6,0
1036,T16045Q,0,0,0,0
1037,T10393J,4,0,12,0
1038,T17163Z,2,0,5,0
1039,T04018A,12,0,23,0
1040,T20639R,0,0,0,0
1041,T11018T,6,0,15,0
1042,T20217Z,8,0,13,0
1043,T09181E,14,0,18,0
1044,T07824I,22,0,34,0
1045,T17193F,0,0,0,0
1046,T07339A,10,0,22,0
1047,T00359C,0,0,1,0
1048,T07036O,0,0,2,0
1049,T11827S,0,0,0,0
1050,T09518J,1,0,14,0
1051,T19594A,3,0,3,0
1052,T02023P,16,0,27,0
1053,T17809O,10,0,23,0
1054,T11973B,0,0,4,0
1055,T00145Q,2,0,7,0
1056,T17685U,10,2,22,3
1057,T16449G,32,0,74,0
1058,T17933R,7,0,20,0
1059,T08181A,10,0,14,0
1060,T08118T,22,0,32,0
1061,T17301R,16,0,24,0
1062,T00569K,23,0,56,0
1063,T01129U,4,0,8,0
1064,T19286R,8,0,16,0
1065,T06347W,2,0,6,0
1066,T11780U,17,0,25,0
1067,T13973J,18,0,29,0
1068,T02056Y,7,0,15,0
1069,T19728W,8,0,8,0
1070,LRD0023,14,0,23,0
1071,T10418B,2,0,10,0
1072,T01693R,23,0,40,0
1073,T11968E,5,0,11,0
1074,RL0039M,0,0,0,27
1075,T04323G,7,0,17,0
1076,T00679P,0,0,0,0
1077,T11673S,1,0,10,0
1078,T11222V,17,0,24,0
1079,T04986N,7,0,14,0
1080,T08098G,7,0,13,0
1081,T04243H,8,0,14,0
1082,T11847W,0,0,0,0
1083,T16588Q,2,0,7,0
1084,T05318N,0,0,0,0
1085,T01868W,23,0,35,0
1086,T17186G,15,0,26,0
1087,T01710B,18,0,35,0
1088,T20947A,0,0,5,0
1089,T01645J,14,0,18,0
1090,T07418Y,4,0,9,0
1091,T00476G,2,0,5,0
1092,RL0022V,0,0,0,0
1093,T04310B,3,0,4,0
1094,T19471Q,13,0,24,0
1095,T20192H,0,0,0,0
1096,T05482Y,8,0,15,0
1097,T07613Z,0,0,16,0
1098,T14622T,6,0,16,0
1099,T11021O,7,0,15,0
1100,T19932Y,3,0,12,0
1101,T01228W,1,0,3,0
1102,T01735K,21,0,31,0
1103,T11075C,22,0,26,0
1104,T00015H,3,0,4,0
1105,T21238I,8,0,13,3
1106,T05052G,1,0,7,0
1107,P21500,2,0,7,0
1108,T18680T,0,0,0,0
1109,T04755A,1,0,4,0
1110,T06267X,0,0,0,0
1111,T02609J,19,0,28,0
1112,T06170P,23,0,42,0
1113,T10345B,0,0,0,0
1114,T16499Q,3,0,18,0
1115,T01466I,0,0,0,0
1116,T02906P,0,0,0,0
1117,T18553N,6,0,16,0
1118,T12351H,28,0,32,0
1119,T10063U,4,0,13,0
1120,T09968F,0,0,6,0
1121,T09655R,26,0,36,1
1122,T02602C,24,0,33,0
1123,T05013Z,11,0,16,0
1124,T08510X,5,0,8,0
1125,T15794Q,0,0,0,0
1126,RD0056D,20,0,25,0
1127,T12316E,8,0,18,0
1128,T20324B,10,0,19,0
1129,T10950Q,25,0,41,0
1130,T01951Q,23,0,33,0
1131,T08954V,18,0,27,0
1132,T04474U,4,2,8,9
1133,T00903E,1,0,3,0
1134,T01436C,1,0,3,0
1135,T19566W,5,0,19,0
1136,T18444J,0,0,24,1
1137,T17411W,10,0,20,0
1138,T10556K,10,0,23,0
1139,T08566N,30,0,32,0
1140,T20377O,0,0,0,0
1141,T00443X,2,0,4,0
1142,T12719T,12,0,16,0
1143,T01761M,20,0,34,0
1144,T09036W,0,0,3,2
1145,T20201R,0,0,0,0
1146,T01018O,1,0,2,0
1147,T14494D,6,0,30,0
1148,T14181P,20,0,44,0
1149,T09675V,20,0,32,0
1150,T09791Y,11,0,14,0
1151,T04813T,0,0,1,0
1152,T17395N,3,0,9,0
1153,T12767B,10,0,13,0
1154,T12134A,18,0,36,0
1155,T12756Y,17,0,19,0
1156,T00021F,0,0,0,0
1157,T11125V,24,6,30,22
1158,T15236R,4,0,7,0
1159,T11038X,5,0,17,0
1160,T20782X,0,0,0,0
1161,T16335X,20,0,34,0
1162,T13796K,0,0,0,0
1163,T10358G,27,0,31,0
1164,T20614I,1,0,5,0
1165,T01445D,0,0,0,0
1166,T11999L,12,0,46,0
1167,T02790V,0,0,6,0
1168,T18309D,14,0,30,0
1169,T09739U,36,0,58,0
1170,T16133P,6,0,11,0
1171,T08360B,7,0,7,0
1172,RL0056D,0,0,1,0
1173,T20268K,6,0,25,0
1174,T09016S,25,0,42,0
1175,T16579P,4,0,11,0
1176,T01575M,0,0,0,0
1177,P25262,7,0,21,0
1178,T13440L,5,0,9,0
1179,T21064E,0,0,6,0
1180,T01221P,1,0,14,0
1181,T18468R,5,0,19,0
1182,T06972P,10,0,22,0
1183,T15594K,0,0,0,0
1184,T01495N,0,0,0,0
1185,T09521E,20,0,36,0
1186,T10439G,18,0,26,0
1187,T17251Y,0,0,0,0
1188,T06198B,1,0,4,0
1189,T00486I,0,0,0,0
1190,T18012P,9,0,19,0
1191,T19621M,4,0,10,0
1192,T07945Q,2,0,4,0
1193,T12300W,7,0,18,0
1194,T16717H,0,0,0,0
1195,T03602G,0,0,0,0
1196,T10954U,0,0,1,0
1197,T03273J,0,0,11,0
1198,T13975L,4,0,9,0
1199,T10909P,3,0,8,0
1200,T00427X,0,0,0,0
1201,T01400Q,0,0,0,0
1202,T05198X,0,0,0,0
1203,T17309Z,32,0,42,0
1204,T12616N,15,0,21,0
1205,T08004K,6,0,13,0
1206,T19709T,13,0,18,0
1207,T21449R,7,0,9,0
1208,T04277R,3,0,6,2
1209,T00020E,0,0,0,0
1210,T02831N,5,0,10,0
1211,T07993Y,8,0,15,0
1212,T10256B,7,0,13,0
1213,T20135Y,2,0,9,0
1214,T18914S,7,0,19,0
1215,T01379K,1,0,8,0
1216,T19672X,2,0,5,0
1217,T16658N,0,0,8,0
1218,T19605M,0,0,0,0
1219,T04144F,0,0,0,0
1220,T15760G,3,0,5,0
1221,T19867G,0,0,0,0
1222,T09625L,8,0,18,0
1223,T00508X,6,0,16,0
1224,T08738P,0,0,0,0
1225,T14846H,1,0,4,0
1226,T11952W,13,0,27,0
1227,T04176N,0,0,0,0
1228,T11491O,27,0,28,0
1229,T19243G,8,0,20,0
1230,T20685X,0,0,0,0
1231,T20376N,52,0,55,0
1232,T11805M,0,0,0,0
1233,T11153Z,7,0,8,0
1234,T07784R,0,0,0,0
1235,T07290A,4,0,16,0
1236,T07284C,18,0,27,0
1237,T12823S,27,2,42,77
1238,T12172G,14,0,20,0
1239,T15267Y,3,48,17,79
1240,T11609K,17,6,20,17
1241,T14953J,2,0,7,0
1242,T10532C,31,0,43,0
1243,T03385Q,8,0,15,0
1244,T16744K,0,0,0,0
1245,T16697U,0,0,0,0
1246,T20861V,1,11,3,31
1247,T21048E,0,0,0,0
1248,T19745X,10,0,16,0
1249,T05477B,4,0,8,0
1250,T19551P,25,0,32,0
1251,T16674N,7,0,23,0
1252,T08925Q,1,0,3,0
1253,T11787B,0,0,0,0
1254,T17898F,1,0,20,0
1255,T21174J,5,0,15,0
1256,T00251R,9,0,19,0
1257,T16618F,0,0,0,0
1258,T03731O,14,0,22,0
1259,T18896H,14,0,17,0
1260,T09603F,17,0,32,0
1261,T08189I,0,0,10,0
1262,T21581U,98,0,137,0
1263,T11852T,0,0,0,0
1264,T12378S,4,0,6,4
1265,T19698H,5,0,11,0
1266,T12516K,8,0,15,0
1267,T20841R,13,0,27,0
1268,T18269M,32,0,64,0
1269,T16880R,25,0,35,0
1270,T12187N,4,0,8,0
1271,T20634M,0,0,0,0
1272,T10770O,1,0,3,0
1273,LVA0004,0,0,0,0
1274,T21443L,14,0,22,0
1275,T13043C,7,0,20,0
1276,T11155B,7,0,12,0
1277,T06748J,6,0,12,0
1278,T08508D,2,0,8,0
1279,T03480O,0,0,0,0
1280,T16534C,0,0,0,0
1281,T21172H,0,0,3,0
1282,T11219A,1,0,7,0
1283,T07517A,7,0,7,0
1284,P70110,2,0,21,0
1285,T15921F,6,0,12,0
1286,RD0088J,0,0,1,0
1287,T13315H,1,0,8,0
1288,T19602J,1,0,2,0
1289,RD0048V,0,0,0,0
1290,T19777F,11,0,19,0
1291,T06658I,15,0,61,0
1292,T20068E,31,0,46,0
1293,T01694S,28,0,44,0
1294,T11482N,13,0,23,0
1295,T09970Z,4,0,10,0
1296,T09602E,32,0,44,0
1297,T03708P,3,0,10,0
1298,T05175Q,0,0,0,0
1299,T01234U,0,0,0,0
1300,T00489L,8,0,14,0
1301,T19887K,0,0,0,0
1302,T07521W,0,0,0,0
1303,T06007F,5,0,14,0
1304,T20307A,0,0,4,0
1305,T09018U,13,0,22,0
1306,T11088H,2,0,11,0
1307,T19502G,9,0,15,0
1308,T09216Y,0,0,0,0
1309,T10383H,5,0,9,0
1310,T20133W,10,0,20,0
1311,T01323U,0,0,0,0
1312,T10347D,27,0,37,0
1313,T11102O,3,0,8,0
1314,T09829V,0,0,4,0
1315,T08428E,4,0,12,0
1316,T12795F,2,0,5,0
1317,T00475F,0,0,1,0
1318,T18567T,0,0,4,0
1319,T09903O,6,0,13,0
1320,T12527N,0,0,0,0
1321,T18991F,0,0,0,0
1322,T08035R,3,0,9,0
1323,T02923Q,2,0,8,0
1324,T19448R,10,0,17,0
1325,T10523B,27,0,33,0
1326,T01762N,4,0,18,0
1327,T05194T,0,0,0,0
1328,T03928Z,2,0,5,0
1329,T13745Z,26,0,33,0
1330,T14280R,10,0,14,0
1331,T17692T,9,0,19,1
1332,T01652I,4,0,7,0
1333,T10748Q,6,0,13,0
1334,T18689C,0,0,0,0
1335,T05729C,18,0,35,0
1336,T11377N,8,0,13,0
1337,T02196J,22,0,34,0
1338,T01348D,9,0,18,0
1339,T05406M,14,0,19,0
1340,T05491Z,1,0,3,0
1341,T04944D,0,0,1,0
1342,T16177B,35,0,56,0
1343,T01675P,14,0,47,0
1344,T03345I,18,0,23,0
1345,T03158H,8,0,13,0
1346,T00655H,11,0,19,0
1347,T11331Z,18,0,23,0
1348,T06521S,23,0,41,0
1349,LRD0016,2,0,3,0
1350,T00459F,0,0,0,0
1351,T11202R,2,0,4,0
1352,T03657V,35,0,45,0
1353,T18783Z,4,0,6,0
1354,T07685P,4,0,12,0
1355,T12922U,3,0,3,0
1356,T10134S,28,0,35,0
1357,T16130M,3,0,16,0
1358,T10070T,2,0,2,0
1359,T19957H,2,0,5,0
1360,T17088F,10,0,17,0
1361,T16147V,0,0,1,0
1362,T00059T,0,0,0,0
1363,T20092E,16,0,24,0
1364,T11684V,0,0,0,0
1365,T09831P,17,0,30,0
1366,T09260C,20,0,57,0
1367,T08804I,10,0,11,0
1368,T07259B,3,0,8,0
1369,T03320Z,3,0,7,0
1370,T01428C,1,0,2,0
1371,T08615F,0,0,0,0
1372,T07015J,31,0,40,0
1373,T02014O,17,0,22,0
1374,T09820M,5,0,15,0
1375,T17253A,0,0,0,0
1376,RD0016P,0,0,0,0
1377,T08456I,9,0,20,0
1378,T18664T,3,0,6,0
1379,T03915U,0,4,0,12
1380,T08958Z,23,0,27,0
1381,T10170W,19,0,36,0
1382,T17680P,0,0,0,0
1383,T04622O,17,0,24,0
1384,T20697B,26,0,37,0
1385,T12077I,9,0,18,0
1386,T05190P,1,0,2,0
1387,T06967S,0,0,0,0
1388,T09782X,9,0,14,0
1389,T08153W,3,0,7,0
1390,T06602S,9,0,19,0
1391,T18347J,0,0,0,0
1392,T17610B,11,0,34,0
1393,T09388R,0,0,4,5
1394,T00525Y,4,0,17,0
1395,T17407A,0,0,0,0
1396,T03072C,0,0,0,0
1397,T12803O,3,0,10,0
1398,T19397X,5,0,8,0
1399,T16452B,17,0,38,0
1400,T17507D,1,0,10,0
1401,T10784U,4,0,8,0
1402,T03608M,13,0,20,0
1403,T18944Y,49,0,80,0
1404,T07516Z,3,0,6,0
1405,T01116P,17,0,32,0
1406,T18733P,3,0,5,0
1407,T01130N,4,0,4,0
1408,T08117S,18,0,26,0
1409,T18508I,3,0,6,0
1410,T15499M,2,0,12,0
1411,T08334Z,5,0,9,0
1412,T10270Z,4,0,8,0
1413,T21474S,22,0,42,0
1414,T07112J,16,0,17,1
1415,T01566L,0,0,0,0
1416,T08673P,1,0,3,0
1417,T02689Z,19,0,26,0
1418,T08039V,1,0,2,0
1419,T17337D,5,0,11,0
1420,T19444N,3,0,12,0
1421,T11407C,0,0,0,0
1422,T11070X,20,0,33,0
1423,T18613I,0,0,0,0
1424,T18834T,5,0,12,0
1425,T12278P,0,0,1,0
1426,T21295R,14,0,14,0
1427,T18490P,6,0,12,0
1428,T00165U,0,0,0,0
1429,T10361B,20,0,26,0
1430,T14616V,1,0,5,0
1431,T10543F,0,0,12,0
1432,T18522G,14,0,17,0
1433,T06221J,3,0,8,0
1434,T21002Q,14,0,18,0
1435,T17183D,0,0,0,0
1436,T11931R,1,0,6,0
1437,T07166X,6,0,9,0
1438,T10466J,23,0,32,0
1439,T10375H,10,0,12,0
1440,T00547E,0,0,0,0
1441,T19022V,2,0,3,0
1442,T18847Y,17,0,26,0
1443,T07549I,1,0,1,0
1444,T14645A,8,0,16,0
1445,T00096Y,0,0,0,0
1446,T09657T,8,0,22,0
1447,T11385N,8,0,21,0
1448,T15643C,0,0,0,0
1449,T18161B,19,0,31,0
1450,T06942J,30,0,43,0
1451,T08132R,7,0,12,0
1452,T02590P,11,0,18,0
1453,T15664H,23,0,25,0
1454,T12310Y,12,0,18,0
1455,T02675T,0,0,0,0
1456,T04648Y,12,0,24,0
1457,T06077T,7,0,20,0
1458,T15876R,15,0,25,4
1459,T07476I,3,0,10,0
1460,T00550Z,2,0,4,0
1461,T18918W,17,0,27,0
1462,T15035K,19,0,26,0
1463,T00131K,7,0,17,0
1464,T02791W,7,0,12,0
1465,T02322X,12,0,12,0
1466,T17551H,15,0,33,0
1467,T15953N,2,0,9,0
1468,RD0062J,0,0,0,0
1469,T02941S,10,0,14,0
1470,T16978A,4,0,7,0
1471,T11691U,0,0,0,0
1472,T15766M,26,0,57,0
1473,T04892I,1,0,2,0
1474,T06648G,2,0,6,0
1475,T04122Z,20,0,23,0
1476,T12224B,19,0,23,0
1477,T18259K,15,0,40,0
1478,T16550C,0,0,0,0
1479,T18435I,11,0,24,0
1480,T02814M,0,0,2,0
1481,T08158B,1,0,5,0
1482,T10107P,10,0,13,0
1483,T12216B,33,0,44,0
1484,T19233E,5,0,7,0
1485,T16206P,4,0,10,0
1486,T10864T,6,0,6,0
1487,T05248Q,1,0,7,0
1488,T06344T,17,0,20,0
1489,RL0014N,0,0,0,0
1490,T04368T,3,0,4,0
1491,T06116J,17,0,27,0
1492,T14419S,0,0,0,0
1493,T07707E,0,0,1,0
1494,T04975K,5,0,8,0
1495,T03321A,8,0,14,0
1496,T12869G,0,0,0,0
1497,T21506J,9,0,17,0
1498,T08489R,5,0,7,0
1499,T11352E,3,0,12,0
1500,T14450R,13,0,16,0
1501,T08202O,7,0,9,0
1502,T11583R,12,0,18,0
1503,T17872V,4,0,18,0
1504,T18980C,17,0,34,0
1505,T16907L,0,0,0,0
1506,T14058N,7,0,15,2
1507,T04820S,7,0,12,0
1508,T12589B,0,0,0,0
1509,T00831F,0,0,0,0
1510,T08397O,6,0,19,0
1511,T02469P,11,0,14,0
1512,T20657T,5,0,11,2
1513,T09771U,14,0,25,0
1514,T05333M,0,0,0,0
1515,T04582X,1,0,2,0
1516,T11004N,7,0,11,0
1517,T07325U,7,7,14,14
1518,T13771B,0,0,0,0
1519,T02679X,6,0,23,0
1520,T20647R,0,0,0,0
1521,T04734V,4,0,10,0
1522,T12943Z,8,0,8,0
1523,T03265J,10,0,16,0
1524,T10407Y,2,1,10,1
1525,T14897S,20,0,29,0
1526,T00208O,31,0,61,0
1527,T20974D,14,0,14,0
1528,T11253C,11,0,13,2
1529,T20411Z,6,0,10,0
1530,T05857J,9,0,19,0
1531,T12192K,11,0,17,0
1532,T17099I,0,0,0,0
1533,T06318R,2,0,6,0
1534,T09045X,0,0,1,0
1535,T09993G,11,0,19,0
1536,T04098Q,0,0,0,0
1537,T19702M,7,0,17,0
1538,T05666E,0,2,0,7
1539,T21080E,4,0,11,0
1540,T15572E,4,0,15,0
1541,T04656Y,28,0,40,0
1542,T11129Z,0,0,1,0
1543,T10668R,12,0,29,0
1544,T20518J,1,0,1,0
1545,T00448C,0,0,0,0
1546,T15628D,0,0,0,0
1547,T12475S,17,0,27,0
1548,T14176S,6,0,18,0
1549,T02013N,23,0,31,0
1550,T01304R,0,0,0,0
1551,T06032G,9,0,16,0
1552,T19105X,2,0,4,0
1553,T19813S,16,0,30,0
1554,T06194X,0,0,0,0
1555,T17717L,1,0,3,0
1556,T17973Z,0,0,0,0
1557,LRD0026,4,0,7,0
1558,T12948E,1,0,4,0
1559,T20229D,6,0,17,0
1560,T10611A,1,0,3,0
1561,T09717O,1,0,4,0
1562,T01397M,15,0,25,0
1563,T02375K,0,0,5,0
1564,T16462D,8,0,27,0
1565,T04606O,1,0,1,0
1566,T18891C,12,0,17,0
1567,T18302W,26,0,45,0
1568,T09274I,10,0,16,0
1569,T09503C,9,0,12,0
1570,T21423H,11,0,19,0
1571,T15431S,6,0,19,0
1572,T11626L,0,0,1,0
1573,T19391R,13,0,16,0
1574,T20305Y,9,0,26,0
1575,T09118X,24,0,31,0
1576,T12916W,33,0,34,0
1577,T09202S,4,0,9,0
1578,T09953Y,12,0,27,0
1579,T09290I,8,0,17,0
1580,T20161A,10,0,19,0
1581,T19069K,22,0,37,0
1582,T08246A,14,0,24,0
1583,T11095G,24,0,29,0
1584,T07405T,8,0,15,0
1585,T03552N,19,0,23,0
1586,T08784V,8,0,29,0
1587,T11078F,2,0,11,0
1588,T00864O,4,0,10,0
1589,T09215X,4,0,7,0
1590,T01381E,3,0,8,0
1591,T17366I,8,0,19,0
1592,T08735M,3,0,4,0
1593,T15400L,2,14,4,95
1594,T03600E,0,0,0,0
1595,T12513H,0,0,3,0
1596,T18464N,41,0,69,8
1597,T18466P,9,0,30,0
1598,T08271B,3,0,8,0
1599,T08021L,0,0,0,0
1600,T11763T,0,0,0,0
1601,T15544A,11,0,28,0
1602,T01779W,21,0,28,0
1603,T17849W,0,0,2,0
1604,T11814N,0,0,0,0
1605,T12624N,0,0,0,0
1606,T09579W,36,0,55,0
1607,T20442G,19,0,31,0
1608,T06277Z,4,0,14,0
1609,T00660E,12,0,18,0
1610,T09429J,27,0,47,0
1611,T11301T,0,0,4,0
1612,T07848Q,0,0,1,0
1613,T19124A,7,0,16,0
1614,T03753U,29,0,42,2
1615,T10597T,1,0,4,0
1616,T04558X,3,0,9,4
1617,T13608R,5,0,5,0
1618,T07991W,4,0,7,0
1619,T10408Z,15,0,22,0
1620,T21019Z,22,0,33,0
1621,T02472K,12,0,21,0
1622,T19238J,9,0,20,0
1623,T00950L,6,0,7,0
1624,T20420A,4,0,8,0
1625,T12830R,8,0,9,0
1626,T19158K,9,0,11,0
1627,T08053T,2,0,2,0
1628,T04423J,0,0,0,0
1629,T18673U,0,0,0,0
1630,T07432W,14,0,21,0
1631,T01841L,14,0,45,0
1632,T16227U,5,0,9,0
1633,T14475A,8,0,11,0
1634,T09174F,7,0,13,0
1635,T11985F,6,0,12,0
1636,T01127S,0,0,1,0
1637,T03923U,8,0,12,0
1638,T10623E,23,0,36,0
1639,T07697T,2,0,4,0
1640,T00387G,1,0,5,0
1641,NS0023W,0,0,0,0
1642,T18958E,8,0,17,0
1643,T20765W,0,0,1,0
1644,T00798V,0,0,0,0
1645,T00541Y,0,0,0,0
1646,T04917A,0,0,0,0
1647,T15786Q,18,0,33,0
1648,T10166A,2,0,16,0
1649,T02491N,25,0,36,0
1650,T04440K,8,0,13,0
1651,T19006V,4,0,15,0
1652,T14504O,3,0,9,0
1653,T15405Q,35,13,39,23
1654,T17384K,4,0,11,0
1655,T02429H,6,0,7,0
1656,T01866U,21,0,34,0
1657,T19678D,5,0,21,0
1658,T14848J,12,0,15,0
1659,T04978N,2,0,6,0
1660,T21515K,48,0,78,0
1661,T06351S,0,0,1,0
1662,T18284L,0,0,0,0
1663,T16806H,0,0,0,0
1664,T03330B,0,0,0,0
1665,T21091H,15,0,37,0
1666,T12988M,7,0,7,0
1667,T06192V,0,0,0,0
1668,T10342Y,1,0,6,0
1669,T12235E,19,0,37,0
1670,T07415V,24,0,33,0
1671,T21249L,17,0,24,0
1672,T20109W,17,0,20,0
1673,T15842H,14,0,20,0
1674,T04779I,0,0,2,0
1675,T18162C,2,0,8,0
1676,T13733V,15,0,31,0
1677,T07470C,11,0,24,0
1678,T20915S,8,0,17,0
1679,T02093D,22,0,29,0
1680,T16556I,22,0,31,0
1681,T02297N,16,0,23,0
1682,T13199V,8,0,21,0
1683,T16792S,0,0,0,0
1684,T10705F,25,0,35,0
1685,T04937E,0,0,3,0
1686,T11709N,1,0,1,0
1687,T03178L,0,0,11,0
1688,T20678Y,0,0,0,0
1689,T04906X,8,0,8,0
1690,T07334V,5,0,11,0
1691,T20152Z,21,0,29,0
1692,T16813G,0,0,0,0
1693,T17925R,0,0,4,0
1694,T07148V,3,0,8,0
1695,T13753Z,10,0,11,0
1696,T08481J,11,0,17,0
1697,T06951K,20,0,22,0
1698,T10880T,0,0,0,2
1699,T03487V,12,0,16,0
1700,T07395I,20,0,31,0
1701,T18929Z,8,0,14,0
1702,T03440G,10,0,12,0
1703,NS0020T,0,2,0,6
1704,T15882P,19,0,30,0
1705,T08229Z,8,0,18,0
1706,T09594V,21,0,29,0
1707,T20120R,14,0,28,0
1708,T17879C,45,0,53,0
1709,T20811L,0,0,0,0
1710,T05098U,3,0,15,0
1711,T03508J,3,0,11,0
1712,T09610E,2,0,11,0
1713,T07712B,2,0,11,0
1714,T09477R,17,0,27,0
1715,T08961U,4,0,17,0
1716,T11710G,2,0,2,0
1717,T15538C,2,0,8,1
1718,T10006L,1,0,3,0
1719,T00170R,7,0,10,0
1720,T07594N,13,0,23,0
1721,T08978D,10,0,14,0
1722,T12528O,2,0,8,0
1723,T19534O,16,0,43,0
1724,T03382N,2,0,11,0
1725,T10509D,8,0,12,0
1726,T19824V,15,0,21,0
1727,T03617N,14,2,14,16
1728,T19356O,6,0,6,0
1729,T09195K,15,0,20,0
1730,RD0070R,0,0,0,0
1731,T18022R,8,0,30,0
1732,T19012T,8,0,25,0
1733,T05690E,5,0,6,0
1734,T16877W,0,0,2,0
1735,T17016P,0,0,0,0
1736,T09285L,16,0,25,0
1737,T19560Q,21,0,26,0
1738,T02120P,19,0,28,0
1739,T04494Y,6,0,11,0
1740,T07732F,2,0,3,0
1741,T06686M,13,0,19,0
1742,T07584L,8,0,20,0
1743,T11472L,1,0,1,0
1744,T02337E,9,0,19,0
1745,T01664M,0,0,2,0
1746,T07813F,7,0,17,0
1747,T10438F,18,0,25,0
1748,T19691A,46,0,53,0
1749,T09991E,15,0,27,0
1750,T10677S,22,0,32,0
1751,T04226G,12,0,18,0
1752,T04946F,1,0,5,0
1753,T20850S,7,0,11,0
1754,T10683Q,24,0,34,0
1755,T17623G,20,0,24,0
1756,T00649J,17,0,29,0
1757,T09025T,33,0,39,0
1758,T18784A,5,0,11,0
1759,T04897N,5,0,22,0
1760,T12805Q,10,0,21,0
1761,T18433G,14,0,27,0
1762,T13384U,26,0,41,0
1763,T05285V,0,0,0,0
1764,T06652C,7,0,17,0
1765,T12612J,8,0,20,0
1766,T11010L,22,0,35,0
1767,T08823L,13,0,19,0
1768,T02828S,3,0,8,0
1769,T03179M,0,0,17,0
1770,T07805F,0,0,2,0
1771,T20631J,0,0,0,0
1772,T00187A,7,0,12,0
1773,T01403T,2,0,8,0
1774,T17126U,0,0,5,0
1775,T17895C,2,0,9,0
1776,T18990E,3,0,3,0
1777,T16145T,0,0,2,0
1778,T01727K,20,0,30,0
1779,RD0007G,0,0,0,0
1780,T09674U,8,0,17,0
1781,T20652O,0,0,0,0
1782,T07772N,2,0,3,0
