street_id,signal_count_50,poi_count_50,tree_count_50,transport_count_50
T00145Q,1,6,2,1
T17685U,1,1,1,1
T16449G,5,3,132,1
T17933R,5,1,28,1
T08181A,3,12,1,1
T08118T,5,14,1,1
T17301R,1,1,1,1
T00569K,4,1,115,1
T01129U,1,8,1,2
T19286R,2,1,1,1
T06347W,1,1,2,1
T11780U,1,1,1,2
T13973J,3,2,5,2
T02056Y,9,9,50,1
T19728W,10,5,1,3
LRD0023,1,2,1,1
T10418B,4,10,42,1
T01693R,4,5,34,1
T11968E,3,1,1,1
RL0039M,5,2,6,1
T04323G,2,1,1,1
T00679P,1,11,1,1
T11673S,4,1,1,1
T11222V,5,1,1,2
T04986N,1,1,1,1
T08098G,4,7,41,2
T04243H,4,7,1,1
T11847W,1,1,1,3
T16588Q,1,9,27,1
T05318N,1,1,1,1
T01868W,5,9,29,1
T17186G,1,1,1,1
T01710B,5,9,24,1
T20947A,10,1,1,4
T01645J,1,4,3,1
T07418Y,2,2,1,1
T00476G,1,8,1,1
RL0022V,1,1,1,1
T04310B,1,1,1,1
T19471Q,3,1,15,1
T20192H,1,1,1,1
T05482Y,4,3,44,3
T07613Z,9,5,3,3
T14622T,2,4,35,1
T11021O,2,1,1,1
T19932Y,2,3,49,1
T01228W,1,7,1,1
T01735K,4,5,1,1
T11075C,1,1,1,1
T00015H,1,5,1,1
T21238I,1,1,1,1
T05052G,1,1,8,2
P21500,12,7,10,1
T18680T,6,1,34,3
T04755A,1,3,1,1
T06267X,3,4,1,1
T02609J,6,18,1,1
T06170P,3,3,1,1
T10345B,2,3,40,1
T16499Q,1,1,1,1
T01466I,1,11,1,1
T02906P,1,8,25,1
T18553N,2,7,1,4
T12351H,1,1,25,1
T10063U,1,1,1,2
T09968F,5,9,28,1
T09655R,2,3,1,1
T02602C,4,20,108,1
T05013Z,1,1,1,1
T08510X,2,2,4,1
T15794Q,1,1,1,1
RD0056D,13,1,5,9
T12316E,4,3,4,2
T20324B,4,1,51,1
T10950Q,1,1,1,1
T01951Q,6,1,1,1
T08954V,1,5,4,1
T04474U,1,1,1,1
T00903E,8,11,1,1
T01436C,1,10,6,1
T19566W,1,3,1,1
T18444J,10,2,43,2
T17411W,1,1,1,1
T10556K,4,1,1,2
T08566N,10,2,1,3
T20377O,1,8,6,1
T00443X,1,19,1,1
T12719T,1,1,2,1
T01761M,4,13,1,1
T09036W,4,6,20,1
T20201R,1,1,1,1
T01018O,1,23,1,1
T14494D,5,1,1,1
T14181P,10,2,11,2
T09675V,2,1,1,1
T09791Y,1,1,12,1
T04813T,1,1,1,4
T17395N,1,1,52,1
T12767B,1,1,1,1
T12134A,3,3,75,1
T12756Y,1,2,1,1
T00021F,1,6,1,1
T11125V,1,1,1,1
T15236R,1,4,1,1
T11038X,4,1,1,1
T20782X,2,1,1,2
T16335X,1,1,30,1
T13796K,1,1,1,2
T10358G,4,11,29,1
T20614I,1,1,1,1
T01445D,1,20,1,1
T11999L,4,1,1,2
T02790V,1,1,1,1
T18309D,2,2,3,1
T09739U,9,1,1,1
T16133P,1,3,1,1
T08360B,2,2,2,1
RL0056D,20,1,41,9
T20268K,2,2,64,1
T09016S,2,8,1,1
T16579P,1,19,16,1
T01575M,1,10,1,1
P25262,3,19,66,3
T13440L,1,10,1,1
T21064E,1,1,1,1
T01221P,1,5,1,1
T18468R,13,2,1,1
T06972P,4,1,1,2
T15594K,1,3,1,1
T01495N,1,13,20,1
T09521E,2,2,6,1
T10439G,1,5,3,1
T17251Y,1,1,1,1
T06198B,2,2,1,1
T00486I,1,10,1,1
T18012P,12,1,1,1
T19621M,1,1,1,1
T07945Q,1,1,1,1
T12300W,4,3,1,3
T16717H,1,1,1,1
T03602G,1,1,1,1
T10954U,1,1,1,1
T03273J,4,4,22,5
T13975L,1,2,1,1
T10909P,1,2,1,1
T00427X,1,14,2,1
T01400Q,1,9,1,1
T05198X,1,1,1,1
T17309Z,3,1,1,2
T12616N,1,1,1,1
T08004K,1,8,1,1
T19709T,1,1,1,1
T21449R,1,1,18,1
T04277R,3,2,1,1
T00020E,1,6,1,1
T02831N,1,4,33,1
T07993Y,1,6,24,2
T10256B,2,6,1,1
T20135Y,1,2,1,1
T18914S,1,3,1,1
T01379K,4,5,1,1
T19672X,1,1,1,1
T16658N,1,2,1,1
T19605M,1,1,1,1
T04144F,1,1,18,1
T15760G,4,1,1,3
T19867G,1,1,31,1
T09625L,7,1,61,1
T00508X,1,6,2,2
T08738P,1,1,1,1
T14846H,1,9,1,1
T11952W,1,1,1,1
T04176N,1,1,8,1
T11491O,1,1,1,1
T19243G,5,1,28,1
T20685X,1,1,1,2
T20376N,2,2,1,2
T11805M,1,1,1,2
T11153Z,1,2,1,4
T07784R,1,9,1,1
T07290A,6,4,1,1
T07284C,6,6,1,1
T12823S,1,1,1,4
T12172G,1,2,1,1
T15267Y,5,1,22,3
T11609K,1,1,1,2
T14953J,1,2,1,1
T10532C,1,1,1,1
T03385Q,3,8,1,1
T16744K,1,1,1,1
T16697U,1,1,1,1
T20861V,9,1,3,1
T21048E,1,1,1,2
T19745X,3,4,1,2
T05477B,5,1,4,1
T19551P,12,4,26,1
T16674N,2,2,1,1
T08925Q,1,1,1,1
T11787B,1,1,1,1
T17898F,1,21,1,1
T21174J,3,1,1,1
T00251R,13,4,1,1
T16618F,1,12,1,1
T03731O,1,1,1,3
T18896H,12,6,1,2
T09603F,1,2,44,1
T08189I,6,3,1,1
T21581U,1,1,22,1
T11852T,1,1,1,1
T12378S,1,1,1,1
T19698H,3,2,1,2
T12516K,1,1,1,2
T20841R,4,4,18,1
T18269M,7,1,1,2
T16880R,6,4,21,1
T12187N,1,1,1,1
T20634M,1,1,1,1
T10770O,1,2,1,1
LVA0004,1,2,1,1
T21443L,2,9,58,2
T13043C,1,1,1,1
T11155B,1,2,1,1
T06748J,1,1,1,1
T08508D,1,1,2,1
T03480O,1,1,1,1
T16534C,1,7,1,1
T21172H,1,2,1,1
T11219A,2,3,1,1
T07517A,1,1,1,1
P70110,3,5,85,1
T15921F,1,6,1,1
RD0088J,5,1,3,1
T13315H,1,9,1,1
T19602J,1,1,1,1
RD0048V,4,1,2,6
T19777F,2,1,42,1
T06658I,1,1,1,1
T20068E,3,3,75,1
T01694S,5,6,34,1
T11482N,1,1,1,1
T09970Z,1,8,1,1
T09602E,1,2,9,1
T03708P,1,9,1,1
T05175Q,1,1,1,1
T01234U,1,2,1,1
T00489L,1,10,1,1
T19887K,1,2,11,1
T07521W,1,1,1,1
T06007F,1,1,1,1
T20307A,11,2,62,5
T09018U,4,8,1,1
T11088H,1,3,1,1
T19502G,7,2,1,1
T09216Y,1,4,1,1
T10383H,1,3,14,1
T20133W,1,2,1,1
T01323U,1,14,2,1
T10347D,5,14,76,1
T11102O,1,1,1,1
T09829V,1,1,1,1
T08428E,5,3,1,3
T12795F,1,1,1,1
T00475F,1,7,1,1
T18567T,4,3,64,1
T09903O,1,1,3,1
T12527N,1,1,3,1
T18991F,1,7,1,1
T08035R,2,1,1,1
T02923Q,1,1,25,1
T19448R,4,1,1,2
T10523B,1,1,1,1
T01762N,3,7,1,1
T05194T,1,1,1,1
T03928Z,1,4,1,2
T13745Z,5,2,1,1
T14280R,1,2,38,1
T17692T,10,1,1,2
T01652I,1,7,1,1
T10748Q,1,1,2,1
T18689C,1,1,1,1
T05729C,1,1,1,1
T11377N,1,2,2,1
T02196J,2,10,1,5
T01348D,1,3,1,1
T05406M,1,1,1,4
T05491Z,1,1,1,1
T04944D,1,1,1,1
T16177B,1,1,1,1
T01675P,9,11,4,6
T03345I,8,7,1,4
T03158H,1,1,1,1
T00655H,1,4,1,1
T11331Z,5,4,22,3
T06521S,8,1,10,2
LRD0016,8,2,2,1
T00459F,1,17,2,1
T11202R,1,2,1,1
T03657V,1,10,8,1
T18783Z,1,5,1,1
T07685P,6,6,1,2
T12922U,1,1,1,1
T10134S,5,1,101,1
T16130M,1,1,1,1
T10070T,1,1,1,1
T19957H,3,2,1,1
T17088F,1,1,1,1
T16147V,1,1,1,2
T00059T,1,13,1,1
T20092E,6,6,91,1
T11684V,1,1,1,1
T09831P,1,1,1,1
T09260C,9,1,1,1
T08804I,1,1,48,1
T07259B,1,2,1,1
T03320Z,1,3,38,1
T01428C,1,10,13,1
T08615F,1,1,1,1
T07015J,7,1,1,2
T02014O,2,11,1,3
T09820M,1,1,1,1
T17253A,1,4,1,1
RD0016P,3,1,17,1
T08456I,7,4,1,2
T18664T,1,1,1,1
T03915U,1,1,1,1
T08958Z,3,6,45,4
T10170W,3,1,41,1
T17680P,1,1,34,1
T04622O,1,1,1,1
T20697B,3,1,1,1
T12077I,5,5,85,1
T05190P,1,1,1,1
T06967S,1,1,1,1
T09782X,1,1,1,1
T08153W,1,2,2,1
T06602S,1,1,1,3
T18347J,1,1,1,1
T17610B,2,2,1,2
T09388R,4,1,28,2
T00525Y,5,6,10,1
T17407A,1,1,1,3
T03072C,1,1,1,1
T12803O,1,1,1,2
T19397X,4,3,1,1
T16452B,4,4,7,1
T17507D,1,1,1,1
T10784U,1,3,6,2
T03608M,1,1,1,2
T18944Y,4,3,1,3
T07516Z,1,1,1,1
T01116P,1,2,1,1
T18733P,1,6,1,1
T01130N,1,4,1,1
T08117S,4,16,1,1
T18508I,4,1,1,1
T15499M,4,4,2,2
T08334Z,1,2,1,1
T10270Z,1,1,3,1
T21474S,4,1,1,1
T07112J,1,1,1,1
T01566L,1,7,1,1
T08673P,1,1,1,1
T02689Z,6,3,103,1
T08039V,1,3,1,1
T17337D,3,2,1,1
T19444N,3,1,56,1
T11407C,2,1,1,1
T11070X,4,2,1,1
T18613I,1,1,1,1
T18834T,7,3,46,2
T12278P,1,1,2,1
T21295R,1,1,1,1
T18490P,1,4,9,1
T00165U,1,13,1,1
T10361B,4,3,1,1
T14616V,1,5,1,1
T10543F,1,1,1,2
T18522G,4,2,1,1
T06221J,1,1,1,1
T21002Q,1,3,11,1
T17183D,1,4,1,1
T11931R,1,1,1,1
T07166X,1,1,1,1
T10466J,2,2,1,1
T10375H,1,3,18,1
T00547E,1,11,1,1
T19022V,1,3,1,3
T18847Y,1,1,1,1
T07549I,1,1,1,1
T14645A,1,1,1,1
T00096Y,1,5,1,1
T09657T,2,1,17,1
T11385N,7,4,1,2
T15643C,1,15,1,1
T18161B,4,2,1,1
T06942J,1,2,1,1
T08132R,2,3,10,1
T02590P,3,4,26,1
T15664H,1,1,1,3
T12310Y,1,1,18,2
T02675T,1,4,1,1
T04648Y,1,1,1,1
T06077T,3,1,12,1
T15876R,1,1,1,1
T07476I,1,2,1,1
T00550Z,1,16,1,1
T18918W,5,1,13,4
T15035K,4,4,7,1
T00131K,1,1,1,1
T02791W,1,9,1,1
T02322X,27,10,27,3
T17551H,2,1,9,1
T15953N,6,1,1,2
RD0062J,5,1,22,3
T02941S,1,3,41,1
T16978A,1,1,1,1
T11691U,1,1,1,1
T15766M,31,6,89,3
T04892I,1,1,1,1
T06648G,1,1,1,1
T04122Z,1,1,1,1
T12224B,1,1,1,1
T18259K,2,3,50,1
T16550C,1,1,1,4
T18435I,1,1,1,1
T02814M,1,2,9,2
T08158B,1,11,1,1
T10107P,2,1,27,1
T12216B,6,3,1,2
T19233E,1,1,1,1
T16206P,6,3,12,1
T10864T,1,4,1,1
T05248Q,1,1,1,1
T06344T,1,1,2,1
RL0014N,1,1,1,1
T04368T,1,2,1,1
T06116J,1,1,1,1
T14419S,1,1,1,1
T07707E,1,7,1,1
T04975K,1,1,1,2
T03321A,8,10,22,5
T12869G,1,1,1,1
T21506J,6,1,33,1
T08489R,1,1,1,1
T11352E,1,3,1,1
T14450R,2,6,1,2
T08202O,1,5,1,1
T11583R,1,1,1,2
T17872V,3,6,1,2
T18980C,1,1,1,2
T16907L,1,1,1,1
T14058N,1,1,1,2
T04820S,1,1,1,1
T12589B,1,1,1,1
T00831F,1,12,1,1
T08397O,1,4,1,1
T02469P,2,8,2,1
T20657T,1,1,1,1
T09771U,2,1,1,1
T05333M,1,1,1,1
T04582X,1,2,1,1
T11004N,1,1,1,1
T07325U,3,1,1,1
T13771B,1,1,1,1
T02679X,2,1,1,1
T20647R,1,1,1,1
T04734V,1,1,1,1
T12943Z,1,1,1,1
T03265J,1,1,1,1
T10407Y,1,1,2,1
T14897S,2,1,1,1
T00208O,1,4,20,1
T20974D,1,1,7,1
T11253C,1,1,6,1
T20411Z,1,1,25,1
T05857J,1,3,44,1
T12192K,1,1,1,1
T17099I,5,4,9,1
T06318R,1,7,8,2
T09045X,1,7,21,1
T09993G,5,1,39,1
T04098Q,1,1,1,1
T19702M,1,1,47,1
T05666E,1,1,1,1
T21080E,5,1,1,1
T15572E,1,2,64,1
T04656Y,1,1,1,1
T11129Z,3,1,1,2
T10668R,6,1,1,1
T20518J,1,1,1,2
T00448C,1,9,1,1
T15628D,1,1,12,1
T12475S,1,1,1,1
T14176S,4,1,39,1
T02013N,3,19,21,3
T01304R,1,20,1,1
T06032G,1,1,1,1
T19105X,1,1,1,1
T19813S,3,7,3,1
T06194X,1,1,1,1
T17717L,1,1,1,1
T17973Z,1,1,1,1
LRD0026,8,1,1,1
T12948E,1,1,1,1
T20229D,1,4,1,1
T10611A,1,1,1,1
T09717O,4,1,39,6
T01397M,1,21,1,1
T02375K,6,10,2,4
T16462D,1,1,1,1
T04606O,1,1,1,1
T18891C,10,1,1,2
T18302W,3,2,21,1
T09274I,3,3,1,1
T09503C,1,1,1,1
T21423H,3,1,1,1
T15431S,1,1,1,1
T11626L,1,1,1,1
T19391R,6,1,1,3
T20305Y,1,1,77,1
T09118X,6,4,84,1
T12916W,1,1,1,3
T09202S,2,4,17,1
T09953Y,9,4,65,1
T09290I,2,4,1,1
T20161A,7,1,1,4
T19069K,6,2,1,3
T08246A,2,5,1,1
T11095G,5,1,1,3
T07405T,3,3,18,1
T03552N,16,6,10,1
T08784V,8,3,22,3
T11078F,1,2,1,1
T00864O,2,6,1,1
T09215X,1,5,1,1
T01381E,3,9,1,1
T17366I,4,6,1,1
T08735M,1,1,1,1
T15400L,1,1,1,1
T03600E,1,1,1,1
T12513H,1,1,1,1
T18464N,28,4,60,1
T18466P,18,1,37,1
T08271B,4,5,13,2
T08021L,1,7,32,1
T11763T,1,1,1,1
T15544A,3,2,63,1
T01779W,1,5,72,1
T17849W,2,4,1,1
T11814N,1,1,1,1
T12624N,1,1,1,1
T09579W,4,2,33,1
T20442G,4,10,1,1
T06277Z,1,1,1,1
T00660E,1,11,22,1
T09429J,2,1,12,1
T11301T,11,4,1,2
T07848Q,1,2,5,1
T19124A,7,1,1,1
T03753U,12,3,1,3
T10597T,6,1,1,1
T04558X,1,1,1,1
T13608R,1,1,1,1
T07991W,1,3,23,2
T10408Z,4,4,1,1
T21019Z,1,1,52,1
T02472K,5,2,2,1
T19238J,2,1,1,1
T00950L,1,4,1,1
T20420A,2,4,1,1
T12830R,1,1,1,2
T19158K,2,1,6,2
T08053T,1,7,1,1
T04423J,3,1,1,1
T18673U,1,1,1,1
T07432W,1,2,1,1
T01841L,6,7,15,1
T16227U,1,1,1,1
T14475A,1,2,1,1
T09174F,3,5,46,1
T11985F,1,2,1,1
T01127S,1,4,1,1
T03923U,5,1,1,1
T10623E,5,3,3,6
T07697T,1,12,1,1
T00387G,1,12,1,1
NS0023W,1,1,1,1
T18958E,5,1,26,1
T20765W,1,1,1,1
T00798V,1,5,1,1
T00541Y,1,7,1,1
T04917A,1,2,1,1
T15786Q,2,11,42,1
T10166A,5,1,69,1
T02491N,10,14,122,2
T04440K,1,1,1,1
T19006V,1,1,1,1
T14504O,1,1,1,1
T15405Q,1,1,1,1
T17384K,2,1,1,1
T02429H,2,8,6,3
T01866U,2,11,22,1
T19678D,1,1,7,1
T14848J,1,2,1,1
T04978N,3,1,1,4
T21515K,6,1,1,3
T06351S,1,2,3,1
T18284L,1,1,1,1
T16806H,1,1,1,1
T03330B,9,1,1,11
T21091H,1,1,26,1
T12988M,1,2,1,4
T06192V,1,1,1,1
T10342Y,4,11,37,1
T12235E,3,3,1,1
T07415V,1,1,1,1
T21249L,1,1,1,1
T20109W,1,1,1,1
T15842H,1,2,1,1
T04779I,5,1,1,2
T18162C,4,2,1,1
T13733V,5,1,1,2
T07470C,1,2,1,1
T20915S,5,6,13,1
T02093D,4,3,1,1
T16556I,11,13,18,1
T02297N,5,2,3,3
T13199V,4,1,98,1
T16792S,1,1,1,1
T10705F,1,1,1,1
T04937E,1,1,1,1
T11709N,1,1,1,1
T03178L,9,2,1,1
T20678Y,5,1,1,1
T04906X,1,1,1,1
T07334V,1,3,1,1
T20152Z,7,1,1,1
T16813G,1,1,1,1
T17925R,4,2,1,1
T07148V,2,2,1,1
T13753Z,2,1,1,2
T08481J,3,5,1,1
T06951K,1,1,1,1
T10880T,1,1,1,1
T03487V,1,2,1,1
T07395I,2,1,1,1
T18929Z,1,6,1,1
T03440G,3,1,1,1
NS0020T,1,1,1,1
T15882P,1,2,1,1
T08229Z,4,6,8,1
T09594V,2,1,11,1
T20120R,3,7,52,1
T17879C,5,6,1,1
T20811L,1,1,1,1
T05098U,1,3,1,1
T03508J,1,1,1,1
T09610E,9,2,22,1
T07712B,2,4,1,1
T09477R,4,1,1,1
T08961U,1,2,48,4
T11710G,1,1,1,1
T15538C,6,1,60,2
T10006L,1,7,1,1
T00170R,2,6,1,1
T07594N,1,3,1,1
T08978D,2,6,1,1
T12528O,1,1,7,1
T19534O,2,1,70,1
T03382N,5,6,1,2
T10509D,1,1,1,1
T19824V,5,1,37,1
T03617N,1,1,1,1
T19356O,1,17,1,1
T09195K,2,9,1,1
RD0070R,5,1,14,1
T18022R,5,3,50,1
T19012T,1,6,1,1
T05690E,1,2,1,1
T16877W,5,1,23,2
T17016P,1,1,2,1
T09285L,4,6,2,1
T19560Q,1,2,2,1
T02120P,6,4,37,1
T04494Y,7,2,1,1
T07732F,2,22,1,1
T06686M,1,1,1,1
T07584L,10,1,1,1
T11472L,1,1,1,1
T02337E,7,7,53,9
T01664M,2,2,14,1
T07813F,1,6,1,1
T10438F,1,2,1,1
T19691A,1,1,71,1
T09991E,2,3,57,1
T10677S,1,2,1,3
T04226G,4,4,1,1
T04946F,1,1,1,1
T20850S,11,6,6,2
T10683Q,1,1,1,1
T17623G,2,19,1,4
T00649J,1,1,84,1
T09025T,2,9,7,3
T18784A,1,5,1,1
T04897N,1,1,1,1
T12805Q,1,1,1,2
T18433G,1,3,1,2
T13384U,6,8,139,1
T05285V,1,1,1,1
T06652C,1,1,1,1
T12612J,1,1,1,1
T11010L,1,1,1,1
T08823L,3,1,14,1
T02828S,1,8,26,1
T03179M,2,1,1,1
T07805F,1,18,1,1
T20631J,1,1,15,1
T00187A,1,6,1,1
T01403T,1,10,1,1
T17126U,2,9,43,3
T17895C,1,14,1,1
T18990E,1,2,5,1
T16145T,2,1,1,6
T01727K,5,7,1,1
RD0007G,1,1,1,1
T09674U,4,2,3,1
T20652O,6,1,1,1
T07772N,1,13,1,1
T12386S,1,1,1,1
T14396C,6,1,1,1
T05050E,1,1,1,1
T19170G,3,1,35,1
T18741P,1,1,2,1
T17313V,1,1,1,1
T05939K,1,1,1,1
T09763U,1,1,1,1
T17027S,1,1,1,1
T08448I,3,2,1,2
T04692C,3,1,1,1
T00548F,1,12,1,1
T19537R,1,1,1,2
T19203Y,1,1,1,1
T00665J,1,9,1,1
T21057F,1,1,1,1
T08893Z,3,2,5,1
T02995G,2,4,49,1
T02312V,5,5,82,1
T19316G,1,1,1,1
T17465K,2,1,5,1
T15494H,21,13,1,6
T07748N,1,8,1,1
T05094Q,1,6,1,3
T01957W,6,10,1,1
T16395J,6,1,4,1
T00859R,1,10,1,1
T13629W,1,5,10,2
T08879B,1,1,1,1
T00768P,8,8,1,4
T20143Y,3,2,1,1
T02484O,9,8,93,3
T05034E,1,1,1,1
T07433X,1,2,1,1
T15764K,19,1,69,1
T16232R,1,1,1,1
T17701D,1,1,1,1
T01940N,2,9,6,2
T09944X,11,6,27,1
T20981C,7,2,158,1
T15502Q,1,1,2,1
T21516L,1,2,1,1
T02433D,1,8,1,4
T02395O,10,9,18,2
T04770Z,1,1,1,1
T18949D,1,1,48,1
T16773P,1,3,1,1
T16428B,3,1,62,2
T08469N,1,1,1,1
T11328E,1,4,10,1
T03825T,11,6,1,1
T20890A,1,1,43,1
T17720G,3,1,1,2
T16157X,1,2,1,1
T10265C,1,1,6,1
T00790N,1,3,1,1
T10360A,4,1,3,1
T06940H,1,1,1,1
T11135X,3,2,1,1
T18425G,1,1,14,1
T10839S,1,1,1,1
T05450Q,1,1,7,1
T19549V,1,1,1,1
T10567N,3,1,4,6
T17185F,1,1,1,2
T11269K,3,1,1,1
T10733J,4,1,1,1
T20423D,1,1,1,1
T03644Q,1,1,1,3
RL0011K,1,1,1,1
T21068I,1,1,1,1
T19915X,1,3,1,1
T19185N,2,1,1,1
T12160C,3,1,4,1
T03142Z,1,4,1,1
T15809G,1,1,6,1
T07982V,1,7,6,1
T16726I,1,1,1,1
T06353U,1,2,1,1
T05711S,5,1,36,1
T08058Y,5,4,5,1
T16764O,1,1,1,1
T16156W,1,1,1,1
T18971B,1,1,1,1
T10426B,2,5,3,1
T17932Q,1,1,1,1
T18937Z,4,1,12,1
T18354I,6,2,27,1
T16973V,1,2,1,2
T08561I,1,2,1,3
T08672O,1,1,1,1
T19634R,1,6,7,1
T06379E,2,4,1,1
T10649O,1,1,1,1
T09927W,5,2,57,1
T17242X,1,1,4,1
T00322P,1,1,18,1
T11701F,1,1,1,1
T08933Q,7,3,1,1
T07656K,22,1,29,1
T09567S,2,2,8,1
T12462N,1,1,1,1
T03462M,1,4,1,1
T09690U,1,1,1,1
T09628O,5,1,94,1
T17791V,2,1,1,4
T20919W,1,1,1,1
T11653O,1,1,1,1
T09096I,6,2,118,1
T05874K,1,2,5,1
T08314V,1,3,1,1
T10048V,1,1,1,1
T05409P,1,1,16,1
T13287U,1,1,1,1
T01012I,1,1,1,1
T05452S,1,4,21,3
T06675J,2,1,1,2
T11707L,1,1,1,1
T01656M,2,2,23,2
T02949A,1,7,77,1
T19616P,1,2,1,1
T04995O,1,3,7,1
T04564V,1,1,1,1
T11522E,1,1,1,1
T11726O,1,1,1,1
T00302L,2,10,1,1
T20196L,1,1,1,1
T13586C,1,5,1,1
T11957B,1,1,1,1
T17789B,1,1,1,1
T16208R,1,6,1,1
T07449F,1,2,1,1
T05479D,6,1,27,1
T06076S,1,1,20,1
T06332P,1,1,1,1
T19098P,1,15,18,1
T17944U,1,8,1,1
T20676W,5,4,33,1
T11438J,1,1,1,2
T21472Q,5,3,1,1
T20338H,4,2,1,3
T08349G,1,1,1,1
T16840J,1,1,1,1
T21332F,1,1,1,1
T14938K,1,1,1,1
T02528J,4,7,1,1
T05473X,2,1,1,2
T11166E,4,4,1,1
T00996Z,1,5,1,1
T04189S,12,21,21,1
T19251G,1,1,1,1
T02333A,22,1,7,6
T00998B,1,1,25,1
T16530Y,1,10,1,1
T18690V,1,1,1,2
T18628P,1,2,6,2
T12253G,1,1,1,1
T06240M,1,5,1,1
T01924N,4,8,18,1
T08663N,1,1,1,1
T02357I,3,8,1,2
T19794G,3,1,1,4
T18211U,4,1,1,1
T09868C,1,1,1,1
T03137C,1,2,6,1
T09651N,4,2,22,1
T08571K,6,3,1,1
T12631M,1,1,1,1
T21438O,1,2,1,1
T10459K,1,5,1,2
T07465F,3,4,41,1
T20413B,2,1,39,1
T06357Y,1,1,1,1
T12428L,1,1,28,1
T08092A,1,9,1,1
T20164D,1,4,1,1
T10591N,1,1,1,1
T00384D,1,24,1,1
T18795D,8,1,33,1
T19769F,1,1,1,1
T05068O,1,2,1,1
T10613C,1,1,1,1
T12723P,1,2,1,3
T09926V,2,2,69,1
T16805G,1,1,1,1
T07371A,2,8,1,1
T11903N,3,4,32,2
T19005U,1,2,1,1
T02628M,1,8,1,1
T11087G,2,4,1,1
T08937U,1,1,1,1
T18350E,1,1,1,1
T08260Y,4,8,3,1
T10348E,5,11,79,1
T17852R,7,8,1,1
T18175H,2,1,1,1
T11206V,1,2,1,4
T06870K,8,1,1,2
T07007J,4,1,1,2
T14705V,5,2,1,1
T11923R,2,1,1,1
T18996K,1,7,1,1
T10109R,6,2,57,1
T05107E,1,1,1,1
T20688A,1,1,1,2
T04994N,1,1,1,1
T06509W,5,1,1,3
T10326Y,3,1,6,1
T10671M,5,1,1,1
T03454M,10,7,85,2
T09764V,1,1,1,1
T10462F,4,1,6,1
T01619H,1,16,1,6
T16627G,1,10,1,1
T08381G,1,1,1,1
T01556J,1,8,1,1
T19225E,1,2,1,1
T14697M,7,1,4,4
T17539L,5,2,1,1
T21580T,1,1,19,1
T18442H,1,1,1,1
T18462L,20,5,35,5
T02731K,2,13,1,1
T09143Y,8,6,105,3
T12071C,3,1,1,1
T01935Q,6,11,1,1
T07944P,1,1,1,1
T19668B,14,11,1,3
T11440D,1,4,1,1
T11935V,1,1,94,1
T02702F,5,2,125,1
T21118B,1,1,1,1
T13340I,1,1,1,1
T10873U,1,2,1,1
T03219D,4,14,20,3
T09444I,5,1,2,1
T02361E,5,10,10,1
T02178H,3,7,31,1
T20998L,1,1,1,1
T20650M,1,1,1,1
T02301S,5,9,3,3
T04413H,1,2,8,1
T07642E,1,2,1,1
T10416Z,2,2,1,1
RD0120P,4,1,1,1
T20251B,4,5,1,1
T18441G,1,1,1,1
T02869B,4,4,34,1
T21085J,2,2,2,1
T12483S,1,1,1,1
T07864Q,1,13,22,1
T11367L,3,4,5,2
T00232O,3,13,1,1
T20119Y,3,3,45,1
T17051S,1,3,1,2
T19582W,1,1,1,1
T19544Q,17,1,5,1
T15811A,1,1,1,1
T01882U,4,19,24,1
T21130X,1,1,1,1
T04339O,3,16,13,2
T04644U,3,3,1,1
T00121I,1,4,2,1
T13407K,1,1,1,1
T17452F,3,3,1,1
T11732M,1,1,1,1
T20619N,1,1,1,1
T18046Z,1,1,1,1
T02952V,1,8,44,1
T09253D,2,5,1,1
T19842X,1,1,1,1
T02334B,19,3,24,6
T07850K,1,2,1,1
T01054S,1,11,1,1
RL0038L,3,2,6,1
T10786W,5,1,13,4
T15840F,2,4,4,1
RL0058F,2,1,9,2
T05983O,2,1,1,1
T18058D,1,1,1,2
T07046Q,1,2,11,1
T13567Z,1,1,1,1
T12023U,1,1,1,1
T04886K,1,1,1,1
T05158P,1,1,1,1
T21527O,1,1,12,2
T14014B,1,7,1,1
T07741G,1,17,1,1
T15771J,10,6,11,8
T19469W,2,2,6,1
T10388M,1,2,15,1
T10450B,1,3,1,1
T11450F,1,4,1,1
T16638J,1,6,1,1
T05133G,1,1,1,1
T19290N,1,1,1,1
T01007L,1,1,1,1
T10881U,1,1,1,1
T19503H,1,1,1,1
T05963K,1,2,4,1
T08471H,1,2,1,1
T07016K,4,1,1,2
T17822L,1,1,1,1
T04815V,3,1,1,6
T02709M,3,7,1,2
T04683B,5,1,1,1
T00076U,1,10,7,1
T10200L,2,2,28,1
T09622I,4,1,124,2
T04223D,1,4,1,1
T18953Z,1,1,17,1
T09198N,1,9,1,3
T10190A,17,6,98,1
T05249R,1,1,1,1
T11959D,2,1,1,1
T08372F,1,1,1,1
T03471N,1,3,1,1
T18168I,2,1,1,2
T11168G,6,2,1,2
T00188B,1,4,1,1
T05445T,1,1,7,2
T12138E,4,1,1,1
T12780Y,1,1,1,2
T09551K,7,3,8,3
T16735J,1,1,4,1
T10846R,1,1,1,1
T01776T,6,1,41,3
T10994C,1,1,1,1
T05469B,6,2,2,3
T18725P,1,1,10,1
T17379N,8,1,8,2
T08022M,1,8,30,1
T05047J,3,1,1,2
T10967Z,1,11,1,1
T08143U,1,6,1,1
NS0003C,6,1,1,1
