TRAM,fid,street_id,street_length_m,daytime_count_100m,nighttime_count_100m,continuous_count_100m,discontinuous_count_100m,transport_related_count_100m,noise_sensitive_count_100m,recreation_green_count_100m,support_infrastructure_count_100m,daytime_count_per_meter_100m,nighttime_count_per_meter_100m,continuous_count_per_meter_100m,discontinuous_count_per_meter_100m,transport_related_count_per_meter_100m,noise_sensitive_count_per_meter_100m,recreation_green_count_per_meter_100m,support_infrastructure_count_per_meter_100m
T07948T,13391,T07948T,80.70792472467738,13,3,14,12,3,0,13,1,0.16107464098906635,0.037171070997476845,0.1734649979882253,0.14868428398990738,0.037171070997476845,0.0,0.16107464098906635,0.012390356999158948
T13211A,13392,T13211A,69.20275363551296,1,0,1,1,0,0,1,0,0.014450292039922923,0.0,0.014450292039922923,0.014450292039922923,0.0,0.0,0.014450292039922923,0.0
T18390M,13393,T18390M,37.44846078477291,39,4,73,37,6,0,2,36,1.0414313214138287,0.1068134688629568,1.9493458067489615,0.9880245869823503,0.1602202032944352,0.0,0.0534067344314784,0.9613212197666111
T19595B,13394,T19595B,87.32822573729166,0,2,38,2,0,0,17,38,0.0,0.022902102763619328,0.43513995250876725,0.022902102763619328,0.0,0.0,0.1946678734907643,0.43513995250876725
T19246J,13395,T19246J,140.71686277131892,6,0,18,4,7,2,22,10,0.042638813016679385,0.0,0.12791643905003816,0.028425875344452924,0.04974528185279262,0.014212937672226462,0.1563423143944911,0.0710646883611323
T02351C,13396,T02351C,149.51133096801473,18,2,24,17,20,0,2,4,0.12039221297448538,0.013376912552720596,0.16052295063264715,0.11370375669812507,0.13376912552720596,0.0,0.013376912552720596,0.026753825105441192
T18103R,13397,T18103R,46.845319864579075,1,0,1,1,2,0,1,0,0.021346849650953608,0.0,0.021346849650953608,0.021346849650953608,0.042693699301907216,0.0,0.021346849650953608,0.0
T05684G,13398,T05684G,43.15249700724794,5,5,7,8,2,1,4,2,0.11586815009013719,0.11586815009013719,0.16221541012619206,0.1853890401442195,0.046347260036054876,0.023173630018027438,0.09269452007210975,0.046347260036054876
T11477Q,13399,T11477Q,44.95630342018095,0,0,1,0,0,1,1,0,0.0,0.0,0.02224382175406127,0.0,0.0,0.02224382175406127,0.02224382175406127,0.0
T00773M,13400,T00773M,66.62065517561783,12,2,22,14,6,1,1,12,0.18012431682586968,0.03002071947097828,0.3302279141807611,0.21014503629684797,0.09006215841293484,0.01501035973548914,0.01501035973548914,0.18012431682586968
T18552M,13401,T18552M,38.33317620099281,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.026087063455339256,0.0
T12728U,13402,T12728U,44.25741134659379,1,0,1,1,0,0,1,0,0.022595085649467467,0.0,0.022595085649467467,0.022595085649467467,0.0,0.0,0.022595085649467467,0.0
T10281C,13403,T10281C,323.3501655124983,2,0,5,1,2,2,7,3,0.006185245017054723,0.0,0.015463112542636808,0.0030926225085273614,0.006185245017054723,0.006185245017054723,0.021648357559691533,0.009277867525582085
T07187C,13404,T07187C,102.38288107554901,1,0,1,1,0,0,0,0,0.00976725786083411,0.0,0.00976725786083411,0.00976725786083411,0.0,0.0,0.0,0.0
T05419R,13405,T05419R,33.805185592967575,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.05916252092448373,0.0
T08577Q,13406,T08577Q,52.644542751750414,1,0,5,0,0,0,4,4,0.01899532121905932,0.0,0.09497660609529658,0.0,0.0,0.0,0.07598128487623727,0.07598128487623727
RL0037K,13407,RL0037K,122.63344558050571,1,0,6,1,7,0,1,3,0.00815438231606667,0.0,0.04892629389640002,0.00815438231606667,0.05708067621246669,0.0,0.00815438231606667,0.02446314694820001
T00796T,13408,T00796T,44.03249529379482,13,2,19,14,3,3,5,7,0.29523650461462714,0.045421000709942635,0.43149950674445503,0.31794700496959843,0.06813150106491395,0.06813150106491395,0.11355250177485658,0.15897350248479922
T11996I,13409,T11996I,68.0830549629134,1,0,1,1,3,0,2,0,0.014687942551119746,0.0,0.014687942551119746,0.014687942551119746,0.044063827653359235,0.0,0.029375885102239492,0.0
RL0005E,13410,RL0005E,135.63744973004881,1,0,3,1,4,0,1,1,0.007372595120228527,0.0,0.02211778536068558,0.007372595120228527,0.029490380480914107,0.0,0.007372595120228527,0.007372595120228527
T08627J,13411,T08627J,89.15736505113362,3,0,10,2,1,1,2,6,0.03364836991626476,0.0,0.11216123305421588,0.022432246610843174,0.011216123305421587,0.011216123305421587,0.022432246610843174,0.06729673983252953
T02479R,13412,T02479R,132.7262423509053,11,1,16,9,10,3,6,2,0.08287735571476436,0.007534305064978578,0.12054888103965725,0.0678087455848072,0.07534305064978578,0.022602915194935735,0.04520583038987147,0.015068610129957156
T20809R,13413,T20809R,27.848302473363265,0,0,12,0,0,1,5,12,0.0,0.0,0.4309059775358993,0.0,0.0,0.03590883146132494,0.1795441573066247,0.4309059775358993
T04317I,13414,T04317I,61.199312344613084,3,1,7,3,1,0,0,4,0.049020158643401285,0.01634005288113376,0.11438037016793633,0.049020158643401285,0.01634005288113376,0.0,0.0,0.06536021152453504
T11977F,13415,T11977F,53.10973017067694,0,0,0,0,4,0,4,0,0.0,0.0,0.0,0.0,0.07531576581438722,0.0,0.07531576581438722,0.0
T02710F,13416,T02710F,64.86075041700863,13,3,22,15,5,1,2,9,0.2004293801169308,0.04625293387313787,0.3391881817363444,0.23126466936568937,0.07708822312189646,0.01541764462437929,0.03083528924875858,0.13875880161941362
T20067D,13417,T20067D,128.50078562885895,8,1,12,7,10,1,2,3,0.062256428712474304,0.007782053589059288,0.09338464306871146,0.05447437512341502,0.07782053589059289,0.007782053589059288,0.015564107178118576,0.023346160767177864
T16446D,13418,T16446D,173.68880756624958,5,2,11,6,8,2,11,4,0.02878711685606377,0.011514846742425509,0.06333165708334029,0.03454454022727652,0.046059386969702035,0.011514846742425509,0.06333165708334029,0.023029693484851017
T19211Y,13419,T19211Y,129.1263432398963,2,0,5,1,2,0,3,3,0.015488706253257066,0.0,0.03872176563314266,0.007744353126628533,0.015488706253257066,0.0,0.0232330593798856,0.0232330593798856
T21475T,13420,T21475T,168.9784605166629,16,4,31,19,6,0,6,14,0.09468662426606879,0.023671656066517197,0.18345533451550827,0.11244036631595669,0.0355074840997758,0.0,0.0355074840997758,0.08285079623281019
T04191M,13421,T04191M,153.4340815046417,36,12,103,45,9,4,3,65,0.2346284453034701,0.07820948176782336,0.6712980518404839,0.29328555662933764,0.058657111325867525,0.026069827255941123,0.01955237044195584,0.4236346929090432
T10315V,13422,T10315V,126.11967760917356,4,0,5,3,9,2,4,1,0.03171590727019946,0.0,0.03964488408774933,0.023786930452649596,0.07136079135794879,0.01585795363509973,0.03171590727019946,0.007928976817549865
T08296K,13423,T08296K,52.00197105353895,8,0,11,7,4,1,4,2,0.15384032254784247,0.0,0.2115304435032834,0.13461028222936217,0.07692016127392123,0.01923004031848031,0.07692016127392123,0.03846008063696062
NS0008H,13424,NS0008H,474.78936883147367,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.006318591352168311,0.0
T11462J,13425,T11462J,211.94906462836008,5,0,8,3,3,3,4,1,0.023590573559582342,0.0,0.037744917695331746,0.014154344135749404,0.014154344135749404,0.014154344135749404,0.018872458847665873,0.004718114711916468
T00220K,13426,T00220K,90.91854135253027,7,5,55,11,4,3,2,45,0.07699199630642985,0.05499428307602132,0.6049371138362345,0.1209874227672469,0.043995426460817055,0.03299656984561279,0.021997713230408528,0.4949485476841919
T06948P,13427,T06948P,145.18951221060516,1,0,1,0,0,0,6,0,0.006887549829008631,0.0,0.006887549829008631,0.0,0.0,0.0,0.04132529897405178,0.0
T11432D,13428,T11432D,65.62745378633856,3,2,7,4,1,0,1,4,0.04571257647397101,0.030475050982647342,0.10666267843926569,0.060950101965294684,0.015237525491323671,0.0,0.015237525491323671,0.060950101965294684
T20958D,13429,T20958D,21.285066382101657,0,0,11,0,0,0,0,11,0.0,0.0,0.5167942538929435,0.0,0.0,0.0,0.0,0.5167942538929435
T10401S,13430,T10401S,41.80176290745499,10,0,14,9,2,2,2,3,0.23922436051654136,0.0,0.3349141047231579,0.21530192446488725,0.047844872103308275,0.047844872103308275,0.047844872103308275,0.0717673081549624
T19010R,13431,T19010R,143.0453979519526,0,0,1,0,0,0,0,1,0.0,0.0,0.006990787640269904,0.0,0.0,0.0,0.0,0.006990787640269904
T10547J,13432,T10547J,98.37463419647548,2,0,3,0,2,1,0,0,0.02033044408587651,0.0,0.030495666128814766,0.0,0.02033044408587651,0.010165222042938255,0.0,0.0
T14407O,13433,T14407O,152.31814879319683,1,0,1,0,2,0,21,0,0.00656520584003227,0.0,0.00656520584003227,0.0,0.01313041168006454,0.0,0.13786932264067767,0.0
T08206S,13434,T08206S,18.913262494457026,17,5,22,19,7,3,4,6,0.8988401659936908,0.2643647547040267,1.1632049206977175,1.0045860678753016,0.3701106565856374,0.15861885282241603,0.21149180376322138,0.31723770564483206
T07820E,13435,T07820E,86.54766655061478,15,2,29,17,11,2,18,15,0.17331489799586572,0.02310865306611543,0.3350754694586737,0.19642355106198114,0.12709759186363487,0.02310865306611543,0.20797787759503886,0.17331489799586572
T17197J,13436,T17197J,67.64646546356259,1,0,3,0,0,0,9,2,0.01478273836108473,0.0,0.044348215083254185,0.0,0.0,0.0,0.13304464524976256,0.02956547672216946
T19415I,13437,T19415I,16.525431397170944,2,1,2,2,4,1,2,0,0.12102558486566276,0.06051279243283138,0.12102558486566276,0.12102558486566276,0.2420511697313255,0.06051279243283138,0.12102558486566276,0.0
T00499N,13438,T00499N,18.369373845593934,26,9,34,32,12,0,5,7,1.415399360835391,0.4899459325968661,1.8509068564770497,1.742029982566635,0.653261243462488,0.0,0.2721921847760367,0.3810690586864514
T03171E,13439,T03171E,13.85249455388612,7,1,8,7,0,0,0,2,0.5053241474140302,0.07218916391629003,0.5775133113303202,0.5053241474140302,0.0,0.0,0.0,0.14437832783258006
T11869C,13440,T11869C,335.8739382569158,0,0,11,0,0,0,0,11,0.0,0.0,0.032750382649772335,0.0,0.0,0.0,0.0,0.032750382649772335
T01559M,13441,T01559M,29.24817160226596,17,5,17,21,9,0,9,0,0.5812329136732414,0.17095085696271806,0.5812329136732414,0.7179935992434158,0.3077115425328925,0.0,0.3077115425328925,0.0
T02458M,13442,T02458M,134.26826000968418,8,2,8,8,6,4,2,0,0.05958221250072798,0.014895553125181996,0.05958221250072798,0.05958221250072798,0.04468665937554599,0.02979110625036399,0.014895553125181996,0.0
T10885Y,13443,T10885Y,80.99382915807412,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.012346619617752842,0.0,0.0,0.0
T07833J,13444,T07833J,34.84897766435623,14,8,19,23,6,3,3,5,0.40173344925177806,0.22956197100101605,0.5452096811274131,0.6599906666279212,0.17217147825076204,0.08608573912538102,0.08608573912538102,0.14347623187563502
T01431X,13445,T01431X,24.27827830531134,9,5,20,14,11,1,6,10,0.37070173950642443,0.20594541083690246,0.8237816433476098,0.5766471503433269,0.45307990384118546,0.04118908216738049,0.24713449300428297,0.4118908216738049
T00833H,13446,T00833H,23.185616885994556,29,6,34,31,4,2,13,5,1.2507754330020724,0.2587811240693943,1.4664263697265676,1.3370358076918705,0.1725207493795962,0.0862603746897981,0.5606924354836876,0.21565093672449523
T14421M,13447,T14421M,30.48397238287736,4,1,4,4,3,0,2,0,0.1312164946798985,0.03280412366997462,0.1312164946798985,0.1312164946798985,0.09841237100992387,0.0,0.06560824733994924,0.0
T08975A,13448,T08975A,37.838795246167535,11,2,16,13,7,1,16,3,0.29070692997589886,0.052855805450163426,0.4228464436013074,0.3435627354260623,0.18499531907557198,0.026427902725081713,0.4228464436013074,0.07928370817524515
T10867W,13449,T10867W,60.00658581367738,1,0,4,0,9,2,2,1,0.016664837474757124,0.0,0.0666593498990285,0.0,0.1499835372728141,0.03332967494951425,0.03332967494951425,0.016664837474757124
T08013L,13450,T08013L,49.46379625179866,24,5,28,28,3,4,6,5,0.4852033571751437,0.1010840327448216,0.566070583371001,0.566070583371001,0.06065041964689296,0.08086722619585728,0.12130083929378592,0.1010840327448216
T01886Y,13451,T01886Y,132.13494114767252,33,12,35,42,5,3,3,3,0.24974469064257251,0.09081625114275364,0.2648807324996981,0.31785687899963777,0.03784010464281402,0.02270406278568841,0.02270406278568841,0.02270406278568841
T04562T,13452,T04562T,102.52397597579454,1,1,1,1,0,0,5,0,0.009753816026761345,0.009753816026761345,0.009753816026761345,0.009753816026761345,0.0,0.0,0.04876908013380673,0.0
T12696D,13453,T12696D,67.15498690811697,4,1,6,4,2,0,1,1,0.05956370753929108,0.01489092688482277,0.08934556130893662,0.05956370753929108,0.02978185376964554,0.0,0.01489092688482277,0.01489092688482277
T10962U,13454,T10962U,24.707328222483554,11,4,13,15,0,2,6,2,0.44521203996432324,0.1618952872597539,0.5261596835942002,0.6071073272240772,0.0,0.08094764362987696,0.24284293088963088,0.08094764362987696
T10766S,13455,T10766S,78.48204800014867,3,0,3,1,0,0,0,0,0.03822530217348963,0.0,0.03822530217348963,0.012741767391163209,0.0,0.0,0.0,0.0
T04467V,13456,T04467V,78.70608180212847,2,1,8,3,0,0,9,6,0.025410996891296316,0.012705498445648158,0.10164398756518526,0.03811649533694447,0.0,0.0,0.11434948601083342,0.07623299067388895
T19219G,13457,T19219G,10.896153122556289,1,0,1,0,1,0,0,0,0.09177550909502961,0.0,0.09177550909502961,0.0,0.09177550909502961,0.0,0.0,0.0
T04889N,13458,T04889N,114.71916480970685,1,1,4,2,0,0,4,3,0.008716939333186166,0.008716939333186166,0.034867757332744664,0.017433878666372332,0.0,0.0,0.034867757332744664,0.0261508179995585
T00851J,13459,T00851J,53.88460657503519,29,5,46,32,10,2,6,17,0.5381870972671393,0.09279087883916196,0.8536760853202899,0.5938616245706365,0.1855817576783239,0.03711635153566478,0.11134905460699435,0.3154889880531506
T21031V,13460,T21031V,115.85187540187454,0,0,1,0,0,0,5,1,0.0,0.0,0.0086317118003583,0.0,0.0,0.0,0.043158559001791504,0.0086317118003583
T21244G,13461,T21244G,21.570728055476554,3,1,20,4,3,0,7,17,0.13907736411513172,0.046359121371710575,0.9271824274342115,0.1854364854868423,0.13907736411513172,0.0,0.32451384960197405,0.7881050633190798
T05849J,13462,T05849J,59.532768979032305,8,1,9,7,1,3,2,0,0.13437977331136125,0.016797471663920156,0.1511772449752814,0.11758230164744109,0.016797471663920156,0.05039241499176047,0.03359494332784031,0.0
T03306B,13463,T03306B,56.362884938104386,13,1,17,12,7,2,8,1,0.23064823623340278,0.01774217201795406,0.301616924305219,0.21290606421544872,0.12419520412567842,0.03548434403590812,0.14193737614363247,0.01774217201795406
T13285S,13464,T13285S,90.68117615022946,6,5,50,10,2,4,2,41,0.06616588199142824,0.05513823499285687,0.5513823499285687,0.11027646998571373,0.022055293997142747,0.044110587994285494,0.022055293997142747,0.45213352694142633
T19998Q,13465,T19998Q,63.035953574480345,1,1,5,1,0,1,6,4,0.015863962441980774,0.015863962441980774,0.07931981220990388,0.015863962441980774,0.0,0.015863962441980774,0.09518377465188466,0.0634558497679231
T17483M,13466,T17483M,65.21419359300909,4,0,4,3,2,0,0,0,0.061336340750655194,0.0,0.061336340750655194,0.046002255562991395,0.030668170375327597,0.0,0.0,0.0
T12194M,13467,T12194M,23.191467864491674,1,1,4,2,3,2,5,1,0.04311930602422516,0.04311930602422516,0.17247722409690064,0.08623861204845032,0.12935791807267547,0.08623861204845032,0.21559653012112578,0.04311930602422516
T10847S,13468,T10847S,90.96660587401875,11,0,11,9,2,1,4,2,0.1209234959830654,0.0,0.1209234959830654,0.09893740580432624,0.021986090178739162,0.010993045089369581,0.043972180357478324,0.021986090178739162
T20079H,13469,T20079H,60.39701823325969,1,0,3,1,1,3,2,1,0.01655710876550054,0.0,0.04967132629650162,0.01655710876550054,0.01655710876550054,0.04967132629650162,0.03311421753100108,0.01655710876550054
T01011H,13470,T01011H,79.95869848268087,12,1,15,12,0,0,2,6,0.15007748034567134,0.012506456695472613,0.18759685043208918,0.15007748034567134,0.0,0.0,0.025012913390945225,0.07503874017283567
T07605Z,13471,T07605Z,102.13719896480112,5,1,7,4,2,0,3,1,0.04895376073239602,0.009790752146479204,0.06853526502535442,0.039163008585916814,0.019581504292958407,0.0,0.02937225643943761,0.009790752146479204
T09733O,13472,T09733O,66.13584437425592,1,0,2,0,2,0,3,1,0.015120393630133504,0.0,0.030240787260267007,0.0,0.030240787260267007,0.0,0.04536118089040051,0.015120393630133504
T02611D,13473,T02611D,61.63211357049836,22,0,26,18,4,3,2,4,0.35695676694318024,0.0,0.42185799729648576,0.29205553658987476,0.0649012303533055,0.048675922764979125,0.03245061517665275,0.0649012303533055
T21257L,13474,T21257L,79.69886679694476,2,0,2,1,2,1,3,0,0.025094459687809132,0.0,0.025094459687809132,0.012547229843904566,0.025094459687809132,0.012547229843904566,0.0376416895317137,0.0
T21122X,13475,T21122X,32.87294782315248,6,2,6,6,1,0,3,0,0.18252089932057108,0.0608402997735237,0.18252089932057108,0.18252089932057108,0.03042014988676185,0.0,0.09126044966028554,0.0
T01268E,13476,T01268E,38.937447537605124,32,3,45,28,7,0,4,14,0.8218309628307029,0.07704665276537839,1.155699791480676,0.7191020924768651,0.17977552311921627,0.0,0.10272887035383786,0.35955104623843254
T00464C,13477,T00464C,25.355379198390903,34,11,51,42,9,0,4,19,1.3409383363573477,0.433832991174436,2.0114075045360216,1.656453239029665,0.3549542655063568,0.0,0.15775745133615857,0.7493478938467532
T04118D,13478,T04118D,301.3977011729794,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.003317875339155543,0.0,0.0,0.0
T00669N,13479,T00669N,26.763855621388377,19,5,20,21,6,3,2,2,0.7099126623899481,0.18681912168156528,0.7472764867262611,0.7846403110625741,0.22418294601787833,0.11209147300893917,0.07472764867262612,0.07472764867262612
T09420A,13480,T09420A,136.5536864900936,2,0,3,1,1,0,3,1,0.01464625416864957,0.0,0.021969381252974356,0.007323127084324785,0.007323127084324785,0.0,0.021969381252974356,0.007323127084324785
T09966D,13481,T09966D,57.10689541073129,6,0,6,5,14,0,1,1,0.10506612129491642,0.0,0.10506612129491642,0.08755510107909702,0.24515428302147166,0.0,0.017511020215819406,0.017511020215819406
T16392G,13482,T16392G,62.24812087278234,7,1,11,6,10,0,1,1,0.11245319379690244,0.016064741970986063,0.1767121616808467,0.09638845182591638,0.16064741970986063,0.0,0.016064741970986063,0.016064741970986063
T18048B,13483,T18048B,30.82552634952014,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.03244064638706703,0.0
T15666J,13484,T15666J,7.976691219413691,17,5,17,21,8,0,9,0,2.131209486788878,0.6268263196437875,2.131209486788878,2.6326705425039076,1.0029221114300602,0.0,1.1282873753588176,0.0
T12931V,13485,T12931V,97.19203844839922,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.010288908597497065,0.0
T03039B,13486,T03039B,138.47241186337922,1,0,21,1,0,1,0,20,0.007221655104748433,0.0,0.15165475719971708,0.007221655104748433,0.0,0.007221655104748433,0.0,0.14443310209496865
T02727O,13487,T02727O,128.85766907366863,34,15,94,42,13,0,5,60,0.2638570156081437,0.11640750688594576,0.7294870431519267,0.3259410192806481,0.10088650596781965,0.0,0.03880250229531525,0.465630027543783
T03926X,13488,T03926X,80.06839568466782,3,0,10,2,4,0,4,7,0.037467966909376524,0.0,0.12489322303125508,0.024978644606251016,0.04995728921250203,0.0,0.04995728921250203,0.08742525612187856
T03505G,13489,T03505G,56.551514816344636,3,1,28,4,6,0,2,24,0.053048976844258355,0.017682992281419452,0.49512378387974465,0.07073196912567781,0.10609795368851671,0.0,0.035365984562838904,0.42439181475406684
T05503M,13490,T05503M,81.02433408221397,2,0,16,1,0,0,2,14,0.024683942455739717,0.0,0.19747153964591774,0.012341971227869859,0.0,0.0,0.024683942455739717,0.17278759719017803
NS0015O,13491,NS0015O,106.69571703537426,0,0,1,0,2,0,2,0,0.0,0.0,0.009372447440120363,0.0,0.018744894880240726,0.0,0.018744894880240726,0.0
T03256I,13492,T03256I,88.37398501500851,4,2,5,6,4,0,5,0,0.04526218885931965,0.022631094429659826,0.05657773607414956,0.06789328328897948,0.04526218885931965,0.0,0.05657773607414956,0.0
T19470P,13493,T19470P,67.34550519041171,1,0,1,1,13,0,1,0,0.01484880092847495,0.0,0.01484880092847495,0.01484880092847495,0.19303441207017435,0.0,0.01484880092847495,0.0
T02461H,13494,T02461H,106.82919817450664,8,0,14,6,4,5,0,2,0.07488589390076592,0.0,0.13105031432634034,0.056164420425574436,0.03744294695038296,0.046803683687978694,0.0,0.01872147347519148
NS0004D,13495,NS0004D,299.9966063277006,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333710412298875,0.0
T08917Q,13496,T08917Q,58.724043104301686,9,2,22,9,9,1,5,11,0.15325920226600895,0.03405760050355754,0.374633605539133,0.15325920226600895,0.15325920226600895,0.01702880025177877,0.08514400125889386,0.1873168027695665
T09588X,13497,T09588X,133.2456645938572,3,1,10,2,6,3,2,7,0.022514803833537288,0.007504934611179096,0.07504934611179095,0.015009869222358191,0.045029607667074575,0.022514803833537288,0.015009869222358191,0.052534542278253674
T03783A,13498,T03783A,143.52839490255982,12,1,50,10,4,2,9,38,0.08360714970822808,0.006967262475685674,0.3483631237842837,0.06967262475685673,0.027869049902742696,0.013934524951371348,0.06270536228117106,0.2647559740760556
T15633A,13499,T15633A,25.92343113908476,35,15,44,47,7,0,2,12,1.3501299196166396,0.5786271084071313,1.6973061846609185,1.8130316063423448,0.27002598392332794,0.0,0.07715028112095083,0.46290168672570503
T05536V,13500,T05536V,133.1894423147262,1,0,19,0,4,0,8,18,0.007508102613997012,0.0,0.14265394966594322,0.0,0.03003241045598805,0.0,0.0600648209119761,0.1351458470519462
T09004O,13501,T09004O,80.2870032610898,5,4,7,8,7,2,4,1,0.06227658022980657,0.049821264183845256,0.0871872123217292,0.09964252836769051,0.0871872123217292,0.024910632091922628,0.049821264183845256,0.012455316045961314
T20554N,13502,T20554N,36.30838718420357,2,2,7,3,2,1,3,4,0.05508369154083841,0.05508369154083841,0.19279292039293444,0.08262553731125763,0.05508369154083841,0.027541845770419206,0.08262553731125763,0.11016738308167683
T02849X,13503,T02849X,76.88898198796015,1,0,4,0,3,3,9,2,0.013005764599101955,0.0,0.05202305839640782,0.0,0.03901729379730587,0.03901729379730587,0.11705188139191759,0.02601152919820391
T21209D,13504,T21209D,28.85211668680929,2,1,3,2,4,2,13,1,0.06931900427653431,0.034659502138267156,0.10397850641480147,0.06931900427653431,0.13863800855306863,0.06931900427653431,0.450573527797473,0.034659502138267156
T12164G,13505,T12164G,107.96778254442624,3,0,4,3,0,2,5,0,0.027786066633030734,0.0,0.037048088844040976,0.027786066633030734,0.0,0.018524044422020488,0.04631011105505122,0.0
T10051Q,13506,T10051Q,77.99098616602664,1,0,1,0,1,0,2,0,0.012821994555514495,0.0,0.012821994555514495,0.0,0.012821994555514495,0.0,0.02564398911102899,0.0
T10367H,13507,T10367H,166.73353018870702,22,8,61,25,19,9,35,32,0.13194706532693612,0.04798075102797677,0.36585322658832287,0.1499398469624274,0.11395428369144482,0.053978344906473866,0.20991578574739836,0.19192300411190708
T06070M,13508,T06070M,42.39047108679731,5,0,5,3,2,1,2,0,0.11795103644312344,0.0,0.11795103644312344,0.07077062186587406,0.04718041457724937,0.023590207288624685,0.04718041457724937,0.0
T04267P,13509,T04267P,53.33456108324634,4,0,8,2,4,2,9,3,0.07499827351642901,0.0,0.14999654703285803,0.03749913675821451,0.07499827351642901,0.03749913675821451,0.1687461154119653,0.05624870513732177
T03120T,13510,T03120T,81.18267734878327,6,2,9,7,1,0,1,3,0.07390739251210375,0.024635797504034586,0.11086108876815563,0.08622529126412105,0.012317898752017293,0.0,0.012317898752017293,0.036953696256051875
T19214B,13511,T19214B,168.77188001254993,0,0,3,0,5,0,2,0,0.0,0.0,0.01777547302179083,0.0,0.02962578836965138,0.0,0.011850315347860553,0.0
T02982B,13512,T02982B,38.51191205115268,7,0,9,5,7,3,2,0,0.18176194395911555,0.0,0.2336939279474343,0.12982995997079683,0.18176194395911555,0.0778979759824781,0.05193198398831873,0.0
T20820M,13513,T20820M,29.78325497700024,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T20328F,13514,T20328F,70.15536488295453,4,0,24,2,1,1,3,21,0.05701630953917068,0.0,0.34209785723502406,0.02850815476958534,0.01425407738479267,0.01425407738479267,0.04276223215437801,0.29933562508064604
T02390J,13515,T02390J,133.2182073472851,27,9,54,34,4,4,16,25,0.20267499869303895,0.06755833289767965,0.4053499973860779,0.25522036872456755,0.030025925732302068,0.030025925732302068,0.12010370292920827,0.18766203582688792
T05967O,13516,T05967O,52.54777621888216,1,0,2,1,7,0,1,1,0.019030301031857304,0.0,0.03806060206371461,0.019030301031857304,0.13321210722300114,0.0,0.019030301031857304,0.019030301031857304
T11365J,13517,T11365J,87.85464004040435,7,2,10,8,1,4,1,1,0.07967706653604978,0.022764876153157077,0.1138243807657854,0.09105950461262831,0.011382438076578539,0.045529752306314154,0.011382438076578539,0.011382438076578539
T08695V,13518,T08695V,34.98026134549924,1,0,1,0,1,0,4,0,0.028587550851122093,0.0,0.028587550851122093,0.0,0.028587550851122093,0.0,0.11435020340448837,0.0
T15754I,13519,T15754I,27.295862847242987,3,1,4,3,1,1,3,0,0.10990676560726544,0.036635588535755145,0.14654235414302058,0.10990676560726544,0.036635588535755145,0.036635588535755145,0.10990676560726544,0.0
T12682X,13520,T12682X,50.537453134853244,4,1,5,3,0,1,1,0,0.07914922007103269,0.01978730501775817,0.09893652508879086,0.05936191505327451,0.0,0.01978730501775817,0.01978730501775817,0.0
T16975X,13521,T16975X,33.972375069097616,12,0,15,11,1,4,1,2,0.35322817364381426,0.0,0.44153521705476784,0.3237924925068298,0.029435681136984523,0.11774272454793809,0.029435681136984523,0.058871362273969045
T19579B,13522,T19579B,67.50698809375979,7,0,9,7,10,0,8,1,0.10369296864907926,0.0,0.13331953112024475,0.10369296864907926,0.1481328123558275,0.0,0.118506249884662,0.01481328123558275
T21562R,13523,T21562R,104.06602840997343,0,0,2,0,0,1,1,1,0.0,0.0,0.019218567582121017,0.0,0.0,0.009609283791060508,0.009609283791060508,0.009609283791060508
T05337Q,13524,T05337Q,89.6862923296225,3,0,3,2,0,1,1,0,0.03344992776570751,0.0,0.03344992776570751,0.022299951843805003,0.0,0.011149975921902502,0.011149975921902502,0.0
RD0049W,13525,RD0049W,161.85595846404155,0,0,0,0,2,0,3,0,0.0,0.0,0.0,0.0,0.01235666588353821,0.0,0.018534998825307316,0.0
T13857G,13526,T13857G,46.66975958576994,0,0,9,0,0,0,4,9,0.0,0.0,0.19284436174263445,0.0,0.0,0.0,0.08570860521894864,0.19284436174263445
T02785Y,13527,T02785Y,75.06970674560529,6,2,7,7,2,1,0,1,0.07992571518006164,0.026641905060020545,0.09324666771007191,0.09324666771007191,0.026641905060020545,0.013320952530010272,0.0,0.013320952530010272
T16493K,13528,T16493K,34.474803717961564,1,1,1,1,1,0,2,0,0.02900669161689801,0.02900669161689801,0.02900669161689801,0.02900669161689801,0.02900669161689801,0.0,0.05801338323379602,0.0
T02161Y,13529,T02161Y,134.65471674192835,25,3,33,24,10,4,1,5,0.18566003928338873,0.022279204714006646,0.2450712518540731,0.17823363771205317,0.07426401571335549,0.029705606285342197,0.007426401571335549,0.037132007856677744
T20681T,13530,T20681T,1073.5429954453657,0,0,2,0,2,0,2,0,0.0,0.0,0.0018629901256728783,0.0,0.0018629901256728783,0.0,0.0018629901256728783,0.0
