street_id,noise_day,noise_evening,noise_night,road_length,road_category,one_way,distance_to_road,fid,osm_commercial_pct_50m,osm_green_pct_50m,osm_industrial_pct_50m,osm_other_pct_50m,osm_residential_pct_50m,slope_pct,catastral_bldg_floors_mean_50m,catastral_bldg_floors_max_50m,catastral_bldg_floors_mean_100m,catastral_bldg_floors_max_100m,signal_count_50,poi_count_50,tree_count_50,transport_count_50,street_tree_count_10m,park_tree_count_10m,street_tree_count_20m,park_tree_count_20m,total_tree_count_10m,total_tree_count_20m,road_width,openness,edge_betweenness
T05769K,60,60,55,104.8491125803032,5,1,0.0,10962,0.0,0.0,0.0,0.0,0.0,0.7820759514737776,3.3954372623574143,8.0,3.4452554744525545,9.0,4,4,1,1,2,0,5,0,2,5,10.773736874743143,0.1666666666666666,0.0043794093163935
T05769K,60,60,55,104.8491125803032,5,1,0.0,10962,0.0,0.0,0.0,0.0,0.0,0.7820759514737776,3.3954372623574143,8.0,3.4452554744525545,9.0,4,4,1,1,2,0,5,0,2,5,10.773736874743143,0.1666666666666666,0.0043794093163935
T05769K,60,60,55,104.8491125803032,5,1,0.0,10962,0.0,0.0,0.0,0.0,0.0,0.7820759514737776,3.3954372623574143,8.0,3.4452554744525545,9.0,4,4,1,1,2,0,5,0,2,5,10.773736874743143,0.1666666666666666,0.0043794093163935
T10437E,55,50,55,64.62558567760624,5,1,0.0,10964,0.0,0.0,0.0,0.0,0.0,3.9303273992768255,4.128205128205129,10.0,4.163987138263666,11.0,1,3,1,1,20,0,23,0,20,23,14.22314649428644,0.25,0.0128770809085624
T03380L,70,65,60,51.19668059779018,3,0,0.784528364221775,10967,0.0,0.7704228898758867,0.0,0.0,0.0,1.152418761722136,4.427631578947368,11.0,4.032432432432432,12.0,6,6,1,1,8,0,13,0,8,13,29.737809020433453,0.3571428571428571,0.0002911733945034
T08887B,60,55,50,88.37243616190779,5,1,0.0,10968,0.0,0.0,0.0,0.0,0.0,0.2376317785746504,2.6715328467153285,10.0,2.7661927330173777,11.0,1,2,1,1,7,0,18,0,7,18,8.406152878091634,0.2,0.0008156458459672
T00442W,65,65,60,151.02409035676715,4,1,1.740947756630378,10969,0.0,6.5732302402724025,0.0,0.0,25.81408798772713,0.7151176485517972,3.955223880597015,7.0,4.046511627906977,8.0,8,7,11,2,0,0,17,0,0,17,41.101451739985,0.3529411764705882,0.0008430292780491
T03920R,65,65,60,66.72949011855627,5,0,0.0,10970,0.0,0.0,0.0,0.0,0.0,1.9631492217533,4.328571428571428,10.0,4.104477611940299,10.0,1,1,1,1,5,0,7,0,5,7,35.18668414444814,0.625,0.0
T03920R,65,65,60,66.72949011855627,5,0,0.0,10970,0.0,0.0,0.0,0.0,0.0,1.9631492217533,4.328571428571428,10.0,4.104477611940299,10.0,1,1,1,1,5,0,7,0,5,7,35.18668414444814,0.625,0.0
T11133V,55,55,45,80.29483851688101,5,1,0.0,10971,0.0,0.0,0.0,0.0,23.367628126463995,1.245410064296676,2.989304812834225,7.0,3.2794612794612794,11.0,1,3,1,1,0,0,1,0,0,1,7.944979184819305,0.2,0.0007781552782475
T18925V,60,55,50,109.86615097679208,4,0,0.0,10973,0.0,0.0,0.0,0.0,0.0,0.2093456601770559,3.827586206896552,12.0,3.857142857142857,12.0,1,1,22,1,5,0,15,0,5,15,37.0715953071212,0.6923076923076923,0.0034316864352195
T00799W,50,50,40,90.2203348480889,6,1,0.0,10974,0.0,0.0,0.0,0.0,100.0,1.6515121270908544,3.630952380952381,9.0,3.563492063492064,9.0,1,6,1,1,0,0,0,0,0,0,5.117727165318318,0.1818181818181818,0.0003300513392268
T09287N,60,55,50,73.30101947072247,4,1,0.0,10976,0.0,15.625635600549764,0.0,0.0,0.0,0.3001322903811738,3.055555555555556,10.0,3.671480144404332,10.0,3,1,1,1,13,0,19,0,13,19,35.139849246946724,0.6666666666666666,0.0031710855565892
T11421A,55,50,45,104.09802496816842,5,1,0.0,10977,0.0,0.0,0.0,0.0,0.0,12.07515675601716,3.3402777777777777,10.0,3.584852734922861,10.0,1,1,1,1,0,0,0,0,0,0,5.544348809854655,0.1666666666666666,0.0011274038974621
T11728Q,50,50,40,104.159452499995,5,0,0.0,10978,0.0,51.10353041633015,0.0,0.0,48.89646958367077,18.36607664850525,1.4222222222222225,3.0,1.5913978494623655,4.0,1,1,1,1,0,0,0,0,0,0,17.028017258582185,0.6333333333333333,0.0001100987234876
T14061I,65,65,60,92.49599271854396,4,1,0.0,10979,0.0,9.915729604680791,0.0,0.0,0.0,0.6378656363883808,4.6608187134502925,11.0,4.721649484536083,12.0,4,4,5,1,21,0,37,0,21,37,20.19829190954602,0.4090909090909091,0.0082367191609947
T05530P,50,45,40,106.15230378759604,5,1,0.0,10981,0.0,4.147729961766331,0.0,0.0,0.0,16.721257444884678,2.2403846153846154,7.0,2.317073170731707,8.0,1,1,26,1,0,0,0,0,0,0,22.47489744324318,0.5769230769230769,6.999662258448875e-05
T12011Q,55,55,50,150.03332028345687,5,1,0.0,10982,0.0,0.0,0.0,0.0,0.0,7.904911114374159,3.725490196078432,9.0,3.6728971962616814,9.0,3,1,1,4,25,0,35,0,25,35,21.18801222944561,0.4705882352941176,0.0009703603539129
T12011Q,55,55,50,150.03332028345687,5,1,0.0,10982,0.0,0.0,0.0,0.0,0.0,7.904911114374159,3.725490196078432,9.0,3.6728971962616814,9.0,3,1,1,4,25,0,35,0,25,35,21.18801222944561,0.4705882352941176,0.0009703603539129
T20084E,55,55,50,189.50216893647664,5,1,0.0,10983,0.0,9.895042486166975,0.0,0.0,0.0,2.469628886804231,4.971830985915493,11.0,3.8369565217391295,11.0,7,3,1,7,21,0,27,0,21,27,22.09229072815306,0.5833333333333334,0.0016393585672727
T04979O,60,55,50,56.61790693329441,4,0,0.0,10990,0.0,16.678675691238094,0.0,0.0,0.0,21.51261559374028,3.765957446808511,6.0,3.759878419452888,9.0,1,3,1,2,6,0,9,0,6,9,8.014034610888793,0.2857142857142857,0.0019100979701607
T05145K,65,65,60,115.80304837003024,2,1,1.94736653443584,10991,0.0,3.7365284965723,0.0,0.0,0.0,1.5716336663338073,1.8529411764705883,6.0,2.120234604105572,7.0,4,1,1,2,27,0,39,0,27,39,38.05493727593008,0.6538461538461539,0.0011023746118797
T05145K,65,65,60,115.80304837003024,2,1,1.94736653443584,10991,0.0,3.7365284965723,0.0,0.0,0.0,1.5716336663338073,1.8529411764705883,6.0,2.120234604105572,7.0,4,1,1,2,27,0,39,0,27,39,38.05493727593008,0.6538461538461539,0.0011023746118797
T19913V,65,65,60,64.31613646883896,2,0,0.0,10995,0.0,1.875751674968086,0.0,0.0,0.0,1.7569420606684765,2.93,8.0,2.9351032448377583,8.0,8,2,1,2,7,0,13,0,7,13,36.754804145958296,0.8888888888888888,0.0179551318510371
T13868J,45,45,40,177.41339238034908,5,1,0.0,10997,0.0,45.80134781088511,0.0,0.0,54.19865218911152,4.948892900077017,1.528301886792453,4.0,1.4351851851851851,4.0,1,1,1,3,0,0,0,0,0,0,19.62154162184348,0.8333333333333334,0.0001099543358356
T00699T,55,50,45,15.107699226684543,6,1,0.0,10999,0.0,2.2414091359098083,0.0,0.0,100.0,1.191444346606342,3.92,7.0,3.7743732590529246,8.0,1,4,25,1,3,0,12,0,3,12,26.88578145878589,0.8333333333333334,0.0009032514843678
T09563O,55,55,50,133.32176930208612,4,0,0.0,11000,0.0,7.529916998641983,0.0,0.0,76.39981827771071,0.5325462164683882,6.2926829268292686,13.0,5.580952380952381,13.0,3,2,54,1,25,0,44,0,25,44,20.47277075618729,0.3666666666666666,0.0037675760577651
T12315D,65,65,60,32.21018772905207,4,0,1.4692760472199,11001,0.0,13.770311626746462,0.0,0.0,0.0,2.5768183139423395,1.85,8.0,3.232876712328767,12.0,3,2,4,2,12,0,20,0,12,20,36.50399398206637,0.7,0.0
T09723M,60,60,55,237.97330184243165,4,1,0.0,11003,0.0,7.06145790007059,0.0,0.0,7.352837860828878,2.496078145907448,5.97872340425532,17.0,4.845360824742268,17.0,11,5,4,3,47,0,87,0,47,87,42.41057055759953,0.72,0.0076613029792822
T09723M,60,60,55,237.97330184243165,4,1,0.0,11003,0.0,7.06145790007059,0.0,0.0,7.352837860828878,2.496078145907448,5.97872340425532,17.0,4.845360824742268,17.0,11,5,4,3,47,0,87,0,47,87,42.41057055759953,0.72,0.0076613029792822
T12145D,65,65,60,63.812462802950655,2,1,0.0,11004,0.0,0.0,0.0,0.0,9.783048126674029,2.162588634725792,3.9751243781094527,11.0,3.573529411764706,11.0,2,1,13,1,12,0,20,0,12,20,25.73941464684547,0.375,0.0292817593195951
T08455H,75,70,65,25.90671352079852,2,1,4.96295428228136,11007,0.0,0.0,0.0,0.0,0.0,0.8877842701059572,5.285714285714286,11.0,4.803867403314917,13.0,3,3,1,2,6,0,15,0,6,15,29.065980601637538,0.5,0.0
T07558J,55,55,50,81.69406414871769,5,0,0.0,11008,0.0,0.0,0.0,8.057918431052688,0.0,12.301999118886489,3.636363636363636,8.0,3.3857142857142857,8.0,1,1,3,1,14,0,18,0,14,18,42.32343358187625,0.7727272727272727,0.0017007609857031
T07558J,55,55,50,81.69406414871769,5,0,0.0,11008,0.0,0.0,0.0,8.057918431052688,0.0,12.301999118886489,3.636363636363636,8.0,3.3857142857142857,8.0,1,1,3,1,14,0,18,0,14,18,42.32343358187625,0.7727272727272727,0.0017007609857031
T07084W,60,60,55,152.31106982106624,4,0,1.0125242637717016,11009,0.0,12.013430635684989,0.0,0.0,0.0,2.488329259311096,8.930555555555555,16.0,7.867021276595745,16.0,3,6,1,1,33,0,40,0,33,40,15.90562439691919,0.5882352941176471,0.0005290740231547
T19884H,55,50,45,73.2587574030373,5,1,0.0,11013,0.0,0.0,0.0,0.0,0.0,4.463630798122298,3.869565217391304,9.0,3.610215053763441,10.0,3,1,1,1,12,0,21,0,12,21,16.429396828007498,0.3333333333333333,0.0107249264564633
T06694M,60,55,50,46.67844460719599,5,1,0.0,11014,0.0,14.905070073423744,0.0,0.0,0.0,0.2999229962063797,3.6176470588235294,8.0,3.3783783783783785,10.0,1,1,1,1,13,0,18,0,13,18,35.70553528493279,0.6666666666666666,1.2429893517245537e-06
T02843R,55,55,50,64.84945285477004,6,1,0.5746215301679027,11015,0.0,10.76704854240977,0.0,0.0,0.0,2.8836001686438544,3.1955555555555555,10.0,2.958397534668721,10.0,1,1,36,1,1,0,3,0,1,3,7.630253846974528,0.3125,0.0
T18550K,45,45,40,35.182718297668515,5,1,0.0,11017,0.0,0.0,0.0,0.0,0.0,3.211818010342262,1.1764705882352942,3.0,1.9661016949152543,5.0,1,1,1,1,8,0,19,0,8,19,50.0,1.0,3.013307519332251e-06
T09037X,55,55,50,93.25788211184384,5,1,1.2032327885115226,11020,0.0,0.3416912637578531,0.0,0.0,90.83635150700124,0.085783551904075,3.770053475935829,11.0,3.3533653846153846,11.0,4,14,9,1,0,0,3,0,0,3,12.067546144849942,0.1818181818181818,0.0
T08028S,55,55,60,54.63868828612365,6,1,0.5046159093811701,11022,0.0,15.71862960861796,0.0,0.0,0.0,0.4758432440296469,2.946564885496183,7.0,2.7987288135593222,8.0,1,8,37,1,0,0,0,0,0,0,29.06003618828069,0.6428571428571429,0.0
T09676W,50,45,40,50.27974114913689,5,1,0.0,11023,0.0,2.844155543210313,0.0,0.0,77.48242299389642,0.2187753042541953,2.210526315789474,10.0,3.602941176470588,16.0,1,1,13,1,15,0,28,0,15,28,36.25886566773824,0.5714285714285714,0.000397103709256
RD0128X,70,70,65,266.07548908454805,1,1,0.0,11025,0.0,1.1438789258046933,0.0,0.0,0.0,1.8190312661053376,2.2096774193548385,4.0,2.012987012987013,6.0,2,1,1,2,1,0,47,0,1,47,39.34303060501611,0.8285714285714286,0.0039820293872815
T18021Q,55,55,50,196.31392692069969,5,1,0.0,11027,0.0,3.3135073138393416,0.0,0.0,0.0,0.2903512461818602,3.892857142857143,10.0,3.74061433447099,10.0,5,7,5,1,34,0,40,0,34,40,26.44946901013006,0.5185185185185185,0.0015510498237842
T02808O,50,45,40,36.77435352980592,2,1,0.0,11028,0.0,18.83955940711029,0.0,0.0,0.0,4.378052789008632,4.138461538461539,11.0,3.5459940652819,11.0,1,1,1,1,3,0,11,0,3,11,29.040371198914293,0.8,0.0168167984360934
T03249J,65,65,60,57.776902724070986,4,1,0.0,11030,0.0,11.947521050810352,0.0,0.0,0.0,0.6750124679746603,3.870503597122302,12.0,3.0589390962671907,15.0,7,9,1,1,8,0,16,0,8,16,42.68800202136697,0.7142857142857143,0.0099881162684706
T12348M,55,55,50,120.0291877862116,4,1,0.0,11033,0.0,0.0,0.0,0.0,0.0,3.332519580510096,3.8904109589041096,9.0,3.978456014362657,10.0,4,1,2,1,7,0,28,0,7,28,11.827751538762438,0.3214285714285714,0.0024265412126302
T16153T,60,60,50,232.56079759591788,5,1,0.0,11034,0.0,0.0,0.0,0.0,0.0,15.982916533305591,3.727835051546392,10.0,3.763358778625954,12.0,1,2,8,4,9,0,21,0,9,21,10.358330617471925,0.140625,0.0027220713475887
T17353D,65,65,60,195.8285847645008,5,1,0.0,11035,0.0,0.0,0.0,0.0,0.0,4.825655160810989,3.826612903225808,9.0,3.676691729323308,9.0,1,3,1,4,79,0,95,0,79,95,26.04936290129846,0.2727272727272727,0.0256421860541616
T21326H,45,45,40,75.31396821457386,5,1,0.6623679868787398,11036,0.0,8.926133297635538,0.0,0.0,0.0,15.149916984325689,2.42,7.0,2.7384615384615385,8.0,1,1,1,1,7,0,15,1,7,16,24.963990995257184,0.4166666666666667,0.0
T00171S,55,55,50,15.020965519267644,5,1,0.0,11037,0.0,0.0,0.0,0.0,0.0,0.7323106718626395,4.154285714285714,10.0,3.831381733021077,10.0,2,7,1,1,5,0,5,0,5,5,7.373275951541181,0.6666666666666666,0.0004354919915074
T18538O,50,50,45,76.64829150196081,5,0,0.0,11038,0.0,0.0,0.0,0.0,0.0,2.6484592670209013,2.828025477707006,11.0,2.9121140142517814,12.0,1,4,1,1,18,0,22,0,18,22,9.933708299847162,0.3333333333333333,0.0009893379135607
T20877D,55,55,50,1791.269658123549,1,1,0.0,11044,0.0,5.6691212294987405,13.11240789958704,0.0,0.0,0.1417989136369412,1.6363636363636365,4.0,2.267605633802817,7.0,6,1,1,2,23,0,23,0,23,23,41.21829757021446,0.9140625,0.0001100987234876
T20150X,60,60,55,85.73536222189273,5,1,0.0,11045,0.0,0.0,0.0,0.0,0.0,0.5831899312514058,2.973333333333333,11.0,3.5637393767705383,12.0,1,1,1,1,11,0,15,0,11,15,12.951335157569789,0.25,0.0001101175566595
T08616G,55,55,50,107.9123360420678,5,1,0.0,11048,0.0,3.802195268326588,0.0,0.0,0.0,7.72849207401035,2.031496062992126,5.0,1.875457875457876,5.0,1,1,1,1,21,0,35,0,21,35,21.044267094650785,0.6153846153846154,0.0012739322533136
T02348H,70,70,65,148.55188246157485,2,1,0.6497200499310216,11053,0.0,0.7805088530644144,0.0,0.0,70.50365156192952,1.6963773302674283,4.818181818181818,11.0,4.186157517899761,11.0,6,10,45,2,22,0,31,0,22,31,22.64319673122068,0.3125,0.0094982466316871
T03446M,50,50,45,74.56401200671348,5,0,0.0,11054,0.0,8.802488716898312,0.0,0.0,0.0,0.3218707854622352,3.8466257668711656,12.0,4.449626865671642,12.0,1,3,46,1,7,0,11,0,7,11,17.51649935710838,0.5,0.0035300709257257
T18405C,60,60,55,90.96332417308916,4,0,0.1553771644107592,11061,0.0,2.4958438434944883,0.0,0.0,0.0,0.1978822858686084,3.8,7.0,4.176470588235294,8.0,1,5,34,2,24,0,42,0,24,42,41.328235203636574,0.5909090909090909,0.0
T01407X,60,60,55,22.40108142278195,5,1,0.2011577563917379,11062,0.0,0.0,0.0,0.0,98.38313649453508,0.4464087227861506,3.475,8.0,3.819277108433735,8.0,1,4,1,1,0,0,0,0,0,0,7.127526971558364,0.5,0.0
T04956H,60,60,55,50.314631093789856,5,1,0.0,11063,0.0,0.0,0.0,0.0,0.0,11.249220234883063,4.224489795918367,9.0,3.859126984126984,9.0,1,2,1,1,11,0,13,0,11,13,10.307041361428173,0.25,0.0007016423781525
T14693I,60,60,55,114.237656430597,2,1,0.0,11066,0.0,16.497730859421537,0.0,0.0,43.66436504821304,8.5348389529712,4.172131147540983,9.0,4.354838709677419,13.0,5,1,1,1,21,0,34,0,21,34,28.13249583117821,0.3076923076923077,0.010735466755057
T14693I,60,60,55,114.237656430597,2,1,0.0,11066,0.0,16.497730859421537,0.0,0.0,43.66436504821304,8.5348389529712,4.172131147540983,9.0,4.354838709677419,13.0,5,1,1,1,21,0,34,0,21,34,28.13249583117821,0.3076923076923077,0.010735466755057
T05122D,65,65,60,107.69867842623763,2,1,0.0,11068,0.0,0.0,0.0,0.0,0.0,6.471761141875895,2.443396226415094,8.0,2.5359116022099446,8.0,4,1,1,2,26,0,60,0,26,60,37.82111671503,0.8846153846153846,0.0303556895640371
T04425L,55,55,50,105.9455542290891,5,1,0.0,11069,0.0,0.0,0.0,0.0,0.0,7.626560538428133,1.9942196531791907,9.0,2.517777777777778,9.0,3,1,1,1,0,0,0,0,0,0,13.764409766710564,0.2916666666666667,0.0005421819108638
T04425L,55,55,50,105.9455542290891,5,1,0.0,11069,0.0,0.0,0.0,0.0,0.0,7.626560538428133,1.9942196531791907,9.0,2.517777777777778,9.0,3,1,1,1,0,0,0,0,0,0,13.764409766710564,0.2916666666666667,0.0005421819108638
T11063Y,60,60,55,75.71817184406001,4,1,0.1154725982801264,11072,0.0,0.0,0.0,0.0,0.0,0.3697907285367727,3.624505928853755,8.0,3.7864963503649633,10.0,1,1,1,1,11,0,22,0,11,22,14.791438324684687,0.2222222222222222,0.0087706458648004
T04941A,55,55,50,142.94613293703594,2,1,0.0,11073,0.0,0.0,0.0,0.0,0.0,6.533937928068134,2.1422764227642275,7.0,2.6169590643274856,9.0,1,2,1,1,2,0,2,0,2,2,13.503719052341012,0.1842105263157894,0.0094678122257419
T05533S,50,50,45,75.72829065270332,5,0,0.0,11074,0.0,3.723001850523428,0.0,0.0,0.0,9.402028034463935,2.8271604938271606,6.0,2.358490566037736,7.0,1,1,2,2,0,0,0,0,0,0,14.209035084620812,0.35,0.0005498219009701
RD0030D,70,65,60,56.21086910290761,1,1,0.330587992756426,11075,0.0,14.956624847732266,0.0,0.0,0.0,11.67033647279868,0.0,0.0,1.0,1.0,1,1,1,1,0,0,0,0,0,0,50.0,1.0,0.0033945285868717
T17319B,60,60,55,42.72290123541481,3,1,0.0,11077,14.42960288268788,26.54566783036532,0.0,0.0,0.0,0.5383529966893486,17.18867924528302,25.0,17.661290322580644,28.0,1,1,1,2,2,0,6,0,2,6,28.411330268151964,0.4166666666666667,0.0
T04686E,55,55,50,121.52662202645212,5,1,0.0,11079,0.0,0.0,0.0,0.0,0.0,2.8635728525196047,3.504716981132076,9.0,3.23960396039604,9.0,1,2,1,1,27,0,31,0,27,31,12.481572859289486,0.1785714285714285,0.0046539404645766
T02955Y,65,65,60,86.19576415251444,5,1,0.0,11080,0.0,0.0,0.0,0.0,0.0,2.2622908152893686,3.9344262295081966,9.0,3.518808777429467,10.0,3,2,27,1,4,0,6,0,4,6,14.374169829552528,0.2,0.0106571521481743
T00112H,40,40,0,93.72446943683944,5,1,0.0,11084,0.0,0.0,0.0,0.0,0.0,0.3094175550905169,4.971311475409836,8.0,4.482115085536547,8.0,1,7,1,1,1,0,3,0,1,3,6.669910604348184,0.1818181818181818,0.0027381360433012
T14116G,65,65,60,44.56849966368188,3,1,0.0,11085,0.0,0.0,0.0,0.0,25.024320891693392,1.3911232176551391,5.150537634408602,10.0,4.846376811594203,11.0,2,5,1,1,8,0,15,0,8,15,31.11993265809386,0.4166666666666667,0.0082799977902411
T11174E,65,65,60,103.3474571212374,2,1,0.0,11089,0.0,0.0,0.0,0.0,0.0,4.45100305537737,4.574561403508772,12.0,4.576797385620915,12.0,4,1,1,2,4,0,12,0,4,12,9.110101445640884,0.2916666666666667,0.0218874542196977
LRD0049,70,70,65,133.55527752889537,1,1,0.0,11096,0.0,3.988530026747508,0.0,0.0,0.0,5.338605673954612,6.25,16.0,6.890410958904109,16.0,8,1,5,5,0,0,0,0,0,0,50.0,1.0,0.0237739291144516
T18959F,60,60,55,104.7639597253092,3,0,0.0,11097,0.0,35.22593237323704,0.0,0.0,0.0,0.3818107834184873,1.0,1.0,2.6666666666666665,9.0,5,1,18,1,0,0,2,0,0,2,28.576218765130807,0.5,0.0018212305092364
T05869N,65,65,60,121.188370067311,4,1,1.2581841019572502,11098,0.0,0.0,0.0,0.0,71.31257015480982,1.2872517924582372,3.546938775510204,11.0,3.4640776699029128,11.0,1,6,1,1,26,0,42,0,26,42,16.746627891321232,0.1428571428571428,0.0008714548123148
VA0013M,70,65,60,312.25854634971773,1,0,0.0,11102,0.0,0.0,0.0,0.0,0.0,6.590692895881821,2.467741935483871,6.0,2.398550724637681,6.0,10,1,1,1,0,0,0,0,0,0,44.756930906966105,0.9107142857142856,0.0152234555857304
VA0013M,70,65,60,312.25854634971773,1,0,0.0,11102,0.0,0.0,0.0,0.0,0.0,6.590692895881821,2.467741935483871,6.0,2.398550724637681,6.0,10,1,1,1,0,0,0,0,0,0,44.756930906966105,0.9107142857142856,0.0152234555857304
VA0013M,70,65,60,312.25854634971773,1,1,0.0,11102,0.0,0.0,0.0,0.0,0.0,6.590692895881821,2.467741935483871,6.0,2.398550724637681,6.0,10,1,1,1,0,0,0,0,0,0,44.756930906966105,0.9107142857142856,0.0152234555857304
T03652Q,60,55,50,59.65423429556155,5,1,0.0,11103,0.0,0.0,0.0,0.0,99.99999999999996,1.4248785379732367,3.451492537313433,9.0,3.4253632760898283,9.0,1,2,1,1,10,0,15,0,10,15,9.903336321903208,0.2857142857142857,0.0004116115294167
T06300H,75,70,65,50.28179534813801,2,1,0.5352743840702905,11106,0.0,39.96782885901441,0.0,0.0,0.0,0.5767513143066059,5.892857142857143,12.0,3.3464912280701755,12.0,1,1,1,1,0,0,0,0,0,0,50.0,1.0,0.0
T06921E,60,55,50,41.69723269834608,5,1,0.0,11109,0.0,18.47937065643064,0.0,0.0,0.0,2.134432747820551,3.066225165562914,7.0,3.0761904761904764,7.0,1,1,1,1,15,0,25,0,15,25,13.7005233950716,0.3333333333333333,0.0004403697830544
T17762Q,65,60,55,146.98798546703517,3,1,0.0,11111,0.0,10.892299927939398,0.0,0.0,50.25321393414293,0.3945901838723477,12.5,31.0,9.85576923076923,31.0,5,2,59,1,21,0,40,0,21,40,42.434409404825615,0.875,0.005911211638398
T02857X,55,55,50,96.02568523688949,5,1,0.0,11112,0.0,1.6069679713333271,0.0,0.0,0.0,5.1444574666360765,3.735294117647059,10.0,3.473417721518987,11.0,2,3,38,1,8,0,13,0,8,13,16.73117129814959,0.3181818181818182,0.0025175430997141
T11724M,45,45,40,40.4261968939851,5,0,0.0,11113,0.0,19.849459562057515,0.0,0.0,80.15054043794159,23.10382142150081,1.6170212765957446,4.0,1.5523809523809524,4.0,1,1,1,1,0,0,0,0,0,0,26.40936321227939,0.75,0.0001100987234876
T21303A,60,60,55,90.0867898737458,5,1,0.0,11116,0.0,0.0,0.0,0.0,0.0,6.249534355373078,1.9577464788732395,5.0,1.982248520710059,5.0,1,1,1,1,17,0,25,0,17,25,26.71821602353973,0.4545454545454545,0.0031439846220872
T21303A,60,60,55,90.0867898737458,5,1,0.0,11116,0.0,0.0,0.0,0.0,0.0,6.249534355373078,1.9577464788732395,5.0,1.982248520710059,5.0,1,1,1,1,17,0,25,0,17,25,26.71821602353973,0.4545454545454545,0.0031439846220872
T04071F,55,45,45,242.20040853880872,5,0,0.0,11121,0.0,0.0,91.59011175933097,0.0,0.0,0.3014032979868056,2.1481481481481484,7.0,2.326923076923077,8.0,1,1,1,1,26,0,48,0,26,48,48.14020915774175,0.6923076923076923,0.0001292018376153
T04071F,55,45,45,242.20040853880872,5,0,0.0,11121,0.0,0.0,91.59011175933097,0.0,0.0,0.3014032979868056,2.1481481481481484,7.0,2.326923076923077,8.0,1,1,1,1,26,0,48,0,26,48,48.14020915774175,0.6923076923076923,0.0001292018376153
T08194F,45,45,40,47.612358545989885,6,1,0.0,11122,0.0,0.0,0.0,0.0,0.0,0.7981143545917443,2.7892156862745097,12.0,3.2084095063985374,12.0,1,3,1,1,0,0,0,0,0,0,5.3231489641755765,0.3333333333333333,0.0004771070238942
T12254H,55,50,45,102.38115367687536,5,1,0.4777113213045735,11123,0.0,0.0,0.0,0.0,0.0,3.096271193573505,3.03515625,8.0,3.28411214953271,11.0,1,1,1,1,0,0,0,0,0,0,5.7204196731794985,0.2083333333333333,0.0007367536884767
T01163W,60,55,50,22.30588450512225,6,1,0.0,11126,0.0,0.0,0.0,0.0,100.00000000000004,0.8069633155970414,3.061946902654867,9.0,3.344551282051282,10.0,1,5,1,1,2,0,2,0,2,2,7.506683761706993,0.5,0.0003408804131244
T19396W,65,65,55,74.05724150958409,1,1,0.0,11127,0.0,0.0,0.0,0.0,0.0,3.0786979542058828,2.75,6.0,2.785202863961814,8.0,4,1,1,1,3,0,9,0,3,9,18.1031222436804,0.75,0.0007584746135119
T10530A,55,55,50,97.97546071229144,5,1,0.0572646465442383,11129,0.0,0.0,0.0,0.0,0.0,1.5309956075683129,4.7375,10.0,5.0,12.0,1,1,1,1,23,0,33,0,23,33,25.98235933889184,0.4090909090909091,0.0
T07551C,40,40,0,44.34623859776683,6,0,0.0,11134,0.0,0.0,0.0,0.0,0.0,8.546369220869316,1.9593495934959348,4.0,1.7657342657342658,5.0,1,1,1,1,0,0,0,0,0,0,21.084607333118623,0.4166666666666667,0.0006040363254221
T08085B,60,60,55,176.87272577682964,3,0,0.0,11136,0.0,0.0,0.0,0.0,0.0,1.8657479396932817,4.546511627906977,21.0,4.212195121951219,21.0,5,10,68,1,18,0,29,0,18,29,10.11695600430641,0.2,0.0387988767896221
T05256Q,60,60,55,36.26701611694355,5,1,4.4390583326899495,11138,0.0,0.0,0.0,0.0,0.0,5.7903811754174,2.982142857142857,7.0,2.994805194805195,7.0,1,1,1,1,1,0,2,0,1,2,6.368078542128664,0.4,0.0010795864737647
T06672G,60,55,55,335.5334724484992,4,1,1.0331158946483423,11139,0.0,0.1914596733458006,87.95832599751502,0.0,0.0,0.3963836793988401,1.7377049180327868,5.0,1.6935483870967742,8.0,1,1,1,1,2,0,11,0,2,11,16.085337425147475,0.1142857142857142,8.149741294994018e-05
T09913Q,60,60,55,30.230669232815263,3,0,0.5574140900477609,11140,0.0,0.0,0.0,0.0,0.0,0.1323158331195908,6.545454545454546,8.0,4.888888888888889,8.0,1,1,13,1,7,0,11,0,7,11,36.30824615709311,0.8,0.0
T21213Z,55,55,50,63.4735696694955,4,0,0.0,11142,0.0,0.0,0.0,0.0,0.0,19.3151174113466,6.14375,12.0,5.394472361809045,12.0,1,1,1,1,8,0,15,0,8,15,17.596694551409257,0.5,0.004110785506493
T10979D,55,50,45,121.89651291659511,5,1,0.0,11143,0.0,0.0,0.0,0.0,0.0,6.800857831424695,2.463157894736842,8.0,2.462264150943396,8.0,1,1,1,1,0,0,0,0,0,0,19.775587052495418,0.5714285714285714,7.371303519166519e-05
T07357C,65,65,60,26.43999799719201,3,0,0.9319900244280356,11144,0.0,16.41190701063832,0.0,0.0,0.0,0.945537136676601,5.481481481481482,13.0,4.325,13.0,5,2,1,2,0,0,4,0,0,4,44.12403000065358,0.75,0.0002091047086696
T07838O,65,60,55,85.5770893742001,5,1,0.2654800220589099,11150,0.0,0.0,0.0,0.0,0.0,1.4723547280553682,2.818548387096774,8.0,2.7876254180602005,8.0,2,10,6,1,20,0,22,0,20,22,5.844503026516528,0.2,0.0
