street_id,road_category,signal_count_50m,poi_count_50m,tree_count_50m,transport_count_50m,signal_count_100m,poi_count_100m,tree_count_100m,transport_count_100m,noise_day,noise_evening,noise_night
3641,residential,1,1,1,1,1,1,1,1,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
3642,living_street,1,15,41,1,1,43,41,1,55 - 60 dB(A),55 - 60 dB(A),55 - 60 dB(A)
3643,residential,1,1,37,1,1,1,128,1,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
3644,residential,1,5,1,1,6,11,1,2,55 - 60 dB(A),55 - 60 dB(A),45 - 50 dB(A)
3645,trunk,1,1,1,1,2,1,1,2,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A)
3646,secondary,4,2,1,1,5,6,1,5,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
3647,track,1,1,1,1,1,1,1,1,< 40 dB(A),< 40 dB(A),< 40 dB(A)
3648,residential,1,1,1,1,1,3,7,2,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A)
3649,primary,1,3,64,7,4,5,165,12,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
3650,residential,1,10,1,1,1,31,1,1,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
3651,pedestrian,1,5,1,1,1,21,1,1,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
3652,residential,1,5,1,1,13,14,21,2,55 - 60 dB(A),55 - 60 dB(A),45 - 50 dB(A)
3653,living_street,1,2,1,1,1,6,1,3,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A)
3654,residential,5,9,1,1,5,17,1,1,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A)
3655,tertiary,1,3,1,1,7,14,1,2,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
3656,primary,5,6,1,2,5,11,1,2,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A)
3657,tertiary,2,2,1,1,3,2,1,1,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
3658,tertiary,1,1,1,1,3,4,1,10,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
3659,residential,1,2,7,1,1,3,26,1,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A)
3660,living_street,1,2,17,1,4,7,25,1,40 - 45 dB(A),40 - 45 dB(A),< 40 dB(A)
3661,residential,1,1,1,1,1,11,1,1,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
3662,tertiary,1,14,1,2,23,18,1,7,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
3663,pedestrian,1,1,21,1,4,7,85,2,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
3664,pedestrian,1,1,5,1,1,1,7,1,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A)
3665,primary,4,4,1,1,7,7,31,1,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A)
3666,pedestrian,2,1,1,1,5,6,1,1,40 - 45 dB(A),40 - 45 dB(A),< 40 dB(A)
3667,residential,4,2,1,3,5,3,1,6,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A)
3668,residential,1,1,1,1,1,1,5,1,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A)
3669,residential,1,1,1,1,1,2,1,1,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
3670,living_street,1,1,2,1,1,4,45,2,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A)
3671,tertiary,6,2,1,1,7,3,1,3,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
3672,living_street,1,1,1,1,1,1,1,1,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A)
3673,residential,1,10,1,1,6,21,1,3,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
3674,residential,4,1,16,1,5,3,53,1,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A)
3675,tertiary,7,2,2,1,10,4,15,2,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A)
3676,residential,5,11,44,1,11,20,145,4,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
3677,residential,1,1,1,1,1,1,1,1,45 - 50 dB(A),40 - 45 dB(A),< 40 dB(A)
3678,residential,1,1,1,1,1,1,1,1,55 - 60 dB(A),55 - 60 dB(A),45 - 50 dB(A)
3679,pedestrian,1,8,1,1,1,43,1,1,45 - 50 dB(A),45 - 50 dB(A),< 40 dB(A)
3680,residential,1,1,15,1,3,11,120,2,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
3681,residential,1,1,1,1,4,3,1,4,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
3682,residential,1,20,1,1,1,39,1,1,60 - 65 dB(A),60 - 65 dB(A),60 - 65 dB(A)
3683,pedestrian,1,17,1,1,1,45,2,1,55 - 60 dB(A),55 - 60 dB(A),55 - 60 dB(A)
3684,residential,1,12,1,2,1,34,5,2,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A)
3685,residential,1,2,2,1,6,5,2,1,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
3686,secondary,4,3,1,1,4,3,1,1,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A)
3687,secondary,1,2,1,1,1,3,1,1,50 - 55 dB(A),50 - 55 dB(A),50 - 55 dB(A)
3688,residential,1,9,1,1,2,36,1,1,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
3689,secondary,6,7,1,5,7,17,1,7,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A)
3690,secondary,4,7,8,1,4,9,45,1,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
3691,residential,1,1,1,1,1,1,1,2,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A)
3692,living_street,1,4,1,1,1,15,24,2,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
3693,residential,1,1,1,1,1,1,1,1,45 - 50 dB(A),40 - 45 dB(A),< 40 dB(A)
3694,residential,1,1,1,1,1,1,1,1,45 - 50 dB(A),40 - 45 dB(A),40 - 45 dB(A)
3695,residential,4,2,1,1,5,10,1,1,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
3696,secondary,6,6,1,1,7,19,1,1,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A)
3697,primary,1,2,13,1,9,4,33,2,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
3698,tertiary,5,2,4,1,9,3,13,1,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A)
3699,pedestrian,6,17,55,1,7,30,91,2,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
3700,residential,3,4,1,1,4,7,1,1,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
3701,secondary,5,9,1,1,7,15,1,1,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
3702,residential,1,1,1,1,1,1,1,1,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
3703,residential,1,1,1,1,1,1,1,1,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A)
3704,secondary,6,3,6,1,12,12,16,3,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A)
3705,residential,1,1,4,1,9,4,21,3,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
3706,trunk,2,1,21,1,3,1,35,2,70 - 75 dB(A),70 - 75 dB(A),60 - 65 dB(A)
3707,living_street,1,1,1,1,1,27,9,1,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
3708,living_street,1,1,1,1,1,3,1,1,40 - 45 dB(A),40 - 45 dB(A),< 40 dB(A)
3709,residential,1,4,1,1,6,8,1,1,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A)
3710,residential,1,1,3,2,6,6,19,4,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
3711,residential,3,1,1,1,3,1,1,2,50 - 55 dB(A),45 - 50 dB(A),45 - 50 dB(A)
3712,pedestrian,2,1,82,1,5,5,179,2,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A)
3713,residential,1,1,1,1,4,1,1,1,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A)
3714,residential,1,1,16,1,2,1,98,1,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
3715,residential,1,5,1,4,3,11,1,6,65 - 70 dB(A),65 - 70 dB(A),55 - 60 dB(A)
3716,residential,1,1,4,1,1,2,7,2,50 - 55 dB(A),45 - 50 dB(A),40 - 45 dB(A)
3717,tertiary,1,1,1,1,4,1,8,1,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
3718,residential,1,1,1,1,3,1,1,1,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
3719,pedestrian,3,8,1,1,8,18,1,3,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A)
3720,pedestrian,1,3,59,1,1,3,169,1,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A)
3721,living_street,1,8,1,1,1,24,1,1,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
3722,residential,4,7,1,1,4,17,1,1,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A)
3723,residential,1,1,1,1,1,3,1,1,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
3724,residential,1,1,1,1,1,1,1,1,40 - 45 dB(A),40 - 45 dB(A),< 40 dB(A)
3725,residential,1,1,1,1,1,2,1,1,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A)
3726,secondary,4,4,3,1,5,7,3,1,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A)
3727,secondary,18,8,1,2,22,14,1,3,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
3728,residential,1,1,1,1,1,1,2,1,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
3729,residential,1,2,1,1,4,2,1,2,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
3730,residential,1,1,1,3,1,1,1,5,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A)
3731,tertiary,7,1,1,1,8,1,1,1,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
3732,residential,1,3,1,1,2,17,11,1,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
3733,residential,1,1,1,1,1,1,6,1,< 40 dB(A),< 40 dB(A),45 - 50 dB(A)
3734,living_street,1,7,10,1,1,16,14,1,40 - 45 dB(A),40 - 45 dB(A),< 40 dB(A)
3735,residential,1,13,1,1,6,30,1,2,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A)
3736,residential,1,1,1,1,3,1,1,1,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
3737,residential,6,6,31,1,8,15,81,3,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A)
3738,secondary,6,1,4,1,10,1,16,3,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
3739,living_street,1,15,1,1,4,35,1,1,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
3740,living_street,5,8,1,1,8,28,1,1,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
3741,living_street,9,3,1,1,13,3,1,2,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
3742,residential,4,1,1,1,7,2,1,1,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
3743,tertiary,1,1,1,1,1,1,1,1,< 40 dB(A),< 40 dB(A),45 - 50 dB(A)
3744,residential,1,1,1,1,1,1,1,1,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A)
3745,residential,1,1,1,1,1,1,1,1,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A)
3746,residential,1,1,1,1,1,1,1,1,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A)
3747,residential,4,5,1,1,7,11,1,3,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A)
3748,residential,1,1,1,1,1,4,1,1,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
3749,living_street,4,1,18,1,4,3,52,1,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
3750,secondary,7,3,1,1,11,7,1,1,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A)
3751,residential,1,1,1,1,1,3,1,1,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
3752,residential,1,1,1,1,1,1,1,1,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A)
3753,living_street,1,1,1,1,1,1,1,1,50 - 55 dB(A),50 - 55 dB(A),40 - 45 dB(A)
3754,residential,2,12,7,1,11,32,27,4,60 - 65 dB(A),55 - 60 dB(A),55 - 60 dB(A)
3755,residential,4,6,1,1,5,16,1,1,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A)
3756,tertiary,7,6,49,2,11,17,127,2,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A)
3757,residential,1,1,1,2,4,3,1,2,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
3758,track,1,1,1,1,1,1,1,2,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A)
3759,tertiary,1,1,1,1,1,1,1,1,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
3760,tertiary,2,4,4,1,6,14,20,1,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
3761,residential,1,6,1,1,1,31,1,1,55 - 60 dB(A),55 - 60 dB(A),45 - 50 dB(A)
3762,tertiary,4,1,35,1,4,1,68,2,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A)
3763,tertiary,1,11,26,3,5,19,103,8,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
3764,tertiary,2,2,4,2,5,5,5,2,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
3765,primary,7,1,2,1,7,1,7,5,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A)
3766,living_street,1,1,1,1,4,3,4,1,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
3767,residential,8,4,21,1,11,9,55,6,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
3768,residential,5,2,57,1,5,7,144,2,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
3769,tertiary,23,5,62,1,27,16,143,7,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
3770,living_street,1,4,6,1,2,15,25,1,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
3771,residential,1,1,26,1,1,1,77,1,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
3772,residential,1,1,1,1,1,1,1,1,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A)
3773,primary,4,2,1,3,4,6,1,3,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A)
3774,pedestrian,1,1,10,1,6,6,68,1,45 - 50 dB(A),40 - 45 dB(A),< 40 dB(A)
3775,primary,9,1,8,1,10,4,13,2,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A)
3776,tertiary,4,1,50,2,10,1,132,3,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
3777,residential,1,1,1,1,1,1,6,1,< 40 dB(A),< 40 dB(A),< 40 dB(A)
3778,pedestrian,1,14,1,1,3,36,1,2,60 - 65 dB(A),60 - 65 dB(A),50 - 55 dB(A)
3779,residential,1,1,1,1,1,2,1,3,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
3780,living_street,1,1,6,1,9,1,29,5,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
3781,pedestrian,1,1,3,1,1,1,7,1,45 - 50 dB(A),40 - 45 dB(A),< 40 dB(A)
3782,pedestrian,1,14,1,1,1,32,8,1,55 - 60 dB(A),55 - 60 dB(A),< 40 dB(A)
3783,tertiary,1,5,15,1,1,9,32,1,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
3784,residential,1,2,1,1,2,7,1,3,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A)
3785,living_street,1,1,1,1,1,3,3,2,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A)
3786,living_street,1,2,1,1,3,10,1,1,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
3787,residential,1,1,1,1,1,2,1,2,45 - 50 dB(A),40 - 45 dB(A),< 40 dB(A)
3788,residential,2,3,1,1,2,3,1,1,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A)
3789,trunk,1,1,1,1,1,1,1,2,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
3790,living_street,1,6,1,1,2,25,8,1,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A)
3791,living_street,1,3,1,1,1,23,9,1,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
3792,pedestrian,1,4,1,1,1,20,1,1,45 - 50 dB(A),40 - 45 dB(A),< 40 dB(A)
3793,tertiary,2,1,11,1,6,2,50,2,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A)
3794,residential,1,1,1,1,4,1,8,1,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
3795,living_street,1,1,1,1,10,1,1,7,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A)
3796,living_street,1,1,1,1,2,10,1,2,60 - 65 dB(A),60 - 65 dB(A),50 - 55 dB(A)
3797,residential,1,2,1,1,1,5,2,1,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
3798,residential,1,1,1,3,3,1,1,4,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A)
3799,residential,1,1,1,1,1,3,1,2,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A)
3800,living_street,1,4,8,1,1,14,13,1,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
3801,residential,3,2,1,1,6,9,1,3,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
3802,residential,1,1,1,1,1,1,1,1,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
3803,residential,3,1,1,1,3,3,1,2,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A)
3804,tertiary,1,1,1,1,1,1,1,1,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
3805,tertiary,1,1,1,1,1,1,1,1,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
3806,primary,14,10,23,8,20,16,86,9,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
3807,tertiary,1,1,1,1,2,1,1,1,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
3808,residential,1,1,1,1,1,1,1,2,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A)
3809,pedestrian,9,1,1,1,9,1,1,1,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A)
3810,residential,5,1,114,2,10,2,308,2,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A)
3811,pedestrian,1,5,1,1,1,17,7,1,55 - 60 dB(A),50 - 55 dB(A),40 - 45 dB(A)
3812,residential,1,1,1,1,1,1,1,1,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A)
3813,residential,1,1,1,1,1,1,1,2,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
3814,residential,1,1,1,1,8,9,1,3,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
3815,residential,1,1,1,1,1,1,1,3,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
3816,secondary,16,1,24,1,20,2,78,4,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
3817,secondary,3,1,5,1,3,1,10,1,60 - 65 dB(A),55 - 60 dB(A),55 - 60 dB(A)
3818,residential,1,4,28,1,4,8,148,1,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A)
3819,residential,1,1,1,1,1,2,1,1,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A)
3820,residential,1,13,1,1,1,33,1,2,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A)
3821,living_street,1,13,1,1,1,35,1,2,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
3822,tertiary,3,5,33,1,5,23,51,1,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A)
3823,residential,1,1,1,1,1,2,1,1,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
3824,living_street,1,2,1,1,1,3,1,1,50 - 55 dB(A),45 - 50 dB(A),40 - 45 dB(A)
3825,pedestrian,1,5,1,1,4,14,1,1,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A)
3826,living_street,1,1,1,2,1,1,1,3,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A)
3827,residential,1,1,16,1,1,2,84,3,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
3828,living_street,1,1,38,1,8,11,159,2,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A)
3829,residential,9,5,110,3,11,6,247,8,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A)
3830,secondary,6,1,51,2,7,1,84,5,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
3831,residential,3,1,1,1,4,1,5,1,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
3832,tertiary,7,13,1,1,7,22,1,2,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A)
3833,secondary,2,15,1,1,2,25,1,2,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A)
3834,tertiary,9,1,19,3,12,2,34,6,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A)
3835,pedestrian,1,2,1,1,1,5,1,1,55 - 60 dB(A),55 - 60 dB(A),45 - 50 dB(A)
3836,residential,2,1,1,1,7,7,1,2,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
3837,tertiary,1,2,54,2,3,6,88,5,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A)
3838,residential,3,1,35,5,4,2,118,5,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A)
3839,pedestrian,1,7,1,1,1,31,3,1,50 - 55 dB(A),50 - 55 dB(A),40 - 45 dB(A)
3840,residential,1,2,1,1,1,3,1,2,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A)
3841,residential,1,1,1,4,6,5,18,7,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
3842,pedestrian,1,1,108,1,1,5,183,1,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
3843,residential,1,1,1,1,1,1,1,1,55 - 60 dB(A),55 - 60 dB(A),55 - 60 dB(A)
3844,pedestrian,1,14,1,1,1,38,12,1,50 - 55 dB(A),50 - 55 dB(A),< 40 dB(A)
3845,pedestrian,1,17,1,1,1,57,37,1,45 - 50 dB(A),50 - 55 dB(A),60 - 65 dB(A)
3846,secondary,22,1,18,9,24,14,103,13,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
3847,living_street,3,8,1,5,8,21,1,9,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
3848,residential,1,1,1,1,1,4,13,1,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A)
3849,residential,1,1,1,1,1,1,1,2,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
3850,residential,1,1,1,1,1,2,1,1,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
3851,tertiary,5,3,1,1,7,10,1,1,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A)
3852,residential,3,2,1,1,7,2,125,3,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A)
3853,residential,1,2,1,1,1,3,1,1,55 - 60 dB(A),55 - 60 dB(A),45 - 50 dB(A)
3854,residential,2,4,1,1,4,14,1,1,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
3855,residential,1,1,9,1,3,1,9,1,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A)
3856,living_street,2,1,1,1,3,6,1,1,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A)
3857,residential,1,14,1,1,1,32,1,1,50 - 55 dB(A),50 - 55 dB(A),40 - 45 dB(A)
3858,residential,1,1,1,1,1,2,39,1,50 - 55 dB(A),45 - 50 dB(A),40 - 45 dB(A)
3859,residential,1,6,50,1,1,8,96,3,55 - 60 dB(A),55 - 60 dB(A),55 - 60 dB(A)
3860,living_street,6,3,67,1,8,9,143,1,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
3861,residential,1,1,1,3,1,2,1,4,50 - 55 dB(A),45 - 50 dB(A),40 - 45 dB(A)
3862,residential,1,4,1,2,1,5,1,3,65 - 70 dB(A),65 - 70 dB(A),55 - 60 dB(A)
3863,residential,4,1,1,2,4,1,1,2,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
3864,living_street,3,1,1,3,6,4,1,6,45 - 50 dB(A),40 - 45 dB(A),< 40 dB(A)
3865,tertiary,1,2,1,3,3,6,15,7,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A)
3866,secondary,4,7,1,1,4,14,1,1,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A)
3867,residential,1,1,1,2,1,1,1,2,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A)
3868,residential,1,1,1,1,1,1,1,1,40 - 45 dB(A),40 - 45 dB(A),< 40 dB(A)
3869,residential,1,1,1,2,1,2,1,3,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A)
3870,residential,1,3,1,1,7,7,2,2,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A)
3871,track,1,1,1,1,1,1,1,1,50 - 55 dB(A),45 - 50 dB(A),45 - 50 dB(A)
3872,living_street,1,1,4,1,1,2,24,2,55 - 60 dB(A),55 - 60 dB(A),45 - 50 dB(A)
3873,tertiary,1,1,4,1,3,1,9,1,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A)
3874,living_street,1,4,1,1,1,19,1,1,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A)
3875,residential,1,1,1,1,1,1,1,2,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
3876,residential,2,2,1,1,3,6,1,2,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A)
3877,living_street,1,8,1,1,1,26,1,2,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
3878,residential,9,4,1,1,12,8,9,1,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A)
3879,residential,1,1,3,1,1,1,43,1,< 40 dB(A),< 40 dB(A),< 40 dB(A)
3880,living_street,1,6,1,1,1,9,1,1,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A)
3881,residential,1,2,34,1,8,3,154,3,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A)
3882,residential,4,13,120,1,4,43,215,4,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
3883,secondary,2,18,3,1,8,39,88,1,50 - 55 dB(A),45 - 50 dB(A),40 - 45 dB(A)
3884,pedestrian,1,4,1,1,1,18,1,2,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A)
3885,residential,2,3,1,1,5,5,8,2,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A)
3886,secondary,3,3,1,1,9,14,1,1,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A)
