road_id,signals_50,transport_100,pois_noisy_100,pois_sensitive_100
30247382_30247386_0,4,9,5,1
30247386_30247382_0,4,9,5,1
30247386_30247390_0,1,6,2,1
30247390_30558221_0,1,5,4,1
30247390_30247395_0,3,7,2,1
30247390_30247386_0,1,6,2,1
30247395_30558251_0,3,3,1,1
30247395_431100308_0,3,3,1,1
30247395_30247390_0,3,7,2,1
30247401_13307330505_0,3,2,3,1
30247401_431100308_0,5,4,5,1
30247405_1614010928_0,10,9,7,1
30247405_30247406_0,8,9,6,1
30247405_13307330505_0,9,9,9,1
30247406_1614010934_0,9,9,6,1
30247406_30247405_0,8,9,6,1
30247409_412398706_0,7,6,12,5
30247409_30247411_0,6,6,12,10
30247411_6042820380_0,2,2,7,9
30247411_30247413_0,4,2,20,11
30247413_30247416_0,4,2,21,7
30247413_30313349_0,2,2,19,7
30247416_30248590_0,5,4,25,3
30247416_30313240_0,2,2,18,3
30247426_30247429_0,2,4,17,6
30247426_30556617_0,2,5,28,7
30247429_412398695_0,4,5,15,9
30247429_359104405_0,5,4,7,5
30247431_1311619368_0,11,6,4,2
30247431_30237617_0,6,4,4,1
30247432_30247166_0,3,3,14,1
30247432_30247433_0,4,8,25,2
30247433_301572949_0,6,11,31,2
30247433_30238026_0,4,11,29,2
30247434_3314294600_0,4,3,37,2
30247434_11370726443_0,4,2,33,1
30248252_30236750_0,1,2,13,1
30248252_30248264_0,1,2,21,1
30248264_1495940226_0,5,7,61,1
30248264_30248270_0,1,3,19,1
30248270_30236752_0,1,3,13,1
30248272_30236752_0,4,2,8,1
30248274_30248275_0,1,2,29,2
30248275_30248318_0,1,2,18,2
30248275_30236753_0,2,3,25,2
30248280_30248281_0,1,2,7,1
30248280_30298893_0,4,3,14,1
30248281_30236760_0,1,2,7,1
30248281_30298893_0,4,3,12,1
30248295_30248318_0,1,2,14,2
30248296_30248300_0,1,3,14,1
30248296_30248295_0,1,2,13,2
30248297_4834501706_0,10,2,1,1
30248297_30248296_0,10,2,2,1
30248300_30248299_0,2,6,24,1
30248300_30248310_0,1,3,13,1
30248310_30238385_0,9,15,36,1
30248310_30248274_0,1,2,31,1
30248312_30248300_0,1,4,16,1
30248312_30248297_0,10,2,6,1
30248313_30248312_0,1,3,6,1
30248313_30252077_0,1,3,7,1
30248318_30248275_0,1,2,18,2
30248318_30248310_0,1,2,20,2
30248342_30647925_0,2,4,12,1
30248342_30248343_0,1,4,11,2
30248343_82632464_0,1,3,8,4
30248343_4554626933_0,1,4,9,6
30248345_4554626933_0,1,4,6,7
30248535_30243312_0,1,2,5,1
30248535_9056235029_0,4,8,3,1
30248549_30246778_0,4,4,8,2
30248549_30238020_0,3,3,7,1
30248550_30247088_0,3,7,22,2
30248550_30685341_0,8,7,19,1
30248580_430535694_0,8,5,7,1
30248580_30248582_0,7,6,10,1
30248582_30248583_0,2,6,13,1
30248582_30248580_0,7,6,10,1
30248583_30248582_0,2,6,13,1
30248583_30237768_0,3,6,17,1
30248584_30248585_0,2,4,16,1
30248584_30313132_0,2,4,22,1
30248585_30237694_0,3,6,18,1
30248586_364722133_0,5,5,22,3
30248586_30313129_0,5,6,15,3
30248590_30248591_0,4,6,18,1
30248590_30247426_0,5,5,20,4
30248591_30558181_0,3,4,8,1
30248591_30617419_0,3,8,25,1
30248592_678297060_0,6,9,20,1
30248592_30248593_0,4,4,14,1
30248592_412398683_0,5,5,17,4
30248593_30556621_0,4,4,22,4
30248593_30248594_0,3,4,16,1
30248594_7382807803_0,1,4,16,1
30248594_30248595_0,1,4,16,1
30248595_30554783_0,1,5,18,1
30251173_30251175_0,9,5,13,1
30251175_30251176_0,7,4,13,1
30251175_30294469_0,5,5,12,1
30251176_30251177_0,9,4,13,1
30251176_30251175_0,7,4,13,1
30251176_30314635_0,5,5,24,1
30251177_30251178_0,5,3,13,1
30251177_30251176_0,9,4,13,1
30251178_30251177_0,5,3,13,1
30251178_30251179_0,6,3,11,1
30251179_60591465_0,3,2,11,1
30251179_578369832_0,4,3,8,1
30251179_30251178_0,6,3,11,1
30251181_60591980_0,3,4,7,1
30251181_1000063828_0,8,6,7,1
30251181_578369832_0,3,4,9,1
30251184_12944711157_0,2,4,3,1
30251184_540312576_0,7,4,4,1
30251188_30294503_0,1,5,11,1
30251188_30251189_0,3,5,8,1
30251188_12944711157_0,2,5,5,1
30251189_30251188_0,3,5,8,1
30251189_339961223_0,3,5,12,1
30251189_30251190_0,6,5,10,1
30251190_30251191_0,3,2,7,1
30251190_30237479_0,3,2,8,1
30251190_30251189_0,6,5,10,1
30251191_30294321_0,1,2,4,1
30251191_1904455769_0,3,7,13,1
30251191_30251190_0,3,2,7,1
30251200_2588057862_0,8,6,11,1
30251200_557230545_0,5,4,7,1
30251207_30237606_0,5,6,8,1
30251207_364991626_0,5,6,8,1
30251207_10173687169_0,5,6,8,1
30251592_30251593_0,1,2,1,1
30251592_2344314668_0,1,2,1,1
30251592_30251622_0,1,2,1,1
30251593_30251592_0,1,2,1,1
30251593_30251635_0,1,2,1,1
30251593_30251623_0,1,2,1,1
30251622_30251623_0,1,2,1,1
30251622_30251623_1,1,2,1,1
30251622_30251592_0,1,2,1,1
30251623_30251622_0,1,2,1,1
30251623_30251622_1,1,2,1,1
30251623_30251593_0,1,2,1,1
30251635_1622477296_0,1,2,1,1
30251635_30251593_0,1,2,1,1
30251717_8166004731_0,8,2,1,1
30251717_523781529_0,8,2,1,1
30251870_574969058_0,1,2,1,1
30251870_4111795685_0,1,2,1,1
30251873_9429582929_0,1,2,1,1
30251873_9429582924_0,1,2,1,1
30251873_4111795685_0,1,2,1,1
30251877_3577569669_0,1,2,2,1
30251877_574969130_0,1,2,3,1
30251877_574969097_0,1,3,3,1
30252066_2984948749_0,6,2,4,1
30252067_30252066_0,1,4,2,1
30252067_30252070_0,1,4,1,1
30252069_30252066_0,1,2,2,1
30252069_30252070_0,1,3,2,1
30252070_4834501715_0,1,3,1,1
30252070_4834501720_0,10,3,1,1
30252078_168537019_0,3,3,1,1
30252163_30252167_0,1,2,72,1
30252167_30252169_0,1,2,39,1
30252169_30252170_0,1,2,35,1
30252169_30646179_0,1,2,51,1
30252170_30252171_0,1,2,23,1
30252170_30254288_0,1,2,48,1
30252171_30252172_0,1,2,15,1
30252172_1400693909_0,1,2,14,1
30252173_30646806_0,1,2,12,2
30252173_194580864_0,1,2,16,1
30252176_194583692_0,1,3,15,1
30252209_3497472682_0,1,8,46,1
30253202_30312975_0,4,2,10,1
30253203_30253202_0,4,2,6,1
30253203_30689520_0,4,3,6,1
30253204_506223339_0,4,2,2,1
30253204_30253203_0,4,2,3,1
30253205_30253204_0,4,2,1,1
30253205_10119384982_0,2,2,2,1
30253206_30253205_0,3,2,8,1
30253206_30253381_0,4,2,11,1
30253208_30312832_0,5,2,2,1
30253208_243338863_0,3,3,5,1
30253210_1043925401_0,1,2,2,1
30253210_1621899825_0,2,2,1,1
30253211_30253210_0,4,3,1,1
30253211_253795218_0,9,4,7,1
30253212_30253211_0,4,3,1,1
30253212_30313063_0,8,4,1,1
30253278_30253296_0,4,5,5,1
30253278_30689531_0,5,2,3,1
30253296_30689552_0,5,4,3,1
30253296_30253297_0,2,3,3,1
30253297_30253310_0,1,2,6,1
30253297_347712604_0,1,2,6,1
30253310_7159373371_0,2,2,1,1
30253314_6873720976_0,2,2,1,1
30253314_30253315_0,2,2,2,1
30253315_347712510_0,7,3,1,1
30253315_30253333_0,5,2,1,1
30253333_30253348_0,4,2,2,1
30253348_247637684_0,3,2,1,1
30253348_30253367_0,3,3,2,1
30253367_243341175_0,2,2,1,1
30253375_30253376_0,10,2,8,1
30253375_7866434035_0,10,3,6,1
30253376_30242971_0,8,2,5,1
30253376_3752208202_0,4,2,7,1
30253377_30253380_0,8,7,10,1
30253377_797407449_0,20,12,3,1
30253380_30253206_0,4,2,13,1
30253380_30689524_0,3,5,10,2
30253381_365565045_0,2,2,5,1
30253381_13781851607_0,2,2,6,1
30253388_1940573413_0,3,7,15,1
30253388_30253389_0,4,3,9,1
30253389_30312960_0,4,2,3,1
30253389_30253390_0,4,2,6,2
30253390_1940624161_0,3,2,5,2
30253390_30253391_0,4,2,6,3
30253391_304495406_0,3,6,4,1
30253391_30253392_0,4,4,3,1
30253392_243338876_0,4,2,3,1
30253392_262251807_0,4,2,1,1
30253394_541644026_0,3,4,2,2
30253394_30253395_0,1,3,1,1
30253395_4552362841_0,2,4,1,1
30253395_4192143113_0,1,2,1,1
30253397_299362163_0,4,2,1,1
30253397_30253398_0,4,2,1,1
30253398_312895216_0,3,3,3,1
30253398_2578612978_0,4,3,1,1
30253399_30253394_0,1,6,1,1
30253400_543552977_0,3,2,1,1
30253400_543552897_0,2,2,2,1
30253400_4552362841_0,2,4,1,1
30253401_30253397_0,4,2,1,1
30253401_543552956_0,2,2,2,1
30253402_3407038841_0,1,2,1,1
30253402_30253398_0,2,2,1,1
30253432_30253435_0,2,2,1,2
30253432_30332756_0,3,2,1,2
30253435_30253436_0,1,2,1,1
30253435_30253444_0,1,2,1,1
30253436_30253438_0,1,2,1,1
30253436_30253446_0,1,2,1,1
30253438_30253439_0,1,2,1,2
30253438_30332760_0,1,2,1,1
30253439_30253449_0,1,2,1,2
30253440_30253432_0,2,2,1,2
30253444_30555408_0,1,2,1,1
30253444_30253440_0,2,2,1,2
30253446_30556152_0,1,2,1,1
30253446_30253444_0,1,2,1,1
30253448_30253438_0,1,2,2,1
30253448_30253446_0,1,2,2,1
30253449_30253448_0,1,2,3,2
30253449_2192116959_0,1,2,3,2
30253450_30253451_0,1,2,3,1
30253450_30253449_0,1,2,1,2
30253451_7095387192_0,1,2,3,1
30253451_30253456_0,1,2,7,1
30253456_30253457_0,1,2,7,1
30253456_2293703110_0,1,2,7,1
30253456_2293703215_0,1,2,6,1
30253457_30555981_0,1,2,6,1
30253494_94668946_0,7,3,10,1
30253494_30238030_0,8,5,21,1
30253568_1303465744_0,3,2,11,1
30253568_30242960_0,4,2,20,1
30253569_667410900_0,4,2,30,1
30253569_30333312_0,4,2,24,1
30253571_30253572_0,4,2,19,1
30253571_3196847751_0,3,2,19,1
30253572_30253573_0,4,2,12,1
30253572_30555975_0,3,2,17,1
30253573_30253991_0,3,2,12,1
30253573_30253574_0,4,2,9,1
30253574_30555976_0,6,2,11,1
30253574_12256308653_0,2,2,7,1
30253579_769906814_0,4,2,12,1
30253579_30253728_0,4,2,14,1
30253584_6874436707_0,1,2,9,1
30253584_30253589_0,1,2,16,2
30253584_30253730_0,4,2,14,2
30253589_30243398_0,2,2,6,2
30253589_30253457_0,1,2,8,2
30253725_30253977_0,3,5,10,1
30253727_1860575767_0,3,4,6,1
30253727_30558456_0,4,3,6,1
30253728_1303440728_0,3,2,15,1
30253728_1860575766_0,3,2,13,1
30253730_30253584_0,4,2,14,2
30253730_1860575765_0,4,2,13,1
30253733_30253982_0,5,4,15,1
30253733_1860575762_0,5,3,16,1
30253734_30253733_0,4,5,15,1
30253734_1303457186_0,3,5,8,1
30253862_879356706_0,3,4,7,1
30253862_1303457305_0,4,5,7,1
30253863_30253864_0,4,3,10,3
30253863_559803319_0,6,3,9,2
30253864_2292981087_0,3,2,7,3
30253864_30253865_0,3,2,8,2
30253865_30253734_0,4,4,11,1
30253934_1106505995_0,1,2,20,1
30253934_30332804_0,1,4,37,2
30253977_308733525_0,2,5,12,1
30253977_3601250399_0,2,4,17,1
30253978_30253727_0,4,7,15,1
30253978_308733542_0,3,6,14,1
30253982_30253865_0,5,2,8,1
30253982_2292981087_0,5,2,7,1
30253983_412444660_0,11,5,1,1
30253983_412444724_0,10,4,1,1
30253989_30555007_0,5,6,36,1
30253989_1307272001_0,4,6,24,1
30253991_30333310_0,3,2,17,1
30253991_1421429965_0,2,4,17,1
30253992_8439080657_0,1,2,16,1
30253992_1861908448_0,1,2,10,1
30254010_256484485_0,4,5,2,1
30254010_387130502_0,3,2,2,1
30254011_30254010_0,1,2,2,1
30254011_8089462903_0,1,2,2,1
30254013_30253983_0,11,4,4,1
30254013_30254014_0,3,2,7,1
30254014_8617734012_0,3,3,9,1
30254014_412442591_0,4,2,9,1
30254022_1860569743_0,4,3,13,1
30254022_30254023_0,4,2,10,1
30254023_30254051_0,4,2,12,1
30254023_2690159866_0,5,3,13,2
30254026_30333310_0,5,2,24,1
30254026_1860569741_0,5,5,28,1
30254029_30243334_0,4,3,11,2
30254029_30243392_0,4,3,21,1
30254048_30254014_0,4,3,7,1
30254048_1695062667_0,2,2,3,1
30254049_30254080_0,4,2,5,1
30254049_30254048_0,4,2,4,1
30254050_30254022_0,4,3,11,1
30254050_30254049_0,4,3,6,1
30254051_30556337_0,2,3,12,1
30254051_30254050_0,4,3,7,1
30254052_2690159866_0,5,4,27,2
30254052_30254051_0,4,2,19,1
30254053_30254083_0,5,4,28,1
30254053_30254052_0,4,3,22,1
30254054_30254053_0,5,2,27,1
30254054_30254026_0,5,3,28,1
30254056_1845692293_0,5,2,23,2
30254056_30555974_0,6,2,35,2
30254057_30243333_0,4,3,14,3
30254057_30254087_0,4,3,14,2
30254078_1695056491_0,2,4,2,2
30254078_30254079_0,2,4,2,2
30254079_30295259_0,3,2,2,1
30254080_30254081_0,2,2,6,1
30254080_30556411_0,2,2,5,1
30254081_30254082_0,2,2,15,1
30254081_30254050_0,2,3,9,1
30254082_30254083_0,4,4,20,1
30254082_30558449_0,3,3,20,1
30254083_30254084_0,4,4,29,1
30254083_30555006_0,4,3,22,1
30254084_30254054_0,4,4,23,1
30254084_30254085_0,4,3,27,1
30254085_667410900_0,4,2,29,1
30254085_30333312_0,4,2,22,1
30254087_879356690_0,5,4,10,1
30254087_30556416_0,4,4,10,1
30254089_559794895_0,6,6,2,1
30254089_536418253_0,7,10,12,1
30254192_30555005_0,4,3,10,3
30254192_30242958_0,6,2,12,2
30254193_30254192_0,4,2,11,1
30254193_30243158_0,4,2,10,1
30254194_30243160_0,7,4,23,3
30254194_30253568_0,7,3,22,2
30254197_30243163_0,7,3,15,1
30254197_442540276_0,7,3,8,1
30254198_30242874_0,14,2,6,1
30254198_30254197_0,13,2,11,1
30254220_442540258_0,10,4,22,1
30254220_30333325_0,4,4,20,1
30254222_30253494_0,8,3,12,1
30254224_442540237_0,7,18,25,1
30254224_10182235280_0,4,4,28,1
30254225_2781080535_0,7,8,13,2
30254225_559787231_0,4,6,10,2
30254227_7515360148_0,12,5,26,1
30254227_30254224_0,8,6,27,1
30254228_11178765233_0,31,17,63,3
30254228_211608571_0,16,11,24,1
30254230_240940059_0,5,3,43,1
30254230_533663031_0,13,6,28,1
30254230_2524489382_0,2,2,43,1
30254231_30254230_0,5,3,29,1
30254242_30252163_0,1,2,53,1
30254242_13272142076_0,1,2,49,1
30254244_30254242_0,1,2,66,1
30254245_30254244_0,1,2,54,1
30254245_30252167_0,1,2,43,1
30254246_30254247_0,1,2,24,1
30254246_30646198_0,1,2,24,1
30254247_30254246_0,1,2,24,1
30254247_4690881901_0,1,2,27,2
30254247_30254248_0,1,2,23,2
30254248_30254251_0,1,2,25,2
30254248_30243959_0,1,2,31,2
30254251_30254244_0,1,2,69,1
30254253_30254255_0,1,2,28,1
30254253_30252171_0,1,2,29,1
30254255_30254257_0,1,2,27,3
30254255_30243946_0,1,2,40,1
30254257_10308985977_0,1,2,20,3
30254285_30254286_0,1,2,21,3
30254286_194580864_0,1,2,15,2
30254286_30646806_0,1,2,13,2
30254288_208960819_0,1,2,31,1
30254326_30556754_0,4,3,23,2
30254348_9782230123_0,8,2,8,3
30254348_442540256_0,15,4,19,4
30254350_7515360156_0,5,7,10,1
30254350_2781080542_0,7,8,12,1
30254369_30333443_0,1,2,30,1
30254369_30254370_0,1,2,27,1
30254369_30333391_0,1,3,31,1
30254370_30254390_0,1,2,52,1
30254370_30254393_0,1,3,38,1
30254379_30333333_0,1,2,24,2
30254379_30333334_0,1,2,23,2
30254379_415937924_0,2,2,35,5
30254380_30254379_0,1,2,21,2
30254380_30554037_0,1,2,23,2
30254381_30554503_0,1,2,23,2
30254381_30254380_0,1,2,18,2
30254390_30554608_0,1,3,40,1
30254393_30254220_0,4,6,35,1
30254393_1368967605_0,2,3,35,1
30254436_1377225908_0,1,2,29,3
30254436_30254437_0,1,2,32,2
30254437_30556744_0,1,3,44,2
30254466_60969509_0,1,2,5,1
30254467_30254466_0,1,2,13,1
30254467_30556740_0,1,2,24,2
30254468_81321296_0,1,2,11,2
30254468_30556741_0,1,2,25,2
30254509_82043811_0,1,3,8,3
30254509_30254515_0,1,2,12,3
30254511_30254509_0,1,2,8,4
30254511_30617385_0,1,2,6,3
30254512_30254518_0,1,2,9,1
30254512_30254511_0,1,2,7,1
30254514_30254515_0,1,3,9,1
30254514_82043811_0,1,2,5,1
30254515_30254517_0,1,2,12,1
30254515_126679135_0,1,2,8,1
30254517_30254518_0,1,2,10,1
30254517_30254511_0,1,2,10,1
30254518_126679132_0,1,2,9,1
30254563_30960664_0,1,4,1,1
30254563_30960665_0,1,3,1,1
30254568_11242746353_0,4,7,1,1
30254568_2472128383_0,1,6,1,1
30254569_30254568_0,1,4,1,1
30254569_30960653_0,1,5,1,1
30254569_412450364_0,1,5,1,1
30254573_30254584_0,1,6,1,1
30254584_30254573_0,1,6,1,1
30254584_417976041_0,1,4,1,1
30254584_390878338_0,1,4,1,1
30254592_412451183_0,1,5,6,1
30254593_30254592_0,1,4,1,1
30254593_412451335_0,1,3,1,1
30254594_30254593_0,1,3,1,1
30254596_30617633_0,1,5,3,1
30254596_30254594_0,1,4,1,1
30254599_30617794_0,1,6,5,1
30254600_30254599_0,1,8,4,1
30254600_863733456_0,1,8,4,1
30254601_387127596_0,1,2,10,1
30254601_387127534_0,1,3,11,1
30254603_30254604_0,1,5,4,1
30254603_12644016474_0,1,5,4,1
30254604_30254605_0,1,7,6,1
30254605_387127544_0,1,7,9,1
30254606_3994419559_0,1,4,6,1
30254606_30254604_0,1,6,9,1
30254608_957075899_0,1,2,1,1
30254610_30254608_0,1,2,1,1
30254610_30254613_0,1,2,1,1
30254613_30254614_0,1,2,2,1
30254613_257048076_0,1,2,1,1
30254614_257048081_0,1,2,2,1
30254627_30617807_0,1,4,4,1
30254629_30254630_0,1,2,3,1
30254629_30254627_0,1,2,3,1
30254629_770847840_0,1,2,3,1
30254630_30254631_0,1,2,3,1
30254630_770847836_0,1,2,3,1
30254631_30254632_0,1,2,2,1
30254631_790024601_0,1,3,4,1
30254632_770847877_0,1,5,1,1
30254633_30254635_0,1,2,1,2
30254633_30254632_0,1,2,1,1
30254635_30617712_0,1,2,1,1
30254638_30254635_0,1,2,3,2
30254638_30617701_0,1,2,4,2
30254644_955341697_0,1,2,1,1
30254671_6952516640_0,1,2,1,1
30254671_30254672_0,1,3,2,1
30254672_1303430131_0,1,3,2,1
30254672_1043834183_0,1,3,2,1
30254783_560025958_0,3,2,1,1
30254783_4346122994_0,4,5,1,1
30254784_30254783_0,5,4,1,1
30254784_690424476_0,2,3,1,1
30254785_30254784_0,5,5,1,1
30254803_30254785_0,3,5,1,1
30254803_689430493_0,2,3,1,1
30264187_1947681324_0,1,2,3,1
30264187_30298959_0,1,2,4,1
30264201_4111370896_0,1,2,1,1
30264201_6316502269_0,1,2,1,1
30264201_533665304_0,1,2,1,1
30264232_30264234_0,1,2,3,1
30264232_30298959_0,1,2,4,1
30264232_30298941_0,1,2,4,1
30264234_178514516_0,8,5,2,1
30264242_30264234_0,1,2,3,1
30264242_168330638_0,2,6,2,1
30264242_30298941_0,1,2,3,1
30264245_2511679138_0,7,3,8,1
30264245_7038308651_0,1,2,5,1
30264251_412438078_0,1,2,7,1
30264251_30264258_0,1,2,10,1
30264251_7038308651_0,1,2,8,1
30264252_30264259_0,1,2,1,1
30264258_2888610566_0,3,2,7,1
30264258_30264251_0,1,2,10,1
30264259_30264258_0,1,2,5,1
30264259_9533512214_0,17,4,1,2
30264260_3230125668_0,3,3,5,2
30264260_1012815286_0,2,3,4,2
30264262_1012356726_0,1,7,1,1
30264304_30264311_0,1,2,10,1
30264306_1012354007_0,1,2,1,1
30264311_1001237057_0,1,2,9,1
30264311_2691045787_0,1,2,11,1
30264315_30264319_0,1,3,1,1
30264315_30264316_0,1,2,1,1
30264316_30307973_0,1,2,3,1
30264316_3230125668_0,2,2,3,3
30264319_30264316_0,1,2,1,2
30264319_30264320_0,2,2,2,2
30264320_1088518829_0,2,2,2,2
30264415_30294313_0,1,2,16,1
30264415_30294318_0,1,2,30,1
30264417_30294314_0,3,6,20,1
30264417_30294197_0,6,9,22,1
30264417_30264415_0,3,6,28,1
30264418_30264417_0,3,6,17,1
30264418_30625911_0,1,6,9,1
30264419_30264418_0,1,5,9,1
30264419_5389145153_0,1,2,1,1
30264420_30264306_0,1,2,1,1
30264420_30264419_0,1,2,1,1
30264549_573420824_0,1,2,15,1
30264549_30314635_0,1,4,22,1
30264553_60591106_0,1,2,13,1
30264555_3618504789_0,1,3,7,1
30264555_30264553_0,1,3,7,1
30264556_2497223449_0,1,4,7,1
30264556_569768103_0,1,4,7,1
30264557_303618685_0,1,2,6,1
30264557_30264556_0,1,3,7,1
30264558_8144185801_0,1,2,4,1
30264558_30264557_0,1,2,5,1
30264559_303635779_0,1,2,1,1
30264559_8144185801_0,1,2,1,1
30264590_30264555_0,1,3,7,1
30264590_569768101_0,1,3,6,1
30264592_30264593_0,1,3,4,1
30264592_30294451_0,7,6,10,1
30264593_573420810_0,1,4,6,1
30264597_30264599_0,3,4,16,1
30264597_535657125_0,4,3,10,1
30264599_30294443_0,3,3,15,1
30264647_7021902544_0,3,2,1,1
30264647_3618456746_0,3,2,2,1
30264649_30264647_0,3,2,2,1
30264649_30314651_0,1,2,4,1
30264650_30264649_0,1,2,5,1
30264650_30294458_0,1,2,7,1
30294176_30294177_0,1,2,13,1
30294176_30294501_0,4,7,13,1
30294177_30294178_0,1,2,14,1
30294177_998567794_0,1,2,12,1
30294178_541061806_0,1,2,9,1
30294178_30294489_0,1,2,11,1
30294180_30237521_0,1,3,6,1
30294180_511123419_0,1,4,8,1
30294181_30294183_0,1,3,8,1
30294183_30237482_0,1,2,9,1
30294183_998567840_0,1,2,10,1
30294184_30251200_0,6,3,10,1
30294185_30294184_0,3,2,7,1
30294185_2588057862_0,5,5,11,2
30294190_30294339_0,1,2,11,1
30294191_30294322_0,1,2,1,1
30294191_30294499_0,1,2,3,1
30294192_535563200_0,1,2,10,1
30294192_30294191_0,1,2,5,1
30294194_30558551_0,1,4,14,3
30294194_535563201_0,1,2,14,2
30294195_30294185_0,2,5,11,2
30294195_340195871_0,4,6,7,1
30294197_30264417_0,6,9,22,1
30294197_2691107011_0,3,9,17,1
30294200_555386271_0,1,8,21,2
30294200_30294197_0,3,8,28,1
30294313_30294314_0,1,5,19,1
30294314_178522246_0,1,5,13,1
30294314_30264417_0,3,6,20,1
30294315_30294313_0,1,2,7,1
30294316_178522246_0,1,3,12,1
30294316_30625895_0,4,4,9,1
30294316_539184667_0,1,3,7,1
30294318_30294200_0,1,6,38,1
30294318_544298434_0,2,2,29,1
30294321_30294191_0,1,2,3,1
30294321_535563200_0,1,2,9,1
30294322_533954389_0,1,2,4,1
30294324_30294325_0,3,2,33,1
30294324_532408969_0,1,2,20,1
30294325_530924816_0,3,2,21,1
30294325_565479524_0,7,8,26,2
30294326_30294498_0,10,12,14,5
30294326_2691107011_0,6,10,21,5
30294328_8465744797_0,1,3,5,1
30294329_530671038_0,1,2,5,1
30294329_30294328_0,1,2,5,1
30294331_30294329_0,1,2,11,1
30294331_530671039_0,1,2,8,1
30294332_30294331_0,1,2,9,1
30294332_532408967_0,1,2,10,1
30294333_30294332_0,1,2,12,1
30294333_30558562_0,1,2,14,1
30294334_30294333_0,1,2,14,1
30294334_533954387_0,1,2,8,1
30294335_30558555_0,1,3,5,1
30294337_30294335_0,1,3,9,1
30294337_30558558_0,1,2,4,1
30294338_533961430_0,1,2,6,1
30294338_30558559_0,1,2,12,1
30294339_30294338_0,1,2,7,1
30294339_30558560_0,1,2,13,1
30294340_30294339_0,1,2,6,1
30294341_30294499_0,1,2,7,1
30294341_30294340_0,1,2,6,1
30294432_30558546_0,1,2,3,1
30294432_30294433_0,1,2,4,1
30294433_30558555_0,1,3,7,1
30294433_30294337_0,1,2,4,1
30294436_30294437_0,4,2,10,1
30294436_535657129_0,1,3,6,1
30294437_30294443_0,7,4,15,1
30294437_535657125_0,4,3,9,1
30294439_30294448_0,1,2,8,1
30294439_30294444_0,1,2,12,2
30294440_30294439_0,1,2,9,1
30294440_694837852_0,1,2,7,1
30294443_166211432_0,7,9,17,1
30294443_30294437_0,7,4,15,1
30294444_30264599_0,3,3,17,2
30294445_30294444_0,1,2,7,2
30294446_553098845_0,1,4,5,1
30294448_30264597_0,1,2,10,1
30294448_30294446_0,1,3,11,1
30294451_530676957_0,10,7,9,1
30294451_30558573_0,7,7,8,1
30294457_30294458_0,1,2,3,1
30294457_30264649_0,1,2,1,1
30294458_30264553_0,1,2,7,1
30294458_30264590_0,1,2,7,1
30294466_3754949353_0,12,3,7,1
30294467_30294466_0,12,3,8,1
30294467_30251173_0,6,2,12,1
30294469_30294467_0,1,2,11,1
30294469_60591464_0,1,2,5,1
30294473_416523700_0,6,6,8,1
30294473_630583121_0,8,7,7,1
30294474_30294483_0,4,2,15,1
30294477_30294478_0,3,3,12,1
30294478_7223680633_0,3,3,3,1
30294478_5264614128_0,3,3,5,1
30294483_2510678721_0,4,2,19,1
30294483_166211429_0,4,5,21,1
30294484_6125086059_0,3,2,15,2
30294484_30294483_0,4,2,21,1
30294484_30294474_0,1,2,23,1
30294486_30294484_0,1,2,14,1
30294486_30294477_0,1,3,19,1
30294487_30294486_0,3,2,11,1
30294487_59850112_0,6,8,14,1
30294487_5264614128_0,6,3,10,1
30294489_1528760851_0,1,7,13,1
30294489_30294487_0,3,3,11,1
30294492_30294321_0,1,2,5,1
30294492_339961221_0,3,2,9,1
30294498_364992715_0,9,10,16,5
30294498_30294326_0,10,12,14,5
30294498_2692588225_0,9,11,16,5
30294499_30294492_0,1,2,5,1
30294499_30294190_0,1,2,8,1
30294501_30294509_0,4,7,8,1
30294501_59850112_0,7,7,12,2
30294503_30294176_0,1,2,10,1
30294503_540312592_0,1,2,6,1
30294508_30294509_0,4,3,7,2
30294509_540312579_0,9,7,10,1
30294509_30294501_0,4,7,8,1
30294510_30294511_0,1,2,1,1
30294510_30313436_0,3,3,1,1
30294511_30294512_0,1,2,1,1
30294512_30294514_0,1,3,1,1
30294514_762466173_0,1,3,2,1
30294515_30294514_0,1,3,8,1
30294515_30294516_0,1,2,10,1
30294515_30313440_0,1,3,8,1
30294516_418162911_0,1,2,9,1
30294516_30294517_0,1,4,9,1
30294517_30294529_0,1,6,3,1
30294517_1584415327_0,1,6,2,1
30294518_417813656_0,1,4,1,1
30294519_30294518_0,1,3,1,1
30294519_30313444_0,1,6,3,1
30294520_30294531_0,1,3,5,1
30294520_30294519_0,1,2,2,1
30294521_30313444_0,1,8,3,1
30294521_417813656_0,1,6,1,1
30294522_30294523_0,1,7,6,1
30294522_30294526_0,1,5,3,1
30294523_30294520_0,1,6,7,1
30294524_30294525_0,1,5,2,1
30294524_533616023_0,1,7,2,1
30294525_30294524_0,1,5,2,1
30294526_30294530_0,1,7,7,2
30294526_330418569_0,2,11,2,1
30294527_30294528_0,1,2,6,1
30294527_1233760230_0,1,2,7,2
30294528_418127462_0,1,2,7,1
30294529_30294528_0,1,4,6,1
30294529_417808247_0,3,6,2,1
30294530_533615996_0,1,7,13,2
30294530_30294523_0,1,7,9,2
30294530_30294526_0,1,7,7,2
30294531_30313439_0,1,3,4,1
30294532_2540149361_0,1,4,3,1
30294532_30294558_0,1,4,3,1
30294548_2466611019_0,1,3,1,1
