road_id,noise_day,noise_evening,noise_night,road_length,road_category,dist_to_main
2757843069_12953470706_0,60,60,55,53.31560782587185,6,0.0
2810558866_401798222_0,50,45,40,36.074704909519156,6,14.040765468803801
2810558866_1312339741_0,45,40,40,53.616586321965215,6,49.46502978184494
2810558865_395287462_0,60,55,50,35.54797827287421,6,97.77854596146095
2810558860_319427657_0,65,65,60,85.4061837332814,3,0.0
2781080542_30243264_0,70,70,65,63.05495089031025,2,0.0
2781080535_7515360156_0,70,65,60,50.24384299060306,2,0.0
2781080535_30254350_0,65,65,60,50.055453642639236,2,0.0
2767355572_30295410_0,65,65,60,104.54437069072418,6,7.477667798404939
2767286533_243338877_0,65,65,60,61.60032516341826,3,0.0
2767286533_1934457500_0,60,60,55,136.7499998020996,6,0.0
2815387255_30617766_0,50,50,45,22.540706230632384,5,525.9510130885992
2815387255_790025748_0,45,45,40,23.347471305263767,5,548.1698461300646
2815387255_2815387254_0,45,45,40,32.312737995365175,5,542.9941912777706
2815387255_2815387256_0,50,45,40,46.75606078248296,5,537.2629329606231
2815387254_2815387255_0,50,50,45,32.312737995365175,5,542.9941912777706
2810558868_401795296_0,60,60,55,120.53589760961052,5,0.0
2845227568_30318191_0,60,60,55,212.93266194857256,4,284.9751658004643
2845227568_255461111_0,55,55,50,144.0601425926803,4,140.92905962788856
2828177967_30243887_0,65,65,60,116.41318233566568,4,0.0
2819073400_30243263_0,65,60,55,114.42403433360619,2,0.0
4310325432_359240124_0,50,50,45,83.34877211006146,5,359.1810904513875
4326986880_689430452_0,55,50,45,254.15782475554022,5,0.0
2815411494_800172185_0,50,50,45,28.34406863269149,5,422.3868548300955
2869959981_2331122654_0,60,60,55,62.013808378015355,2,0.0
2869959976_3517445007_0,60,60,55,20.375646489575388,6,55.91844238924826
2869959976_387130514_0,55,50,45,93.35234042815597,6,46.86945214116625
2869959975_2869959974_0,50,45,40,17.781594450622784,6,135.55651635161212
2869959975_2869959976_0,55,50,45,82.15976608684299,6,55.91844238924826
2868282080_1046599625_0,65,65,55,70.01649281140257,5,109.28423965883601
2868282080_30295274_0,60,55,50,66.97163160250624,5,94.48762046174963
2852358816_3994528963_0,60,55,50,6.856542361968527,6,362.54523960719433
2850693122_30243942_0,65,60,65,70.32333158083172,5,310.8540909529839
2869959995_2869959990_0,55,55,50,63.46751073672925,5,35.563318848399106
2869959988_2869959989_0,55,55,50,53.881313726031074,5,65.49063959840893
2869959985_1474941219_0,60,60,55,73.45306046257495,5,115.34024824449313
2869959985_314899334_0,60,60,55,97.09834798866714,5,115.34024824449313
2869959984_2153062756_0,60,55,50,62.12383781744916,5,85.77187999769329
2869959983_847727782_0,50,50,45,137.34449686727788,5,101.68159956994495
2869959982_2869959981_0,65,60,55,81.03740240784073,2,0.0
2888571939_760332207_0,70,65,60,240.13756036061918,5,12.065769334232892
2888571936_2511679138_0,65,65,60,63.14129918156306,5,12.332979005089884
2888259002_2888610566_0,65,65,60,63.33647748459322,5,12.418037856260492
2880318085_30315481_0,55,45,45,240.49531652865338,5,429.848347446651
2880318074_974261559_0,50,50,45,133.3226825251743,5,240.20332685041043
4307026176_559420263_0,55,50,45,36.830738384902425,5,232.2900989203347
4307016147_541643994_0,65,60,55,106.28359745120044,4,363.12048109483965
4319117015_4319117005_0,60,60,50,262.94209014379624,5,460.767341136691
4319117010_668541555_0,60,60,55,21.551611944292027,5,349.6616666409862
4319117010_689444888_0,50,45,45,285.175500737098,5,350.9552455199918
4318426016_597933817_0,45,45,40,16.851111879749276,5,332.5717886508302
4318409704_3045198147_0,45,45,40,41.83650688467252,5,220.90463629564107
4317363553_3088674065_0,40,40,40,59.77164671424096,5,375.1336348139604
4310325432_359236300_0,55,50,45,80.93825936388343,5,423.07631193158863
2914602299_2914607801_0,60,60,55,90.4691501342803,6,227.83908502294503
2914602299_598224012_0,55,55,50,110.9581747044443,4,227.83908502294503
2914411511_2087205003_0,65,65,60,135.8196114002824,5,0.0
2891400538_5387890125_0,70,65,60,115.6888567674731,2,0.0
2891400538_760332202_0,65,65,60,235.9425939522164,2,0.0
2891400538_760332207_0,70,70,65,14.237745647067086,4,0.0
2888571943_30686356_0,65,60,55,83.2325659144403,5,12.639401127451565
2888571942_2888571940_0,65,65,60,107.84130243841342,5,13.071931194950317
2888571940_3049188196_0,65,65,60,108.21450522631909,5,13.424087155940173
2920082947_600466281_0,45,40,40,162.18711761292937,5,127.99835555603984
2917908492_1382873535_0,70,65,60,106.11070317269217,3,0.0
2917908492_557187296_0,70,65,60,34.64823216543688,5,0.0
2914607832_1299414755_0,50,50,45,43.47571131239538,5,97.88912495198352
2914607801_1303363181_0,65,65,60,87.6242460574094,6,222.39979651374858
2936643037_415994538_0,60,60,55,677.2857526583496,2,0.0
2936643036_30296147_0,65,65,60,15.7495886654642,5,0.0
2920082947_600466286_0,60,55,50,65.36197826551981,4,127.99835555603984
2920082947_600466290_0,60,55,50,78.12896337996865,4,106.17344424446034
2943846077_2943846078_0,45,45,40,13.03983841106063,5,53.162512843904175
2943846077_583323362_0,40,40,40,41.39785409490108,5,53.162512843904175
2936643049_4395509064_0,70,70,65,100.71805054228025,5,56.887135031627025
4263046378_262251752_0,65,65,60,139.7343220730672,5,0.0
4309985784_30297527_0,60,60,55,113.96863430406896,5,139.01195412110636
4309883397_1933546304_0,60,55,50,4.740448994718308,5,183.14917986317684
4307026178_4307026177_0,55,55,50,98.07614913070265,6,0.0
4307026177_747482566_0,55,55,50,105.41009263372538,5,97.84961410146543
4307026176_4307016147_0,55,50,45,131.02522872092067,6,232.36786346914622
2936643038_1120489442_0,70,70,65,68.87212693809789,2,0.0
2955004628_840736526_0,70,70,60,548.1154691878191,1,0.0
2954961669_6815925056_0,70,70,65,86.12656570556871,5,8.057546399696799
2954961669_30296789_0,65,65,60,450.10924064644445,5,7.624523695450785
2943846078_2943846077_0,40,40,40,13.03983841106063,5,53.162512843904175
2943846078_319775252_0,50,50,45,118.64245851756084,5,0.0
2943846078_1350215915_0,45,40,40,80.08680656014388,5,49.3011807932257
2965670793_2965670796_0,60,55,50,9.195855455874597,5,747.2318364698068
2965670793_2965670790_0,60,55,50,126.90038174051946,6,756.2565806491187
2965670790_1313793453_0,60,55,50,18.87446979895921,5,786.6787695592981
2956932682_2544110806_0,55,50,45,72.33636986800158,5,567.6256447100701
2956932682_1381889356_0,55,50,45,72.66414476108797,5,617.6448322380134
2956932682_429742254_0,60,60,55,91.65747865150601,5,556.3869441041684
2956932678_1363598881_0,55,55,50,76.6273530666903,5,519.6528062808738
2984928320_192284952_0,70,70,60,55.31087487563579,3,0.0
2984928288_21638920_0,70,65,60,164.50023876047712,3,0.0
2983305741_572064532_0,65,60,55,101.72999496851001,4,15.724260086328457
2983305215_338935531_0,60,60,55,92.83708829611408,3,0.0
4251794057_1162558777_0,70,65,60,227.79539474975377,2,0.0
4269412937_4269412906_0,55,50,45,65.51559339832235,6,256.4462621264538
4269412922_4269412954_0,55,55,45,66.92312698293924,6,251.97634196922965
4269412922_30914307_0,60,60,55,50.630421883543406,6,312.6401204799268
4269412906_4269412922_0,55,55,50,33.38384824596759,6,318.1117701864737
2968494628_481146953_0,60,60,55,81.83580798136731,5,56.78057636560619
3005325715_1652620972_0,55,50,45,8.228753208841246,5,333.58917574168004
3005325699_3005325705_0,55,55,45,9.685767600533866,5,197.94526423354637
3005325693_3005325687_0,65,60,55,9.308362035655898,4,199.44422567347243
2986603865_395285930_0,65,65,60,55.313727630245715,5,198.54680997844125
2986603865_1902553889_0,65,65,60,66.0396620400104,4,207.07203357997278
2986603865_598220583_0,55,55,50,106.23796343636417,5,207.07203357997278
2984948749_4538123610_0,65,65,60,14.705045455745353,5,0.0
3040074835_3040075933_0,55,55,50,43.870885345267624,5,427.15634587864616
3007591790_402883109_0,50,50,45,61.278029109232904,5,59.0169624341482
4234151123_4263046378_0,65,60,55,119.42073039526906,5,0.0
4230940846_427959698_0,55,50,45,578.3657880505085,5,266.50000376682095
4253067749_8302792056_0,55,55,50,7.620203873132053,5,228.59726607701546
4253067749_8302792055_0,60,55,50,11.07276957697551,5,233.5933621290552
4251794915_2129606046_0,70,65,60,171.60993585747704,5,42.754881360341344
4251794057_6213879857_0,65,65,60,23.739280905251995,5,0.0
3005325724_3005325715_0,60,60,55,139.75982921782858,5,341.15173712821075
3005325720_3005325716_0,60,55,50,10.019988223335718,4,332.7172517552124
3047640929_3047640930_0,65,60,55,133.13804962639463,5,0.0
3047640925_10182235276_0,70,70,65,68.17395949125498,6,0.0
3045198148_3045198147_0,45,45,40,16.820553954570574,5,215.48232946830421
3045198147_4318409704_0,45,45,40,41.83650688467252,5,220.90463629564107
3045198147_597933814_0,55,55,50,76.82946879985205,5,150.33244418314996
3044253138_543553128_0,55,55,50,112.12915499723574,6,133.28643420542764
3048076639_3048077340_0,65,65,55,28.677665651009146,6,75.59764422049642
3048076639_3048083034_0,55,55,50,28.348025930439192,6,47.288959502198786
3048076440_3048076639_0,45,40,40,27.48057629838208,6,74.68845871154505
3048045041_3048036439_0,55,55,50,26.4023906797764,6,72.44875067711135
3048036440_3048076640_0,55,55,50,58.23030246072251,6,36.64274452524939
3048036440_1044543192_0,55,55,50,11.363425616216325,4,36.64274452524939
3048036439_3048045041_0,45,45,40,26.4023906797764,6,72.44875067711135
3047640930_3047640929_0,70,65,60,133.1380496263946,5,0.0
3049188188_5387890125_0,70,65,60,54.88133950178351,2,0.0
3049188188_3049188160_0,65,65,60,399.23424528986476,1,0.0
3049188159_3049188188_0,65,60,55,399.5878417384246,1,0.0
3048083034_1207612390_0,55,55,50,78.10852576055932,6,44.746012914186934
3048083034_3048076639_0,55,55,50,28.348025930439192,6,47.288959502198786
3048076640_1044543194_0,60,60,55,41.8854680709981,6,59.51454988111263
3053899378_8089462903_0,65,65,60,349.8474985006059,6,9.084823748797211
3053899378_412444724_0,65,60,55,9.434273117524837,4,0.0
3053342333_415943065_0,65,60,55,104.08444546018191,4,26.056407811031104
3049188208_30298941_0,65,65,60,128.13088612845627,5,9.159825680698528
3049188203_11367386983_0,65,65,60,470.4801915842033,2,0.0
4214539520_366223023_0,50,50,45,91.2244957329314,6,435.5363222320118
4212111678_11298541576_0,60,60,60,14.898361699799802,6,251.48994379962582
4251653386_834395739_0,55,55,50,11.265192924267204,5,451.16155556735765
4237804314_441668045_0,60,60,55,207.1059029350927,5,131.27765085535827
4237804314_4234151123_0,55,50,45,18.827739005360606,5,116.62258401266301
4237804310_4237804314_0,55,55,50,63.108739585120105,5,134.9720019430692
4236148731_1350466429_0,50,50,45,182.64783550869208,5,19.600750038120495
3055187866_3055187867_0,65,65,60,33.24377727633743,6,422.13701277748004
3055187866_1233754618_0,60,60,55,6.838379622560346,5,440.02123534787836
3055101083_324231741_0,60,55,50,37.91426854788328,6,358.9030182693718
3053899381_6227506610_0,65,65,60,53.45349300156845,5,0.0
3053899381_1043834157_0,60,60,55,59.505498851474044,5,53.22244194760387
3055187872_30294780_0,60,55,50,41.49345193316479,6,0.0
3055187871_3055187870_0,65,60,55,16.49058985800748,4,181.7011246628202
3055187871_30617580_0,65,65,60,82.88829618529232,5,165.49750135168617
3055187870_30558244_0,65,60,55,104.71268453580855,4,198.1561665394132
3055187869_30617580_0,60,60,55,21.22928824942936,4,165.49750135168617
3055187869_3055187870_0,65,60,55,69.56486921927176,5,183.06341699340695
3075809787_365565044_0,65,65,55,110.6305709652447,4,182.29911366492803
3072940587_598219933_0,55,50,45,338.5340374592431,5,319.32082108233016
3067636560_1350171072_0,50,50,40,159.4566632931257,5,187.53449788612716
3059542904_363877263_0,60,60,55,116.64526213766722,5,96.32559150531645
3059542903_3059542904_0,60,60,55,72.62357913603836,6,96.32559150531645
3059542903_598224997_0,60,60,55,78.00308300554615,5,154.8768187479313
3055187878_3055187877_0,65,60,55,29.296186195959073,6,196.8844061670625
9178309451_9178801023_0,55,55,50,107.58132285916625,5,255.79511391808026
930158568_30686357_0,65,65,60,69.35670711727607,5,12.204995275839439
1445340186_30554542_0,50,50,45,8.958997860079464,6,206.34227389216593
30554542_1445340186_0,50,50,45,8.958997860079464,6,206.34227389216593
1445340178_30554542_0,50,50,45,9.349470352885183,6,207.2316795096818
8421214080_790034786_0,55,55,50,104.58472525801263,6,94.31575367965928
533663031_209084274_0,70,70,65,41.46464981576847,3,0.0
4880337149_4880337146_0,65,60,55,17.970175532951263,5,0.0
4880337146_293407668_0,65,60,55,194.91302549599123,5,0.0
2119602754_2111498904_0,55,55,50,67.09467194860606,5,850.9950403472469
30246949_30246970_0,65,60,55,50.63569840797976,5,23.985371681431086
330414226_692263345_0,70,65,60,48.855734290909574,5,0.0
312894014_568495538_0,65,60,55,133.62720551251573,5,135.13410935506707
689442430_9465476414_0,50,50,45,97.30732665954193,5,288.05889629539104
26057116_1126640615_0,60,60,55,115.3172417686324,3,0.0
420553134_420553180_0,50,50,45,128.83301869542638,5,233.76064310625353
420553180_420553134_0,50,50,45,128.83301869542635,5,233.76064310625353
543553116_299362163_0,55,55,50,81.46885823462993,5,132.8401612483431
299362163_543553116_0,45,45,40,81.46885823462992,5,132.8401612483431
530687855_1121909724_0,65,65,60,127.97989781670296,2,0.0
30554974_30553973_0,60,60,55,66.40494445485754,6,336.75829214456917
126679135_30553749_0,60,60,50,51.48222366319701,6,255.5882150023157
395285930_30295493_0,65,65,60,61.884801658668394,6,182.51117510100636
6390497672_6390497671_0,55,50,45,69.27821421452363,5,49.10184140250433
6390497671_903833762_0,55,50,45,61.81075853571764,5,114.66861392291892
6390497671_6390497672_0,55,50,45,69.27821421452363,5,49.10184140250433
363881327_1298458117_0,60,55,50,141.08109996727634,4,186.34955597543578
1298458117_363881327_0,60,55,50,141.08109996727634,4,186.34955597543578
30295824_30295820_0,50,50,45,28.413691918255996,5,190.05361530436585
1156424412_30295517_0,55,50,45,39.808213615090374,6,168.25708531266682
30294339_30558560_0,60,55,50,79.15928197908035,5,274.95953592074034
30617598_30617577_0,55,55,50,59.93461304243334,6,311.5756173032914
289658891_30313142_0,60,60,55,92.68545770820124,5,265.80131616191863
30237532_1378087192_0,60,60,55,73.6251331236285,3,0.0
30253205_30253204_0,65,65,65,130.97310011604807,5,133.92456438206455
618431746_315486997_0,65,60,55,137.4781464443085,5,0.0
126679138_415956317_0,60,60,55,51.78738937251796,6,0.0
417979369_417979459_0,60,55,50,104.44312577713282,5,334.05950095402943
961893235_961905005_0,60,60,55,43.962355675858426,5,392.8322282366432
961905005_961893235_0,60,60,55,43.962355675858426,5,392.8322282366432
1255304807_950161652_0,70,70,65,46.18010926137043,5,20.696656393114292
30556746_30556748_0,60,60,60,65.0676502101313,5,504.1818812255802
3994496055_387127467_0,60,60,55,183.94183118546835,5,126.96684255041173
359099426_30554843_0,60,60,55,81.50936989848,5,0.0
30242758_30242757_0,65,65,60,130.63090484435003,5,0.0
1233754562_30294673_0,50,50,45,73.30112890696566,5,303.2728780170292
30296616_8302792055_0,60,60,55,12.586436718295959,5,234.36961268054043
8302792055_30296616_0,60,60,55,12.586436718295959,5,234.36961268054043
8151705408_412452491_0,50,45,40,19.758053000716377,5,733.7983577036576
412452491_8151705408_0,50,45,40,19.758053000716377,5,733.7983577036576
412452491_412450368_0,50,45,40,63.53066349799166,5,738.1955352965202
30227158_30227157_0,50,50,45,46.06634831150703,6,158.6881566185793
30227157_30227158_0,50,50,45,46.06634831150703,6,158.6881566185793
770847800_770847798_0,50,50,45,59.608389793640605,5,449.9477327577142
770847798_770847800_0,50,50,45,59.608389793640605,5,449.9477327577142
26057388_26057389_0,65,65,60,132.6244490653337,2,0.0
9870574443_11845364073_0,60,60,55,4.6329528317173505,5,288.654669006443
11845364073_9870574443_0,60,60,55,4.6329528317173505,5,288.654669006443
256484320_863733388_0,65,65,55,69.39022325642722,5,81.31618231352557
30298838_30243876_0,70,65,60,127.68524435759991,5,19.244497329278527
30243876_10092003377_0,70,65,60,121.96425661873664,4,24.967148644853747
412451017_2292514680_0,65,65,60,124.09794035266384,4,510.3355313376926
2292514680_412451017_0,65,65,60,124.09794035266384,4,510.3355313376926
448786030_448786033_0,60,60,55,133.08870117929897,3,0.0
532408967_532408943_0,50,45,40,38.53595553417532,5,326.8457276014723
168521958_1912584089_0,65,65,60,45.58300052533555,4,684.9573746402074
1912584089_168521958_0,65,65,60,45.58300052533555,4,684.9573746402074
961905032_961905005_0,60,60,55,43.940389555707355,5,391.9894975719653
30313144_30313136_0,70,65,60,67.26496221299602,4,126.22286044436117
7455315353_30333330_0,60,55,55,62.21925364506797,6,451.70418778089334
2188840521_1595524645_0,70,70,65,9.225877907062893,2,0.0
1595524645_2188840521_0,70,70,65,9.225877907062893,2,0.0
13175411896_3643971036_0,60,55,55,99.90226423304824,5,644.3010208467068
30960866_30960867_0,60,60,55,86.7471041194778,6,216.43106608922804
30884329_30884299_0,60,60,55,68.06421831068019,5,318.21232003506367
1017920163_30617918_0,65,60,55,76.14564771717438,6,133.11850534185243
977657489_432510056_0,65,60,55,30.853530835700816,4,93.98822829167663
4435194975_4411622709_0,55,55,50,133.836753476478,5,279.40863842123116
1695282667_1695282673_0,55,55,50,49.02914666759549,6,579.1639314561048
412398656_412398657_0,65,65,60,60.802584538416525,3,0.0
412398657_412398656_0,65,65,60,60.80258453841653,3,0.0
30295418_648862198_0,65,65,60,69.98211160715032,5,73.34094240527084
1849761078_1852768607_0,60,55,50,55.94353804881593,6,26.500403493267314
1017920189_1312339722_0,60,55,50,12.700540188901648,2,0.0
1377842738_1377842696_0,55,55,50,44.97209365181298,5,28.142155613448978
1377842696_1377842738_0,55,55,50,44.97209365181298,5,28.142155613448978
750591204_1121909742_0,65,65,60,137.9204023645238,4,0.0
1714171423_30618078_0,55,55,50,41.7749613133831,6,28.941893039047738
30618078_1714171423_0,55,55,50,41.7749613133831,6,28.941893039047738
1303430084_3053899379_0,55,55,50,72.37399298318641,5,53.56810460092282
2111273205_7078045346_0,70,70,65,13.874539327375413,5,38.98626778908834
30254010_256484485_0,60,60,55,145.91381750305732,5,139.74077578657295
4171977906_1401840805_0,65,65,60,52.653668100872515,3,0.0
536838738_536838747_0,55,55,50,92.56512201480628,5,372.54306637685005
457394503_457394454_0,50,50,45,27.8499489581831,5,461.1664646195973
457394454_457394503_0,50,50,45,27.8499489581831,5,461.1664646195973
2540149363_30294558_0,70,65,60,57.16707384541427,5,8.073334456864046
600466290_11843575691_0,60,60,55,42.661241504927034,4,90.68496234167192
11843575691_600466290_0,60,60,55,42.66124150492703,4,90.68496234167192
1403082237_30343548_0,65,60,55,91.00772499881828,5,387.10500486085965
2529520245_30227487_0,60,60,60,75.26884461609637,6,276.3600893388061
359236696_8119424276_0,55,50,45,136.9981343053673,5,465.20485452361027
30689129_2063950829_0,65,65,60,34.80367382726001,5,220.5282497699025
1043834157_448786042_0,55,55,50,98.96849090711396,5,53.072955149587365
559424462_559424463_0,65,60,55,133.3397237035182,4,0.0
30558256_30558255_0,60,55,50,64.27873218327925,5,132.62321533098643
1861908440_1861908437_0,40,40,40,10.487062638891707,6,50.410201604903875
688393798_688393834_0,55,55,50,76.310162217552,5,87.77588646354889
1350465990_417329463_0,55,55,50,21.578690009431902,4,322.63451391278903
387130533_3822859922_0,60,55,50,124.6205098254848,5,430.7991864276997
1853174677_1857472160_0,55,55,50,106.13773568886792,5,129.84852211693496
126655918_30295216_0,60,60,55,51.41247308421423,6,187.73386677266944
980160351_364669783_0,60,60,55,113.18529645326375,5,50.57354210539839
30553747_30553748_0,65,65,60,99.19974809841193,5,58.22764974577698
243341469_293527271_0,65,60,55,74.12309105190306,3,0.0
338935526_420064843_0,65,60,55,123.1210990928013,4,15.59238951087233
30295407_30295403_0,60,60,55,77.61316745907072,5,46.40130160535152
11559713266_536418296_0,65,65,60,2.7202541846055954,4,282.72139272016744
536418296_11559713266_0,65,65,60,2.7202541846055954,4,282.72139272016744
6831747698_2111268461_0,60,60,55,224.58090313322262,5,366.6280487052493
633330969_633329127_0,60,55,50,15.106440417681743,6,49.43310567588017
30248582_30248583_0,65,60,55,53.790139054812876,4,62.77361150264838
30248583_30248582_0,65,60,55,53.790139054812876,4,62.77361150264838
539147488_30294194_0,65,65,55,101.70206529234588,5,170.80090407708397
974261546_30318188_0,60,60,55,31.215775867491928,5,212.13543989078946
1012340956_1012343436_0,60,60,50,63.14683235952056,6,15.1509122592593
1012343436_1012340956_0,60,60,50,63.14683235952056,6,15.1509122592593
4416582754_258562666_0,65,65,60,42.21496599938814,5,0.0
12323136802_423434738_0,55,50,45,14.043416075851322,6,259.9307752942195
423434738_12323136802_0,55,50,45,14.043416075851322,6,259.9307752942195
434423048_434423018_0,55,55,50,111.03097928496979,5,259.6746037046511
1695056491_30556408_0,55,55,50,132.62651514680536,5,12.615176696781104
412444645_412444724_0,65,60,55,36.61637240517394,2,0.0
559787238_431484966_0,65,65,60,16.578474522980496,4,0.0
60591464_30314632_0,65,65,55,39.88841004431146,5,124.85822287249172
30294469_60591464_0,65,65,55,42.735047740890394,5,105.16948803820249
387127660_387127664_0,45,45,40,105.61186908641457,5,426.63146483936015
387127664_387127660_0,45,45,40,105.61186908641457,5,426.63146483936015
387127757_1043834293_0,65,60,55,175.75759358733316,2,0.0
630602352_6125086059_0,60,55,50,42.83561063200156,5,166.54848614381117
30296036_3803062020_0,65,60,55,37.309255938581146,5,47.13394835966195
30296018_30296036_0,65,60,55,128.61106484484193,5,69.37392206689728
3803062020_30296036_0,65,60,55,37.309255938581146,5,47.13394835966195
2687171809_2914602299_0,60,60,55,4.280954155389699,4,226.37616408722477
769906814_1303440695_0,50,50,45,38.114694495364105,5,0.0
30343260_30343259_0,65,60,55,15.788830957240437,5,104.89071804593144
30333335_30333336_0,55,50,45,71.67069488144583,6,145.06646089829184
1479334726_3181254555_0,70,65,60,129.16979780165562,6,95.5478730788231
126657992_3824437288_0,65,65,55,32.43572804804067,5,118.75329787110368
247637636_30312922_0,65,65,60,131.7556129940896,3,0.0
1381912272_1381912176_0,60,60,55,77.13079712989739,6,664.7424526675373
1381912176_1381912272_0,60,60,55,77.13079712989739,6,664.7424526675373
790024608_2706990678_0,50,45,40,25.089183838102134,5,368.3659456504525
30247061_30247027_0,55,55,50,54.8862219442035,5,212.24760914274592
423434626_423434621_0,65,60,55,51.713551491306674,5,210.16609008745422
442540272_30243329_0,70,70,65,99.22684569165828,4,0.0
1621904464_30312489_0,60,60,55,72.63779117527653,4,183.88064922710998
412453359_904641296_0,55,55,50,46.4765456326965,5,69.19628268858263
319428309_2687171807_0,55,55,50,60.060165872057084,6,264.52175248652367
30558477_1382873523_0,60,60,55,102.47898116181352,5,31.287747890867127
598225223_2019690679_0,50,50,45,102.64978372484973,6,239.23258289063392
598219934_30297272_0,55,55,50,79.81993525220042,4,280.0909524586302
1043850005_420892535_0,55,55,50,142.8258009098604,6,83.94018416660006
1311770053_1311770051_0,70,65,60,134.1251520111548,4,108.07099155757297
998607815_269383243_0,65,65,60,34.45915173214013,2,0.0
60969468_60969467_0,55,50,55,39.95052260767291,6,323.3380698579762
5929181003_5929181002_0,60,60,55,43.25782496688027,6,55.79113548450631
1225051325_556364134_0,55,55,50,70.82053375506578,5,285.76834948756374
556364134_1225051325_0,55,55,50,70.82053375506578,5,285.76834948756374
1312053345_434437194_0,70,65,60,27.343593071832835,4,345.86317278385917
8119767440_8119767438_0,50,50,45,73.07491506750353,5,8.58648530707337
208960819_30254253_0,55,50,45,32.186340669860996,5,211.57490813188093
2706190120_2706190119_0,50,50,40,68.49182349902271,6,486.363383161018
2706190119_2706190120_0,50,50,40,68.49182349902271,6,486.363383161018
3976600125_3976600113_0,50,45,40,78.32575429872087,5,306.38190468314906
30237610_30313113_0,70,65,60,121.91288334257973,3,0.0
30254370_30254393_0,55,55,50,98.12289160514553,6,114.15914506086071
557231477_30558477_0,60,60,55,32.80384251318982,5,70.86694945214464
539147489_539147487_0,55,55,50,46.27839048428337,5,273.3687255636871
30555016_30555405_0,60,60,55,128.83841627590917,5,56.01921791105823
429459480_877366730_0,60,60,55,75.0875032721049,5,106.74848969488505
412451511_2630574142_0,65,65,60,53.517125494106324,5,709.3797043406114
2630574142_412451511_0,65,65,60,53.517125494106324,5,709.3797043406114
230158668_30647463_0,60,60,55,47.405609073699125,6,0.0
3824437288_126545684_0,65,65,60,17.728770072434834,5,115.8317790390049
11877585718_364718315_0,65,65,60,21.49955327532342,3,0.0
364718315_11877585718_0,65,65,60,21.49955327532342,3,0.0
364718315_126781133_0,65,65,60,26.51101817173555,4,0.0
539147483_30294192_0,50,50,45,140.4473100161602,5,170.96509376490275
4560303034_5275865097_0,60,60,55,8.633228715186062,5,144.02010073472582
5275865097_4560303034_0,60,60,55,8.633228715186062,5,144.02010073472582
2264591826_431481362_0,65,65,60,59.87126032471037,5,20.127061023855184
431481362_250794419_0,65,65,60,20.13405023047089,5,0.0
247637113_247637070_0,65,60,55,128.2595972421886,4,268.748642501166
30960632_1542408939_0,50,45,40,48.96796884993203,6,222.3938424610353
448786043_1043834102_0,60,60,55,12.623233003108544,5,0.0
1043834102_448786043_0,60,60,55,12.623233003108544,5,0.0
30238005_30243365_0,70,65,60,130.42078038925425,3,0.0
977641431_977641428_0,65,65,60,33.690918553611,6,17.180465787434677
30554037_30254380_0,55,55,50,60.78492215925747,6,271.9761247144027
30254380_30554037_0,55,55,50,60.78492215925747,6,271.9761247144027
5916226396_30558447_0,60,55,50,58.86556915676033,6,154.85838144713696
10177414030_30243048_0,65,65,60,116.66833045343787,4,132.10594130177205
2407326945_2525386221_0,60,55,50,31.254258562666763,5,352.4683848762641
30247088_30237632_0,65,65,60,133.36206800029106,4,99.30806187097623
420655974_453549623_0,65,65,60,30.04910997476148,4,14.697058213491418
412398667_30313139_0,70,70,65,92.04875201444776,4,0.0
31285282_31285281_0,55,55,50,91.81255465158497,5,4.112703181287601
692247933_31285282_0,55,55,50,114.75335376363198,5,48.06050172919886
4263046378_597222090_0,65,60,55,118.92961901630247,3,0.0
1421429965_1860569741_0,65,65,60,65.95429624193243,5,0.0
790034784_790034779_0,55,55,45,75.87160254546671,5,307.02240103547973
790034779_790034784_0,55,55,45,75.87160254546671,5,307.02240103547973
1940910619_1207618829_0,55,55,50,36.750701424641385,4,187.77009592686565
4826578393_262250646_0,65,60,55,16.748525969109462,3,0.0
4471687469_391084147_0,55,55,50,3.8098869193391875,4,502.8016345506706
391084147_4471687469_0,55,55,50,3.8098869193391875,4,502.8016345506706
5952574455_1297521195_0,55,55,45,31.693474105982432,5,407.96498882853587
1297521195_5952574455_0,55,55,45,31.693474105982432,5,407.96498882853587
387127648_387127657_0,55,50,45,109.00570920211864,5,329.0318905690231
1375317255_30313399_0,60,55,50,9.998493543003365,5,243.01114709335212
600061446_598222086_0,55,55,50,7.89616258538788,3,0.0
598222086_600061446_0,55,55,50,7.89616258538788,3,0.0
765910344_312894013_0,65,60,55,101.01295036150015,4,401.9323818078233
618431747_765910344_0,65,60,55,267.69459773016433,6,134.26569338252045
1013128142_1013128144_0,45,45,40,18.27279385824717,6,233.47374979696326
1933546299_8454360490_0,55,55,50,54.33157570599427,5,297.14690360152974
21638882_30343282_0,60,55,50,14.63617149369381,6,203.29482517675387
30296040_30296151_0,50,45,40,99.53803420585487,6,80.9657001009229
30247005_4834501676_0,60,60,55,121.83874388003554,5,79.3136861696579
30297485_1207603865_0,55,50,45,74.25578197099891,5,132.55652456153783
1375061033_269380386_0,60,60,55,26.45970073428943,3,0.0
30236780_1514106958_0,60,60,55,57.614377555897356,5,367.47345202232526
1514106958_2264456429_0,60,60,55,22.232880489809865,5,367.47345202232526
998567840_30294180_0,55,50,45,70.71373200444948,5,169.5086731483587
126763485_30960669_0,70,65,60,50.78565059393206,2,0.0
